Sharpes Weir Structure Function - pre upgrade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
y2,y1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,51.6,51.8,52,52.2,52.4,52.6,52.8,53,53.2,53.4,53.6,53.65,53.8,54,54.2,54.4,54.6,54.8,55,55.2,55.4,55.6,55.8,56,56.2,56.4,56.6,56.8,57,57.2,57.4,57.6,57.8,58,58.2,60,200
0,0,0,0.200231481,0.232638889,0.261574074,0.288194444,0.3125,0.336805556,0.394675926,0.450231481,0.50462963,0.559027778,0.568865741,5.376157407,12.12731481,22.49884259,37.53587963,53.52083333,74.46759259,95.74074074,123.1828704,152.1759259,181.1574074,212.349537,247.650463,282.9398148,318.2407407,353.5300926,388.8194444,424.1203704,459.4097222,494.7106481,528.2407407,561.4583333,594.6875,627.9050926,10000,10000
51.6,0,0,0.200231481,0.232638889,0.261574074,0.288194444,0.3125,0.336805556,0.394675926,0.450231481,0.50462963,0.559027778,0.568865741,5.376157407,12.12731481,22.49884259,37.53587963,53.52083333,74.46759259,95.74074074,123.1828704,152.1759259,181.1574074,212.349537,247.650463,282.9398148,318.2407407,353.5300926,388.8194444,424.1203704,459.4097222,494.7106481,528.2407407,561.4583333,594.6875,627.9050926,10000,10000
51.8,-0.200231481,-0.200231481,0,0.232638889,0.261574074,0.288194444,0.3125,0.336805556,0.394675926,0.450231481,0.50462963,0.559027778,0.568865741,5.376157407,12.12731481,22.49884259,37.53587963,53.52083333,74.46759259,95.74074074,123.1828704,152.1759259,181.1574074,212.349537,247.650463,282.9398148,318.2407407,353.5300926,388.8194444,424.1203704,459.4097222,494.7106481,528.2407407,561.4583333,594.6875,627.9050926,10000,10000
52,-0.232638889,-0.232638889,-0.232638889,0,0.261574074,0.288194444,0.3125,0.336805556,0.394675926,0.450231481,0.50462963,0.559027778,0.568865741,5.376157407,12.12731481,22.49884259,37.53587963,53.52083333,74.46759259,95.74074074,123.1828704,152.1759259,181.1574074,212.349537,247.650463,282.9398148,318.2407407,353.5300926,388.8194444,424.1203704,459.4097222,494.7106481,528.2407407,561.4583333,594.6875,627.9050926,10000,10000
52.2,-0.261574074,-0.261574074,-0.261574074,-0.261574074,0,0.288194444,0.3125,0.336805556,0.394675926,0.450231481,0.50462963,0.559027778,0.568865741,5.376157407,12.12731481,22.49884259,37.53587963,53.52083333,74.46759259,95.74074074,123.1828704,152.1759259,181.1574074,212.349537,247.650463,282.9398148,318.2407407,353.5300926,388.8194444,424.1203704,459.4097222,494.7106481,528.2407407,561.4583333,594.6875,627.9050926,10000,10000
52.4,-0.288194444,-0.288194444,-0.288194444,-0.288194444,-0.288194444,0,0.3125,0.336805556,0.394675926,0.450231481,0.50462963,0.559027778,0.568865741,5.376157407,12.12731481,22.49884259,37.53587963,53.52083333,74.46759259,95.74074074,123.1828704,152.1759259,181.1574074,212.349537,247.650463,282.9398148,318.2407407,353.5300926,388.8194444,424.1203704,459.4097222,494.7106481,528.2407407,561.4583333,594.6875,627.9050926,10000,10000
52.6,-0.3125,-0.3125,-0.3125,-0.3125,-0.3125,-0.3125,0,0.336805556,0.394675926,0.450231481,0.50462963,0.559027778,0.568865741,5.376157407,12.12731481,22.49884259,37.53587963,53.52083333,74.46759259,95.74074074,123.1828704,152.1759259,181.1574074,212.349537,247.650463,282.9398148,318.2407407,353.5300926,388.8194444,424.1203704,459.4097222,494.7106481,528.2407407,561.4583333,594.6875,627.9050926,10000,10000
52.8,-0.336805556,-0.336805556,-0.336805556,-0.336805556,-0.336805556,-0.336805556,-0.336805556,0,0.394675926,0.450231481,0.50462963,0.559027778,0.568865741,5.376157407,12.12731481,22.49884259,37.53587963,53.52083333,74.46759259,95.74074074,123.1828704,152.1759259,181.1574074,212.349537,247.650463,282.9398148,318.2407407,353.5300926,388.8194444,424.1203704,459.4097222,494.7106481,528.2407407,561.4583333,594.6875,627.9050926,10000,10000
53,-0.394675926,-0.394675926,-0.394675926,-0.394675926,-0.394675926,-0.394675926,-0.394675926,-0.394675926,0,0.450231481,0.50462963,0.559027778,0.568865741,5.376157407,12.12731481,22.49884259,37.53587963,53.52083333,74.46759259,95.74074074,123.1828704,152.1759259,181.1574074,212.349537,247.650463,282.9398148,318.2407407,353.5300926,388.8194444,424.1203704,459.4097222,494.7106481,528.2407407,561.4583333,594.6875,627.9050926,10000,10000
