Date,Q_m3s,Sal_gperL,Temp_degC,TSS_mgperL,DO_mmolperm3,SiO2_mmolperm3,Ammonium_mmolperm3,NOx_mmolperm3,FRP_mmolperm3,FRP_ADS_mmolperm3,DOC_mmolperm3,POC_mmolperm3,DON_mmolperm3,PON_mmolperm3,DOP_mmolperm3,POP_mmolperm3,PHY_GRN_mmolperm3,PHY_BGA_mmolperm3,PHY_FDIA_mmolperm3,PHY_MDIA_mmolperm3,Crypto_cfuper100mL,Ecoli_cfuper100mL,FC_cfuper100mL,Enterococci_cfuper100mL
04/11/2015,0.0170718318551099,0.1,18.1288133456723,68.0762299392555,326.991781979106,205.471607562231,7.5833960585804,30.3335842343216,2.3409811804503,0,400,25,20.2223894895477,68.2505645272236,0.985676286505391,2.833819323703,0.01375,0.011,0.01375,0.01375,0,3076.95737960269,0,3478.33149233879
05/11/2015,0.608022022368893,0.1,18.2664134812612,55.3336084463306,325.895372353347,220.413891654389,9.40897008883978,37.6358803553591,3.24414146024942,0,400,25,25.0905869035727,84.680730799558,1.36595429905239,3.92711860977561,0.01375,0.011,0.01375,0.01375,0,3306.55123077266,0,3946.01392883739
06/11/2015,0.675421061982015,0.1,18.4039347528061,59.7409350682845,324.785746749974,220.184739774438,9.31958008958987,37.2783203583595,3.197219638227,0,400,25,24.8522135722396,83.8762208063088,1.34619774241137,3.87031850943269,0.01375,0.011,0.01375,0.01375,0,3208.87818233828,0,3790.79226883574
07/11/2015,0.174847303424422,0.1,18.5413364510926,61.9911127517612,323.663233641712,216.981913340119,9.02680970152808,36.1072388061123,3.06491054885984,0,400,25,24.0714925374082,81.2412873137527,1.29048865215151,3.7101548749356,0.01375,0.011,0.01375,0.01375,0,3053.18373815493,0,3573.50969846786
08/11/2015,0.0305009013367992,0.1,18.678577902302,54.498468584933,322.528165316262,204.58039719725,8.11327719977698,32.4531087991079,2.66244740819244,0,400,25,21.6354058660719,73.0194947979928,1.12103048765998,3.22296265202243,0.01375,0.011,0.01375,0.01375,0,2951.8215378351,0,3465.42176141782
09/11/2015,0.00927852778037735,0.1,18.8156184800527,110.407459641636,321.380877777935,209.816542854228,7.5577463458842,30.2309853835368,2.26072351792695,0,400,25,20.1539902556912,68.0197171129578,0.951883586495559,2.73666531117473,0.01375,0.011,0.01375,0.01375,0,2728.37073684566,0,2732.45370116581
10/11/2015,0.00022514020579856,0.1,18.9524176174254,6,320.221710648189,39.2857142857143,0.857142857142857,3.42857142857143,0.12258064516129,0,400,25,2.28571428571429,7.71428571428572,0.0516129032258065,0.148387096774194,0.01375,0.011,0.01375,0.01375,0,0.5,0,1
11/11/2015,0.000473314176804739,0.1,19.0889348189725,6,319.05100706509,39.2857142857143,0.857142857142857,3.42857142857143,0.12258064516129,0,400,25,2.28571428571429,7.71428571428572,0.0516129032258065,0.148387096774194,0.01375,0.011,0.01375,0.01375,0,0.5,0,1
12/11/2015,0.000380624530214652,0.1,19.2251296727055,7.53442678925852,317.869113581744,47.5058577995992,0.953850427894444,3.81540171157778,0.144709001135417,0,400,25,2.54360114105185,8.58465385105,0.0609301057412282,0.175174054006031,0.01375,0.011,0.01375,0.01375,0,1.38003889383944,0,2.76007778767889
13/11/2015,0.00446855500500329,0.1,19.3609618620575,112.041274166514,316.676380063702,212.544446128882,7.68011447304518,30.7204578921807,2.30079199204014,0,400,25,20.4803052614538,69.1210302574067,0.968754522964269,2.78516925352227,0.01375,0.011,0.01375,0.01375,0,2774.41821018118,0,2780.6767056585
