Date,Q_m3s,Sal_gperL,Temp_degC,TSS_mgperL,DO_mmolperm3,SiO2_mmolperm3,Ammonium_mmolperm3,NOx_mmolperm3,FRP_mmolperm3,FRP_ADS_mmolperm3,DOC_mmolperm3,POC_mmolperm3,DON_mmolperm3,PON_mmolperm3,DOP_mmolperm3,POP_mmolperm3,PHY_GRN_mmolperm3,PHY_BGA_mmolperm3,PHY_FDIA_mmolperm3,PHY_MDIA_mmolperm3,Crypto_cfuper100mL,Ecoli_cfuper100mL,FC_cfuper100mL,Enterococci_cfuper100mL
22/10/2017,0.0100275983886659,0.1,17.8513474824032,38.475763709373,324.275528127956,213.231033731102,2.95378515274908,11.8151406109963,0.611059121509519,0,508.333333333333,133.333333333333,7.87676040733088,26.5840663747417,0.257288051161903,0.739703147090471,0.01375,0.011,0.01375,0.01375,0,71.7507255246596,0,101.218992940139
23/10/2017,0.00339177129103227,0.1,17.986274140794,38.480570370643,323.378909730285,213.223264444801,2.96448424888863,11.8579369955545,0.615080178003529,0,508.333333333333,133.333333333333,7.90529133036969,26.6803582399977,0.258981127580433,0.744570741793746,0.01375,0.011,0.01375,0.01375,0,81.0236741732378,0,112.313796619944
24/10/2017,0.00130676466900358,0.1,18.1216488941613,38.480570370643,322.465194949768,213.223264444801,2.96448424888863,11.8579369955545,0.615080178003529,0,508.333333333333,133.333333333333,7.90529133036969,26.6803582399977,0.258981127580433,0.744570741793746,0.01375,0.011,0.01375,0.01375,0,81.0236741732378,0,112.313796619944
25/10/2017,0.000561088246689233,0.1,18.2574316687051,38.480570370643,321.534654265367,213.223264444801,2.96448424888863,11.8579369955545,0.615080178003529,0,508.333333333333,133.333333333333,7.90529133036969,26.6803582399977,0.258981127580433,0.744570741793746,0.01375,0.011,0.01375,0.01375,0,81.0236741732378,0,112.313796619944
26/10/2017,0.000263422387466025,0.1,18.393582269843,38.480570370643,320.587563136873,213.223264444801,2.96448424888863,11.8579369955545,0.615080178003529,0,508.333333333333,133.333333333333,7.90529133036969,26.6803582399977,0.258981127580433,0.744570741793746,0.01375,0.011,0.01375,0.01375,0,81.0236741732378,0,112.313796619944
27/10/2017,0.000144477323928237,0.1,18.5300603941077,38.6693894455433,319.624201923357,213.073785054909,3.3107940507519,13.2431762030076,0.74502182813476,0,508.333333333333,133.333333333333,8.82878413533841,29.7971464567671,0.313693401319899,0.901868528794709,0.01375,0.011,0.01375,0.01375,0,381.665373509852,0,472.041468220826
28/10/2017,0.00134373916545885,0.1,18.6668256410784,36.5992299835756,318.644855800181,203.11440505227,2.81647703828135,11.2659081531254,0.575672638871297,0,508.333333333333,133.333333333333,7.51060543541694,25.3482933445322,0.242388479524757,0.696866878633676,0.01375,0.011,0.01375,0.01375,0,46.3447975755416,0,69.9482836482357
29/10/2017,0.000575196177599545,0.1,18.8038375253397,36.5992299835756,317.64981467458,203.11440505227,2.81647703828135,11.2659081531254,0.575672638871297,0,508.333333333333,133.333333333333,7.51060543541694,25.3482933445322,0.242388479524757,0.696866878633676,0.01375,0.011,0.01375,0.01375,0,46.3447975755416,0,69.9482836482357
30/10/2017,0.000269364233954568,0.1,18.9410554884664,36.5992299835755,316.639373099842,203.11440505227,2.81647703828135,11.2659081531254,0.575672638871297,0,508.333333333333,133.333333333333,7.51060543541694,25.3482933445322,0.242388479524757,0.696866878633676,0.01375,0.011,0.01375,0.01375,0,46.3447975755416,0,69.9482836482357
31/10/2017,0.000135948875853045,0.1,19.0784389110296,36.5992299835756,315.613830188116,203.11440505227,2.81647703828135,11.2659081531254,0.575672638871297,0,508.333333333333,133.333333333333,7.51060543541694,25.3482933445322,0.242388479524757,0.696866878633676,0.01375,0.011,0.01375,0.01375,0,46.3447975755416,0,69.9482836482357
