id,ctrd_x,ctrd_y,cfl_dt_min,cfl_dt_mean
           1,  0.2851254E+06,  0.6208242E+07,   108.094,   193.247
           2,  0.2850619E+06,  0.6208308E+07,    29.236,    52.634
           3,  0.2851113E+06,  0.6208328E+07,    28.881,    51.997
           4,  0.2850479E+06,  0.6208394E+07,    75.359,   148.169
           5,  0.2850337E+06,  0.6208482E+07,    34.588,    61.513
           6,  0.2849792E+06,  0.6208457E+07,    35.015,    62.271
           7,  0.2849651E+06,  0.6208544E+07,    55.144,   108.742
           8,  0.2849463E+06,  0.6208628E+07,    19.070,    34.263
           9,  0.2849064E+06,  0.6208610E+07,    19.150,    34.406
          10,  0.2848876E+06,  0.6208694E+07,    71.312,   140.139
          11,  0.2848665E+06,  0.6208779E+07,    14.366,    25.468
          12,  0.2848385E+06,  0.6208765E+07,    14.545,    25.784
          13,  0.2848174E+06,  0.6208850E+07,    65.244,   129.806
          14,  0.2847977E+06,  0.6208937E+07,    17.589,    31.061
          15,  0.2847661E+06,  0.6208919E+07,    17.816,    31.462
          16,  0.2847464E+06,  0.6209005E+07,    67.171,   133.944
          17,  0.2847196E+06,  0.6209089E+07,    20.540,    36.347
          18,  0.2846845E+06,  0.6209067E+07,    20.740,    36.700
          19,  0.2846576E+06,  0.6209151E+07,    47.311,    95.561
          20,  0.2846492E+06,  0.6209204E+07,    26.009,    45.476
          21,  0.2846112E+06,  0.6209172E+07,    29.331,    51.271
          22,  0.2846028E+06,  0.6209225E+07,    38.158,    77.683
          23,  0.2845879E+06,  0.6209280E+07,    27.127,    47.478
          24,  0.2845544E+06,  0.6209238E+07,    30.761,    53.824
          25,  0.2845395E+06,  0.6209292E+07,    41.030,    83.376
          26,  0.2845090E+06,  0.6209336E+07,    25.429,    44.826
          27,  0.2844872E+06,  0.6209290E+07,    28.678,    50.537
          28,  0.2844567E+06,  0.6209333E+07,    42.810,    85.149
          29,  0.2844199E+06,  0.6209371E+07,    26.778,    45.088
          30,  0.2844072E+06,  0.6209320E+07,    29.727,    50.041
          31,  0.2843704E+06,  0.6209358E+07,    46.875,    95.256
          32,  0.2843282E+06,  0.6209386E+07,    42.450,   835.206
          33,  0.2843235E+06,  0.6209333E+07,    46.739,   842.843
          34,  0.2842813E+06,  0.6209361E+07,    15.124,    15.658
          35,  0.2842363E+06,  0.6209371E+07,     5.712,     5.815
          36,  0.2842405E+06,  0.6209323E+07,     6.376,     6.490
          37,  0.2841955E+06,  0.6209333E+07,    11.312,    11.556
          38,  0.2841450E+06,  0.6209346E+07,     6.606,     6.701
          39,  0.2841639E+06,  0.6209290E+07,     7.506,     7.614
          40,  0.2841135E+06,  0.6209303E+07,     8.906,     9.096
          41,  0.2840583E+06,  0.6209315E+07,     7.911,     8.061
          42,  0.2840799E+06,  0.6209261E+07,     7.467,     7.609
          43,  0.2840247E+06,  0.6209273E+07,    13.111,    13.538
          44,  0.2839710E+06,  0.6209296E+07,     6.916,     7.110
          45,  0.2839827E+06,  0.6209256E+07,     6.573,     6.757
