id,ctrd_x,ctrd_y,cfl_dt_min,cfl_dt_mean
           1,  0.2851254E+06,  0.6208242E+07,   108.094,   270.627
           2,  0.2850619E+06,  0.6208308E+07,    29.236,    79.323
           3,  0.2851113E+06,  0.6208328E+07,    28.881,    78.505
           4,  0.2850479E+06,  0.6208394E+07,    75.359,   193.694
           5,  0.2850337E+06,  0.6208482E+07,    34.588,    99.037
           6,  0.2849792E+06,  0.6208457E+07,    35.015,   100.008
           7,  0.2849651E+06,  0.6208544E+07,    55.144,   142.826
           8,  0.2849463E+06,  0.6208628E+07,    19.070,    45.021
           9,  0.2849064E+06,  0.6208610E+07,    19.150,    45.204
          10,  0.2848876E+06,  0.6208694E+07,    71.312,   184.458
          11,  0.2848665E+06,  0.6208779E+07,    14.366,    34.317
          12,  0.2848385E+06,  0.6208765E+07,    14.545,    34.723
          13,  0.2848174E+06,  0.6208850E+07,    65.244,   170.675
          14,  0.2847977E+06,  0.6208937E+07,    17.589,    43.341
          15,  0.2847661E+06,  0.6208919E+07,    17.816,    43.856
          16,  0.2847464E+06,  0.6209005E+07,    67.171,   175.461
          17,  0.2847196E+06,  0.6209089E+07,    20.540,    51.082
          18,  0.2846845E+06,  0.6209067E+07,    20.740,    51.537
          19,  0.2846576E+06,  0.6209151E+07,    47.311,   126.663
          20,  0.2846492E+06,  0.6209204E+07,    26.009,    71.854
          21,  0.2846112E+06,  0.6209172E+07,    29.331,    79.301
          22,  0.2846028E+06,  0.6209225E+07,    38.158,   103.111
          23,  0.2845879E+06,  0.6209280E+07,    27.127,    67.370
          24,  0.2845544E+06,  0.6209238E+07,    30.761,    75.506
          25,  0.2845395E+06,  0.6209292E+07,    41.030,   109.795
          26,  0.2845090E+06,  0.6209336E+07,    25.429,    63.836
          27,  0.2844872E+06,  0.6209290E+07,    28.678,    71.176
          28,  0.2844567E+06,  0.6209333E+07,    42.810,   111.360
          29,  0.2844199E+06,  0.6209371E+07,    26.778,    61.201
          30,  0.2844072E+06,  0.6209320E+07,    29.727,    67.522
          31,  0.2843704E+06,  0.6209358E+07,    46.875,   128.193
          32,  0.2843282E+06,  0.6209386E+07,    42.450,  1980.851
          33,  0.2843235E+06,  0.6209333E+07,    46.739,  1987.332
          34,  0.2842813E+06,  0.6209361E+07,    15.124,    15.739
          35,  0.2842363E+06,  0.6209371E+07,     5.712,     5.829
          36,  0.2842405E+06,  0.6209323E+07,     6.376,     6.507
