id,ctrd_x,ctrd_y,cfl_dt_min,cfl_dt_mean
           1,  0.2851254E+06,  0.6208242E+07,  9899.366,  9996.586
           2,  0.2850619E+06,  0.6208308E+07,  3607.690,  8783.657
           3,  0.2851113E+06,  0.6208328E+07,  4156.970,  9231.160
           4,  0.2850479E+06,  0.6208394E+07,   743.193,  9813.348
           5,  0.2850337E+06,  0.6208482E+07,  4826.606,  9975.269
           6,  0.2849792E+06,  0.6208457E+07,  5050.156,  9974.967
           7,  0.2849651E+06,  0.6208544E+07,   483.396,  8318.147
           8,  0.2849463E+06,  0.6208628E+07,  2558.520,  9930.379
           9,  0.2849064E+06,  0.6208610E+07,  3083.295,  9987.053
          10,  0.2848876E+06,  0.6208694E+07,   565.370,  9017.625
          11,  0.2848665E+06,  0.6208779E+07,  1764.823,  9985.488
          12,  0.2848385E+06,  0.6208765E+07,  1724.168,  9984.501
          13,  0.2848174E+06,  0.6208850E+07,   476.236,  9219.381
          14,  0.2847977E+06,  0.6208937E+07,  5280.250,  9990.513
          15,  0.2847661E+06,  0.6208919E+07,  6050.998,  9991.644
          16,  0.2847464E+06,  0.6209005E+07,   515.819,  9481.817
          17,  0.2847196E+06,  0.6209089E+07,  6001.175,  9993.431
          18,  0.2846845E+06,  0.6209067E+07,  6217.991,  9992.757
          19,  0.2846576E+06,  0.6209151E+07,   337.638,  9432.719
          20,  0.2846492E+06,  0.6209204E+07,  5264.755,  9970.225
          21,  0.2846112E+06,  0.6209172E+07,  5229.754,  9978.678
          22,  0.2846028E+06,  0.6209225E+07,   254.912,  7571.183
          23,  0.2845879E+06,  0.6209280E+07,  4846.989,  9217.214
          24,  0.2845544E+06,  0.6209238E+07,  4736.182,  8980.536
          25,  0.2845395E+06,  0.6209292E+07,   281.412,  7113.438
          26,  0.2845090E+06,  0.6209336E+07,  5858.812,  9985.032
          27,  0.2844872E+06,  0.6209290E+07,  5474.479,  9984.668
          28,  0.2844567E+06,  0.6209333E+07,   297.589,  8233.375
