id,ctrd_x,ctrd_y,cfl_dt_min,cfl_dt_mean
           1,  0.2851254E+06,  0.6208242E+07,  9899.366,  9995.940
           2,  0.2850619E+06,  0.6208308E+07,  4301.033,  9885.062
           3,  0.2851113E+06,  0.6208328E+07,  5068.909,  9982.385
           4,  0.2850479E+06,  0.6208394E+07,   743.189,  9793.572
           5,  0.2850337E+06,  0.6208482E+07,  4826.582,  9976.642
           6,  0.2849792E+06,  0.6208457E+07,  5050.131,  9975.711
           7,  0.2849651E+06,  0.6208544E+07,   483.384,  7141.023
           8,  0.2849463E+06,  0.6208628E+07,  2546.438,  9925.077
           9,  0.2849064E+06,  0.6208610E+07,  3067.569,  9982.893
          10,  0.2848876E+06,  0.6208694E+07,   565.352,  8982.782
          11,  0.2848665E+06,  0.6208779E+07,  2046.962,  9983.942
          12,  0.2848385E+06,  0.6208765E+07,  1990.568,  9983.438
          13,  0.2848174E+06,  0.6208850E+07,   476.221,  9168.467
          14,  0.2847977E+06,  0.6208937E+07,  5279.911,  9991.329
          15,  0.2847661E+06,  0.6208919E+07,  6044.806,  9993.045
          16,  0.2847464E+06,  0.6209005E+07,   515.804,  9457.613
          17,  0.2847196E+06,  0.6209089E+07,  6000.703,  9996.634
          18,  0.2846845E+06,  0.6209067E+07,  6217.978,  9996.175
          19,  0.2846576E+06,  0.6209151E+07,   337.628,  8081.120
          20,  0.2846492E+06,  0.6209204E+07,  5609.117,  9970.795
          21,  0.2846112E+06,  0.6209172E+07,  5751.019,  9978.879
          22,  0.2846028E+06,  0.6209225E+07,   254.906,  5504.684
          23,  0.2845879E+06,  0.6209280E+07,  4889.562,  9272.586
          24,  0.2845544E+06,  0.6209238E+07,  4943.639,  9440.466
          25,  0.2845395E+06,  0.6209292E+07,   281.405,  6053.797
          26,  0.2845090E+06,  0.6209336E+07,  5943.660,  9983.825
          27,  0.2844872E+06,  0.6209290E+07,  5545.719,  9983.909
          28,  0.2844567E+06,  0.6209333E+07,   297.581,  7326.183
          29,  0.2844199E+06,  0.6209371E+07,  5539.601,  9925.833
          30,  0.2844072E+06,  0.6209320E+07,  5303.627,  9935.185
          31,  0.2843704E+06,  0.6209358E+07,   514.755,  9405.645
          32,  0.2843282E+06,  0.6209386E+07,  4999.500,  7860.159
          33,  0.2843235E+06,  0.6209333E+07,  4999.500,  7881.074
          34,  0.2842813E+06,  0.6209361E+07,  2010.762,  7264.309
          35,  0.2842363E+06,  0.6209371E+07,  9999.000,  9999.006
          36,  0.2842405E+06,  0.6209323E+07,  9999.000,  9999.006
          37,  0.2841955E+06,  0.6209333E+07,  1529.531,  9269.600
          38,  0.2841450E+06,  0.6209346E+07,  9999.000,  9999.006
          39,  0.2841639E+06,  0.6209290E+07,  9999.000,  9999.006
          40,  0.2841135E+06,  0.6209303E+07,  1364.730,  9107.373
          41,  0.2840583E+06,  0.6209315E+07,  9999.000,  9999.006
          42,  0.2840799E+06,  0.6209261E+07,  9999.000,  9999.006
