id,ctrd_x,ctrd_y,cfl_dt_min,cfl_dt_mean
           1,  0.2851254E+06,  0.6208242E+07,    24.636,   150.155
           2,  0.2850619E+06,  0.6208308E+07,     6.622,    40.792
           3,  0.2851113E+06,  0.6208328E+07,     6.542,    40.297
           4,  0.2850479E+06,  0.6208394E+07,    13.711,   112.584
           5,  0.2850337E+06,  0.6208482E+07,     7.193,    47.718
           6,  0.2849792E+06,  0.6208457E+07,     7.282,    48.306
           7,  0.2849651E+06,  0.6208544E+07,     9.897,    82.331
           8,  0.2849463E+06,  0.6208628E+07,     4.267,    26.593
           9,  0.2849064E+06,  0.6208610E+07,     4.285,    26.704
          10,  0.2848876E+06,  0.6208694E+07,    12.989,   105.949
          11,  0.2848665E+06,  0.6208779E+07,     3.571,    19.852
          12,  0.2848385E+06,  0.6208765E+07,     3.616,    20.099
          13,  0.2848174E+06,  0.6208850E+07,    11.200,    97.709
          14,  0.2847977E+06,  0.6208937E+07,     4.392,    24.254
          15,  0.2847661E+06,  0.6208919E+07,     4.448,    24.566
          16,  0.2847464E+06,  0.6209005E+07,    11.557,   100.686
          17,  0.2847196E+06,  0.6209089E+07,     5.304,    28.400
          18,  0.2846845E+06,  0.6209067E+07,     5.356,    28.676
          19,  0.2846576E+06,  0.6209151E+07,     7.995,    71.726
          20,  0.2846492E+06,  0.6209204E+07,     5.685,    35.541
          21,  0.2846112E+06,  0.6209172E+07,     6.413,    40.073
          22,  0.2846028E+06,  0.6209225E+07,     6.298,    58.210
          23,  0.2845879E+06,  0.6209280E+07,     5.249,    37.093
          24,  0.2845544E+06,  0.6209238E+07,     5.954,    42.055
          25,  0.2845395E+06,  0.6209292E+07,     6.826,    62.352
          26,  0.2845090E+06,  0.6209336E+07,     4.928,    34.985
          27,  0.2844872E+06,  0.6209290E+07,     5.559,    39.447
          28,  0.2844567E+06,  0.6209333E+07,     7.053,    63.971
          29,  0.2844199E+06,  0.6209371E+07,     4.791,    35.655
          30,  0.2844072E+06,  0.6209320E+07,     5.320,    39.576
          31,  0.2843704E+06,  0.6209358E+07,     6.129,    70.525
          32,  0.2843282E+06,  0.6209386E+07,     4.715,   245.932
          33,  0.2843235E+06,  0.6209333E+07,     5.194,   252.618
          34,  0.2842813E+06,  0.6209361E+07,     5.765,    15.159
          35,  0.2842363E+06,  0.6209371E+07,     3.258,     5.721
          36,  0.2842405E+06,  0.6209323E+07,     3.637,     6.386
          37,  0.2841955E+06,  0.6209333E+07,     5.937,    11.337
          38,  0.2841450E+06,  0.6209346E+07,     4.054,     6.612
          39,  0.2841639E+06,  0.6209290E+07,     4.606,     7.512
          40,  0.2841135E+06,  0.6209303E+07,     4.695,     8.925
          41,  0.2840583E+06,  0.6209315E+07,     4.430,     7.925
          42,  0.2840799E+06,  0.6209261E+07,     4.181,     7.480
          43,  0.2840247E+06,  0.6209273E+07,     6.001,    13.184
          44,  0.2839710E+06,  0.6209296E+07,     3.425,     6.947
          45,  0.2839827E+06,  0.6209256E+07,     3.255,     6.602
          46,  0.2839289E+06,  0.6209279E+07,     5.837,    12.343
          47,  0.2838782E+06,  0.6209307E+07,     3.013,     4.820
          48,  0.2838851E+06,  0.6209267E+07,     2.867,     4.587
          49,  0.2838343E+06,  0.6209295E+07,     6.142,    13.545
          50,  0.2837858E+06,  0.6209323E+07,     4.069,     9.397
          51,  0.2837878E+06,  0.6209279E+07,     3.895,     8.995
          52,  0.2837392E+06,  0.6209306E+07,     6.297,    24.540
          53,  0.2836947E+06,  0.6209342E+07,     5.348,   354.426
          54,  0.2836905E+06,  0.6209291E+07,     5.043,   350.369
          55,  0.2836460E+06,  0.6209327E+07,     4.158,     9.855
          56,  0.2836125E+06,  0.6209351E+07,     3.245,     5.162
          57,  0.2836058E+06,  0.6209307E+07,     3.285,     5.226
          58,  0.2835723E+06,  0.6209331E+07,     4.863,     9.631
          59,  0.2835362E+06,  0.6209355E+07,     2.777,     4.752
          60,  0.2835330E+06,  0.6209321E+07,     2.969,     5.081
          61,  0.2834969E+06,  0.6209345E+07,     5.039,    12.435
          62,  0.2834677E+06,  0.6209371E+07,     4.153,     9.245
          63,  0.2834601E+06,  0.6209333E+07,     3.458,     7.699
          64,  0.2834308E+06,  0.6209359E+07,     2.571,     6.791
          65,  0.2834265E+06,  0.6209387E+07,     5.251,     9.735
          66,  0.2834020E+06,  0.6209357E+07,     2.581,     4.786
          67,  0.2833976E+06,  0.6209385E+07,     2.795,     6.039
          68,  0.2833985E+06,  0.6209414E+07,     3.304,     5.250
          69,  0.2833640E+06,  0.6209397E+07,     2.979,     4.734
          70,  0.2833649E+06,  0.6209426E+07,     3.460,     6.380
          71,  0.2833741E+06,  0.6209454E+07,     3.606,     5.109
          72,  0.2833335E+06,  0.6209444E+07,     2.915,     4.130
          73,  0.2833427E+06,  0.6209472E+07,     3.013,     5.620
          74,  0.2833577E+06,  0.6209530E+07,     4.247,     7.174
          75,  0.2833113E+06,  0.6209524E+07,     4.183,     7.066
          76,  0.2833263E+06,  0.6209582E+07,     8.223,    22.668
          77,  0.2833565E+06,  0.6209639E+07,     5.700,    32.767
          78,  0.2833089E+06,  0.6209635E+07,     5.640,    32.423
          79,  0.2833391E+06,  0.6209692E+07,     8.352,    78.571
          80,  0.2833798E+06,  0.6209746E+07,     5.940,    49.373
          81,  0.2833251E+06,  0.6209745E+07,     5.853,    48.658
          82,  0.2833658E+06,  0.6209800E+07,     7.455,    47.607
          83,  0.2834115E+06,  0.6209852E+07,     5.697,    25.901
