FVC file = HN_Cal_2013_2016_3D_wq_Background.fvc, Simulation Execution: 11/07/2022 21:42:55
Cell Coordinates and properties applied to model,X,Y,ZB,MATID,Area,ID
, 0.28080082459857E+06, 0.62108609319148E+07,  0.9581900E+02,          37,  0.1485523E+05,          66
, 0.28076515798369E+06, 0.62111216622520E+07,  0.9356420E+02,          37,  0.1590161E+05,          67
, 0.28078705527882E+06, 0.62113743275175E+07,  0.8886250E+02,          37,  0.1636819E+05,          68
, 0.28086762284633E+06, 0.62116165206819E+07,  0.8892980E+02,          37,  0.1524875E+05,          69
, 0.28095781274031E+06, 0.62118045859425E+07,  0.8650000E+02,          37,  0.6714648E+04,          70
, 0.28106263898339E+06, 0.62119139697784E+07,  0.8446080E+02,          37,  0.8064966E+04,          71
, 0.28115899702171E+06, 0.62119460404418E+07,  0.8416970E+02,          37,  0.5457697E+04,          72
, 0.28121966872040E+06, 0.62119146344910E+07,  0.8513250E+02,          37,  0.5388173E+04,          73
, 0.28126773338337E+06, 0.62118606344175E+07,  0.8460470E+02,          37,  0.4846924E+04,          74
, 0.28134254512910E+06, 0.62117681510838E+07,  0.8377170E+02,          37,  0.8597617E+04,          75
, 0.28149204502321E+06, 0.62116544822752E+07,  0.8330110E+02,          37,  0.6294605E+04,          76
, 0.28159551297609E+06, 0.62116112853158E+07,  0.8368540E+02,          37,  0.1645077E+04,          77
, 0.28164371586803E+06, 0.62116067524472E+07,  0.8424860E+02,          37,  0.1495258E+04,          78
, 0.28169034100200E+06, 0.62116166392657E+07,  0.8430760E+02,          37,  0.1412636E+04,          79
, 0.28173924086731E+06, 0.62116556023262E+07,  0.8429560E+02,          37,  0.2449818E+04,          80
, 0.28177976061988E+06, 0.62117183805983E+07,  0.8388780E+02,          37,  0.3407566E+04,          81
, 0.28180042991602E+06, 0.62117881311269E+07,  0.8420180E+02,          37,  0.4123292E+04,          82
, 0.28178200112549E+06, 0.62119251175239E+07,  0.8300000E+02,          37,  0.9742041E+04,          83
, 0.28171772050376E+06, 0.62121463410573E+07,  0.8300000E+02,          37,  0.7257882E+04,          84
, 0.28165206590451E+06, 0.62123619292888E+07,  0.8300000E+02,          37,  0.8261314E+04,          85
, 0.28161728509095E+06, 0.62125860100405E+07,  0.8200000E+02,          37,  0.1178127E+05,          86
, 0.28163318250018E+06, 0.62127330765040E+07,  0.8200000E+02,          37,  0.5166203E+04,          87
, 0.28170546890435E+06, 0.62128240445710E+07,  0.8000000E+02,          36,  0.5453121E+04,          88
, 0.28181548821067E+06, 0.62128864413469E+07,  0.7960000E+02,          36,  0.5421814E+04,          89
, 0.28191862952507E+06, 0.62129176937660E+07,  0.7920000E+02,          36,  0.4120438E+04,          90
, 0.28200540529161E+06, 0.62129488234506E+07,  0.7880000E+02,          36,  0.3474195E+04,          91
, 0.28209463198446E+06, 0.62129578349477E+07,  0.7840000E+02,          36,  0.3152018E+04,          92
, 0.28220387811233E+06, 0.62129023973603E+07,  0.7800000E+02,          36,  0.6356594E+04,          93
, 0.28231227298503E+06, 0.62128007671951E+07,  0.7760000E+02,          36,  0.6622635E+04,          94
, 0.28241971385946E+06, 0.62126850517274E+07,  0.7720000E+02,          36,  0.7402885E+04,          95
, 0.28253120477374E+06, 0.62125826209366E+07,  0.7680000E+02,          36,  0.7475358E+04,          96
, 0.28266081622631E+06, 0.62124991896274E+07,  0.7640000E+02,          36,  0.7145619E+04,          97
, 0.28280979717915E+06, 0.62124775451914E+07,  0.7600000E+02,          36,  0.6953467E+04,          98
, 0.28297176829047E+06, 0.62125143068800E+07,  0.7560000E+02,          36,  0.6064739E+04,          99
, 0.28313274160025E+06, 0.62125532281389E+07,  0.7520000E+02,          36,  0.6730724E+04,         100
, 0.28329268764039E+06, 0.62125700732917E+07,  0.7480000E+02,          36,  0.6894506E+04,         101
, 0.28347877254425E+06, 0.62125712179289E+07,  0.7440000E+02,          36,  0.8497187E+04,         102
, 0.28367736440532E+06, 0.62125689718952E+07,  0.7400000E+02,          36,  0.9851627E+04,         103
, 0.28387102697211E+06, 0.62125958351810E+07,  0.7360000E+02,          36,  0.1105866E+05,         104
, 0.28405424746726E+06, 0.62126607298377E+07,  0.7320000E+02,          36,  0.1031541E+05,         105
, 0.28422416810579E+06, 0.62127544027300E+07,  0.7280000E+02,          36,  0.7294496E+04,         106
, 0.28439707519178E+06, 0.62128719097178E+07,  0.7240000E+02,          36,  0.5831749E+04,         107
, 0.28455029493362E+06, 0.62129579378731E+07,  0.7200000E+02,          36,  0.4546891E+04,         108
, 0.28469543604705E+06, 0.62130341838841E+07,  0.7160000E+02,          36,  0.4256270E+04,         109
, 0.28482767195145E+06, 0.62131265070082E+07,  0.7120000E+02,          36,  0.4267512E+04,         110
, 0.28495167603623E+06, 0.62132299178779E+07,  0.7080000E+02,          36,  0.4133754E+04,         111
, 0.28507042117696E+06, 0.62133435400070E+07,  0.7040000E+02,          36,  0.4299444E+04,         112
, 0.28516754617350E+06, 0.62134680049713E+07,  0.7000000E+02,          36,  0.4454160E+04,         113
, 0.28523951008681E+06, 0.62136126542855E+07,  0.6960000E+02,          36,  0.4260987E+04,         114
, 0.28526158999226E+06, 0.62137667866737E+07,  0.6920000E+02,          36,  0.3480156E+04,         115
, 0.28522698057664E+06, 0.62139278180442E+07,  0.6880000E+02,          36,  0.3313103E+04,         116
, 0.28516675180068E+06, 0.62140914113082E+07,  0.6840000E+02,          36,  0.5120705E+04,         117
, 0.28511863320518E+06, 0.62142346904088E+07,  0.6800000E+02,          36,  0.5401463E+04,         118
, 0.28510988510584E+06, 0.62144059341320E+07,  0.6760000E+02,          36,  0.4028248E+04,         119
, 0.28513763511872E+06, 0.62145352824395E+07,  0.6720000E+02,          36,  0.2608965E+04,         120
, 0.28517020948433E+06, 0.62146187624002E+07,  0.6680000E+02,          36,  0.2814512E+04,         121
, 0.28522383268983E+06, 0.62146972236427E+07,  0.6640000E+02,          36,  0.3047208E+04,         122
, 0.28532565262974E+06, 0.62147696215855E+07,  0.6600000E+02,          36,  0.5655964E+04,         123
, 0.28547209203674E+06, 0.62148344298527E+07,  0.6560000E+02,          36,  0.4895217E+04,         124
, 0.28562703548181E+06, 0.62148945332789E+07,  0.6520000E+02,          36,  0.3867729E+04,         125
, 0.28578083621615E+06, 0.62149620733183E+07,  0.6480000E+02,          36,  0.3367585E+04,         126
, 0.28593142005902E+06, 0.62150317266518E+07,  0.6440000E+02,          36,  0.3197539E+04,         127
, 0.28605262304132E+06, 0.62150829869166E+07,  0.6400000E+02,          36,  0.1952847E+04,         128
, 0.28611730345067E+06, 0.62150956292715E+07,  0.6359990E+02,          36,  0.8405751E+03,         129
, 0.28616445992869E+06, 0.62150811115853E+07,  0.6320020E+02,          36,  0.7849858E+03,         130
, 0.28622733967010E+06, 0.62150409333102E+07,  0.6280000E+02,          36,  0.2081531E+04,         131
, 0.28631504052471E+06, 0.62149791423808E+07,  0.6240000E+02,          36,  0.2251245E+04,         132
, 0.28639505421976E+06, 0.62149185522434E+07,  0.6200000E+02,          36,  0.2031432E+04,         133
, 0.28648426070839E+06, 0.62148575173059E+07,  0.6160000E+02,          36,  0.1681040E+04,         134
, 0.28657752908348E+06, 0.62148092068531E+07,  0.6120000E+02,          36,  0.1594647E+04,         135
, 0.28667445263065E+06, 0.62147646550155E+07,  0.6080000E+02,          36,  0.1530103E+04,         136
, 0.28676652453781E+06, 0.62147202361573E+07,  0.6040000E+02,          36,  0.1313038E+04,         137
, 0.28686773906155E+06, 0.62146812152444E+07,  0.6009340E+02,          36,  0.1200614E+04,         138
, 0.28696703353498E+06, 0.62146682497072E+07,  0.6003280E+02,          36,  0.1094004E+04,         139
, 0.28707806853481E+06, 0.62146682462724E+07,  0.6073980E+02,          36,  0.1106374E+04,         140
, 0.28718604127115E+06, 0.62146691609592E+07,  0.6079870E+02,          36,  0.2072388E+04,         141
, 0.28728116446603E+06, 0.62146839730066E+07,  0.6045380E+02,          36,  0.2568467E+04,         142
, 0.28738150291157E+06, 0.62146900796527E+07,  0.6027170E+02,          36,  0.2232771E+04,         143
, 0.28748640662782E+06, 0.62146700707356E+07,  0.5947030E+02,          36,  0.1914341E+04,         144
, 0.28759146168616E+06, 0.62146371347094E+07,  0.5951930E+02,          36,  0.2419720E+04,         145
, 0.28768424705553E+06, 0.62145882595561E+07,  0.5921530E+02,          36,  0.2568138E+04,         146
, 0.28777695943833E+06, 0.62145292124864E+07,  0.6001270E+02,          36,  0.1896762E+04,         147
, 0.28787379113231E+06, 0.62144602248638E+07,  0.5995650E+02,          36,  0.1751462E+04,         148
, 0.28795552619923E+06, 0.62143821602920E+07,  0.5935010E+02,          36,  0.2396058E+04,         149
, 0.28803058430298E+06, 0.62142990002529E+07,  0.5904770E+02,          36,  0.2815493E+04,         150
, 0.28810958561370E+06, 0.62142163451857E+07,  0.5865900E+02,          36,  0.2870283E+04,         151
, 0.28819936536368E+06, 0.62141429041836E+07,  0.5950930E+02,          36,  0.3033385E+04,         152
, 0.28829556828771E+06, 0.62140768060934E+07,  0.5903350E+02,          36,  0.3286065E+04,         153
, 0.28837731882630E+06, 0.62140412259480E+07,  0.5967830E+02,          36,  0.2029710E+04,         154
, 0.28843947662447E+06, 0.62140734388670E+07,  0.5930190E+02,          36,  0.2885259E+04,         155
, 0.28849869043759E+06, 0.62141137737603E+07,  0.5974970E+02,          36,  0.2035817E+04,         156
, 0.28860068650562E+06, 0.62141270799977E+07,  0.6061710E+02,          36,  0.2880946E+04,         157
, 0.28872883087210E+06, 0.62141480602424E+07,  0.6098290E+02,          36,  0.3264366E+04,         158
, 0.28885313653012E+06, 0.62141808805133E+07,  0.6078730E+02,          36,  0.3642396E+04,         159
, 0.28897899846116E+06, 0.62142107263318E+07,  0.6061400E+02,          36,  0.3895105E+04,         160
, 0.28906443913369E+06, 0.62142287267049E+07,  0.6120060E+02,          36,  0.1410416E+04,         161
, 0.28911176450569E+06, 0.62142303740121E+07,  0.6084500E+02,          36,  0.1652505E+04,         162
, 0.28915720108369E+06, 0.62142120126582E+07,  0.6053210E+02,          34,  0.2060891E+04,         163
, 0.28919322268378E+06, 0.62141738100196E+07,  0.6028810E+02,          34,  0.2273031E+04,         164
, 0.28922592570888E+06, 0.62141104558588E+07,  0.5999420E+02,          34,  0.3866976E+04,         165
, 0.28926616754550E+06, 0.62140272380945E+07,  0.5935400E+02,          34,  0.3618962E+04,         166
, 0.28931292699945E+06, 0.62139516795491E+07,  0.5962250E+02,          34,  0.3265039E+04,         167
, 0.28938481061907E+06, 0.62139038799672E+07,  0.5985200E+02,          34,  0.2472624E+04,         168
, 0.28948315617298E+06, 0.62138979602736E+07,  0.5968560E+02,          34,  0.2776919E+04,         169
, 0.28958263535368E+06, 0.62139072973254E+07,  0.5958350E+02,          34,  0.2969039E+04,         170
, 0.28968106391250E+06, 0.62139241808923E+07,  0.5986960E+02,          34,  0.2597447E+04,         171
, 0.28977970254174E+06, 0.62139557645770E+07,  0.5953460E+02,          34,  0.2315473E+04,         172
, 0.28983654580472E+06, 0.62139769129326E+07,  0.6005600E+02,          34,  0.4220161E+03,         173
, 0.28988493405249E+06, 0.62139301361029E+07,  0.6103340E+02,          35,  0.2293621E+04,         174
, 0.28983170400000E+06, 0.62139917500000E+07,  0.6003880E+02,          34,  0.1518977E+03,         175
, 0.28985024400000E+06, 0.62139853766667E+07,  0.6000000E+02,          34,  0.1506663E+03,         176
, 0.28986159633333E+06, 0.62139842166667E+07,  0.6000000E+02,          34,  0.2110019E+03,         177
, 0.28990289625724E+06, 0.62139391895101E+07,  0.6100000E+02,          35,  0.2259355E+04,         178
, 0.28984608240487E+06, 0.62139993214897E+07,  0.5996890E+02,          34,  0.3491177E+03,         179
, 0.29000075633406E+06, 0.62138677211766E+07,  0.6142730E+02,          35,  0.1764564E+04,         180
, 0.28998721000000E+06, 0.62138818100000E+07,  0.6108210E+02,          35,  0.6915082E+03,         181
, 0.28984369366667E+06, 0.62140112166667E+07,  0.5999290E+02,          34,  0.1727729E+03,         182
, 0.28986255933333E+06, 0.62140042933333E+07,  0.6007990E+02,          34,  0.1450461E+03,         183
, 0.28986878833333E+06, 0.62139953966667E+07,  0.6000010E+02,          34,  0.2118646E+03,         184
, 0.28988224200000E+06, 0.62139952133333E+07,  0.6000000E+02,          34,  0.2600310E+03,         185
, 0.28992086281247E+06, 0.62139482507011E+07,  0.6199890E+02,          35,  0.2225974E+04,         186
, 0.29002088683739E+06, 0.62138818784497E+07,  0.6208690E+02,          35,  0.1672132E+04,         187
, 0.28985357433333E+06, 0.62140205633333E+07,  0.6002490E+02,          34,  0.1588508E+03,         188
, 0.28986898773885E+06, 0.62140195038719E+07,  0.6006750E+02,          34,  0.4223607E+03,         189
, 0.29012045477479E+06, 0.62138415758231E+07,  0.6160500E+02,          35,  0.1833506E+04,         190
, 0.29013253451674E+06, 0.62138542087790E+07,  0.6074420E+02,          35,  0.1777470E+04,         191
, 0.28988481200000E+06, 0.62140100100000E+07,  0.6000000E+02,          34,  0.2902249E+03,         192
, 0.28992701330804E+06, 0.62140259452577E+07,  0.5990000E+02,          34,  0.2682927E+04,         193
, 0.29019908968767E+06, 0.62138206099972E+07,  0.6238160E+02,          35,  0.6454883E+03,         194
, 0.29021574527272E+06, 0.62138322057458E+07,  0.6080620E+02,          35,  0.8322824E+03,         195
, 0.28997868089055E+06, 0.62140605637058E+07,  0.5966780E+02,          34,  0.1051656E+04,         196
, 0.29021813335577E+06, 0.62137950324856E+07,  0.6557260E+02,          35,  0.8882336E+03,         197
, 0.29024369303996E+06, 0.62137997065446E+07,  0.6131050E+02,          35,  0.1224130E+04,         198
, 0.28998898646759E+06, 0.62140961471655E+07,  0.5795320E+02,          34,  0.1132763E+04,         199
, 0.29021850299003E+06, 0.62137550394639E+07,  0.6497040E+02,          35,  0.1217255E+04,         200
, 0.29024270754486E+06, 0.62137531459766E+07,  0.6112930E+02,          35,  0.1254164E+04,         201
, 0.29001102019877E+06, 0.62142125511537E+07,  0.6053380E+02,          34,  0.5464176E+04,         202
, 0.29020378066667E+06, 0.62137135800000E+07,  0.6351530E+02,          35,  0.4933474E+03,         203
, 0.29021643396424E+06, 0.62137002149690E+07,  0.6134520E+02,          35,  0.1480450E+04,         204
, 0.29006248273618E+06, 0.62143828451705E+07,  0.6018900E+02,          34,  0.4921470E+04,         205
, 0.29019428814477E+06, 0.62136523895690E+07,  0.6145530E+02,          35,  0.2236640E+04,         206
, 0.29015742038593E+06, 0.62145679808665E+07,  0.6042870E+02,          34,  0.5216355E+04,         207
, 0.29019186115922E+06, 0.62136037225479E+07,  0.6137520E+02,          35,  0.2588432E+04,         208
, 0.29026450432559E+06, 0.62147287968903E+07,  0.5957050E+02,          34,  0.8229792E+04,         209
, 0.29022487926963E+06, 0.62135449172168E+07,  0.6221410E+02,          35,  0.3812724E+04,         210
, 0.29036755132611E+06, 0.62148954740646E+07,  0.5951940E+02,          34,  0.1098120E+05,         211
, 0.29026824118599E+06, 0.62134655119893E+07,  0.6214240E+02,          35,  0.3890533E+04,         212
, 0.29046484714276E+06, 0.62150622082915E+07,  0.5912670E+02,          34,  0.1054363E+05,         213
, 0.29025791173116E+06, 0.62133927268023E+07,  0.6279130E+02,          35,  0.3267185E+04,         214
, 0.29057465720683E+06, 0.62152378466125E+07,  0.5900600E+02,          34,  0.9480489E+04,         215
, 0.29020363803231E+06, 0.62133417236754E+07,  0.6438830E+02,          35,  0.2937724E+04,         216
, 0.29068521948423E+06, 0.62153970558351E+07,  0.5913210E+02,          34,  0.8407045E+04,         217
, 0.29014482005190E+06, 0.62132775225407E+07,  0.6567740E+02,          35,  0.3091150E+04,         218
, 0.29078868906573E+06, 0.62155269169917E+07,  0.5887310E+02,          34,  0.4119551E+04,         219
, 0.29010670082959E+06, 0.62131921039880E+07,  0.6820720E+02,          35,  0.3115387E+04,         220
, 0.29087204692431E+06, 0.62156082085517E+07,  0.5836110E+02,          34,  0.3938996E+04,         221
, 0.29009709588834E+06, 0.62130970050254E+07,  0.6984530E+02,          35,  0.3057100E+04,         222
, 0.29095664609865E+06, 0.62156469272869E+07,  0.5768730E+02,          34,  0.2550169E+04,         223
, 0.29010791637198E+06, 0.62130136858401E+07,  0.7277740E+02,          35,  0.2145771E+04,         224
, 0.29103169016965E+06, 0.62156263604639E+07,  0.5663890E+02,          34,  0.3086827E+04,         225
, 0.29013941364377E+06, 0.62129468218769E+07,  0.7260260E+02,          35,  0.2134813E+04,         226
, 0.29113494267263E+06, 0.62155657376725E+07,  0.5529430E+02,          34,  0.8305308E+04,         227
, 0.29019791168366E+06, 0.62128942304519E+07,  0.7400730E+02,          35,  0.3716495E+04,         228
, 0.29129886154953E+06, 0.62154749929726E+07,  0.5886430E+02,          34,  0.6043988E+04,         229
, 0.29026639303611E+06, 0.62128528746423E+07,  0.7465720E+02,          35,  0.4036781E+04,         230
, 0.29147120306627E+06, 0.62154037725545E+07,  0.5825420E+02,          34,  0.5670608E+04,         231
, 0.29033981686416E+06, 0.62128094600790E+07,  0.7616890E+02,          35,  0.3313872E+04,         232
, 0.29164789915352E+06, 0.62153561165400E+07,  0.5944880E+02,          34,  0.5557440E+04,         233
, 0.29038849426220E+06, 0.62127602044297E+07,  0.7720730E+02,          35,  0.2319105E+04,         234
, 0.29181751111092E+06, 0.62152978687510E+07,  0.5999010E+02,          34,  0.5881607E+04,         235
, 0.29040014524643E+06, 0.62127108838242E+07,  0.7811430E+02,          35,  0.2633895E+04,         236
, 0.29196347929820E+06, 0.62152464493130E+07,  0.5929870E+02,          34,  0.4426595E+04,         237
, 0.29039245082994E+06, 0.62126475338514E+07,  0.7959860E+02,          35,  0.3325803E+04,         238
, 0.29208934761662E+06, 0.62152456962179E+07,  0.5956750E+02,          34,  0.4313266E+04,         239
, 0.29035570560250E+06, 0.62125763033422E+07,  0.8120000E+02,          35,  0.3404361E+04,         240
, 0.29220700457403E+06, 0.62152918481579E+07,  0.5882610E+02,          34,  0.4151631E+04,         241
, 0.29030930449514E+06, 0.62125006372347E+07,  0.8127420E+02,          35,  0.4924362E+04,         242
, 0.29230446251153E+06, 0.62153662114009E+07,  0.5929260E+02,          34,  0.4781551E+04,         243
, 0.29028575656937E+06, 0.62123994842300E+07,  0.8198490E+02,          35,  0.3731810E+04,         244
, 0.29237317269799E+06, 0.62155316012010E+07,  0.5928810E+02,          34,  0.9704971E+04,         245
, 0.29033466568655E+06, 0.62122648655042E+07,  0.8503690E+02,          35,  0.5754861E+04,         246
, 0.29241427956466E+06, 0.62157829424248E+07,  0.5798660E+02,          34,  0.1012792E+05,         247
, 0.29044629929369E+06, 0.62121326000502E+07,  0.8580970E+02,          35,  0.6212710E+04,         248
, 0.29243144301674E+06, 0.62160339672183E+07,  0.5818160E+02,          34,  0.1048389E+05,         249
, 0.29058385373308E+06, 0.62120071382736E+07,  0.8924670E+02,          35,  0.7071719E+04,         250
, 0.29241706556481E+06, 0.62162832279415E+07,  0.5818960E+02,          34,  0.9798573E+04,         251
, 0.29071557647612E+06, 0.62118857812637E+07,  0.9027210E+02,          35,  0.8526737E+04,         252
, 0.29237746585575E+06, 0.62165389006865E+07,  0.5813670E+02,          34,  0.9883943E+04,         253
, 0.29084843198009E+06, 0.62117775282611E+07,  0.9266410E+02,          35,  0.1039832E+05,         254
, 0.29235133032142E+06, 0.62167040183681E+07,  0.5840300E+02,          34,  0.3624220E+04,         255
, 0.29096203334147E+06, 0.62116880799065E+07,  0.9330000E+02,          35,  0.1463922E+05,         256
, 0.29234925519808E+06, 0.62167935087818E+07,  0.5864420E+02,          34,  0.3937090E+04,         257
, 0.29106589978945E+06, 0.62115823836846E+07,  0.9399510E+02,          35,  0.1534963E+05,         258
, 0.29237615354202E+06, 0.62168765566801E+07,  0.5852670E+02,          34,  0.4349969E+04,         259
, 0.29112238693069E+06, 0.62114795421382E+07,  0.9531090E+02,          35,  0.6329043E+04,         260
, 0.29244186802152E+06, 0.62169449006552E+07,  0.5635880E+02,          34,  0.4373708E+04,         261
, 0.29111725086616E+06, 0.62113922870847E+07,  0.9619580E+02,          35,  0.3623187E+04,         262
, 0.29255235195692E+06, 0.62170800524013E+07,  0.5676990E+02,          34,  0.1211791E+05,         263
, 0.29109273046263E+06, 0.62113269738021E+07,  0.9700000E+02,          35,  0.3394067E+04,         264
, 0.29268857397433E+06, 0.62172854175889E+07,  0.5813570E+02,          34,  0.1324894E+05,         265
, 0.29104493020797E+06, 0.62112578275992E+07,  0.9700000E+02,          35,  0.4449507E+04,         266
, 0.29284639146146E+06, 0.62174654252743E+07,  0.5837560E+02,          34,  0.1217656E+05,         267
, 0.29097390476624E+06, 0.62111954909420E+07,  0.9700000E+02,          35,  0.4006278E+04,         268
, 0.29298528357450E+06, 0.62176139420373E+07,  0.5672890E+02,          34,  0.7047986E+04,         269
, 0.29088371556605E+06, 0.62111519961205E+07,  0.9746620E+02,          35,  0.3560089E+04,         270
, 0.29301759022909E+06, 0.62177212798106E+07,  0.5538910E+02,          34,  0.6634586E+04,         271
