x,y,id,z
285084.8249,6208322.1111,1,132.9999
285006.7454,6208468.7252,2,132.0000
284930.6451,6208610.5590,3,131.0000
284851.7556,6208773.6762,4,129.0000
284780.9997,6208929.6695,5,127.0000
284701.2752,6209079.4065,6,125.0000
284629.4666,6209189.9434,7,124.2169
284572.0665,6209258.7767,8,123.6630
284498.6947,6209313.0131,9,123.4250
284412.6990,6209346.2781,10,122.8450
284326.8775,6209359.7714,11,122.7710
284238.6146,6209347.4525,12,121.0600
284151.0104,6209317.3118,13,120.8010
284073.0459,6209288.8904,14,121.1570
283976.7646,6209275.9039,15,121.6800
283881.6316,6209287.0804,16,120.8410
283785.1840,6209300.6069,17,121.9710
283691.4669,6209316.6245,18,122.4950
283611.8239,6209329.0765,19,120.4690
283534.7267,6209338.2071,20,121.0350
283462.4293,6209351.7402,21,121.7490
283413.2041,6209370.0154,22,121.3590
283381.1534,6209405.1352,23,120.8790
283352.8549,6209449.8381,24,120.2772
283334.4611,6209527.0902,25,121.1960
283332.7008,6209637.5390,26,122.2050
283352.7974,6209748.0776,27,121.5800
283379.5901,6209854.6443,28,120.5000
283393.4068,6209932.2397,29,119.5050
283388.6112,6209982.1804,30,119.3900
283373.8843,6210031.8321,31,119.6190
283347.4800,6210072.1342,32,119.5730
283311.5918,6210093.9322,33,120.0180
283268.0168,6210098.6100,34,120.5737
283175.9346,6210082.1958,35,120.3860
283028.7628,6210049.7917,36,120.0910
282881.2165,6210007.2927,37,117.4260
282746.2582,6209964.8766,38,115.3240
282636.3710,6209928.7048,39,115.4450
282559.6670,6209887.6100,40,115.0140
282506.2579,6209846.7407,41,114.7680
282467.9478,6209805.5307,42,114.5050
282444.6803,6209761.6717,43,114.2780
282433.0022,6209710.9451,44,114.1150
282433.4354,6209629.3748,45,113.5380
282443.2189,6209519.8544,46,113.1010
282461.2761,6209407.2044,47,112.6770
282484.2361,6209296.5503,48,115.5620
282515.2665,6209191.7994,49,116.3100
282541.0315,6209100.7511,50,115.0710
282542.5691,6209021.5747,51,114.0490
282514.3367,6208949.3758,52,113.9400
282446.5852,6208895.1484,53,114.1950
282352.6360,6208869.3771,54,114.0250
282255.2334,6208868.2368,55,113.4360
282075.7981,6208934.5329,56,110.4440
281805.8295,6209101.7062,57,106.0000
281571.7872,6209309.1425,58,105.3490
281357.7277,6209516.6153,59,105.2950
281106.0456,6209755.0261,60,99.6772
280980.9683,6209948.1782,61,98.8680
280998.6799,6210126.7374,62,98.6340
281030.8664,6210291.0951,63,102.2130
280986.2430,6210430.6032,64,100.0100
280889.3182,6210610.5225,65,100.4770
280800.8246,6210860.9319,66,95.8190
280765.1580,6211121.6623,67,93.5642
280787.0553,6211374.3275,68,88.8625
280867.6228,6211616.5207,69,88.9298
280957.8127,6211804.5859,70,86.5000
281062.6390,6211913.9698,71,84.4608
281158.9970,6211946.0404,72,84.1697
281219.6687,6211914.6345,73,85.1325
281267.7334,6211860.6344,74,84.6047
281342.5451,6211768.1511,75,83.7717
281492.0450,6211654.4823,76,83.3011
281595.5130,6211611.2853,77,83.6854
281643.7159,6211606.7524,78,84.2486
281690.3410,6211616.6393,79,84.3076
281739.2409,6211655.6023,80,84.2956
281779.7606,6211718.3806,81,83.8878
281800.4299,6211788.1311,82,84.2018
281782.0011,6211925.1175,83,83.0000
281717.7205,6212146.3411,84,83.0000
281652.0659,6212361.9293,85,83.0000
281617.2851,6212586.0100,86,82.0000
281633.1825,6212733.0765,87,82.0000
281705.4689,6212824.0446,88,80.0000
281815.4882,6212886.4413,89,79.6000
281918.6295,6212917.6938,90,79.2000
282005.4053,6212948.8235,91,78.8000
282094.6320,6212957.8349,92,78.4000
282203.8781,6212902.3974,93,78.0000
282312.2730,6212800.7672,94,77.6000
282419.7139,6212685.0517,95,77.2000
282531.2048,6212582.6209,96,76.8000
282660.8162,6212499.1896,97,76.4000
282809.7972,6212477.5452,98,76.0000
282971.7683,6212514.3069,99,75.6000
283132.7416,6212553.2281,100,75.2000
283292.6876,6212570.0733,101,74.8000
283478.7725,6212571.2179,102,74.4000
283677.3644,6212568.9719,103,74.0000
283871.0270,6212595.8352,104,73.6000
284054.2475,6212660.7298,105,73.2000
284224.1681,6212754.4027,106,72.8000
284397.0752,6212871.9097,107,72.4000
284550.2949,6212957.9379,108,72.0000
284695.4360,6213034.1839,109,71.6000
284827.6720,6213126.5070,110,71.2000
284951.6760,6213229.9179,111,70.8000
285070.4212,6213343.5400,112,70.4000
285167.5462,6213468.0050,113,70.0000
285239.5101,6213612.6543,114,69.6000
285261.5900,6213766.7867,115,69.2000
285226.9806,6213927.8180,116,68.8000
285166.7518,6214091.4113,117,68.4000
285118.6332,6214234.6904,118,68.0000
285109.8851,6214405.9341,119,67.6000
285137.6351,6214535.2824,120,67.2000
285170.2095,6214618.7624,121,66.8000
285223.8327,6214697.2236,122,66.4000
285325.6526,6214769.6216,123,66.0000
285472.0920,6214834.4299,124,65.6000
285627.0355,6214894.5333,125,65.2000
285780.8362,6214962.0733,126,64.8000
285931.4201,6215031.7267,127,64.4000
286052.6230,6215082.9869,128,64.0000
286117.3035,6215095.6293,129,63.5999
286164.4599,6215081.1116,130,63.2002
286227.3397,6215040.9333,131,62.8000
286315.0405,6214979.1424,132,62.4000
286395.0542,6214918.5522,133,62.0000
286484.2607,6214857.5173,134,61.6000
286577.5291,6214809.2069,135,61.2000
286674.4526,6214764.6550,136,60.8000
286766.5245,6214720.2362,137,60.4000
286867.7391,6214681.2152,138,60.0934
286967.0335,6214668.2497,139,60.0328
287078.0685,6214668.2463,140,60.7398
287186.0413,6214669.1610,141,60.7987
287281.1645,6214683.9730,142,60.4538
287381.5029,6214690.0797,143,60.2717
287486.4066,6214670.0707,144,59.4703
287591.4617,6214637.1347,145,59.5193
287684.2471,6214588.2596,146,59.2153
287776.9594,6214529.2125,147,60.0127
287873.7911,6214460.2249,148,59.9565
287955.5262,6214382.1603,149,59.3501
288030.5843,6214299.0003,150,59.0477
288109.5856,6214216.3452,151,58.6590
288199.3654,6214142.9042,152,59.5093
288295.5683,6214076.8061,153,59.0335
288377.3188,6214041.2259,154,59.6783
288439.4766,6214073.4389,155,59.3019
288498.6904,6214113.7738,156,59.7497
288600.6865,6214127.0800,157,60.6171
288728.8309,6214148.0602,158,60.9829
288853.1365,6214180.8805,159,60.7873
288978.9985,6214210.7263,160,60.6140
289064.4391,6214228.7267,161,61.2006
289111.7645,6214230.3740,162,60.8450
289157.2011,6214212.0127,163,60.5321
289193.2227,6214173.8100,164,60.2881
289225.9257,6214110.4559,165,59.9942
289266.1675,6214027.2381,166,59.3540
289312.9270,6213951.6795,167,59.6225
289384.8106,6213903.8800,168,59.8520
289483.1562,6213897.9603,169,59.6856
289582.6354,6213907.2973,170,59.5835
289681.0639,6213924.1809,171,59.8696
289779.7025,6213955.7646,172,59.5346
289836.5458,6213976.9129,173,60.0560
289884.9341,6213930.1361,174,61.0334
289831.7040,6213991.7500,175,60.0388
289850.2440,6213985.3767,176,60.0000
289861.5963,6213984.2167,177,60.0000
289902.8963,6213939.1895,178,61.0000
289846.0824,6213999.3215,179,59.9689
290000.7563,6213867.7212,180,61.4273
289987.2100,6213881.8100,181,61.0821
289843.6937,6214011.2167,182,59.9929
289862.5593,6214004.2933,183,60.0799
289868.7883,6213995.3967,184,60.0001
289882.2420,6213995.2133,185,60.0000
289920.8628,6213948.2507,186,61.9989
290020.8868,6213881.8784,187,62.0869
289853.5743,6214020.5633,188,60.0249
289868.9877,6214019.5039,189,60.0675
290120.4548,6213841.5758,190,61.6050
290132.5345,6213854.2088,191,60.7442
289884.8120,6214010.0100,192,60.0000
289927.0133,6214025.9453,193,59.9000
290199.0897,6213820.6100,194,62.3816
290215.7453,6213832.2057,195,60.8062
289978.6809,6214060.5637,196,59.6678
290218.1334,6213795.0325,197,65.5726
290243.6930,6213799.7065,198,61.3105
289988.9865,6214096.1472,199,57.9532
290218.5030,6213755.0395,200,64.9704
290242.7075,6213753.1460,201,61.1293
290011.0202,6214212.5512,202,60.5338
290203.7807,6213713.5800,203,63.5153
290216.4340,6213700.2150,204,61.3452
290062.4827,6214382.8452,205,60.1890
290194.2881,6213652.3896,206,61.4553
290157.4204,6214567.9809,207,60.4287
290191.8612,6213603.7225,208,61.3752
290264.5043,6214728.7969,209,59.5705
290224.8793,6213544.9172,210,62.2141
290367.5513,6214895.4741,211,59.5194
290268.2412,6213465.5120,212,62.1424
290464.8471,6215062.2083,213,59.1267
290257.9117,6213392.7268,214,62.7913
290574.6572,6215237.8466,215,59.0060
290203.6380,6213341.7237,216,64.3883
290685.2195,6215397.0558,217,59.1321
290144.8201,6213277.5225,218,65.6774
290788.6891,6215526.9170,219,58.8731
290106.7008,6213192.1040,220,68.2072
290872.0469,6215608.2086,221,58.3611
290097.0959,6213097.0050,222,69.8453
290956.6461,6215646.9273,223,57.6873
290107.9164,6213013.6858,224,72.7774
291031.6902,6215626.3605,225,56.6389
290139.4136,6212946.8219,226,72.6026
291134.9427,6215565.7377,227,55.2943
290197.9117,6212894.2305,228,74.0073
291298.8615,6215474.9930,229,58.8643
290266.3930,6212852.8746,230,74.6572
291471.2031,6215403.7726,231,58.2542
290339.8169,6212809.4601,232,76.1689
291647.8992,6215356.1165,233,59.4488
290388.4943,6212760.2044,234,77.2073
291817.5111,6215297.8688,235,59.9901
290400.1452,6212710.8838,236,78.1143
291963.4793,6215246.4493,237,59.2987
290392.4508,6212647.5339,238,79.5986
292089.3476,6215245.6962,239,59.5675
290355.7056,6212576.3033,240,81.2000
292207.0046,6215291.8482,241,58.8261
290309.3045,6212500.6372,242,81.2742
292304.4625,6215366.2114,243,59.2926
290285.7566,6212399.4842,244,81.9849
292373.1727,6215531.6012,245,59.2881
290334.6657,6212264.8655,246,85.0369
292414.2796,6215782.9424,247,57.9866
290446.2993,6212132.6001,248,85.8097
292431.4430,6216033.9672,249,58.1816
290583.8537,6212007.1383,250,89.2467
292417.0656,6216283.2279,251,58.1896
290715.5765,6211885.7813,252,90.2721
292377.4659,6216538.9007,253,58.1367
290848.4320,6211777.5283,254,92.6641
292351.3303,6216704.0184,255,58.4030
290962.0333,6211688.0799,256,93.3000
292349.2552,6216793.5088,257,58.6442
291065.8998,6211582.3837,258,93.9951
292376.1535,6216876.5567,259,58.5267
291122.3869,6211479.5421,260,95.3109
292441.8680,6216944.9007,261,56.3588
291117.2509,6211392.2871,262,96.1958
292552.3520,6217080.0524,263,56.7699
291092.7305,6211326.9738,264,97.0000
292688.5740,6217285.4176,265,58.1357
291044.9302,6211257.8276,266,97.0000
292846.3915,6217465.4253,267,58.3756
290973.9048,6211195.4909,268,97.0000
292985.2836,6217613.9420,269,56.7289
290883.7156,6211151.9961,270,97.4662
293017.5902,6217721.2798,271,55.3891
290784.9093,6211115.8414,272,98.9095
292950.4326,6217845.3661,273,54.3791
290712.3410,6211089.0560,274,100.7250
292833.7067,6218007.1237,275,59.6284
290665.1165,6211063.6083,276,102.5000
292776.0322,6218196.2635,277,57.3505
290631.0960,6211027.8718,278,102.5760
292748.8952,6218375.4014,279,55.9606
290617.0327,6210981.6516,280,102.6220
292641.5437,6218553.2367,281,55.1613
290627.1076,6210939.7346,282,103.1990
292552.6381,6218746.1409,283,55.1459
290653.7080,6210903.4843,284,103.9256
292580.2172,6218915.8403,285,57.0068
290710.8151,6210867.6979,286,105.1539
292637.5063,6219090.3010,287,57.5883
290792.8033,6210836.4410,288,107.3999
292696.2515,6219256.1079,289,58.7032
290898.9277,6210804.5795,290,107.4000
292788.4381,6219366.5778,291,56.4037
291018.4764,6210756.1389,292,107.4000
292876.3172,6219434.0057,293,53.1289
291137.7708,6210698.7997,294,107.5930
292958.2380,6219561.3852,295,56.3939
291254.4234,6210642.9958,296,109.6580
293031.7355,6219723.7334,297,59.1290
291375.1092,6210588.1162,298,111.5970
293084.7262,6219898.7568,299,58.9292
291499.0935,6210533.0624,300,113.4410
293076.0201,6220066.7876,301,54.0155
291619.0107,6210482.5313,302,115.5310
293046.7724,6220196.0865,303,53.4354
291740.0670,6210443.9438,304,118.4120
293031.2019,6220338.1726,305,55.5242
291868.9656,6210412.2849,306,121.9940
292996.2505,6220484.6184,307,55.2704
291979.7233,6210354.2880,308,125.8888
292911.0092,6220595.0995,309,54.4842
292803.8781,6220669.7722,310,54.5217
292695.9121,6220747.8341,311,57.5563
292591.4415,6220832.8910,312,57.4996
292531.3071,6220899.8521,313,57.7859
292519.1946,6220953.8614,314,57.8611
292564.1965,6221038.9359,315,52.4116
292662.3633,6221140.1081,316,56.6284
292794.0253,6221273.0986,317,60.0046
292887.7332,6221454.9520,318,56.9679
292963.2782,6221627.1480,319,57.1905
293052.4120,6221816.4820,320,59.5851
293087.8388,6222028.0319,321,58.7145
293045.1860,6222211.8521,322,52.8525
292953.2060,6222361.5603,323,58.0864
292836.1753,6222487.5052,324,59.2132
292689.6052,6222561.0727,325,57.3840
292536.6829,6222592.7536,326,54.4623
292378.4068,6222618.9233,327,55.9242
292223.4157,6222622.9780,328,56.8840
292081.2685,6222582.5280,329,57.0028
291951.3039,6222505.0771,330,57.5326
291848.2943,6222427.3654,331,59.1498
291734.1214,6222369.2645,332,57.8667
291654.8835,6222365.3151,333,56.8916
291577.0492,6222417.8231,334,55.9881
291510.1256,6222528.1183,335,56.2622
291443.8258,6222642.6110,336,54.4438
291372.3563,6222784.3244,337,55.5836
291316.0068,6222946.9573,338,54.4790
291279.3901,6223116.5534,339,52.7290
291267.9520,6223304.3280,340,56.0650
291283.0035,6223475.4754,341,55.3193
291296.2556,6223660.8970,342,54.2689
291301.7430,6223836.4360,343,54.6984
291317.2697,6224017.8202,344,54.3462
291342.3588,6224188.8864,345,55.0891
291367.9526,6224367.4720,346,55.0541
291383.9362,6224551.2836,347,53.0186
291421.9089,6224727.4145,348,52.9769
291473.7446,6224884.6401,349,52.5149
291507.6900,6225065.4644,350,53.9796
291524.4166,6225241.0125,351,54.2563
291541.7345,6225422.4366,352,55.5146
291546.5660,6225607.2294,353,55.0954
291547.5335,6225784.3223,354,56.0015
291567.1041,6225964.9056,355,55.7754
291584.2359,6226130.4464,356,55.2264
291595.3799,6226314.8727,357,55.2096
291613.2307,6226441.1122,358,55.0229
291633.7749,6226518.6589,359,55.0048
291644.1630,6226592.9497,360,54.9258
291630.5014,6226665.6010,361,54.9705
291592.9230,6226740.2360,362,54.7938
291541.8782,6226814.6736,363,54.8108
291474.0580,6226878.2543,364,54.7900
291391.9600,6226920.8276,365,54.6315
291295.6950,6226951.6239,366,54.1410
291184.7113,6226972.8430,367,53.7722
291074.2642,6226984.4119,368,53.6373
290961.3482,6226987.8359,369,53.6999
290848.2420,6226983.3727,370,55.1177
290735.8291,6226976.8496,371,55.6198
290621.3271,6226966.6695,372,55.3021
290518.4804,6226944.0070,373,55.3687
290449.0542,6226916.5150,374,54.8734
290420.2346,6226924.4937,375,54.8324
290427.5612,6226897.5277,376,54.8117
290397.5916,6226903.0026,377,54.9337
290392.5943,6226925.0767,378,55.1574
290379.2777,6226911.5067,379,54.9183
290416.2836,6226871.4130,380,54.8948
290400.2529,6226841.7249,381,54.7824
290372.3186,6226821.7649,382,54.8421
290264.1529,6226804.8002,383,54.7099
290092.7558,6226802.6439,384,54.5519
289915.7879,6226816.1725,385,54.8606
289741.0929,6226840.4897,386,54.4829
289607.2640,6226860.5354,387,54.6223
289512.4176,6226848.6884,388,54.7086
289396.5117,6226796.9126,389,54.6602
289237.2231,6226747.8224,390,54.3050
289069.3820,6226755.5873,391,54.0766
288953.8782,6226776.1133,392,54.0865
288848.3578,6226788.1198,393,54.4771
288693.2968,6226813.8677,394,55.4100
288540.5459,6226851.1803,395,54.2261
288392.3943,6226867.7212,396,53.6987
288260.4694,6226869.1167,397,53.9934
288142.4824,6226891.2370,398,52.9217
288058.3486,6226923.6176,399,52.7278
287999.4508,6226968.5800,400,52.2165
287932.3273,6227060.2452,401,51.7132
287860.4258,6227190.6020,402,52.3051
287809.2039,6227341.9246,403,53.5978
287789.5053,6227488.6394,404,52.6386
287779.3196,6227642.0000,405,54.1182
287752.3290,6227787.7756,406,54.3179
287719.7892,6227937.0408,407,53.4478
287708.3596,6228084.9991,408,53.1955
287724.9384,6228235.4617,409,54.2873
287771.5272,6228361.6454,410,53.5998
287822.1144,6228494.7464,411,53.7777
287857.9828,6228634.2017,412,53.5808
287893.5310,6228770.2761,413,52.6034
287939.2906,6228907.8852,414,52.6634
287989.6639,6229038.6285,415,52.5506
288044.0253,6229172.2673,416,52.7989
288095.4746,6229302.4997,417,53.4578
288138.7689,6229440.5070,418,52.5210
288180.5009,6229578.7556,419,51.5811
288218.9969,6229713.2663,420,53.3877
288225.5508,6229826.8383,421,52.6602
288192.9234,6229908.9033,422,50.9939
288140.5319,6229988.5863,423,50.9674
288089.1664,6230063.1748,424,51.8923
288026.3429,6230141.0578,425,52.7612
287936.5689,6230218.7875,426,52.4182
287838.5413,6230292.3099,427,51.8309
287750.3364,6230365.6358,428,51.4647
287680.7261,6230469.1221,429,52.0344
287637.8175,6230579.2157,430,52.4488
287586.9625,6230684.3671,431,52.4844
287496.1009,6230769.6876,432,51.5138
287383.8459,6230815.3023,433,51.8560
287285.2243,6230838.7057,434,51.9378
287193.2578,6230854.2599,435,52.1027
287127.8882,6230850.2001,436,51.9814
287088.1195,6230815.4858,437,51.7375
287028.1396,6230736.2831,438,51.3814
286947.4057,6230617.8553,439,51.1986
286878.0842,6230498.7460,440,51.1501
286803.8544,6230368.7316,441,50.7692
286723.8530,6230255.2018,442,50.6914
286631.9768,6230141.3166,443,50.7722
286541.3614,6230032.9491,444,51.0592
286441.9044,6229931.5102,445,51.6898
286299.3381,6229862.4173,446,51.4880
286113.8625,6229823.0592,447,50.3643
285934.4345,6229805.0119,448,51.4865
285781.7375,6229842.0961,449,49.9531
285696.2686,6229922.0673,450,50.4953
285626.9335,6230022.3920,451,51.3470
285589.8796,6230161.1693,452,51.0327
285581.3527,6230328.8240,453,50.3950
285574.5081,6230497.4347,454,50.7753
285573.7883,6230667.8549,455,49.8223
285604.2054,6230835.6585,456,48.1617
285653.7128,6230994.5128,457,48.7900
285694.1214,6231116.3804,458,49.2584
285753.2392,6231254.5200,459,47.3929
285857.1254,6231433.7098,460,48.6622
285991.4261,6231598.8098,461,48.4838
286154.9323,6231755.3690,462,49.4511
286302.2547,6231896.3394,463,49.5765
286444.6316,6232063.3597,464,49.1950
286605.2548,6232206.2272,465,48.6668
286778.7654,6232325.4976,466,49.5654
286878.9216,6232431.0114,467,48.6779
286898.5786,6232523.2989,468,48.1713
286901.8415,6232614.9360,469,48.5620
286904.7414,6232708.3220,470,49.0674
286914.9147,6232806.9807,471,48.8655
286917.0095,6232915.3600,472,48.6645
