Date_Time,DO_mg/L,DOsat,Temp _DegC,pH,Cond_uS/cm,TSS_mg/L,Turbidity_ntu,FP_mg/L,TP_mg/L,NOx_mg/L,NH_mg/L,TKN_mg/L,TN_mg/L,TOC_mg/L,DOC_mg/L,Chla_mg/m3,SiO2_mg/L,ENT_cfu/100mL,FC_cfu/100mL
04/04/1991 00:00,8,105,22.5,7.4,48,8,16,,0.043,1.64,0.06,0.45,2.09,,,30,,,
02/05/1991 00:00,,,17.5,7.3,33,,,,,,,,,,,,,,
02/05/1991 00:00,8,88,17.5,7.3,33,19,15,,,,,,,,,,,,
30/05/1991 00:00,,,16.5,7,50,,,,0.185,1.9,0.65,,3.21,,,32.6,,,33
30/05/1991 00:00,6,72,16.5,7,50,19,22,,0.185,1.9,0.65,1.31,3.21,,,32.6,,,32
13/06/1991 00:00,,,14.3,6.5,10,,,0.07,0.09,0.86,0.24,,1.84,,,,,,8000
13/06/1991 00:00,9,91,14.3,6.5,10,116,340,0.07,0.09,0.86,0.24,0.98,1.84,,,,6.63,,8000
28/06/1991 00:00,,,13.2,6.8,21,,,0.029,0.041,1.04,0.18,,1.47,,,6.8,,,91
28/06/1991 00:00,8,81,13.2,6.8,21,12,51,0.029,0.041,1.04,0.18,0.43,1.47,,,6.8,10.48,,90
12/07/1991 00:00,,,12.9,6.9,35,,,0.153,0.169,1.94,0.64,,2.82,,,13.2,,,1300
12/07/1991 00:00,8,81,12.9,6.9,35,15,25,0.153,0.169,1.94,0.64,0.88,2.82,,,13.2,11.34,,1300
26/07/1991 00:00,,,11.6,6.9,14,,,0.009,0.018,0.34,0.02,,0.71,,,2,,,89
26/07/1991 00:00,10,98,11.6,6.9,14,3,17,0.009,0.018,0.34,0.02,0.37,0.71,,,2,10.27,,88
09/08/1991 00:00,,,11.9,7.6,17,,,0.02,0.05,0.76,0.16,,1.29,,,5.5,,,71
09/08/1991 00:00,9,92,11.9,7.6,17,12,33,0.02,0.05,0.76,0.16,0.53,1.29,,,5.5,9.41,,70
23/08/1991 00:00,,,12.5,7.6,18,,,0.013,0.043,0.65,0.13,,1.12,,,8,,,17
23/08/1991 00:00,10,100,12.5,7.6,18,,16,0.013,0.043,0.65,0.13,0.47,1.12,,,8,8.56,,16
04/09/1991 00:00,,,14.9,7.6,23,,,0.026,0.07,0.9,0.32,,1.85,,,31.7,,,25
04/09/1991 00:00,11,113,14.9,7.6,23,6,9,0.026,0.07,0.9,0.32,0.95,1.85,,,31.7,7.91,,24
16/09/1991 00:00,,,15.7,7.7,30,,,0.041,0.098,1.08,0.72,,2.48,,,58.5,,,
16/09/1991 00:00,10,112,15.7,7.7,30,5,9,0.041,0.098,1.08,0.72,1.4,2.48,,,58.5,3.42,,
04/10/1991 00:00,,,19.7,7.6,25,,,0.009,0.068,0.91,0.06,,1.7,,,69.1,,,3
04/10/1991 00:00,10,120,19.7,7.6,25,5,12,0.009,0.068,0.91,0.06,0.79,1.7,,,69.1,1.28,,2
17/10/1991 00:00,,,21.7,7.9,35,,,0.009,0.052,1.14,0.5,,2.28,,,35.4,,,3
17/10/1991 00:00,,,21.7,7.9,35,14,13,0.009,0.052,1.14,0.5,1.14,2.28,,,35.4,0.43,,2
01/11/1991 00:00,,,21.6,7.2,39,,,0.018,0.06,1.94,0.15,,2.76,,,31.6,,,3
01/11/1991 00:00,7,91,21.6,7.2,39,19,13,0.018,0.06,1.94,0.15,0.82,2.76,,,31.6,0.43,,2
13/11/1991 00:00,,,22.6,7.8,,,,0.017,0.055,2.04,0.16,,2.96,,,25.8,,,11
13/11/1991 00:00,8,96,22.6,7.8,,17,12,0.017,0.055,2.04,0.16,0.92,2.96,,,25.8,0.43,,10
26/11/1991 00:00,,,24.4,7.5,80,,,0.011,0.05,1.3,0.01,,1.92,,,24.6,,,21
26/11/1991 00:00,7,93,24.4,7.5,80,1,13,0.011,0.05,1.3,0.01,0.62,1.92,,,24.6,0.21,,20
09/12/1991 00:00,,,24,7.7,40,,,0.014,0.049,1.13,0.01,,1.77,,,25.2,,,21
09/12/1991 00:00,8,97,24,7.7,40,16,14,0.014,0.049,1.13,0.01,0.64,1.77,,,25.2,0.43,,20
23/12/1991 00:00,,,21.8,7.1,29,,,0.03,0.117,0.82,0.15,,1.59,,,9.5,,,900
23/12/1991 00:00,6,75,21.8,7.1,29,48,59,0.03,0.117,0.82,0.15,0.77,1.59,,,9.5,7.06,,900
08/01/1992 00:00,,,24.4,8.1,27,,,0.012,0.075,1.01,0.17,,1.72,,,16.2,,,23
08/01/1992 00:00,6,80,24.4,8.1,27,14,24,0.012,0.075,1.01,0.17,0.71,1.72,,,16.2,5.99,,22
23/01/1992 00:00,,,27.7,6.7,17,,,0.006,0.055,0.44,0.02,,0.88,,,11.4,,,17
23/01/1992 00:00,6,82,27.7,6.7,17,10,20,0.006,0.055,0.44,0.02,0.44,0.88,,,11.4,7.06,,16
07/02/1992 00:00,,,25.4,7.3,31,,,0.02,0.082,0.96,0.13,,1.6,,,,,,130
07/02/1992 00:00,4,61,25.4,7.3,31,,30,0.02,0.082,0.96,0.13,0.64,1.6,,,,10.27,,128
17/02/1992 00:00,,,21.9,6.4,13,,,0.034,0.128,0.26,0.05,,0.92,,,,,,260
17/02/1992 00:00,,,21.9,6.4,13,21,37,0.034,0.128,0.26,0.05,0.66,0.92,,,,12.19,,260
03/03/1992 00:00,,,24.3,7.1,19,,,0.009,0.035,0.41,0.01,,0.72,,,6.6,,,73
03/03/1992 00:00,7,91,24.3,7.1,19,10,22,0.009,0.035,0.41,0.01,0.31,0.72,,,6.6,11.55,,72
18/03/1992 00:00,,,23.8,6.8,22,,,0.005,0.038,0.72,0.06,,1.24,,,5.3,,,49
18/03/1992 00:00,6,81,23.8,6.8,22,1,13,0.005,0.038,0.72,0.06,0.52,1.24,,,5.3,10.7,,48
02/04/1992 00:00,,,22.9,7,21,,,0.007,0.041,0.47,0.04,,0.73,,,5.3,,,61
02/04/1992 00:00,7,84,22.9,7,21,14,15,0.007,0.041,0.47,0.04,0.26,0.73,,,5.3,11.12,,60
15/04/1992 00:00,,,20.9,7.5,23,,,0.007,0.042,0.89,0.15,,1.67,,,7.7,,,200
15/04/1992 00:00,7,83,20.9,7.5,23,,14,0.007,0.042,0.89,0.15,0.78,1.67,,,7.7,11.76,,200
01/05/1992 00:00,,,18.6,6.9,26,,,0.018,0.056,1.6,0.07,,2.1,,,5.5,,,71
01/05/1992 00:00,7,84,18.6,6.9,26,13,17,0.018,0.056,1.6,0.07,0.5,2.1,,,5.5,13.26,,70
11/05/1992 00:00,,,19.3,7.1,26,,,0.008,0.033,1.46,0.03,,1.88,,,9.6,,,53
11/05/1992 00:00,7,87,19.3,7.1,26,7,10,0.008,0.033,1.46,0.03,0.42,1.88,,,9.6,11.34,,52
26/05/1992 00:00,,,15.5,7.2,34,,,0.009,0.049,3.6,0.4,,4.55,,,2.8,,,49
26/05/1992 00:00,7,82,15.5,7.2,34,8,13,0.009,0.049,3.6,0.4,0.95,4.55,,,2.8,8.56,,48
10/06/1992 00:00,,,13.1,8.2,30,,,0.005,0.037,1.5,0.01,,2.05,,,1,,,61
10/06/1992 00:00,10,106,13.1,8.2,30,14,11,0.005,0.037,1.5,0.01,0.55,2.05,,,1,2.78,,60
23/06/1992 00:00,,,12.3,7.1,29,,,0.008,0.048,1.96,0.07,,2.51,,,35.7,,,31
23/06/1992 00:00,10,99,12.3,7.1,29,,7,0.008,0.048,1.96,0.07,0.55,2.51,,,35.7,6.84,,30
10/07/1992 00:00,,,12.5,7.6,26,,,0.022,0.064,0.76,0.03,,1.41,,,18.3,,,25
10/07/1992 00:00,10,106,12.5,7.6,26,21,15,0.022,0.064,0.76,0.03,0.65,1.41,,,18.3,8.77,,24
23/07/1992 00:00,,,11.2,7.4,36,,,0.041,0.099,1.94,0.06,,2.79,,,19.4,,,9
23/07/1992 00:00,12,120,11.2,7.4,36,9,9,0.041,0.099,1.94,0.06,0.85,2.79,,,19.4,7.27,,8
06/08/1992 00:00,,,12.8,8,36,,,0.003,0.074,2,0.01,,2.95,,,65.2,,,3
06/08/1992 00:00,13,133,12.8,8,36,,13,0.003,0.074,2,0.01,0.95,2.95,,,65.2,0.04,,2
17/08/1992 00:00,,,13.1,7.7,38,,,0.007,0.073,,0.41,,,,,27.8,,,5
17/08/1992 00:00,12,119,13.1,7.7,38,,12,0.007,0.073,,0.41,1.2,1.2,,,27.8,0.21,,4
24/08/1992 00:00,10,106,14.1,7.5,37,,10,,,,,,,,,18,,,
24/08/1992 00:00,,,14.1,7.5,37,,,,,,,,,,,18,,,
02/09/1992 00:00,,,13.7,7.3,37,,,0.01,0.065,2.62,0.38,,3.62,,,18.7,,,19
02/09/1992 00:00,9,89,13.7,7.3,37,,12,0.01,0.065,2.62,0.38,1,3.62,,,18.7,1.5,,18
08/09/1992 00:00,10,104,15.1,7.4,38,,27,,,,,,,,,34.2,,,
08/09/1992 00:00,,,15.1,7.4,38,,,,,,,,,,,34.2,,,
15/09/1992 00:00,,,14.8,7.2,39,,,0.011,0.081,1.26,0.18,,2.36,,,28.1,,,9
15/09/1992 00:00,8,87,14.8,7.2,39,,16,0.011,0.081,1.26,0.18,1.1,2.36,,,28.1,0.86,,8
22/09/1992 00:00,,,,,,,,,,,,,,,,,,,
29/09/1992 00:00,,,,,,,,,,,,,,,,,,,
02/10/1992 00:00,9,104,17.9,7.7,43,,8,0.005,0.059,3.6,0.23,1.2,4.8,,,35.8,0.43,,20
02/10/1992 00:00,,,17.9,7.7,43,,,0.005,0.059,3.6,0.23,,4.8,,,35.8,,,21
06/10/1992 00:00,,,,,,,,,,,,,,,,,,,
12/10/1992 00:00,,,,,,,,,,,,,,,,,,,
16/10/1992 00:00,,,,,,,,,,,,,,,,,,,
19/10/1992 00:00,,,,,,,,,,,,,,,,,,,
26/10/1992 00:00,,,,,,,,,,,,,,,,,,,
02/11/1992 00:00,,,,,,,,,,,,,,,,,,,
10/11/1992 00:00,,,,,,,,,,,,,,,,,,,
11/11/1992 00:00,,,,,,,,,,,,,,,,,,,
16/11/1992 00:00,,,,,,,,,,,,,,,,,,,
23/11/1992 00:00,,,,,,,,,,,,,,,,,,,
30/11/1992 00:00,,,,,,,,,,,,,,,,,,,
03/12/1992 00:00,,,,,,,,,,,,,,,,,,,
07/12/1992 00:00,,,,,,,,,,,,,,,,,,,
14/12/1992 00:00,,,,,,,,,,,,,,,,,,,
21/12/1992 00:00,,,,,,,,,,,,,,,,,,,
05/01/1993 00:00,,,,,,,,,,,,,,,,,,,
11/01/1993 00:00,,,,,,,,,,,,,,,,,,,
20/01/1993 00:00,,,,,,,,,,,,,,,,,,,
01/02/1993 00:00,,,,,,,,,,,,,,,,,,,
08/02/1993 00:00,,,,,,,,,,,,,,,,,,,
15/02/1993 00:00,,,,,,,,,,,,,,,,,,,
24/02/1993 00:00,,,,,,,,,,,,,,,,,,,
01/03/1993 00:00,,,,,,,,,,,,,,,,,,,
15/03/1993 00:00,,,,,,,,,,,,,,,,,,,
31/03/1993 00:00,,,23.2,7.4,42,,,0.003,0.036,0.07,0.34,,0.45,,,9.5,,,220
31/03/1993 00:00,6,80,23.2,7.4,42,24,63,0.003,0.036,0.07,0.34,0.38,0.45,,,9.5,4.71,,220
14/04/1993 00:00,,,21.9,7.3,37,,,0.02,0.07,1.4,0.05,,1.8,,,18,,,37
14/04/1993 00:00,7,87,21.9,7.3,37,20,27,0.02,0.07,1.4,0.05,0.4,1.8,,,18,0.43,,36
28/04/1993 00:00,,,20.6,7.5,40,,,0.008,0.048,2,0.04,,2.5,,,15,,,25
28/04/1993 00:00,8,94,20.6,7.5,40,14,15,0.008,0.048,2,0.04,0.5,2.5,,,15,0.49,,24
12/05/1993 00:00,,,18.6,7,42,,,0.015,0.057,2.7,0.19,,3.5,,,12.3,,,35
12/05/1993 00:00,9,96,18.6,7,42,13,16,0.015,0.057,2.7,0.19,0.8,3.5,,,12.3,0.86,,34
26/05/1993 00:00,,,15.8,7.4,42,,,0.007,0.06,2.8,0.23,,3.4,,,21.4,,,39
26/05/1993 00:00,7,77,15.8,7.4,42,8,11,0.007,0.06,2.8,0.23,0.6,3.4,,,21.4,1.5,,38
10/06/1993 00:00,,,14.2,7.3,46,,,0.01,0.068,3.3,0.68,,4.3,,,23.5,,,17
10/06/1993 00:00,7,80,14.2,7.3,46,13,12,0.01,0.068,3.3,0.68,1,4.3,,,23.5,1.71,,16
24/06/1993 00:00,,,11.6,7.6,41,,,0.01,0.067,2.4,0.25,,3.1,,,41.1,,,25
24/06/1993 00:00,10,86,11.6,7.6,41,5,12,0.01,0.067,2.4,0.25,0.699999,3.1,,,41.1,2.35,,24
08/07/1993 00:00,,,12.7,7.6,46,,,0.013,0.099,3.4,0.34,,3.9,,,69.5,,,37
08/07/1993 00:00,,,12.7,7.6,46,,18,0.013,0.099,3.4,0.34,0.5,3.9,,,69.5,3.85,,36
23/07/1993 00:00,,,12.9,7.2,37,,,0.015,0.1,1.6,0.13,,2.2,,,28.7,,,27
23/07/1993 00:00,12,,12.9,7.2,37,,25,0.015,0.1,1.6,0.13,0.6,2.2,,,28.7,2.14,,26
04/08/1993 00:00,,,12.9,7.3,44,,,0.018,0.11,2.6,0.37,,3.9,,,34.2,,,19
04/08/1993 00:00,9,,12.9,7.3,44,,15,0.018,0.11,2.6,0.37,1.3,3.9,,,34.2,0.86,,18
18/08/1993 00:00,,,12.9,7.1,38,,,0.014,0.145,1.6,0.07,,2.1,,,38,,,67
18/08/1993 00:00,10,,12.9,7.1,38,,43,0.014,0.145,1.6,0.07,0.499999,2.1,,,38,0.43,,66
01/09/1993 00:00,,,15.8,7.1,45,,,0.018,0.105,3.2,0.1,,3.4,,,18.7,,,11
01/09/1993 00:00,9,,15.8,7.1,45,,19,0.018,0.105,3.2,0.1,0.2,3.4,,,18.7,0.21,,10
08/09/1993 00:00,,,,,,,,,,,,,,,,,,,
15/09/1993 00:00,,,,,,,,,,,,,,,,,,,
22/09/1993 00:00,,,,,,,,,,,,,,,,,,,
29/09/1993 00:00,,,,,,,,,,,,,,,,,,,
13/10/1993 00:00,,,,,,,,,,,,,,,,,,,
27/10/1993 00:00,,,,,,,,,,,,,,,,,,,
03/11/1993 00:00,,,,,,,,,,,,,,,,21.22,,,
10/11/1993 00:00,,,,,,,,,,,,,,,,,,,
24/11/1993 00:00,,,,,,,,,,,,,,,,,,,
01/12/1993 00:00,,,,,,,,,,,,,,,,,,,
02/12/1993 00:00,,,,,,,,,,,,,,,,14.69,,,
08/12/1993 00:00,,,,,,,,,,,,,,,,,,,
13/12/1993 00:00,,,,,,,,,,,,,,,,,,,
22/12/1993 00:00,,,,,,,,,,,,,,,,,,,
05/01/1994 00:00,,,,,,,,,,,,,,,,,,,
19/01/1994 00:00,,,,,,,,,,,,,,,,,,,
27/01/1994 00:00,,,,,,,,,,,,,,,,,,,
02/02/1994 00:00,,,,,,,,,,,,,,,,,,,
04/02/1994 00:00,,,,,,,,,,,,,,,,,,,
09/02/1994 00:00,,,,,,,,,,,,,,,,,,,
16/02/1994 00:00,,,,,,,,,,,,,,,,,,,
23/02/1994 00:00,,,,,,,,,,,,,,,,,,,
01/03/1994 00:00,,,,,,,,,,,,,,,,,,,
09/03/1994 00:00,,,,,,,,,,,,,,,,,,,
15/03/1994 00:00,,,,,,,,,,,,,,,,,,,
30/03/1994 00:00,,,,,,,,,,,,,,,,,,,
12/04/1994 00:00,,,20.7,7,32,,,0.036,0.105,1.5,0.02,,2.1,,,15.2,,,41
12/04/1994 00:00,7,,20.7,7,32,38,44,0.036,0.105,1.5,0.02,0.599999,2.1,,,15.2,1.07,,40
26/04/1994 00:00,,,20.3,7.4,28,,,0.02,0.089,1.2,0.06,,1.5,,,22.8,,,47
26/04/1994 00:00,7,,20.3,7.4,28,30,26,0.02,0.089,1.2,0.06,0.3,1.5,,,22.8,0.64,,46
03/05/1994 00:00,,,,,,,,,,,,,,,,,,,
09/05/1994 00:00,,,18.9,7.1,31,,,0.024,0.052,1.1,0.05,,1.8,,,13.8,,,25
09/05/1994 00:00,7,,18.9,7.1,31,20,22,0.024,0.052,1.1,0.05,0.699999,1.8,,,13.8,0.43,,24
17/05/1994 00:00,,,,,,,,,,,,,,,,,,,
24/05/1994 00:00,,,,,,,,,,,,,,,,,,,
26/05/1994 00:00,,,14.8,7.7,38,,,0.01,0.057,2.4,0.04,,2.7,,,20.8,,,79
26/05/1994 00:00,8,,14.8,7.7,38,10,17,0.01,0.057,2.4,0.04,0.3,2.7,,,20.8,0.64,,78
01/06/1994 00:00,,,,,,,,,,,,,,,,,,,
06/06/1994 00:00,,,,,,,,,,,,,,,,,,,
14/06/1994 00:00,,,,,,,,,,,,,,,,,,,
20/06/1994 00:00,,,,,,,,,,,,,,,,,,,
22/11/1994 00:00,,,,,,,,,,,,,,,,,,,
06/12/1994 00:00,,,24.5,7.7,54,,,0.015,0.073,3.03,0.08,,3.88,,,13.7,,,31
06/12/1994 00:00,7,,24.5,7.7,54,21,22,0.015,0.073,3.03,0.08,,3.88,,,13.7,1.01,,30
20/12/1994 00:00,,,,,,,,,,,,,,,,,,,
22/12/1994 00:00,,,28.5,8.2,50,,,0.026,0.065,1.48,0.03,,2.3,,,30.8,,,23
22/12/1994 00:00,8,,28.5,8.2,50,13,15,0.026,0.065,1.48,0.03,,2.3,,,30.8,0.51,,22
03/01/1995 00:00,,,,,,,,,,,,,,,,,,,
17/01/1995 00:00,,,,,,,,,,,,,,,,,,,
31/01/1995 00:00,,,,,,,,,,,,,,,,,,,
14/02/1995 00:00,,,,,,,,,,,,,,,,,,,
28/02/1995 00:00,,,,,,,,,,,,,,,,,,,
14/03/1995 00:00,,,21.2,6.8,17,,,0.028,0.059,0.28,0.05,,0.61,,,3.1,,,120
