Date_Time,DO_mg/L,DOsat,Temp _DegC,pH,Cond_uS/cm,TSS_mg/L,Turbidity_ntu,FP_mg/L,TP_mg/L,NOx_mg/L,NH_mg/L,TKN_mg/L,TN_mg/L,TOC_mg/L,DOC_mg/L,Chla_mg/m3,SiO2_mg/L,ENT_cfu/100mL,FC_cfu/100mL
01/04/1981,8,98.5,23.4,7.2,,,,,,,,,,,,31.38,,,
09/04/1981,,,,,,,,,,,,,,,,,,,
14/04/1981,6,73.6,20.8,7,,,,,,,,,,,,8.32,,,
23/04/1981,,,,,,,,,,,,,,,,,,,
29/04/1981,,,,,,,,,,,,,,,,,,,
07/05/1981,,,,,,,,,,,,,,,,,,,
14/05/1981,,,,,,,,,,,,,,,,,,,
21/05/1981,,,,,,,,,,,,,,,,,,,
27/05/1981,,,,,,,,,,,,,,,,,,,
04/06/1981,,,,,,,,,,,,,,,,,,,
10/06/1981,,,,,,,,,,,,,,,,,,,
14/06/1981,,,,,,,,,,,,,,,,,,,
15/06/1981,,,,,,,,,,,,,,,,,,,
24/06/1981,,,,,,,,,,,,,,,,,,,
02/07/1981,,,,,,,,,,,,,,,,,,,
08/07/1981,10,93,10.8,7,,,,0.12,0.19,,,,,,,28.46,8.13,,
13/07/1981,10,99,11.5,7.1,,15,,0.058,0.11,0.3,0.18,,,,,10.93,6.2,,90
18/07/1981,,,,,,,,,,,,,,,,,,,
22/07/1981,,,,,,,,,,,,,,,,,,,
30/07/1981,,,,,,,,,,,,,,,,,,,
05/08/1981,9,88.9,10.8,7.4,,,,0.012,0.06,,,,,,,25.26,3.64,,
10/08/1981,11,108,12.5,7.1,,,,,,,,,,,,27.17,,,
18/08/1981,11,114.7,14.9,7.8,,,,0.062,0.14,,,,,,,50.17,,,
27/08/1981,,,,,,,,,,,,,,,,,,,
03/09/1981,,,,,,,,,,,,,,,,,,,
08/09/1981,10,108,16.5,7.2,,,,0.14,0.22,,,,,,,29.66,2.35,,
17/09/1981,8,99.8,19.8,7.6,,,,0.4,0.54,,,,,,,37.44,3.64,,
24/09/1981,7,88.9,20.7,7.4,,,,0.74,0.88,,,,,,,41.11,1.93,,
30/09/1981,7,,18.6,7.4,,,,0.54,0.66,,,,,,,53.59,0.64,,
07/10/1981,10,121.6,20.3,7.8,,,,0.34,0.48,,,,,,,72.99,1.07,,
15/10/1981,,,,,,,,,,,,,,,,,,,
19/10/1981,,,,,,,,,,,,,,,,,,,
22/10/1981,7,,17.1,6.7,,,,0.17,0.25,,,,,,,4.98,5.78,,
28/10/1981,,,,,,,,,,,,,,,,,,,
05/11/1981,,,,,,,,,,,,,,,,,,,
09/11/1981,6,,22,6.3,,20,,0.088,0.15,,,,,,,,10.05,,200
12/11/1981,,,,,,,,,,,,,,,,,,,
19/11/1981,,,,,,,,,,,,,,,,,,,
26/11/1981,,,,,,,,,,,,,,,,,,,
03/12/1981,,,,,,,,,,,,,,,,,,,
10/12/1981,8,105,26.4,6.9,,,12,,,,,,,,,38.56,,,
18/12/1981,,,,,,,,,,,,,,,,,,,
23/12/1981,8,102,25.6,7.4,,,9,0.025,0.08,,,,,,,48.27,2.99,,
29/12/1981,9,116.8,27.2,7.2,,,22,,,,,,,,,24.72,,,
07/01/1982,7,97.8,27.8,7.4,,,14,0.064,0.15,,,,,,,57.19,,,
14/01/1982,7,88.7,26.6,7.4,,,12,0.02,0.074,,,,,,,39.62,,,
21/01/1982,7,95.5,25.5,6.8,,,36,0.014,0.052,,,,,,,15.52,,,
28/01/1982,6,82.5,27.2,6.9,,,9,0.012,0.07,,,,,,,18.69,,,
05/02/1982,6,77.9,24.5,6.9,,,12,0.032,0.066,,,,,,,15.32,,,
11/02/1982,7,102.7,28.4,7.6,,,11,0.06,0.08,,,,,,,23.9,,,
18/02/1982,8,112.9,30.2,7.2,,,16,0.092,0.17,,,,,,,55.62,,,
25/02/1982,,,,,,,,,,,,,,,,,,,
04/03/1982,,,,,,,,,,,,,,,,,,,
11/03/1982,,,,,,,,,,,,,,,,,,,
16/03/1982,7,87.9,19.3,6.3,,,50,0.009,0.046,,,,,,,2.94,,,
18/03/1982,7,83.5,21.3,6.8,,,40,0.039,0.084,,,,,,,10.22,,,
25/03/1982,,,,,,,,,,,,,,,,,,,
01/04/1982,,,,,,,,,,,,,,,,,,,
07/04/1982,7,85.8,22.5,7,,,20,0.028,0.08,,,,,,,6.79,,,
15/04/1982,8,95.8,21.5,7,,,7,0.015,0.042,0.14,0.012,,,,,12.06,,,
22/04/1982,,,,,,,,,,,,,,,,,,,
29/04/1982,8,99.7,19.2,7.2,,,12,0.2,0.28,0.15,0.112,,,,,34.5,,,
06/05/1982,,,,,,,,,,,,,,,,,,,
11/05/1982,8,,16.1,7,,14,,,0.13,0.51,0.62,,,,,,,,80
13/05/1982,,,,,,,,,,,,,,,,,,,
20/05/1982,,,,,,,,,,,,,,,,,,,
27/05/1982,10,105,13.6,7.1,,,10,0.065,0.14,,,,,,,28.6,4.71,,
03/06/1982,7,73,13,7,,,20,0.5,0.64,,,,,,,48.5,4.92,,
11/06/1982,,,13.4,7.2,,,9,0.19,0.29,,,,,,,24.53,7.7,,
17/06/1982,8,84,14.6,7.4,,,7,0.43,0.55,1.2,1.6,,,,,21.25,7.27,,
24/06/1982,8,82,11.4,7.2,,,5.5,0.33,0.4,2.3,0.01,,,,,27,5.56,,
01/07/1982,8,77,11.8,7.2,,,6,0.27,0.36,,,,,,,22.69,6.2,,
08/07/1982,10,94,10.5,7.3,,,7,0.32,0.41,1.2,1.3,,,,,17.47,5.99,,
15/07/1982,,,,,,,,,,,,,,,,,,,
22/07/1982,,,,,,,,,,,,,,,,,,,
29/07/1982,10,97.7,11.5,7.3,,,7.5,0.1,0.2,1.1,0.22,,,,,33.46,3.85,,
05/08/1982,11,114,12.4,7.6,,,5,0.11,0.13,0.8,0.38,,,,,31.57,2.14,,
12/08/1982,,,,,,,,,,,,,,,,,,,
19/08/1982,,,,,,,,,,,,,,,,,,,
26/08/1982,,,,,,,,,,,,,,,,,,,
02/09/1982,9,103,19.7,7.6,,,7.3,0.44,0.55,1.5,1.7,,,,,59.6,0.21,,
09/09/1982,10,110.8,16.4,7.8,,,11,0.3,0.44,,,,,,,63.22,0.21,,
16/09/1982,,,,,,,,,,,,,,,,,,,
23/09/1982,,,,,,,,,,,,,,,,,,,
27/09/1982,6,,17,6,,12,,,0.15,1.1,0.8,,,,,,,,20
28/09/1982,,,,,,,,,,,,,,,,,,,
07/10/1982,8,87.9,18.5,7.3,,,12,0.05,0.16,,,,,,,20.4,7.06,,
14/10/1982,8,98,20.8,7.4,,,,0.14,0.24,0.86,0.44,,,,,34.99,5.56,,
20/10/1982,11,130.8,21.7,7.8,,,,0.045,0.17,,,,,,,59.12,1.07,,
27/10/1982,,,,,,,,,,,,,,,,,,,
04/11/1982,,,,,,,,,,,,,,,,,,,
11/11/1982,7,86.8,23.9,7.4,,,12.5,0.48,0.63,1.2,1.2,,,,,67.87,3.42,,
18/11/1982,5,71,23.7,7.4,,,14,0.27,0.39,,,,,,,51.2,2.57,,
24/11/1982,,,,,,,,,,,,,,,,,,,
01/12/1982,,,,,,,,,,,,,,,,,,,
09/12/1982,8,99.9,24,7.6,,,12,0.71,0.93,2.4,0.16,,,,,84.61,1.5,,
16/12/1982,8,108.7,28.2,7.9,,,12,0.51,0.71,,,,,,,75.99,0.64,,
22/12/1982,,,,,,,,,,,,,,,,,,,
29/12/1982,7,91,26,7.5,,,18,0.48,0.68,,,,,,,97.5,0.64,,
06/01/1983,,,,,,,,,,,,,,,,,,,
13/01/1983,8,113,27,8.3,,,18,0.31,0.53,,,,,,,134.26,0.64,,
20/01/1983,11,139.5,26.8,9,,,25,0.31,0.55,0.28,0.45,,,,,168.95,0.43,,
23/01/1983,,,,,,,,,,,,,,,,,,,
27/01/1983,,,,,,,,,,,,,,,,,,,
01/02/1983,8,109,25.1,8,240,,6.8,0.22,0.31,0.7,0.1,,,,,66.52,5.56,,140
10/02/1983,4,62,31.5,7.4,,,3.8,,,,,,,,,36.97,0.86,,
17/02/1983,7,96,29.2,7.7,,,12,,,0.89,0.13,,,,,47.15,0.21,,
25/02/1983,4,,25.9,7.3,,,26,,,,0.06,,,,,41.97,3.42,,
02/03/1983,,,,,,,,,,,,,,,,,,,
04/03/1983,,,,,,,,,,,,,,,,,,,
09/03/1983,,,,,,,,,,,,,,,,,,,
16/03/1983,4,53,25.1,7.1,,,15,,,,,,,,,30.46,2.57,,
21/03/1983,,,,,,,,,,0.24,0.08,,,,,,,,
21/03/1983,7,80,19.5,7.2,,,14.5,,,0.26,0.01,,,,,13.37,6.2,,
23/03/1983,7,79,20.3,6.4,,,36,,,0.21,0.08,,,,,4.42,6.63,,
28/03/1983,5,,22.6,6.4,,,,0.3,0.6,0.42,0.46,,,,,,,,240
29/03/1983,5,66.6,26.6,7.1,,,20,,,0.42,0.46,,,,,3.69,9.63,,
06/04/1983,6,72.9,21.8,6.8,,,18,,,,,,,,,4.31,10.91,,
13/04/1983,6,68,19.9,6.8,,,14,,,0.79,0.24,,,,,5.39,12.19,,
20/04/1983,7,96.6,18.1,7.1,,,15,,,1.42,0.19,,,,,6.4,,,
27/04/1983,7,80,18.9,7.1,,,12,,,1.6,0.36,,,,,13.41,,,
04/05/1983,,,,,,,,,,,,,,,,,,,
11/05/1983,,,,,,,,,,,,,,,,,,,
18/05/1983,7,83,16.6,7.1,,,9,0.012,0.036,0.4,0.02,,,,,7.65,9.63,,
25/05/1983,9,94,15,6.7,,,12,0.012,0.042,,,,,,,7.61,8.13,,
31/05/1983,7,78,13.2,6.8,,,12,,,0.22,0.05,,,,,2.77,,,
07/06/1983,,,,,,,,,,,,,,,,,,,
14/06/1983,8,79.9,12.2,6.9,,,16.7,,,0.26,0.01,,,,,6.37,,,
20/06/1983,8,,12.5,6.5,,,,0.08,0.13,1.53,0.68,,,,,,,,500
21/06/1983,8,86,12.2,7,270,,34,0.08,0.13,1.53,0.68,,,,,9.79,6.63,,
28/06/1983,9,88.5,10.7,6.7,,,17,0.023,0.05,0.28,0.024,,,,,3.34,8.34,,
05/07/1983,,,,,,,,,,,,,,,,,,,
19/07/1983,,,,,,,,,,,,,,,,,,,
26/07/1983,,,,,,,,,,,,,,,,,,,
09/08/1983,,,,,,,,,,,,,,,,,,,
16/08/1983,,,,,,,,,,,,,,,,,,,
23/08/1983,,,,,,,,,,,,,,,,,,,
06/09/1983,,,,,,,,,,,,,,,,,,,
13/09/1983,,,,,,,,,,,,,,,,,,,
19/09/1983,10,,17.3,6.8,,,,0.01,0.07,0.37,0.31,,,,,,,,20
21/09/1983,8,96,17.3,7.8,,,13.5,0.01,0.066,0.37,0.31,,,,,43.06,1.28,,
04/10/1983,,,,,,,,,,,,,,,,,,,
11/10/1983,6,69,19.6,7.2,,,27,0.007,0.07,0.56,0.21,,,,,11.37,2.99,,
25/10/1983,7,84,23,7.2,,,21,0.07,0.12,0.72,0.13,,,,,11.64,3.85,,
02/11/1983,,,,,,,,,,,,,,,,,,,
08/11/1983,,,,,,,,,,,,,,,,,,,
14/11/1983,8,,24,6.6,,,,0.03,0.08,0.3,0.23,,,,,,,,80
16/11/1983,,,,,,,,,,,,,,,,,,,
25/11/1983,,,,,,,,,,,,,,,,,,,
30/11/1983,,,,,,,,,,,,,,,,,,,
06/12/1983,,,,,,,,,,,,,,,,,,,
08/12/1983,,,,,,,,,,,,,,,,,,,
13/12/1983,7,95,24.4,7.1,25.4,,9.4,0.032,0.09,0.38,0.08,,,,,28.75,5.99,,
15/12/1983,9,115,26,7.6,28.4,,6.5,,,,,,,,,54.62,,,
22/12/1983,7,91,26.9,7.1,28.6,,14.6,,0.048,,,,,,,21.86,5.35,,
28/12/1983,6,74,24.9,7,28,,20,,0.13,,,,,,,31.9,4.49,,
05/01/1984,5,72,24.4,7.1,21.1,,18.7,0.028,0.062,0.02,0.02,,,,,25.13,4.49,,
12/01/1984,6,78,26.3,7,18.5,,16.9,0.037,0.082,0.14,0.012,,,,,16.16,5.56,,
19/01/1984,5,69,22.5,6.7,16,,16.4,0.047,0.094,0.32,0.054,,,,,5.68,8.13,,
24/01/1984,,,,,,,,,,,,,,,,,,,
31/01/1984,6,81,24.8,7.3,20,,36,0.022,0.092,0.07,0.15,,,,,20.45,8.34,,
07/02/1984,6,83,26.4,7.2,15.5,,7.6,0.012,0.037,0.02,0.01,,,,,7.71,7.91,,
14/02/1984,4,58,26.9,6.9,26.7,,104,0.088,0.22,0.62,0.14,,,,,9.14,8.77,,
21/02/1984,5,67,22,6.6,10.2,,158,0.012,0.11,0.1,0.07,,,,,6.73,5.56,,
07/03/1984,6,81,24.9,6.8,14.4,9,14,0.011,0.039,0.17,0.58,,,,,16.4,8.56,,68
20/03/1984,7,85,22.7,7.1,15.9,,20,0.03,0.09,0.35,0.04,,,,,22.95,8.34,,
05/04/1984,,,,,,,,,,,,,,,,,,,
17/04/1984,7,91,20.8,6.7,14.2,,23,,0.057,0.28,0.07,,,,,8.59,,,
01/05/1984,8,90,17.4,6.6,23,,26,,0.12,,,,,,,13.89,,,
19/06/1984,,,,,,,,,,,,,,,,,,,
04/07/1984,10,92,9.9,7.2,23.3,16,18.6,0.026,0.056,0.32,0.24,,,,,8.12,8.56,,50
07/08/1984,10,101,12.9,6.7,17.3,,21,0.015,0.048,0.31,,,,,,2.45,10.27,,
10/09/1984,,,,,,,,,,,,,,,,,,,
24/09/1984,8,85,14.9,6.8,16.4,,34,0.02,0.074,0.33,,,,,,4.99,10.48,,
03/10/1984,,,,,,,,,,,,,,,,,,,
06/11/1984,,,,,,,,,,,,,,,,,,,
09/11/1984,9,106,17.3,6.9,13.5,,330,0.012,0.2,,,,,,,3.63,7.7,,
20/11/1984,8,93,20.5,6.9,16,,17.8,0.015,0.046,0.27,0.01,,,,,5.09,10.7,,
27/11/1984,8,101,23.1,7.1,17,,11.5,0.015,0.036,0.27,0.02,,,,,17.88,11.34,,
04/12/1984,6,85,25,7.2,28,,17,0.12,0.17,0.55,0.75,,,,,29.33,11.76,,
24/12/1984,,,,,,,,,,,,,,,,,,,
15/01/1985,8,107,29,7.4,25,,16.2,0.015,0.056,0.16,0.03,,,,,36.69,2.99,,
20/01/1985,,,,,,,,,,,,,,,,,,,
25/01/1985,,,,,,,,,,,,,,,,46.97,,,
26/01/1985,,,,,,,,,,,,,,,,49.15,,,
28/01/1985,,,,,,,,,,,,,,,,,,,
30/01/1985,,,,,,,,,,,,,,,,,,,
01/02/1985,,,,,,,,,,,,,,,,,,,
03/02/1985,,,,,,,,,,,,,,,,,,,
05/02/1985,,,,,,,,,,,,,,,,,,,
08/02/1985,7,89,24.6,7.3,20,,37,0.042,0.104,,,,,,,48.09,5.13,,
12/02/1985,9,112,24.5,7.7,20,,19,0.008,0.064,0.01,0.01,,,,,53.16,3.21,,
19/02/1985,,,,,,,,,,,,,,,,,,,
26/02/1985,8,99,23,7.4,20,,16.2,0.05,0.06,0.01,0.01,,,,,39.96,4.71,,
05/03/1985,,,,,,,,,,,,,,,,,,,
12/03/1985,8,114,27.6,7.5,21,,15.3,0.009,0.051,0.02,0.01,,,,,47.79,2.35,,
29/03/1985,,,,,,,,,,,,,,,,,,,
03/04/1985,8,101,23.6,7.3,22,17,13.6,0.003,0.082,0.07,0.07,,,,,45.99,3.42,,600
16/04/1985,7,92,22.8,7.4,26,,24,0.16,0.23,0.42,0.6,,,,,42.18,8.34,,
30/04/1985,8,88,17.1,6.8,11.4,,46,0.051,0.112,0.38,0.05,,,,,9.98,8.56,,
14/05/1985,6,71,16.9,6.5,13,,27,0.019,0.064,0.23,0.01,,,,,5.2,7.91,,
27/05/1985,,,,,,,,,,,,,,,,,,,
04/06/1985,8,84,14.1,6.5,13.5,17,43,0.046,0.11,0.38,0.05,,,,,8.78,9.41,,
24/06/1985,,,,,,,,,,,,,,,,,,,
08/07/1985,9,,11.7,6.8,,18,,0.24,0.33,1.5,0.96,,,,,,,,600
10/07/1985,,,,,,,,,,,,,,,,,,,
22/07/1985,10,99,11.3,7.1,19,,21,0.084,0.14,0.75,0.09,,,,,22.1,8.13,,
27/08/1985,,,,,,,,,,,,,,,,,,,
18/09/1985,7,82,17.9,6.8,26.5,,29,0.032,0.1,0.58,0.09,,,,,15.36,1.71,,
30/09/1985,,,,,,,,,,,,,,,,,,,
15/10/1985,8,87,15.6,6.7,9,,174,0.026,0.125,0.02,0.01,,,,,6.79,5.13,,
28/10/1985,8,91,14.7,7.2,15.8,,32,0.026,0.064,0.14,0.01,,,,,3.74,8.77,,
13/11/1985,7,81,18.5,6.9,18.3,30,87,0.021,0.076,0.26,0.1,,,,,3.25,8.13,,460
02/12/1985,,,,,,,,,,,,,,,,,,,
17/12/1985,6,82,24,7,18.2,,112,0.045,0.087,0.28,0.04,,,,,11.38,8.13,,
30/12/1985,,,,,,,,,,,,,,,,,,,
16/01/1986,,,,,,,,,,,,,,,,,,,
29/01/1986,7,95,23.5,6.8,15.5,,22,0.015,0.07,0.06,0.02,,,,,31.4,7.49,,
10/02/1986,7,97,26.3,7.2,22,,20,0.012,0.071,0.19,0.02,,,,,37.43,6.2,,
24/02/1986,6,76,25.1,7.1,45,,33,0.06,0.13,1.2,0.07,,,,,29.36,2.14,,
10/03/1986,7,89,24.4,7.1,35.3,,24,0.11,,1.8,0.09,,,,,23.46,2.57,,
25/03/1986,,,,,,,,,,,,,,,,,,,
07/04/1986,7,93,23.8,7.3,40.4,,21,0.15,0.21,2.9,0.06,,,,,32.93,1.71,,
30/04/1986,,,,,,,,,,,,,,,,,,,
12/05/1986,9,98,18.2,7.1,27,,15,0.046,0.1,0.74,0.03,,,,,34.12,3.42,,
29/05/1986,,,,,,,,,,,,,,,,,,,
10/06/1986,,,,,,,,,,,,,,,,,,,
24/06/1986,,,,,,,,,,,,,,,,,,,
08/07/1986,,,,,,,,,,,,,,,,,,,
21/07/1986,,,,,,,,,,,,,,,,,,,
05/08/1986,,,,,,,,,,,,,,,,,,,
18/08/1986,7,72,12.4,6.7,13,,194,,,0.48,0.09,,,,,2.21,,,
04/09/1986,8,88,14.7,6.4,17,,77,0.012,0.07,,,,,,,6.74,10.91,,
15/09/1986,,,,,,,,,,,,,,,,,,,
30/09/1986,5,63,18.8,6.9,22,,29,0.008,0.04,0.49,0.01,,,,,21.3,10.91,,
13/10/1986,8,93,16.4,7,14,,49,0.012,0.05,0.4,0.05,,,,,3.21,9.2,,
23/10/1986,,,,,,,,,,,,,,,,,,,
10/11/1986,6,78,24.2,6.8,21.6,,17,0.016,0.043,,,,,,,9.75,8.77,,
25/11/1986,8,93,19,6.8,15,13,27,0.008,0.029,0.23,0.03,,,,,4.31,8.34,,
08/12/1986,,,,,,,,,,,,,,,,,,,
22/12/1986,,,,,,,,,,,,,,,,,,,
05/01/1987,,,,,,,,,,,,,,,,,,,
19/01/1987,8,108,28.7,7.4,25.1,,16,0.005,0.036,0.66,0.01,,,,,34.38,0.43,,
03/02/1987,,,,,,,,,,,,,,,,,,,
11/02/1987,6,85,26.7,7.5,33,,17,0.011,0.053,0.86,0.02,,,,,29.16,1.71,,
16/02/1987,,,,,,,,,,,,,,,,,,,
02/03/1987,6,81,23.1,7.2,36,,21,0.042,0.091,1.1,0.01,,,,,22.58,2.35,,
04/03/1987,8,,18,7.2,,29,,,0.13,0.13,0.12,,,,,,,,2000
17/03/1987,8,99,23.8,6.7,13,,12.5,0.009,0.044,0.04,0.01,,,,,18.51,9.63,,
30/03/1987,7,93,22.7,6.9,11.6,,13.6,0.017,0.038,0.05,0.02,,,,,16.84,8.77,,
13/04/1987,7,86,21.4,6.7,21.3,,19.9,0.035,0.072,0.4,0.04,,,,,15.15,8.98,,
29/04/1987,,,,,,,,,,,,,,,,,,,
12/05/1987,8,97,19,6.8,18.1,,10.9,0.007,0.044,0.29,0.02,,,,,26.99,6.2,,
26/05/1987,,,,,,,,,,,,,,,,,,,
10/06/1987,10,103,14.5,6.8,20.7,,17,0.019,0.081,0.82,0.11,,,,,35.44,5.35,,
23/06/1987,,,,,,,,,,,,,,,,,,,
07/07/1987,,,,,,,,,,,,,,,,,,,
15/07/1987,12,,12.5,7.7,,11,,,0.13,0.56,0.04,,,,,,,,56
20/07/1987,,,,,,,,,,,,,,,,,,,
04/08/1987,,,,,,,,,,,,,,,,,,,
18/08/1987,8,86,14.3,6.6,12.7,,41,0.06,0.131,0.47,0.13,,,,,14.63,8.77,,
31/08/1987,9,96,14.8,6.8,10,,81,0.052,0.094,0.2,0.06,,,,,5.68,10.05,,
14/09/1987,,,,,,,,,,,,,,,,,,,
29/09/1987,,,,,,,,,,,,,,,,,,,
13/10/1987,7,88,20.3,7.2,23.7,,16.3,0.02,0.061,0.53,0.09,,,,,26.75,2.14,,
27/10/1987,8,89,17.3,6.7,10,92,310,0.052,0.15,0.14,0.04,,,,,,6.2,,
10/11/1987,10,125,22.7,7.4,16.8,,13.6,0.01,0.031,0.08,0.03,,,,,64.73,6.42,,
23/11/1987,,,,,,,,,,,,,,,,,,,
01/12/1987,,,,,,,,,,,,,,,,,,,
08/12/1987,8,98,24.6,7.2,20,,19,0.01,0.056,0.1,0.02,,,,,28,2.57,,
21/12/1987,7,91,25.2,7.1,29,,35,0.02,0.074,0.86,0.02,,,,,18.43,4.06,,
04/01/1988,,,,,,,,,,,,,,,,,,,
19/01/1988,6,81,26.3,6.9,18,,33,0.017,0.06,0.19,0.05,,,,,48.17,8.56,,100
01/02/1988,5,71,26.7,7,28.8,,70,0.115,0.211,1.06,0.01,,,,,24.89,8.34,,
16/02/1988,,,,,,,,,,,,,,,,,,,
01/03/1988,7,91,26.6,6.7,16.7,,13.8,0.011,0.041,0.09,0.01,,,,,26.35,5.99,,
14/03/1988,7,96,24,7.1,33,,27,0.029,0.104,1.25,0.01,,,,,53.51,4.92,,
28/03/1988,,,,,,,,,,,,,,,,,,,
07/04/1988,7,82,20.7,6.7,19.3,,39,0.055,0.106,0.33,0.02,,,,,9.29,4.71,,
19/04/1988,9,98,18,7.2,15.4,,15.7,0.017,0.039,0.5,0,,,,,3.6,7.49,,
05/05/1988,9,97,15.1,6.6,12,,73,,0.061,0.01,0.01,,,,,2.72,7.7,,
17/05/1988,9,93,15,6.6,18.1,,11.8,0.006,0.028,0.15,0.01,,,,,6.3,8.56,,
30/05/1988,8,88,15,6.6,21.6,,16.4,0.015,0.03,0.54,0.01,,,,,6.58,9.2,,
08/06/1988,8,87,14.3,6.8,18.2,,27,,0.091,0.61,,,,,,6.79,,,410
20/06/1988,9,92,13.3,6.9,23,,14,,0.067,0.71,0.01,,,,,10.83,,,
11/07/1988,,,13.8,6.8,12.7,,,0.023,0.044,0.24,0.03,,1.16,,,2,,,
11/07/1988,9,97,13.8,6.8,12.7,,52,0.023,0.044,0.24,0.03,,,,,2.01,8.56,,
27/07/1988,,,12.6,6.3,27,,,,0.026,0.42,0.03,,0.71,,,10.4,,,21
27/07/1988,9,91,12.6,6.3,27,,12,,0.026,0.42,0.03,,,,,10.42,,,20
15/08/1988,,,,,,,,,,,,,,,,,,,
06/09/1988,,,16.9,7,17,,,,0.043,0.21,0.05,,0.59,,,24,,,
06/09/1988,9,103,16.9,7,17,,8,,0.043,0.21,0.05,,,,,24,,,
13/09/1988,,,,,,,,,,,,,,,,,,,
26/09/1988,,,17.1,7.1,17,,,,0.022,0.14,0.04,,0.85,,,6.6,,,
26/09/1988,9,99,17.1,7.1,17,,9,,0.022,0.14,0.04,,,,,6.62,,,
11/10/1988,,,,,,,,,,,,,,,,,,,
25/10/1988,,,,,,,,,,,,,,,,,,,
02/11/1988,,,,,,,,,,,,,,,,,,,
14/11/1988,,,,,,,,,,,,,,,,,,,
21/11/1988,,,24,7.4,26,,,,,,,,,,,44.1,,,
21/11/1988,8,97,24,7.4,26,,22,,,,,,,,,44.07,,,
30/11/1988,,,23,7.3,18,,,,0.049,0.07,0.02,,0.59,,,45.8,,,
30/11/1988,10,119,23,7.3,18,,30,,0.049,0.07,0.02,,,,,45.76,,,
06/12/1988,,,,,,,,,,,,,,,,,,,
15/12/1988,,,,,,,,,,,,,,,,,,,
29/12/1988,,,24.2,6.9,24,,,0.053,0.091,0.26,0.13,,0.84,,,33.3,,,
29/12/1988,6,77,24.2,6.9,24,,29,0.053,0.091,0.26,0.13,,,,,33.33,,,
10/01/1989,,,21.8,7,14,,,0.028,0.058,0.09,0.01,,0.62,,,7.1,,,51
10/01/1989,7,91,21.8,7,14,,18,0.028,0.058,0.09,0.01,,,,,7.1,,,50
24/01/1989,,,,,,,,,,,,,,,,,,,
07/02/1989,,,23.7,7,15,,,,0.024,0.01,0.04,,0.48,,,25.5,,,61
07/02/1989,8,98,23.7,7,15,,8,,0.024,0.01,0.04,,,,,25.5,,,60
21/02/1989,,,23.6,6.9,16,,,0.005,0.024,,,,,,,14.9,,,
21/02/1989,6,82,23.6,6.9,16,,10,0.005,0.024,,,,,,,14.85,,,
07/03/1989,,,25.8,7.2,22,,,,0.03,0.12,0.31,,0.61,,,24.1,,,
07/03/1989,7,90,25.8,7.2,22,,8,0.03,,0.12,0.31,,,,,24.07,,,
16/03/1989,,,23.5,6.7,8,,,0.014,0.029,0.13,0.01,,0.33,,,8.6,,,700
16/03/1989,8,101,23.5,6.7,8,,38,0.014,0.029,0.13,0.01,,,,,8.57,,,700
