Date_Time,DO_mg/L,DOsat,Temp _DegC,pH,Cond_uS/cm,TSS_mg/L,Turbidity_ntu,FP_mg/L,TP_mg/L,NOx_mg/L,NH_mg/L,TKN_mg/L,TN_mg/L,TOC_mg/L,DOC_mg/L,Chla_mg/m3,SiO2_mg/L,ENT_cfu/100mL,FC_cfu/100mL
02/01/1985 00:00,6,84,25.3,8.3,34.9,,9.4,0.006,0.02,,0.02,0.6,, , ,9.65,1.925, ,
07/01/1985 00:00,7,94,25.7,7.1,39,,8,0.007,0.019,0.04,0.01,0.5,0.54, , ,9.51,3.209, ,
11/01/1985 00:00,7,90,25.9,7.1,41,,7,0.007,0.02,0.01,0.02,0.6,0.61, , ,8.59,3.209, ,
15/01/1985 00:00,6,85,26.7,7,42,,9.3,0.005,0.018,0.13,0.01,0.5,0.63, , ,8.77,3.209, ,
22/01/1985 00:00,6,80,26.1,7,38,,10.6,0.007,0.022,0,0.01,0.4,0.4, , ,9.78,3.422, ,
31/01/1985 00:00,8,112,27.6,7.2,44,,9.7,0.003,0.016,0.01,0.01,0.45,0.46, , ,8.59,4.064, ,
05/02/1985 00:00,6,85,26,7.1,39,,11.7,0.003,0.021,,0.02,0.35,, , ,9.62,3.85, ,
08/02/1985 00:00,6,76,24.5,6.9,41,,10.9,0.007,0.023,,, ,, , ,4.27,4.064, ,
12/02/1985 00:00,6,82,24,7,40,,12.3,0.006,0.018,0.01,0.08,0.75,0.76, , ,11.77,4.492, ,
19/02/1985 00:00,5,69,22.6,7.2,46,,10.9,0.008,0.02,0.01,0.01,0.35,0.36, , ,12.08,4.492, ,
22/02/1985 00:00,6,74,23.5,7,42,,10,0.008,0.023,0.01,0.01,0.35,0.36, , ,10.78,4.278, ,
26/02/1985 00:00,6,83,23.7,7.1,45,,11.2,0.007,0.022,0.01,0.03,0.4,0.41, , ,13.02,4.492, ,
01/03/1985 00:00,5,61,22.3,6.9,46,,11.2,0.007,0.024,0.01,0.01,0.5,0.51, , ,8.72,4.492, ,
05/03/1985 00:00,6,77,23.6,7,46,,10.5,0.01,0.013,0.01,0.02,0.45,0.46, , ,8.17,4.278, ,
08/03/1985 00:00,5,66,21.5,6.8,44,,11.7,0.006,0.024,0.01,0.03,0.35,0.36, , ,14.67,4.492, ,
12/03/1985 00:00,7,94,25.1,6.9,47,,9.7,0.006,0.016,0.01,0.01,0.35,0.36, , ,7.98,4.278, ,
15/03/1985 00:00,7,92,24.5,7.1,43,,15,0.01,0.027,0.01,0.01,0.4,0.41, , ,14.77,4.278, ,
19/03/1985 00:00,7,88,23.4,7.2,46,,12.2,0.006,0.025,0.01,0.02,0.55,0.56, , ,11.2,4.278, ,
22/03/1985 00:00,8,,,7.3,46,,13.8,0.011,0.027,0.02,0.02,0.5,0.52, , ,14.33,4.064, ,
26/03/1985 00:00,6,74,22.9,7,46,,9.2,0.007,0.025,0.12,0.02,0.45,0.57, , ,13.34,4.064, ,
26/03/1985 00:00,,,22.7,6.9,43,,9,0.005,0.024,,0.04,0.4,, , ,14.77,1.07, ,
27/03/1985 00:00,,,22.1,6.9,43,,9.2,0.005,0.023,0.01,0.1,0.55,0.56, , ,12.53,1.925, ,
28/03/1985 00:00,,,24.5,6.9,45,,6.5,0.007,0.018,0.05,0.12,0.5,0.55, , ,7.69,4.278, ,
29/03/1985 00:00,6,82,23.9,7,52,,7.9,0.004,0.017,0.02,0.04,0.45,0.47, , ,9.07,5.348, ,
01/04/1985 00:00,7,,25.2,7.2,73,5,6.9,0.013,0.018,0.09,0.1,1.1,1.19, , ,6.08,11.551, ,44
04/04/1985 00:00,6,73,22,6.9,65,,8.5,0.008,0.019,0.04,0.03,0.6,0.64, , ,10.19,3.209, ,
09/04/1985 00:00,7,84,23.2,7.1,60,,6.7,0.009,0.017,0.09,0.04,0.5,0.59, , ,8.61,3.636, ,
11/04/1985 00:00,8,104,22.9,7.3,64,,7.1,0.012,0.026,0.05,0.03,0.6,0.65, , ,21.58,2.995, ,
16/04/1985 00:00,6,75,21.5,7.6,54,,7.2,0.018,0.025,0.01,0.04,0.45,0.46, , ,11.15,1.283, ,
18/04/1985 00:00,6,76,19.7,7.2,45,,9.6,,,,, ,, , ,11.82,, ,
22/04/1985 00:00,,,,,,,,,,,, ,, , ,,, ,
26/04/1985 00:00,,,17.9,7,42,,9,,,,, ,, , ,,, ,
30/04/1985 00:00,9,99,18.3,7.2,32,,61,0.021,0.082,0.3,0.14,0.75,1.05, , ,8.39,5.348, ,
03/05/1985 00:00,9,99,17.1,6.5,11,,162,0.013,0.15,0.12,0.01,0.55,0.67, , ,,8.128, ,
07/05/1985 00:00,8,94,17.5,6.6,13,,52,0.016,0.056,0.13,0.02,0.45,0.58, , ,4.96,6.417, ,
09/05/1985 00:00,8,86,16.4,6.9,12,,21,,,,, ,, , ,3.75,, ,
14/05/1985 00:00,7,83,16.5,6.5,16,,13.7,0.031,0.013,0.19,0.04,0.3,0.49, , ,6.81,6.631, ,
16/05/1985 00:00,8,83,15.4,6.5,15,,12.6,0.013,0.027,0.2,0.01,0.3,0.5, , ,4.99,6.631, ,
20/05/1985 00:00,,,,,,,,,,,, ,, , ,,, ,
23/05/1985 00:00,9,90,14,6.8,21,,19,0.018,0.042,0.3,0.03,0.3,0.6, , ,7.49,7.059, ,
27/05/1985 00:00,9,93,14.3,6.8,22,,8.1,0.009,0.029,0.31,0.02,0.45,0.76, , ,9.09,7.059, ,
30/05/1985 00:00,9,98,15.6,6.8,22,,6.5,0.007,0.025,0.23,0.01,0.3,0.53, , ,14.16,6.631, ,
03/06/1985 00:00,7,75,15,6.5,22,,15,0.007,0.025,0.28,0.03,0.5,0.78, , ,12.53,6.845, ,
06/06/1985 00:00,8,88,13.3,6.8,22,,13.2,0.009,0.026,0.17,0.01,0.45,0.62, , ,9.5,6.417, ,
11/06/1985 00:00,9,95,12.2,6.4,18,,48,0.033,0.076,0.23,0.06,0.55,0.78, , ,1.99,6.631, ,
14/06/1985 00:00,9,88,11.1,6.5,16,,29,0.017,0.043,0.21,0.06,0.4,0.61, , ,1.7,6.631, ,
19/06/1985 00:00,9,87,12.2,6.8,19,,18,0.015,0.037,0.28,0.1,0.35,0.63, , ,1.8,6.845, ,
24/06/1985 00:00,8,79,9.4,6.6,22,,16,0.011,0.032,0.39,0.06,0.7,1.09, , ,2.48,7.059, ,
26/06/1985 00:00,,,,,,,,,,,, ,, , ,,, ,
01/07/1985 00:00,9,88,9.4,6.6,25,,15,0.013,0.036,0.36,0.03,0.3,0.66, , ,13.49,7.059, ,
04/07/1985 00:00,9,84,10,6.7,26.5,,9.9,0.008,0.025,0.35,0.02,0.3,0.65, , ,7.49,7.059, ,
08/07/1985 00:00,10,91,10,6.8,26,6,7.5,0.008,0.026,0.35,0.03,0.4,0.75, , ,9.78,6.845, ,60
11/07/1985 00:00,,,,,,,,,,,, ,, , ,,, ,
16/07/1985 00:00,,,,,,,,,,,, ,, , ,,, ,
19/07/1985 00:00,,,,,,,,,,,, ,, , ,,, ,
22/07/1985 00:00,10,95,9.1,7,27,,14.2,0.02,0.061,0.71,0.14,0.7,1.41, , ,15.45,5.989, ,
26/07/1985 00:00,10,97,9.5,7.1,30.2,,12.8,0.016,0.05,0.47,0.02,0.7,1.17, , ,20.64,5.348, ,
30/07/1985 00:00,10,95,10.2,7,31,,11.5,0.013,0.044,0.45,0.02,0.7,1.15, , ,26.1,4.92, ,
02/08/1985 00:00,10,100,10.4,6.9,30,,11,0.013,0.041,0.44,0.02,0.65,1.09, , ,23.8,4.706, ,
06/08/1985 00:00,,,,,,,,,,,, ,, , ,,, ,
09/08/1985 00:00,11,104,10.4,7.1,34,,6.7,0.01,0.029,0.53,0.02,0.6,1.13, , ,19.27,3.636, ,
12/08/1985 00:00,12,121,11.5,7.3,36,,5.4,0.011,0.028,0.54,0.06,0.6,1.14, , ,17.83,3.209, ,
16/08/1985 00:00,11,108,12.3,7.4,36.4,,5.2,0.007,0.025,0.45,0.01,0.55,1, , ,12.77,2.781, ,
19/08/1985 00:00,12,119,12.1,7.3,35.1,,7.9,0.01,0.033,0.26,0.03,0.6,0.86, , ,18.64,2.139, ,
22/08/1985 00:00,,,,,,,,,,,, ,, , ,,, ,
27/08/1985 00:00,13,130,13.9,7.5,38,,10,0.008,0.029,0.16,0.03,0.7,0.86, , ,26.53,0.214, ,
30/08/1985 00:00,11,120,14.7,7.4,39.5,,9.8,0.007,0.034,0.14,0.08,0.85,0.99, , ,22.71,0.214, ,
03/09/1985 00:00,,,,,,,,,,,, ,, , ,,, ,
06/09/1985 00:00,10,106,14.5,7.3,42,,9.3,0.004,0.023,0.12,0.02,0.65,0.77, , ,23.47,0.214, ,
10/09/1985 00:00,11,111,14.5,7.3,46,,7.3,0.007,0.03,0.08,0.01,0.6,0.68, , ,19.9,0.214, ,
12/09/1985 00:00,10,108,15.4,7.3,48,,8,0.007,0.027,0.14,0.01,0.55,0.69, , ,17.65,0.214, ,
16/09/1985 00:00,10,113,17.5,7.3,49,,7.6,0.004,0.024,0.07,0.05,0.7,0.77, , ,14.09,0.428, ,
20/09/1985 00:00,9,97,15.8,7.1,52,,7.5,0.01,0.035,0.09,0.06,0.7,0.79, , ,19.52,0.642, ,
23/09/1985 00:00,,,,,,,,,,,, ,, , ,,, ,
26/09/1985 00:00,,,,,,,,,,,, ,, , ,,, ,
30/09/1985 00:00,,,,,,,,,,,, ,, , ,,, ,
03/10/1985 00:00,13,156,20.3,8.9,78,,9.3,0.009,0.051,0.08,0.02,0.95,1.03, , ,40.81,0.428, ,
08/10/1985 00:00,11,129,20.3,8.4,65,,10.5,0.009,0.041,0.01,0.02,1,1.01, , ,29.27,0.428, ,
11/10/1985 00:00,10,121,21.7,8.3,65,,7,0.016,0.033,0.01,0.03,0.9,0.91, , ,17.69,0.428, ,
14/10/1985 00:00,8,86,17.7,7.1,67,,9.8,0.012,0.04,0.2,0.14,1.2,1.4, , ,21.06,1.497, ,
15/10/1985 00:00,,,17.2,,56,,,,,,, ,, , ,,, ,
16/10/1985 00:00,,,17,6.5,9,,151,0.009,0.105,0.04,0.08,0.7,0.74, , ,,4.278, ,
18/10/1985 00:00,8,92,17.7,6.5,10.6,,29,0.013,0.039,0.06,0.01,0.4,0.46, , ,5.91,2.567, ,
21/10/1985 00:00,8,92,17.2,6.5,12.6,,27,0.008,0.042,0.09,0.05,0.4,0.49, , ,5.88,5.348, ,
24/10/1985 00:00,8,89,18,6.6,13.4,,13,0.011,0.032,0.12,0.02,0.35,0.47, , ,6.56,5.561, ,
28/10/1985 00:00,9,98,16.6,6.8,13.3,,48,0.016,0.068,0.1,0.04,0.45,0.55, , ,5.65,4.92, ,
01/11/1985 00:00,8,93,17.8,6.6,11.6,,18.6,0.008,0.044,0.08,0.06,0.35,0.43, , ,5.88,4.706, ,
04/11/1985 00:00,8,97,20.3,6.7,12.4,,14.8,0.007,0.044,0.22,0.02,0.4,0.62, , ,10.25,5.134, ,
07/11/1985 00:00,7,86,21.8,6.7,14,,18.9,0.008,0.034,0.13,0.01,0.4,0.53, , ,10.42,4.92, ,
11/11/1985 00:00,8,93,20.9,6.8,15,42,125,0.027,0.102,0.16,0.14,1.4,1.56, , ,3.05,7.273, ,1200
14/11/1985 00:00,6,78,21,6.6,14.2,,44,0.022,0.05,0.2,0.07,0.5,0.7, , ,2.27,6.845, ,
18/11/1985 00:00,8,96,22,6.7,16.6,,19.5,0.015,0.045,0.22,0.03,0.55,0.77, , ,18.84,6.845, ,
21/11/1985 00:00,8,104,22.9,7.2,17.9,,11.9,0.01,0.032,0.11,0.01,0.35,0.46, , ,20.47,6.203, ,
25/11/1985 00:00,9,109,21.8,7.1,22.3,,15.1,0.011,0.037,0.29,0.01,0.6,0.89, , ,20.71,6.845, ,
28/11/1985 00:00,7,88,20.5,7,25.5,,74,0.045,0.12,0.22,0.03,0.85,1.07, , ,21.62,5.561, ,
02/12/1985 00:00,9,100,18.8,6.8,15.2,,46,0.012,0.033,0.19,0.02,0.55,0.74, , ,2.04,8.128, ,
06/12/1985 00:00,7,87,19.5,6.8,14.3,,121,0.018,0.115,0.13,0.03,0.55,0.68, , ,3.74,5.134, ,
09/12/1985 00:00,8,96,21.2,6.8,13.9,,41,0.012,0.046,0.19,0.02,0.5,0.69, , ,2.51,7.273, ,
12/12/1985 00:00,7,85,22.2,6.7,13.8,,34,0.01,0.032,0.1,0.04,0.1,0.2, , ,2.27,6.631, ,
16/12/1985 00:00,8,99,24.3,7,12,,37,0.009,0.03,0.13,0.02,0.4,0.53, , ,4.04,6.845, ,
19/12/1985 00:00,7,91,24.6,6.5,11.3,,15.1,0.016,0.024,0.11,0.02,0.4,0.51, , ,5.2,4.278, ,
23/12/1985 00:00,8,97,24.3,6.6,12.5,,12,0.011,0.019,0.01,0.03,0.6,0.61, , ,12.94,1.497, ,
27/12/1985 00:00,7,86,24.6,7,14.4,,17,0.006,0.027,0.01,0.02,0.6,0.61, , ,9.07,4.278, ,
30/12/1985 00:00,7,98,25.3,7,15.9,,16.2,0.026,0.075,0,0.01,0.6,0.6, , ,10.9,4.064, ,
02/01/1986 00:00,6,81,26.3,6.6,16.6,,26,,0.017,0.01,0.01,0.45,0.46, , ,10.87,3.422, ,
06/01/1986 00:00,5,71,24.5,6.6,17.7,,16.4,,0.025,0.02,0.01,0.45,0.47, , ,14.32,4.706, ,
10/01/1986 00:00,7,94,24.3,6.7,19,,20,0.006,0.037,0.01,0.1,0.75,0.76, , ,12.9,3.422, ,
13/01/1986 00:00,8,98,24.5,6.8,18.4,,20,0.005,0.021,0.02,0.02,0.5,0.52, , ,14.17,4.706, ,
16/01/1986 00:00,,,,,,,,,,,, ,, , ,,, ,
20/01/1986 00:00,7,93,25.6,7,21.9,,16,0.008,0.029,0.09,0.05,0.6,0.69, , ,15.12,5.348, ,
23/01/1986 00:00,5,69,24,6.8,29,,17,0.006,0.033,0.16,0.19,1.4,1.56, , ,14.06,5.561, ,
28/01/1986 00:00,,,,,,,,,,,, ,, , ,,, ,
30/01/1986 00:00,13,169,28,9,53.5,,15.2,0.011,0.053,0.01,0.02,1.4,1.41, , ,30.35,6.203, ,
03/02/1986 00:00,8,104,24.3,7.2,43.9,,11.5,0.007,0.038,0.01,0.01,1,1.01, , ,20.91,4.706, ,
06/02/1986 00:00,7,88,25.5,7.1,43.5,,6.7,0.008,0.027,0.01,0.01,0.5,0.51, , ,5.29,4.92, ,
10/02/1986 00:00,7,91,25.8,7.1,42,,8.3,0.006,0.029,0.02,0.02,0.55,0.57, , ,10.99,4.278, ,
13/02/1986 00:00,,,,,,,,,,,, ,, , ,,, ,
17/02/1986 00:00,7,89,26.2,7.1,47,,9.7,0.009,0.034,0.15,0.1,0.85,1, , ,17.69,4.492, ,
20/02/1986 00:00,6,76,26,7,45,,10.9,0.01,0.026,0.11,0.04,0.7,0.81, , ,14.09,5.134, ,
24/02/1986 00:00,,,,,,,,,,,, ,, , ,,, ,
27/02/1986 00:00,4,53,23.9,7,47.1,,11.9,0.006,0.02,0.02,0.06,0.7,0.72, , ,11.78,4.278, ,
03/03/1986 00:00,7,83,23.4,6.9,46,,13.1,0.006,0.023,0.02,0.02,0.65,0.67, , ,16.15,3.422, ,
06/03/1986 00:00,6,81,24,6.9,47.3,,11,0.006,0.024,0.05,0.02,0.6,0.65, , ,12.29,3.209, ,
10/03/1986 00:00,5,64,22.2,6.9,46.1,,11,0.007,0.028,0.05,0.05,0.65,0.7, , ,10.25,3.422, ,
13/03/1986 00:00,5,65,22.2,7,47.6,,10.9,0.006,0.021,0.01,0.04,0.6,0.61, , ,10.49,3.636, ,
18/03/1986 00:00,7,86,24,7.1,49,,10.5,0.005,0.017,0.01,0.01,0.5,0.51, , ,6.62,3.636, ,
20/03/1986 00:00,7,91,25.5,7.1,47.1,,7.3,0.005,0.018,0.01,0.01,0.5,0.51, , ,6.62,3.422, ,
24/03/1986 00:00,6,85,24.7,7.1,51,,7.8,0.006,0.014,0.03,0.01,0.4,0.43, , ,6.35,3.636, ,
27/03/1986 00:00,6,84,25,7.1,51,,9.8,0.008,0.017,0.04,0.01,0.6,0.64, , ,6.35,3.209, ,
01/04/1986 00:00,5,63,23.6,6.9,49,,11.5,0.007,0.023,0.03,0.03,0.55,0.58, , ,11.34,3.422, ,
03/04/1986 00:00,5,64,24.5,6.9,50,,9.4,0.006,0.018,0.04,0.03,0.45,0.49, , ,7.71,3.85, ,
07/04/1986 00:00,5,61,21.4,7,50.3,,14.4,0.007,0.025,0.01,0.03,0.45,0.46, , ,12.76,3.85, ,
09/04/1986 00:00,5,69,22.7,6.9,51.4,,9.2,0.006,0.022,0.01,0.02,0.45,0.46, , ,10.43,4.064, ,
14/04/1986 00:00,5,67,22,6.9,52.4,,9.9,0.006,0.018,0.18,0.04,0.5,0.68, , ,7.94,4.064, ,
18/04/1986 00:00,5,59,21,7,52.9,,11.2,0.004,0.018,0.03,0.03,0.5,0.53, , ,7.09,3.636, ,
21/04/1986 00:00,6,79,21.1,7,50.8,,10.1,0.005,0.016,0.03,0.04,0.55,0.58, , ,7.23,3.636, ,
23/04/1986 00:00,5,,19.3,6.9,51,,12.3,0.006,0.015,0.04,0.03,0.55,0.59, , ,6.79,3.636, ,
28/04/1986 00:00,7,79,17.5,7,51,,11.8,0.006,0.017,0.06,0.03,0.55,0.61, , ,7.06,4.064, ,
01/05/1986 00:00,6,66,16.5,6.9,52,,12.8,0.009,0.022,0.03,0.02,0.55,0.58, , ,7.95,3.209, ,
05/05/1986 00:00,6,74,17.2,7,51,,10.3,0.004,0.017,0.05,0.05,0.45,0.5, , ,8.86,3.636, ,
08/05/1986 00:00,7,81,19.4,7.1,57,,6.3,0.005,0.015,0.03,0.01,0.4,0.43, , ,7.54,3.209, ,
12/05/1986 00:00,7,75,17.4,6.9,58,,10.9,0.005,0.018,0.05,0.02,0.5,0.55, , ,10.01,2.139, ,
15/05/1986 00:00,7,76,16.4,7,62,,8.5,0.005,0.018,0.02,0.01,0.5,0.52, , ,9.98,1.711, ,
19/05/1986 00:00,7,82,17.4,6.8,63,,8.3,0.004,0.016,0.06,0.02,0.5,0.56, , ,7.26,1.283, ,
22/05/1986 00:00,7,73,15.2,7,68.9,,8.7,0.004,0.016,0.03,0.01,0.4,0.43, , ,8.15,0.856, ,
26/05/1986 00:00,7,77,14.5,6.9,72,,9.3,0.005,0.018,0.07,0.01,0.35,0.42, , ,7.95,0.856, ,
28/05/1986 00:00,7,75,14,6.9,74,,8.3,0.004,0.015,0.06,0.01,0.3,0.36, , ,7.71,0.856, ,
02/06/1986 00:00,8,81,13.5,7.1,71,,11,0.005,0.019,0.1,0.01,0.4,0.5, , ,7.74,1.07, ,
05/06/1986 00:00,8,83,13.8,7.1,69.3,,8.7,0.003,0.013,0.11,0.02,0.35,0.46, , ,10.22,1.497, ,
10/06/1986 00:00,8,78,12.7,7.5,68,,7.4,0.004,0.011,0.12,0.01,0.45,0.57, , ,6.14,1.07, ,
12/06/1986 00:00,8,87,12.9,7.1,68,,6.3,0.004,0.012,0.26,0.01,0.45,0.71, , ,5.23,1.283, ,
16/06/1986 00:00,8,82,13,7,67,,4.7,0.004,0.012,0.12,0.01,0.4,0.52, , ,5.33,1.497, ,
19/06/1986 00:00,8,82,11.5,7.2,71,,6,0.005,0.017,0.11,0.01,0.4,0.51, , ,6.14,0.642, ,
23/06/1986 00:00,9,93,10.9,7.1,65,,7.3,0.005,0.013,0.19,0.01,0.45,0.64, , ,6.82,1.07, ,
26/06/1986 00:00,9,83,9.5,7.4,65,,5.6,0.005,0.012,0.17,0.01,0.4,0.57, , ,5.67,0.856, ,
30/06/1986 00:00,9,88,10.4,7.2,65,,8.3,0.004,0.016,0.21,0.01,0.4,0.61, , ,5.64,0.856, ,
08/07/1986 00:00,,,,,,,,,,,, ,, , ,,, ,
14/07/1986 00:00,,,9.2,7.1,65,,6.2,,,,, ,, , ,6.96,, ,
21/07/1986 00:00,9,92,11,7.3,66,,7,0.005,0.014,0.25,0.01,0.4,0.65, , ,8.05,1.711, ,
29/07/1986 00:00,,,,,,,,,,,, ,, , ,,, ,
05/08/1986 00:00,10,95,10.3,7.3,65,,15.7,0.006,0.02,0.11,0.04,0.6,0.71, , ,15.21,1.283, ,
06/08/1986 00:00,,,11,,16,,,,,,, ,, , ,,, ,
11/08/1986 00:00,11,104,10.9,6.8,15,,136,0.011,0.09,0.42,0.08,0.55,0.97, , ,1.94,6.845, ,
14/08/1986 00:00,10,106,12.7,6.6,18,,46,0.01,0.038,0.48,0.06,0.45,0.93, , ,2.21,4.492, ,
18/08/1986 00:00,10,97,12.4,6.3,24,,40,0.009,0.042,0.59,0.02,0.45,1.04, , ,2.8,7.914, ,
26/08/1986 00:00,9,98,14.8,6.7,27,,18,,0.028,0.71,0.04,0.5,1.21, , ,8.59,8.556, ,
01/09/1986 00:00,,,,,,,,,,,, ,, , ,,, ,
08/09/1986 00:00,9,100,14.9,6.7,37,,7.3,0.005,0.022,,, ,, , ,9.95,9.198, ,
15/09/1986 00:00,9,96,15.9,6.7,41,,6.1,0.004,0.018,,, ,, , ,12.29,9.412, ,
22/09/1986 00:00,9,108,19,7.2,52.2,,7.7,0.004,0.015,1,0.05,0.55,1.55, , ,9.71,7.701, ,
29/09/1986 00:00,,,,,,,,,,,, ,, , ,,, ,
07/10/1986 00:00,8,97,19.3,6.7,23.7,,22,0.007,0.034,0.17,0.02,0.45,0.62, , ,13.82,3.422, ,
13/10/1986 00:00,8,89,18.4,7,23.5,,34,0.015,0.062,0.23,0.14,0.75,0.98, , ,9.75,4.92, ,
20/10/1986 00:00,,,,,,,,,,,, ,, , ,,, ,
27/10/1986 00:00,,,,,,,,,,,, ,, , ,,, ,
03/11/1986 00:00,7,90,22.3,7,33.8,,11.3,0.007,0.018,0.23,0.02,0.6,0.83, , ,7.47,5.561, ,
10/11/1986 00:00,7,85,21.7,6.9,37.2,,8.6,0.006,0.015,0.16,0.01,0.6,0.76, , ,8.83,4.92, ,
17/11/1986 00:00,,,,,,,,,,,, ,, , ,,, ,
18/11/1986 00:00,,,,,,8,20,,,,, ,, , ,,, ,
19/11/1986 00:00,,,,,,110,380,,,,, ,, , ,,, ,
20/11/1986 00:00,8,,19.2,8,,133,268,,,,, ,, , ,,, ,
21/11/1986 00:00,,,,6.6,,174,500,,,,, ,, , ,,, ,
24/11/1986 00:00,8,98,19.9,6.7,12.8,,43,0.007,0.037,0.17,0.08,0.65,0.82, , ,7.68,4.278, ,
01/12/1986 00:00,,,,,,,,,,,, ,, , ,,, ,
08/12/1986 00:00,,,,,,,,,,,, ,, , ,,, ,
15/12/1986 00:00,8,99,25.1,6.7,25.2,,9.1,0.003,0.012,0.23,0.01,0.5,0.73, , ,9.3,4.92, ,
22/12/1986 00:00,7,96,25.5,7,27.8,,16.3,0.002,0.022,0.09,0.04,0.75,0.84, , ,10.42,4.278, ,
29/12/1986 00:00,7,97,28,7.5,29,,14,0.005,0.02,0.18,0.04,0.75,0.93, , ,11.1,4.064, ,
05/01/1987 00:00,7,95,27.2,7.7,30.7,,14,0.006,0.02,0.01,0.02,0.5,0.51, , ,9.27,3.636, ,
12/01/1987 00:00,,,,,,,,,,,, ,, , ,,, ,
19/01/1987 00:00,6,78,27.2,7,37.6,,17,0.003,0.026,0.61,0.08,0.85,1.46, , ,13.82,2.781, ,
27/01/1987 00:00,6,87,27.6,7.3,37.6,,17.5,0.004,0.024,0.01,0.01,0.65,0.66, , ,12.7,2.353, ,
02/02/1987 00:00,7,99,28.8,7.2,40,,13.9,0.004,0.02,0.06,0.1,0.7,0.76, , ,9.27,2.353, ,50
09/02/1987 00:00,6,77,26.4,7,38.8,,16.7,0.005,0.023,0.01,0.03,0.45,0.46, , ,9.75,2.353, ,
16/02/1987 00:00,,,,,,,,,,,, ,, , ,,, ,
23/02/1987 00:00,6,75,24.2,7,40,,11,0.004,0.017,0.01,0.04,0.6,0.61, , ,9.07,3.209, ,
02/03/1987 00:00,6,74,22.8,7,40,,14.3,0.022,0.025,0.02,0.02,0.45,0.47, , ,11.75,3.422, ,
04/03/1987 00:00,6,,22,7,,,,,0.07,0.03,0.34,1.2,1.23, , ,,, ,86
09/03/1987 00:00,,,,,,,,,,,, ,, , ,,, ,
17/03/1987 00:00,9,107,22.2,7.3,51,,10.1,0.004,0.019,0.06,0.04,0.7,0.76, , ,17.92,4.706, ,
23/03/1987 00:00,8,99,22.4,7.3,51,,6.5,0.006,0.016,0.01,0.01,0.8,0.81, , ,17.28,4.278, ,
30/03/1987 00:00,7,81,21.5,7.2,53.5,,9.6,0.014,0.02,0.03,0.04,0.75,0.78, , ,10.93,4.492, ,
