Date_Time,DO_mg/L,DOsat,Temp _DegC,pH,Cond_uS/cm,TSS_mg/L,Turbidity_ntu,FP_mg/L,TP_mg/L,NOx_mg/L,NH_mg/L,TKN_mg/L,TN_mg/L,TOC_mg/L,DOC_mg/L,Chla_mg/m3,SiO2_mg/L,ENT_cfu/100mL,FC_cfu/100mL
30/08/1983 00:00,,,,,,,,,,,,,,,,,,,
06/09/1983 00:00,,,,,,,,,,,,,,,,,,,
13/09/1983 00:00,,,,,,,,,,,,,,,,,,,
19/09/1983 00:00,11,,17.3,7.3,,,,0.01,0.1,1.29,0.29,1.3,,,,,,,10
19/09/1983 00:00,11,,17.3,7.1,,,,0.12,0.19,1.35,0.27,5.15,,,,,,,20
21/09/1983 00:00,,,,,,,,,,,,,,,,,,,
27/09/1983 00:00,,,,,,,,,,,,,,,,,,,
29/09/1983 00:00,8,90,17.3,7.7,,,18,0.12,0.19,1.35,0.27,5.15,,,,51.94,0.43,,
04/10/1983 00:00,,,,,,,,,,,,,,,,,,,
11/10/1983 00:00,,,,,,,,,,,,,,,,,,,
18/10/1983 00:00,9,112,21.4,8,,,13.2,0.25,0.33,,,3,,,,64.74,0.21,,
25/10/1983 00:00,,,,,,,,,,,,,,,,,,,
31/10/1983 00:00,5,69,21.8,7,,,23,0.42,0.5,2.3,0.01,2.3,,,,26,0.43,,
02/11/1983 00:00,,,,,,,,,,,,,,,,,,,
08/11/1983 00:00,,,,,,,,,,,,,,,,,,,
14/11/1983 00:00,9,,24,7.1,,,,0.2,0.26,1.37,0.12,2.3,,,,,,,10
14/11/1983 00:00,9,,23.6,7.2,,,,0.2,0.26,1.34,0.04,1.2,,,,,,,10
16/11/1983 00:00,,,,,,,,,,,,,,,,,,,
22/11/1983 00:00,,,,,,,,,,,,,,,,,,,
25/11/1983 00:00,,,,,,,,,,,,,,,,,,,
30/11/1983 00:00,,,,,,,,,,,,,,,,,,,
06/12/1983 00:00,9,113,23.2,8.7,36,,12.6,0.12,0.18,0.59,0.18,3.55,,,,41.33,0.64,,
08/12/1983 00:00,,,,,,,,,,,,,,,,,,,
13/12/1983 00:00,,,,,,,,,,,,,,,,,,,
15/12/1983 00:00,,,,,,,,,,,,,,,,,,,
19/12/1983 00:00,6,76,25.8,7.3,45.9,,24,0.15,0.24,1,0.01,1.45,,,,31.4,0.64,,
22/12/1983 00:00,,,,,,,,,,,,,,,,,,,
28/12/1983 00:00,6,82,25.5,7.4,39,,23,,0.2,,,,,,,23.56,0.64,,
05/01/1984 00:00,,,,,,,,,,,,,,,,,,,
12/01/1984 00:00,,,,,,,,,,,,,,,,,,,
19/01/1984 00:00,4,57,23.8,6.7,18.2,,67,0.1,0.19,0.54,0.128,0.9,,9,,12.11,6.63,,
24/01/1984 00:00,,,,,,,,,,,,,,,,,,,
31/01/1984 00:00,,,,,,,,,,,,,,,,,,,
07/02/1984 00:00,6,85,27.4,7.2,26.7,,18,0.11,0.17,0.72,0.11,0.45,,7,,17.99,0.43,,
14/02/1984 00:00,,,,,,,,,,,,,,,,,,,
21/02/1984 00:00,4,57,24.6,6.6,16.2,,238,0.013,0.18,0.19,0.14,0.95,,8,,8.92,6.42,,
28/02/1984 00:00,5,66,23.2,6.7,15.8,,30,0.082,0.13,0.3,0.09,0.6,,7.5,,2.69,8.34,,
07/03/1984 00:00,5,,24.4,6.7,,6,,0.038,0.096,0.06,0.09,0.7,,5,,,,,20
07/03/1984 00:00,5,73,24.4,6.7,15,10,19,0.042,0.086,0.29,0.18,1.4,,4.5,,4.58,7.91,,20
13/03/1984 00:00,6,79,24.1,6.8,15.8,,20,0.062,0.11,,,,,,,18.64,5.56,,
20/03/1984 00:00,7,91,23.4,7.1,16.7,,20,0.05,0.098,0.26,0.02,0.6,,12,,20.5,0.21,,
27/03/1984 00:00,5,69,21.3,6.6,25.2,,67,0.086,0.19,0.66,0.16,0.85,,16,,15.48,8.13,,
05/04/1984 00:00,6,78,22,6.8,22.3,,19.4,0.052,0.11,0.39,0.05,0.55,,7,,10.86,7.91,,
17/04/1984 00:00,7,85,20.4,6.7,16.4,,28,,0.12,0.48,0.15,0.55,,6.5,,7.67,,,
01/05/1984 00:00,7,87,18.3,6.5,19,,27,,0.1,,,,,,,3.6,,,
08/05/1984 00:00,8,89,16.9,6.6,15.9,,21,,0.094,,,,,,,5.64,,,
15/05/1984 00:00,7,74,14.7,6.7,34,,36,,0.26,,,,,,,6.93,,,
25/05/1984 00:00,8,88,15.2,6.9,30,,23,,0.16,,,,,,,9.71,,,
05/06/1984 00:00,,,,,,,,,,,,,,,,,,,
12/06/1984 00:00,9,99,15.1,7.1,24.4,,9.7,,0.07,,,,,,,8.16,,,
19/06/1984 00:00,10,105,14.6,7.1,25.4,,13,0.035,0.11,,,,,,,43.24,0.21,,
25/06/1984 00:00,7,77,13,6.9,46,,146,0.34,0.42,,,,,11,,17.57,8.34,,
04/07/1984 00:00,9,85,10.9,7.1,30.3,16,30,0.16,0.22,1.1,0.65,0.65,,,,18.75,8.56,,10
04/07/1984 00:00,8,,11,7.2,,17,,0.14,0.24,1.1,0.6,0.6,,,,,,,40
09/07/1984 00:00,9,89,10.7,6.8,23.4,,23,0.13,0.18,,,,,,,11.34,8.56,,
17/07/1984 00:00,9,87,11.1,6.9,33.7,,14.8,0.21,0.27,,,,,3,,17.04,8.98,,
23/07/1984 00:00,9,93,11.9,7,23,,15,0.086,0.14,,,,,5,,15.21,9.63,,
07/08/1984 00:00,8,87,13.2,6.8,18.4,,20,0.028,0.078,0.33,,0.75,,5,,8.53,9.84,,
22/08/1984 00:00,8,80,12.9,6.9,17,,17.3,0.048,0.096,,,,,,,4.31,10.27,,
27/08/1984 00:00,8,81,14,6.9,18,,39,0.039,0.11,0.43,,0.4,,,,4.5,11.12,,
03/09/1984 00:00,8,81,14.1,7.1,17,,20,0.013,0.045,0.55,,0.6,,5,,4.04,11.12,,
10/09/1984 00:00,8,84,15.3,6.9,23,,15.2,0.044,0.087,0.73,,0.55,,,,9.04,11.55,,
17/09/1984 00:00,,,,,,,,,,,,,,,,,,,
24/09/1984 00:00,8,89,16.3,6.9,21.8,,11,0.018,0.075,0.63,,1,,5,,18.16,10.48,,
03/10/1984 00:00,,,,,,,,,,,,,,,,,,,
08/10/1984 00:00,,,,,,,,,,,,,,,,,,,
16/10/1984 00:00,7,87,21.5,7.1,20.2,16,20,0.012,0.073,0.41,,1,,6,,21.7,2.78,,
23/10/1984 00:00,7,88,21.2,7.1,20,,13,0.039,0.075,0.5,,0.6,,13,,25.19,2.35,,
30/10/1984 00:00,,,,,,,,,,,,,,,,,,,
07/11/1984 00:00,,,,,,,,,,,,,,,,,,,
20/11/1984 00:00,7,87,22.5,6.9,18,15,17,0.028,0.051,0.24,0.01,0.65,,5,,13.08,9.63,,
27/11/1984 00:00,7,94,22.8,7.1,17,,15.5,0.025,0.061,0.3,0.01,0.5,,2,,12.82,10.48,,
05/12/1984 00:00,,,,,,,,,,,,,,,,,,,
10/12/1984 00:00,8,103,23,7.6,18,,9.5,0.011,0.032,0.12,0.01,0.5,,5,,36.12,0.21,,
21/12/1984 00:00,8,99,24.7,7.8,19,,11.5,,,,,,,,,37.53,,,
27/12/1984 00:00,7,99,26.4,7.6,21,,11,0.01,0.044,0,0.01,0.65,,,,29.2,0.43,,
02/01/1985 00:00,8,101,26,8,21.5,,17.8,0.012,0.049,0.06,0.06,0.85,,,,40.92,0.64,,
07/01/1985 00:00,,,,,,,,,,,,,,,,,,,
15/01/1985 00:00,9,128,28.3,8.8,30,,25,0.011,0.074,0.01,0.04,1.1,,8,,43.07,0.64,,
22/01/1985 00:00,,,,,,,,,,,,,,,,,,,
25/01/1985 00:00,,,,,,,,,,,,,,,,48.05,,,
26/01/1985 00:00,,,,,,,,,,,,,,,,34.68,,,
28/01/1985 00:00,,,,,,,,,,,,,,,,,,,
30/01/1985 00:00,,,,,,,,,,,,,,,,,,,
01/02/1985 00:00,7,94,26.8,7.4,25,,10.1,0.007,0.046,0.19,0.04,0.75,,7,,33.05,0.43,,
03/02/1985 00:00,7,89,26.6,7.5,25,,13.5,0.026,0.064,0.09,0.09,0.65,,6,,47.06,0.43,,
05/02/1985 00:00,,,,,,,,,,,,,,,,,,,
08/02/1985 00:00,8,111,26.3,7.4,24,,11.6,0.033,0.067,,,,,,,42.54,0.21,,
12/02/1985 00:00,8,104,26,7.5,24,,14.5,0.029,0.059,0.08,0.01,0.6,,9,,40.55,0.64,,
19/02/1985 00:00,,,,,,,,,,,,,,,,,,,
26/02/1985 00:00,7,92,24.9,7.5,25,,12.6,0.021,0.048,0.02,0.01,0.8,,6,,34.41,0.43,,
05/03/1985 00:00,8,99,25.5,7.7,27,,9,0.009,0.05,0.01,0.01,0.6,,5,,23.84,0.64,,
12/03/1985 00:00,,,,,,,,,,,,,,,,,,,
19/03/1985 00:00,7,96,25,7.7,27,,14.4,0.026,0.049,0.01,0.01,0.7,,7,,32.6,5.56,,
26/03/1985 00:00,7,95,24.2,7.8,26,,15.5,0.033,0.056,0.01,0.02,0.7,,6,,,0.21,,
03/04/1985 00:00,8,97,24.3,7.8,30,19,16.5,0.013,0.057,0.01,0.01,0.95,,,,49.77,0.43,,16
03/04/1985 00:00,8,101,24.3,7.8,30,16,15.4,0.015,0.055,0.01,0.01,0.95,,,,48.38,0.43,,8
16/04/1985 00:00,9,119,23.2,8.6,29,,19,0.008,0.06,0.18,0.02,0.85,,,,80.76,1.07,,
22/04/1985 00:00,,,,,,,,,,,,,,,,,,,
07/05/1985 00:00,7,79,18.2,6.6,18,,89,0.079,0.14,0.51,0.01,0.6,,5,,3.4,8.34,,
20/05/1985 00:00,,,,,,,,,,,,,,,,,,,
04/06/1985 00:00,6,70,15.3,6.7,24,18,33,0.078,0.16,1.1,0.01,0.8,,,,9.74,10.48,,
04/06/1985 00:00,7,74,15.4,6.7,23,12,28,0.08,0.14,1.1,0.02,0.95,,,,9.6,10.48,,
24/06/1985 00:00,,,,,,,,,,,,,,,,,,,
08/07/1985 00:00,9,,12.1,7,,16,,0.04,0.09,0.72,0.07,0.5,,4,,,,,10
08/07/1985 00:00,9,,12.1,7,,19,,0.03,0.08,0.73,0.06,0.4,,5,,,,,10
10/07/1985 00:00,9,88,12.1,6.9,23.8,,35,0.044,0.088,0.72,0.07,0.5,,4,,16.19,9.84,,
10/07/1985 00:00,9,88,12.1,6.9,23.1,,42,0.028,0.08,0.73,0.06,0.4,,5,,15.69,9.84,,
22/07/1985 00:00,,,,,,,,,,,,,,,,,,,
13/08/1985 00:00,,,,,,,,,,,,,,,,,,,
19/08/1985 00:00,,,,,,,,,,,,,,,,,,,
27/08/1985 00:00,,,,,,,,,,,,,,,,,,,
09/09/1985 00:00,8,91,15.5,7,37,,8.9,0.036,0.08,1.06,0.01,0.75,,5,,39.92,0.43,,
18/09/1985 00:00,8,89,17.1,7,36,,10.7,0.033,0.073,1.4,0.01,0.7,,8,,26.24,0.64,,
18/09/1985 00:00,8,85,17,7,35.5,,16.7,0.035,0.095,1.4,0.01,0.85,,,,22.97,0.64,,
30/09/1985 00:00,7,87,19,7.1,42.5,,18.9,0.12,0.21,2.4,0.37,1.1,,1,,39.06,2.57,,
15/10/1985 00:00,5,60,18.7,7,50,,108,0.48,0.76,2.4,0.64,1.5,,1,,17.32,5.99,,
28/10/1985 00:00,7,75,16.8,7.1,28,,164,0.008,0.05,0.52,0.11,1.1,,,,5.9,9.41,,
13/11/1985 00:00,7,83,19.3,6.9,17.5,19,42,0.032,0.099,0.24,0.05,0.6,,1,,8.78,7.91,,
13/11/1985 00:00,7,83,19.3,6.9,17.5,19,42,0.029,0.08,0.22,0.05,0.6,,2,,8.1,7.91,,20
02/12/1985 00:00,,,,,,,,,,,,,,,,,,,
17/12/1985 00:00,6,77,24.4,6.9,20,,32,0.049,0.098,0.32,0.01,0.5,,4,,9.12,9.41,,
30/12/1985 00:00,7,90,26.2,7.2,27,,20,,0.11,0.32,0.01,0.75,,,,36.21,1.07,,
16/01/1986 00:00,7,89,25.9,7.6,28.1,,33,0.018,0.079,0.56,0.04,1.1,,10,,21.21,0.64,,
29/01/1986 00:00,4,51,22.5,6.8,31.7,,212,0.1,0.26,0.97,0.22,1.7,,10,,9.08,10.7,,
10/02/1986 00:00,5,67,25.3,6.9,33,,119,0.085,0.22,0.82,0.02,1.1,,9,,13.3,9.84,,
24/02/1986 00:00,6,76,25.6,7.1,33,,61,0.085,0.165,0.65,0.04,0.8,,7,,15.4,6.2,,
10/03/1986 00:00,7,90,25.1,7.3,34.8,,40,0.075,0.14,0.5,0.01,0.75,,10,,15.95,0.43,,
25/03/1986 00:00,7,87,24.9,7.2,35,,21,0.05,0.095,0.44,0.01,0.65,,6,,17.63,0.64,,
07/04/1986 00:00,7,95,24.2,7.5,37.5,,21,0.047,0.085,0.33,0.01,0.6,,7,,23.4,1.28,,
30/04/1986 00:00,,,,,,,,,,,,,,,,,,,
12/05/1986 00:00,,,,,,,,,,,,,,,,,,,
29/05/1986 00:00,9,103,16.8,7.7,43,,18.5,0.022,0.062,0.85,0.01,0.7,,7,,36,0.64,,
10/06/1986 00:00,,,,,,,,,,,,,,,,,,,
24/06/1986 00:00,,,,,,,,,,,,,,,,,,,
04/07/1986 00:00,12,119,13.2,8.1,49,,12,0.006,0.058,0.96,0.03,0.9,,,,72.44,0.64,,
08/07/1986 00:00,,,,,,,,,,,,,,,,,,,
14/07/1986 00:00,,,,,,,,,,,,,,,,,,,
21/07/1986 00:00,,,,,,,,,,,,,,,,,,,
29/07/1986 00:00,,,,,,,,,,,,,,,,,,,
05/08/1986 00:00,,,,,,,,,,,,,,,,,,,
18/08/1986 00:00,,,,,,,,,,,,,,,,,,,
04/09/1986 00:00,8,89,14.4,6.6,17,,91,0.015,0.09,,,,,6,,2.86,10.05,,
15/09/1986 00:00,7,83,16.2,6.7,20,,46,0.022,0.062,,,,,10,,4.48,12.83,,
30/09/1986 00:00,,,,,,,,,,,,,,,,,,,
13/10/1986 00:00,7,85,18.6,7.1,21.9,,66,0.05,0.11,0.69,0.15,0.7,,5,,6.32,9.63,,
23/10/1986 00:00,,,,,,,,,,,,,,,,,,,
10/11/1986 00:00,6,76,22.7,6.9,23.3,,22,0.01,0.04,,,,,5,,10.25,4.49,,
25/11/1986 00:00,7,84,19.5,6.8,21,13,26,0.034,0.065,0.34,0.02,0.7,,,,9.71,8.98,,
08/12/1986 00:00,8,93,20.4,6.7,16.8,,34,0.025,0.062,0.54,0.06,0.6,,8,,11.55,11.12,,
22/12/1986 00:00,8,110,25.2,7.4,19.4,,17.8,0.005,0.034,0.23,0.07,0.65,,5,,26.65,7.7,,
30/12/1986 00:00,,,,,,,,,,,,,,,,,,,
05/01/1987 00:00,,,,,,,,,,,,,,,,,,,
19/01/1987 00:00,,,,,,,,,,,,,,,,,,,
03/02/1987 00:00,,,,,,,,,,,,,,,,,,,
11/02/1987 00:00,8,102,27.3,8.2,28.5,,11.5,0.005,0.037,0.01,0.01,0.7,,,,32.23,2.99,,
11/02/1987 00:00,8,102,27.5,8.1,26.6,,10.8,0.006,0.035,0.02,0.02,0.6,,,,32.43,2.57,,
16/02/1987 00:00,,,,,,,,,,,,,,,,,,,
02/03/1987 00:00,,,,,,,,,,,,,,,,,,,
04/03/1987 00:00,8,,18.5,7,,86,,,0.2,0.32,0.13,0.9,,,,,,,2000
04/03/1987 00:00,7,,18,7,,57,,,0.22,0.31,0.22,1,,,,,,,2000
17/03/1987 00:00,6,76,22.2,6.7,17,,38,0.003,0.087,0.43,0.03,0.55,,,,13.86,7.49,,
30/03/1987 00:00,,,,,,,,,,,,,,,,,,,
13/04/1987 00:00,8,98,23,7.1,18.8,,13.2,0.008,0.039,0.42,0.02,0.7,,,,24.69,1.28,,
29/04/1987 00:00,,,,,,,,,,,,,,,,,,,
12/05/1987 00:00,8,91,19.7,7.2,27,,11.1,0.012,0.039,0.86,0.01,0.55,,,,25.75,0.64,,
25/05/1987 00:00,,,,,,,,,,,,,,,,,,,
26/05/1987 00:00,9,104,17.6,7.3,29,,9.8,0.02,0.051,1.5,0.01,0.55,,,,30.5,0.43,,
26/05/1987 00:00,9,104,17.6,7.3,29,,12,0.032,0.081,1.5,0.01,0.55,,,,30.06,0.43,,
10/06/1987 00:00,9,93,15.5,7.3,30,,11,0.012,0.049,1.5,0.01,0.5,,,,28.67,0.21,,
23/06/1987 00:00,,,,,,,,,,,,,,,,,,,
07/07/1987 00:00,9,98,15.5,7.4,30.9,,28,0.025,0.102,1.9,0.03,0.75,,,,45.78,1.28,,
15/07/1987 00:00,9,,13.5,7.5,,10,,,0.07,1.7,0.04,0.7,,,,,,,4
15/07/1987 00:00,9,,13,7.5,,5,,,0.06,1.7,0.02,0.6,,,,,,,6
20/07/1987 00:00,,,,,,,,,,,,,,,,,,,
04/08/1987 00:00,,,,,,,,,,,,,,,,,,,
18/08/1987 00:00,,,,,,,,,,,,,,,,,,,
31/08/1987 00:00,7,80,16.6,6.7,19,,173,0.179,0.312,0.57,0.2,1.4,,,,18.37,9.2,,
14/09/1987 00:00,4,40,11.2,7,21,,23,0.055,0.094,0.48,0.03,0.55,,,,11.61,10.05,,
29/09/1987 00:00,,,,,,,,,,,,,,,,,,,
13/10/1987 00:00,8,95,20.1,7.4,22.4,,20,0.017,0.056,0.26,0.01,0.5,,,,27.26,0.64,,
27/10/1987 00:00,7,84,18,6.7,15.2,135,354,0.099,0.23,0.36,0.09,1.2,,,,,7.06,,
10/11/1987 00:00,6,79,23,6.9,17,,38,0.024,0.024,0.43,0.02,0.4,,,,6.82,9.63,,
23/11/1987 00:00,6,82,23,6.7,19,,40,0.029,0.059,0.34,0.06,0.6,,,,6.08,10.05,,
08/12/1987 00:00,7,89,24.4,7.1,19.3,,35,0.027,0.059,0.38,0.02,0.55,,,,16.36,7.49,,
08/12/1987 00:00,7,,24.5,7.2,,18,,,0.09,0.38,0.04,0.6,,,,,,,16
08/12/1987 00:00,7,,25,7.2,,21,,,0.08,0.38,0.05,0.6,,,,,,,20
21/12/1987 00:00,7,91,25,7.3,19,,27,0.02,0.044,0.2,0.01,0.65,,,,21.42,0.64,,
04/01/1988 00:00,7,89,24.9,7.2,33,,19,0.026,0.058,1.44,0.02,0.95,,,,25.19,0.64,,
19/01/1988 00:00,5,70,27.2,7,29,,23,0.045,0.09,1.05,0.04,0.5,,,,18.97,8.56,,40
19/01/1988 00:00,5,70,27.1,7.1,30,,32,0.045,0.085,1.06,0.04,0.5,,,,19.78,8.98,,
01/02/1988 00:00,5,71,26.4,6.8,31.1,,56,0.082,0.159,1.2,0.01,0.4,,,,18.16,5.78,,
16/02/1988 00:00,,,,,,,,,,,,,,,,,,,
01/03/1988 00:00,5,69,25.9,6.8,27,,36,0.07,0.125,0.74,0.01,0.85,,,,14.89,6.2,,
14/03/1988 00:00,,,,,,,,,,,,,,,,,,,
28/03/1988 00:00,7,86,23.9,7.1,29.7,,22,0.035,0.071,0.67,0.01,0.53,,,,12.22,0.64,,
07/04/1988 00:00,6,71,21,6.8,23.4,,139,0.094,0.194,0.88,0.02,1.27,,,,14.44,5.99,,
19/04/1988 00:00,7,86,17.8,6.9,18.2,,18.7,0.044,0.091,0.16,0.01,0.44,,,,9.21,8.34,,
05/05/1988 00:00,7,81,16,6.6,11.4,,228,,0.168,0.21,0.01,0.67,,,,3.68,7.7,,
