Date,Q_m3s,Sal_gperL,Temp_degC,TSS_mgperL,DO_mmolperm3,SiO2_mmolperm3,Ammonium_mmolperm3,NOx_mmolperm3,FRP_mmolperm3,FRP_ADS_mmolperm3,DOC_mmolperm3,POC_mmolperm3,DON_mmolperm3,PON_mmolperm3,DOP_mmolperm3,POP_mmolperm3,PHY_GRN_mmolperm3,PHY_BGA_mmolperm3,PHY_FDIA_mmolperm3,PHY_MDIA_mmolperm3,Crypto_cfuper100mL,Ecoli_cfuper100mL,FC_cfuper100mL,Enterococci_cfuper100mL,,,,,,,,,,,,,,,,,,,,
11/01/2012 00:00,0.6640,0.0231,24.8000,0.0000,375.0000,0.0000,0.4597,23.0565,0.1666,0.0000,17.2518,0.0000,10.3809,0.0000,0.0034,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2002,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
12/01/2012 00:00,0.6415,0.0231,22.2727,0.0000,375.0000,0.0000,4.9979,32.9203,0.2700,0.0000,40.6828,0.0000,0.0000,0.0000,0.0055,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1774,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
13/01/2012 00:00,0.7013,0.0231,24.8000,0.0000,375.0000,0.0000,0.3571,8.3809,0.2083,0.0000,8.3333,0.0000,32.9416,0.0000,0.0043,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1819,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
14/01/2012 00:00,0.7188,0.0231,24.8000,0.0000,375.0000,0.0000,0.3571,23.5799,0.1910,0.0000,8.3333,0.0000,0.0000,0.0000,0.0039,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1192,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
15/01/2012 00:00,0.9171,0.0231,23.0054,0.0000,375.0000,0.0000,0.3571,21.2664,0.2523,0.0000,17.4948,0.0000,0.8559,0.0000,0.0051,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1450,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
16/01/2012 00:00,0.7796,0.0231,24.8000,0.0000,375.0000,0.0000,2.5177,8.3812,0.1760,0.0000,33.7269,0.0000,18.2131,0.0000,0.0036,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1729,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
17/01/2012 00:00,0.6948,0.0231,24.1295,0.0000,375.0000,0.0000,1.0010,13.8657,0.2390,0.0000,16.3129,0.0000,8.3225,0.0000,0.0049,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2323,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
18/01/2012 00:00,0.6295,0.0231,23.5126,0.0000,375.0000,0.0000,1.5389,27.4733,0.2048,0.0000,16.3551,0.0000,0.0000,0.0000,0.0042,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2516,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
19/01/2012 00:00,0.5691,0.0231,24.1080,0.0000,375.0000,0.0000,2.2274,24.0929,0.2194,0.0000,18.2363,0.0000,0.0000,0.0000,0.0045,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1713,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
20/01/2012 00:00,0.6156,0.0231,24.8000,0.0000,375.0000,0.0000,2.9775,17.4964,0.1715,0.0000,28.9937,0.0000,10.9062,0.0000,0.0035,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3062,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
21/01/2012 00:00,0.6132,0.0231,22.0797,0.0000,375.0000,0.0000,0.3571,24.1941,0.1429,0.0000,29.6430,0.0000,0.0000,0.0000,0.0029,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1940,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
22/01/2012 00:00,0.6033,0.0231,23.8923,0.0000,375.0000,0.0000,3.4696,27.6105,0.1815,0.0000,27.5094,0.0000,0.0000,0.0000,0.0037,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2728,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
23/01/2012 00:00,0.5779,0.0231,24.8000,0.0000,375.0000,0.0000,1.2658,32.0342,0.2297,0.0000,28.7542,0.0000,0.0000,0.0000,0.0047,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0500,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
24/01/2012 00:00,0.5651,0.0231,24.6547,0.0000,375.0000,0.0000,0.4799,28.9265,0.2068,0.0000,19.5083,0.0000,0.0000,0.0000,0.0042,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1475,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
25/01/2012 00:00,1.1454,0.0231,23.9938,0.0000,375.0000,0.0000,2.5624,5.7143,0.1750,0.0000,27.2185,0.0000,18.6385,0.0000,0.0036,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1188,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
26/01/2012 00:00,1.5238,0.0827,24.1904,0.1392,353.7845,23.8488,3.2477,38.2869,2.5436,0.0000,460.3119,15.7813,8.8930,0.5119,0.0519,3.7475,0.0000,0.0000,0.0000,0.0000,0.0000,0.2529,0.2226,0.1113,,,,,,,,,,,,,,,,,,,,
27/01/2012 00:00,0.9629,0.0231,24.0733,0.0000,375.0000,0.0000,0.3571,5.7317,0.1595,0.0000,24.1709,0.0000,11.7489,0.0000,0.0033,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1757,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
28/01/2012 00:00,0.9570,0.0231,21.9736,0.0000,375.0000,0.0000,0.3571,30.2726,0.1836,0.0000,18.0457,0.0000,0.0000,0.0000,0.0037,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1642,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
29/01/2012 00:00,0.9209,0.0231,23.9244,0.0000,375.0000,0.0000,0.3571,20.8346,0.2263,0.0000,32.8856,0.0000,14.9214,0.0000,0.0046,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2176,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
30/01/2012 00:00,0.8730,0.0231,23.3566,0.0000,375.0000,0.0000,3.4085,13.6870,0.2305,0.0000,12.7644,0.0000,0.0000,0.0000,0.0047,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2416,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
31/01/2012 00:00,0.8063,0.0231,24.8000,0.0000,375.0000,0.0000,0.3571,5.7143,0.1414,0.0000,27.0487,0.0000,16.1539,0.0000,0.0029,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1220,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
01/02/2012 00:00,0.7880,0.0231,24.8000,0.0000,375.0000,0.0000,1.2408,19.1713,0.1969,0.0000,33.2544,0.0000,4.2137,0.0000,0.0040,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2043,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
02/02/2012 00:00,0.9941,0.0231,24.8000,0.0000,375.0000,0.0000,0.3571,31.9887,0.2064,0.0000,17.3599,0.0000,0.0000,0.0000,0.0042,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2422,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
03/02/2012 00:00,1.4820,0.0706,24.8000,0.0879,358.5596,18.4810,5.0493,28.2559,2.0253,0.0000,372.4870,9.9624,5.2124,0.3232,0.0413,5.9363,0.0000,0.0000,0.0000,0.0000,0.0000,0.2913,0.6312,0.0862,,,,,,,,,,,,,,,,,,,,
04/02/2012 00:00,1.5594,0.1083,24.8000,0.1316,349.9149,28.1987,2.3272,57.6657,3.0003,0.0000,560.5018,14.9140,6.9353,0.4838,0.0612,3.9654,0.0000,0.0000,0.0000,0.0000,0.0000,0.2977,0.6500,0.1316,,,,,,,,,,,,,,,,,,,,
05/02/2012 00:00,1.1054,0.0231,24.8000,0.0000,375.0000,0.0000,2.0375,19.6153,0.1926,0.0000,22.8822,0.0000,13.4102,0.0000,0.0039,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2547,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
06/02/2012 00:00,0.9180,0.0231,24.0109,0.0000,375.0000,0.0000,6.4759,32.1711,0.2100,0.0000,19.7391,0.0000,0.0000,0.0000,0.0043,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1926,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
07/02/2012 00:00,0.8201,0.0231,24.8000,0.0000,375.0000,0.0000,2.8134,32.2152,0.1910,0.0000,18.6345,0.0000,0.0000,0.0000,0.0039,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1757,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
08/02/2012 00:00,0.8473,0.0231,24.1981,0.0000,375.0000,0.0000,3.1429,23.1403,0.1575,0.0000,16.4146,0.0000,0.0000,0.0000,0.0032,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3104,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
09/02/2012 00:00,0.9753,0.0231,24.8000,0.0000,375.0000,0.0000,2.1886,23.0394,0.1586,0.0000,24.8660,0.0000,7.7805,0.0000,0.0032,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1855,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
10/02/2012 00:00,1.5529,0.0750,24.8000,0.1350,350.6003,27.4282,1.2113,38.6911,2.8500,0.0000,550.8237,15.2984,9.2390,0.4963,0.0582,3.8657,0.0000,0.0000,0.0000,0.0000,0.0000,0.3396,0.0640,0.1280,,,,,,,,,,,,,,,,,,,,
11/02/2012 00:00,1.1485,0.0231,23.2904,0.0000,375.0000,0.0000,0.3571,37.5255,0.1850,0.0000,41.1563,0.0000,0.0000,0.0000,0.0038,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0636,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
12/02/2012 00:00,1.1432,0.0231,23.8141,0.0000,375.0000,0.0000,5.3417,28.3534,0.1356,0.0000,14.9412,0.0000,0.0000,0.0000,0.0028,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1843,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
13/02/2012 00:00,1.1126,0.0231,24.8000,0.0000,375.0000,0.0000,0.3571,14.5174,0.1701,0.0000,22.0078,0.0000,11.3804,0.0000,0.0035,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1954,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
14/02/2012 00:00,1.0288,0.0231,23.0727,0.0000,375.0000,0.0000,0.6429,8.8778,0.1834,0.0000,32.6076,0.0000,20.4589,0.0000,0.0037,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2276,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
15/02/2012 00:00,0.9148,0.0231,23.9644,0.0000,375.0000,0.0000,1.3856,27.2050,0.2105,0.0000,15.6476,0.0000,8.7235,0.0000,0.0043,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1563,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
16/02/2012 00:00,0.8937,0.0231,24.8000,0.0000,375.0000,0.0000,0.7470,33.0569,0.1590,0.0000,16.9582,0.0000,0.0000,0.0000,0.0032,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1515,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
17/02/2012 00:00,0.9412,0.0231,23.3286,0.0000,375.0000,0.0000,4.7588,22.6287,0.2299,0.0000,34.3495,0.0000,6.3933,0.0000,0.0047,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2217,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
18/02/2012 00:00,1.0188,0.0231,24.5776,0.0000,375.0000,0.0000,3.8913,22.5337,0.1764,0.0000,17.3033,0.0000,1.4644,0.0000,0.0036,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2060,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
19/02/2012 00:00,1.1101,0.0231,24.5000,0.0000,375.0000,0.0000,1.4461,41.1774,0.2529,0.0000,22.7846,0.0000,0.0000,0.0000,0.0052,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1618,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
20/02/2012 00:00,1.9676,0.2441,23.8616,0.4165,298.6962,85.7747,21.8540,60.7301,8.7191,0.0000,1625.6318,47.2080,20.4235,1.5314,0.1779,1.2527,0.0000,0.0000,0.0000,0.0000,0.0000,0.5089,0.8548,0.4003,,,,,,,,,,,,,,,,,,,,
21/02/2012 00:00,1.1032,0.0231,23.7392,0.0000,375.0000,0.0000,0.3571,15.6604,0.2010,0.0000,20.7556,0.0000,12.6489,0.0000,0.0041,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1399,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
22/02/2012 00:00,0.9628,0.0231,23.2160,0.0000,375.0000,0.0000,0.6646,5.7143,0.1640,0.0000,28.1522,0.0000,18.4762,0.0000,0.0033,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2391,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
23/02/2012 00:00,0.9258,0.0231,24.8000,0.0000,375.0000,0.0000,0.3571,52.4748,0.2027,0.0000,11.3402,0.0000,0.0000,0.0000,0.0041,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0851,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
24/02/2012 00:00,0.8846,0.0231,22.5612,0.0000,375.0000,0.0000,0.3571,32.9218,0.1912,0.0000,19.5961,0.0000,0.0000,0.0000,0.0039,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2316,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
25/02/2012 00:00,0.9527,0.0231,22.3864,0.0000,375.0000,0.0000,1.8549,19.0882,0.2311,0.0000,25.7227,0.0000,7.7741,0.0000,0.0047,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3226,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
26/02/2012 00:00,0.8466,0.0231,24.8000,0.0000,375.0000,0.0000,3.8571,34.0246,0.2370,0.0000,31.1380,0.0000,0.0000,0.0000,0.0048,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2431,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
27/02/2012 00:00,0.8689,0.0231,24.7151,0.0000,375.0000,0.0000,0.3571,27.1515,0.1513,0.0000,23.0604,0.0000,0.0000,0.0000,0.0031,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2073,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
28/02/2012 00:00,0.8336,0.0231,23.8584,0.0000,375.0000,0.0000,0.3571,34.2027,0.1696,0.0000,22.6139,0.0000,0.0000,0.0000,0.0035,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1507,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
29/02/2012 00:00,1.8724,0.1266,24.1172,0.3109,322.2368,59.3123,2.9874,35.4527,6.0141,0.0000,1144.0559,35.2366,22.6213,1.1431,0.1227,1.6784,0.0000,0.0000,0.0000,0.0000,0.0000,0.4198,0.1384,0.2768,,,,,,,,,,,,,,,,,,,,
01/03/2012 00:00,1.9676,0.3785,24.8000,0.9478,215.4827,179.3169,28.6299,51.2924,17.7557,0.0000,3383.2729,107.4217,53.2426,3.4847,0.3624,0.5505,0.0000,0.0000,0.0000,0.0000,0.0000,0.8692,7.1122,0.8368,,,,,,,,,,,,,,,,,,,,
02/03/2012 00:00,1.9676,0.3896,24.2475,0.6552,250.0972,140.4060,65.3983,73.2888,14.1094,0.0000,2665.5480,74.2592,36.5470,2.4089,0.2879,0.7964,0.0000,0.0000,0.0000,0.0000,0.0000,0.6939,0.3276,0.6552,,,,,,,,,,,,,,,,,,,,
03/03/2012 00:00,1.9676,0.4427,24.8000,0.5763,265.1349,123.5017,6.2590,83.1871,12.4879,0.0000,2344.9582,65.3187,23.7760,2.1189,0.2549,0.9054,0.0000,0.0000,0.0000,0.0000,0.0000,0.6482,0.2882,0.5763,,,,,,,,,,,,,,,,,,,,
04/03/2012 00:00,1.9676,0.2743,24.8000,0.4860,296.2313,88.5456,2.5708,40.9783,9.2003,0.0000,1671.5296,55.0803,27.9829,1.7868,0.1878,1.0737,0.0000,0.0000,0.0000,0.0000,0.0000,0.5382,1.4897,0.4132,,,,,,,,,,,,,,,,,,,,
05/03/2012 00:00,1.7047,0.1558,24.8000,0.2056,335.8058,44.0591,10.1742,24.9424,4.5936,0.0000,864.9894,23.3024,24.6246,0.7559,0.0937,2.5379,0.0000,0.0000,0.0000,0.0000,0.0000,0.3424,1.0531,0.2056,,,,,,,,,,,,,,,,,,,,
06/03/2012 00:00,1.2012,0.0231,24.8000,0.0000,375.0000,0.0000,2.3923,30.5231,0.2234,0.0000,9.3423,0.0000,0.0000,0.0000,0.0046,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1847,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
07/03/2012 00:00,1.0743,0.0231,24.3085,0.0000,375.0000,0.0000,5.8284,7.7796,0.1607,0.0000,26.0937,0.0000,13.2282,0.0000,0.0033,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3552,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
08/03/2012 00:00,1.9676,0.5077,24.8000,1.0000,184.3750,214.2857,86.6179,113.4523,21.5764,0.0000,4053.3333,113.3333,58.2995,3.6765,0.4403,0.5218,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.5000,1.0000,,,,,,,,,,,,,,,,,,,,
09/03/2012 00:00,1.9676,0.1962,24.2303,0.4628,286.7759,99.1746,2.8365,105.1022,9.9882,0.0000,1892.9614,52.4524,24.4123,1.7015,0.2038,1.1275,0.0000,0.0000,0.0000,0.0000,0.0000,0.5321,3.5426,0.4628,,,,,,,,,,,,,,,,,,,,
10/03/2012 00:00,1.3827,0.0336,23.4327,0.0207,371.0601,4.4289,0.4679,26.6896,0.6399,0.0000,111.6241,2.3424,1.0462,0.0760,0.0131,25.2475,0.0000,0.0000,0.0000,0.0000,0.0000,0.2168,0.0430,0.0207,,,,,,,,,,,,,,,,,,,,
11/03/2012 00:00,1.1725,0.0231,24.7730,0.0000,375.0000,0.0000,6.8413,32.7632,0.0987,0.0000,19.7121,0.0000,0.0000,0.0000,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1879,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
12/03/2012 00:00,1.0088,0.0231,23.5085,0.0000,375.0000,0.0000,0.3571,15.6986,0.1599,0.0000,16.3197,0.0000,6.6446,0.0000,0.0033,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1986,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
13/03/2012 00:00,0.9647,0.0231,24.8000,0.0000,375.0000,0.0000,0.6189,26.5289,0.1675,0.0000,29.0247,0.0000,9.9893,0.0000,0.0034,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2535,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
14/03/2012 00:00,0.9352,0.0231,24.8000,0.0000,375.0000,0.0000,6.0449,18.1199,0.1479,0.0000,11.7061,0.0000,0.5250,0.0000,0.0030,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1462,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
15/03/2012 00:00,0.9632,0.0231,23.9603,0.0000,375.0000,0.0000,0.3571,20.5006,0.1698,0.0000,19.5387,0.0000,10.5564,0.0000,0.0035,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2352,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
16/03/2012 00:00,0.9997,0.0231,24.7758,0.0000,375.0000,0.0000,1.5371,20.0853,0.2264,0.0000,29.1622,0.0000,5.9448,0.0000,0.0046,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2599,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
17/03/2012 00:00,1.4808,0.0895,24.8000,0.0885,358.6989,18.3245,4.0871,29.6674,1.9390,0.0000,372.8982,10.0298,5.4741,0.3254,0.0396,5.8964,0.0000,0.0000,0.0000,0.0000,0.0000,0.3563,0.3940,0.0855,,,,,,,,,,,,,,,,,,,,
18/03/2012 00:00,1.2304,0.0231,24.5174,0.0000,375.0000,0.0000,4.5167,23.0599,0.2171,0.0000,33.5443,0.0000,0.0000,0.0000,0.0044,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0916,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
19/03/2012 00:00,1.0517,0.0231,24.8000,0.0000,375.0000,0.0000,7.1919,18.1798,0.2340,0.0000,41.6155,0.0000,0.8500,0.0000,0.0048,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1374,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
20/03/2012 00:00,0.9932,0.0231,21.9000,0.0000,375.0000,0.0000,1.2729,39.0915,0.2380,0.0000,25.0039,0.0000,0.0000,0.0000,0.0049,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1587,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
21/03/2012 00:00,0.9657,0.0231,24.2409,0.0000,375.0000,0.0000,0.4286,15.8672,0.1366,0.0000,18.6368,0.0000,13.3850,0.0000,0.0028,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1211,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
22/03/2012 00:00,0.9457,0.0231,24.1071,0.0000,375.0000,0.0000,2.3209,25.1265,0.1948,0.0000,9.3025,0.0000,0.0000,0.0000,0.0040,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1692,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
23/03/2012 00:00,0.9940,0.0231,24.5085,0.0000,375.0000,0.0000,0.5738,32.0397,0.1523,0.0000,15.7891,0.0000,0.0000,0.0000,0.0031,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1733,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
24/03/2012 00:00,1.0002,0.0231,24.8000,0.0000,375.0000,0.0000,3.4584,22.4113,0.1571,0.0000,8.3333,0.0000,2.3534,0.0000,0.0032,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1345,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
25/03/2012 00:00,0.9279,0.0231,24.3646,0.0000,375.0000,0.0000,5.1122,27.1070,0.1905,0.0000,24.9568,0.0000,0.0000,0.0000,0.0039,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1684,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
26/03/2012 00:00,0.8750,0.0231,24.8000,0.0000,375.0000,0.0000,1.7953,9.3873,0.1700,0.0000,26.5766,0.0000,6.5516,0.0000,0.0035,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2859,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
27/03/2012 00:00,0.8559,0.0231,24.8000,0.0000,375.0000,0.0000,0.3571,31.2210,0.1782,0.0000,24.1557,0.0000,0.0000,0.0000,0.0036,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1263,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
28/03/2012 00:00,0.8573,0.0231,24.3312,0.0000,375.0000,0.0000,0.3571,21.4644,0.1224,0.0000,28.9869,0.0000,1.0184,0.0000,0.0025,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2115,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
