Date,Q_m3s,Sal_gperL,Temp_degC,TSS_mgperL,DO_mmolperm3,SiO2_mmolperm3,Ammonium_mmolperm3,NOx_mmolperm3,FRP_mmolperm3,FRP_ADS_mmolperm3,DOC_mmolperm3,POC_mmolperm3,DON_mmolperm3,PON_mmolperm3,DOP_mmolperm3,POP_nmmolperm3,PHY_GRN_mmolperm3,PHY_BGA_mmolperm3,PHY_FDIA_mmolperm3,PHY_MDIA_mmolperm3,Crypto_cfuper100mL,Ecoli_cfuper100mL,FC_cfuper100mL,Enterococci_cfuper100mL
11/01/2012 00:00,0.6640,0.0231,24.8000,0.0000,260.24195,0,0.459653242,23.05653627,0.166123578,0,17.25176463,0,10.38091708,0,0.003390277,0.081071844,0.0000,0.0000,0.0000,0.0000,0.0000,0.2002,0.0000,0.0000
12/01/2012 00:00,0.6415,0.0231,22.2727,0.0000,271.6051721,0,4.997900349,32.92026981,0.212951219,0,40.68281753,0,0,0,0.004345943,0.10392473,0.0000,0.0000,0.0000,0.0000,0.0000,0.1774,0.0000,0.0000
13/01/2012 00:00,0.7013,0.0231,24.8000,0.0000,260.24195,0,0.357142857,8.380888941,0.22010445,0,8.333333333,0,32.94160903,0,0.004491928,0.107415659,0.0000,0.0000,0.0000,0.0000,0.0000,0.1819,0.0000,0.0000
14/01/2012 00:00,0.7188,0.0231,24.8000,0.0000,260.24195,0,0.357142857,23.57988424,0.128093596,0,8.333333333,0,0,0,0.002614155,0.062512403,0.0000,0.0000,0.0000,0.0000,0.0000,0.1192,0.0000,0.0000
15/01/2012 00:00,0.9171,0.0231,23.0054,0.0000,268.0822861,0,0.357142857,21.26643538,0.190832623,0,17.49479557,0,0.855894846,0,0.003894543,0.093130384,0.0000,0.0000,0.0000,0.0000,0.0000,0.1450,0.0000,0.0000
16/01/2012 00:00,0.7796,0.0231,24.8000,0.0000,260.24195,0,2.517677057,8.381227172,0.219211273,0,33.72686766,0,18.21313449,0,0.004473699,0.106979769,0.0000,0.0000,0.0000,0.0000,0.0000,0.1729,0.0000,0.0000
17/01/2012 00:00,0.6948,0.0231,24.1295,0.0000,263.0403585,0,1.001012613,13.86571489,0.171606411,0,16.3129383,0,8.32249857,0,0.003502172,0.083747583,0.0000,0.0000,0.0000,0.0000,0.0000,0.2323,0.0000,0.0000
18/01/2012 00:00,0.6295,0.0231,23.5126,0.0000,265.7526838,0,1.53892943,27.47330246,0.157980533,0,16.35508799,0,0,0,0.003224093,0.077097864,0.0000,0.0000,0.0000,0.0000,0.0000,0.2516,0.0000,0.0000
19/01/2012 00:00,0.5691,0.0231,24.1080,0.0000,263.1326175,0,2.227357145,24.09288519,0.152276942,0,18.23626769,0,0,0,0.003107693,0.074314391,0.0000,0.0000,0.0000,0.0000,0.0000,0.1713,0.0000,0.0000
20/01/2012 00:00,0.6156,0.0231,24.8000,0.0000,260.24195,0,2.977500619,17.49637492,0.18040599,0,28.99367542,0,10.90621507,0,0.003681755,0.088041965,0.0000,0.0000,0.0000,0.0000,0.0000,0.3062,0.0000,0.0000
21/01/2012 00:00,0.6132,0.0231,22.0797,0.0000,272.5639394,0,0.357142857,24.19406753,0.222095087,0,29.64302423,0,0,0,0.004532553,0.108387132,0.0000,0.0000,0.0000,0.0000,0.0000,0.1940,0.0000,0.0000
22/01/2012 00:00,0.6033,0.0231,23.8923,0.0000,264.0677995,0,3.469559013,27.6105356,0.184067883,0,27.50938873,0,0,0,0.003756487,0.089829047,0.0000,0.0000,0.0000,0.0000,0.0000,0.2728,0.0000,0.0000
23/01/2012 00:00,0.5779,0.0231,24.8000,0.0000,260.24195,0,1.265801648,32.03420627,0.225512861,0,28.75417188,0,0,0,0.004602303,0.110055079,0.0000,0.0000,0.0000,0.0000,0.0000,0.0500,0.0000,0.0000
24/01/2012 00:00,0.5651,0.0231,24.6547,0.0000,260.8349948,0,0.479921608,28.92654465,0.193179174,0,19.50831132,0,0,0,0.003942432,0.094275551,0.0000,0.0000,0.0000,0.0000,0.0000,0.1475,0.0000,0.0000
25/01/2012 00:00,1.1454,0.0231,23.9938,0.0000,263.6258384,0,2.562362381,5.714285714,0.181629716,0,27.21848608,0,18.63847704,0,0.003706729,0.088639169,0.0000,0.0000,0.0000,0.0000,0.0000,0.1188,0.0000,0.0000
26/01/2012 00:00,1.5238,0.0827,24.1904,0.1392,254.0537356,23.84876852,3.247710839,38.28685293,2.596405587,0,460.3118863,15.78128216,8.892956587,0.511936056,0.052987869,1.267101218,0.0000,0.0000,0.0000,0.0000,0.0000,0.2529,0.2226,0.1113
27/01/2012 00:00,0.9629,0.0231,24.0733,0.0000,263.2819678,0,0.357142857,5.731669627,0.181974801,0,24.17088011,0,11.74885982,0,0.003713771,0.088807578,0.0000,0.0000,0.0000,0.0000,0.0000,0.1757,0.0000,0.0000
28/01/2012 00:00,0.9570,0.0231,21.9736,0.0000,273.0968129,0,0.357142857,30.27262608,0.175408326,0,18.04570122,0,0,0,0.003579762,0.085602999,0.0000,0.0000,0.0000,0.0000,0.0000,0.1642,0.0000,0.0000
29/01/2012 00:00,0.9209,0.0231,23.9244,0.0000,263.9272941,0,0.357142857,20.83457359,0.179327468,0,32.88555703,0,14.92140803,0,0.003659744,0.087515623,0.0000,0.0000,0.0000,0.0000,0.0000,0.2176,0.0000,0.0000
30/01/2012 00:00,0.8730,0.0231,23.3566,0.0000,266.4600346,0,3.408512522,13.68704234,0.161189822,0,12.76441951,0,0,0,0.003289588,0.078664066,0.0000,0.0000,0.0000,0.0000,0.0000,0.2416,0.0000,0.0000
31/01/2012 00:00,0.8063,0.0231,24.8000,0.0000,260.24195,0,0.357142857,5.714285714,0.211076848,0,27.04865459,0,16.15392175,0,0.004307691,0.103009997,0.0000,0.0000,0.0000,0.0000,0.0000,0.1220,0.0000,0.0000
01/02/2012 00:00,0.7880,0.0231,24.8000,0.0000,260.24195,0,1.240790237,19.171338,0.199784151,0,33.25436374,0,4.213719481,0,0.004077228,0.09749892,0.0000,0.0000,0.0000,0.0000,0.0000,0.2043,0.0000,0.0000
02/02/2012 00:00,0.9941,0.0231,24.8000,0.0000,260.24195,0,0.357142857,31.98872702,0.17710145,0,17.3598926,0,0,0,0.003614315,0.086429279,0.0000,0.0000,0.0000,0.0000,0.0000,0.2422,0.0000,0.0000
03/02/2012 00:00,1.4820,0.0706,24.8000,0.0879,253.6988152,18.48104224,5.049283162,28.25591282,2.045845556,0,372.4870241,9.962432802,5.212364904,0.323175805,0.04175195,0.998416198,0.0000,0.0000,0.0000,0.0000,0.0000,0.2913,0.6312,0.0862
04/02/2012 00:00,1.5594,0.1083,24.8000,0.1316,250.258306,28.19873855,2.327217287,57.66567692,2.968366807,0,560.5017587,14.9139995,6.935307897,0.483801887,0.060578914,1.448626214,0.0000,0.0000,0.0000,0.0000,0.0000,0.2977,0.6500,0.1316
05/02/2012 00:00,1.1054,0.0231,24.8000,0.0000,260.24195,0,2.037491398,19.61534648,0.224445423,0,22.88219418,0,13.41020148,0,0.004580519,0.109534146,0.0000,0.0000,0.0000,0.0000,0.0000,0.2547,0.0000,0.0000
06/02/2012 00:00,0.9180,0.0231,24.0109,0.0000,263.5515615,0,6.475918295,32.17112449,0.156280076,0,19.73914799,0,0,0,0.003189389,0.076268005,0.0000,0.0000,0.0000,0.0000,0.0000,0.1926,0.0000,0.0000
07/02/2012 00:00,0.8201,0.0231,24.8000,0.0000,260.24195,0,2.813384758,32.21515444,0.198433461,0,18.63453401,0,0,0,0.004049662,0.096839755,0.0000,0.0000,0.0000,0.0000,0.0000,0.1757,0.0000,0.0000
08/02/2012 00:00,0.8473,0.0231,24.1981,0.0000,262.7468096,0,3.142857143,23.14025594,0.186420691,0,16.41456402,0,0,0,0.003804504,0.090977267,0.0000,0.0000,0.0000,0.0000,0.0000,0.3104,0.0000,0.0000
09/02/2012 00:00,0.9753,0.0231,24.8000,0.0000,260.24195,0,2.188644403,23.0394168,0.166796495,0,24.86598878,0,7.780536888,0,0.00340401,0.081400242,0.0000,0.0000,0.0000,0.0000,0.0000,0.1855,0.0000,0.0000
10/02/2012 00:00,1.5529,0.0750,24.8000,0.1350,250.5310963,27.42824395,1.211343659,38.69106743,2.938990681,0,550.8236755,15.29844624,9.239031215,0.496273126,0.059979402,1.434290039,0.0000,0.0000,0.0000,0.0000,0.0000,0.3396,0.0640,0.1280
11/02/2012 00:00,1.1485,0.0231,23.2904,0.0000,266.7622112,0,0.357142857,37.52553438,0.169539074,0,41.15629141,0,0,0,0.003459981,0.082738679,0.0000,0.0000,0.0000,0.0000,0.0000,0.0636,0.0000,0.0000
12/02/2012 00:00,1.1432,0.0231,23.8141,0.0000,264.4107566,0,5.341701715,28.35342123,0.227928907,0,14.94119575,0,0,0,0.00465161,0.11123416,0.0000,0.0000,0.0000,0.0000,0.0000,0.1843,0.0000,0.0000
13/02/2012 00:00,1.1126,0.0231,24.8000,0.0000,260.24195,0,0.357142857,14.51740478,0.163255741,0,22.0078016,0,11.38037963,0,0.00333175,0.079672278,0.0000,0.0000,0.0000,0.0000,0.0000,0.1954,0.0000,0.0000
14/02/2012 00:00,1.0288,0.0231,23.0727,0.0000,267.7682082,0,0.642857143,8.877797959,0.200725802,0,32.60763733,0,20.45886414,0,0.004096445,0.097958466,0.0000,0.0000,0.0000,0.0000,0.0000,0.2276,0.0000,0.0000
15/02/2012 00:00,0.9148,0.0231,23.9644,0.0000,263.7533692,0,1.385638793,27.205031,0.184590586,0,15.64755609,0,8.723458751,0,0.003767155,0.090084137,0.0000,0.0000,0.0000,0.0000,0.0000,0.1563,0.0000,0.0000
16/02/2012 00:00,0.8937,0.0231,24.8000,0.0000,260.24195,0,0.746954495,33.05685456,0.209651745,0,16.95824148,0,0,0,0.004278607,0.102314516,0.0000,0.0000,0.0000,0.0000,0.0000,0.1515,0.0000,0.0000
17/02/2012 00:00,0.9412,0.0231,23.3286,0.0000,266.5874198,0,4.758841644,22.62874966,0.210059175,0,34.34947064,0,6.393333773,0,0.004286922,0.102513351,0.0000,0.0000,0.0000,0.0000,0.0000,0.2217,0.0000,0.0000
18/02/2012 00:00,1.0188,0.0231,24.5776,0.0000,261.1529152,0,3.891286973,22.53373667,0.208771137,0,17.30328269,0,1.464395009,0,0.004260635,0.101884761,0.0000,0.0000,0.0000,0.0000,0.0000,0.2060,0.0000,0.0000
19/02/2012 00:00,1.1101,0.0231,24.5000,0.0000,261.4746875,0,1.446093382,41.17736303,0.180048998,0,22.7846482,0,0,0,0.003674469,0.087867745,0.0000,0.0000,0.0000,0.0000,0.0000,0.1618,0.0000,0.0000
20/02/2012 00:00,1.9676,0.2441,23.8616,0.4165,232.2487994,85.77474077,21.8540405,60.73005956,8.743038198,0,1625.631792,47.20803839,20.42354555,1.53140263,0.178429351,4.266788828,0.0000,0.0000,0.0000,0.0000,0.0000,0.5089,0.8548,0.4003
21/02/2012 00:00,1.1032,0.0231,23.7392,0.0000,264.7411848,0,0.357142857,15.66041667,0.160740975,0,20.75560604,0,12.64894448,0,0.003280428,0.078445019,0.0000,0.0000,0.0000,0.0000,0.0000,0.1399,0.0000,0.0000
22/02/2012 00:00,0.9628,0.0231,23.2160,0.0000,267.1041666,0,0.664577123,5.714285714,0.174437925,0,28.15217033,0,18.4761725,0,0.003559958,0.085129422,0.0000,0.0000,0.0000,0.0000,0.0000,0.2391,0.0000,0.0000
23/02/2012 00:00,0.9258,0.0231,24.8000,0.0000,260.24195,0,0.357142857,52.47483443,0.22232477,0,11.34018888,0,0,0,0.00453724,0.108499222,0.0000,0.0000,0.0000,0.0000,0.0000,0.0851,0.0000,0.0000
24/02/2012 00:00,0.8846,0.0231,22.5612,0.0000,270.1957964,0,0.357142857,32.92183445,0.201342238,0,19.59609873,0,0,0,0.004109025,0.0982593,0.0000,0.0000,0.0000,0.0000,0.0000,0.2316,0.0000,0.0000
25/02/2012 00:00,0.9527,0.0231,22.3864,0.0000,271.0459728,0,1.854913238,19.08821182,0.193631711,0,25.72267688,0,7.774076673,0,0.003951668,0.094496399,0.0000,0.0000,0.0000,0.0000,0.0000,0.3226,0.0000,0.0000
26/02/2012 00:00,0.8466,0.0231,24.8000,0.0000,260.24195,0,3.857142857,34.024635,0.198118705,0,31.13800908,0,0,0,0.004043239,0.096686147,0.0000,0.0000,0.0000,0.0000,0.0000,0.2431,0.0000,0.0000
27/02/2012 00:00,0.8689,0.0231,24.7151,0.0000,260.5874579,0,0.357142857,27.15149344,0.144804075,0,23.06038127,0,0,0,0.002955185,0.070667472,0.0000,0.0000,0.0000,0.0000,0.0000,0.2073,0.0000,0.0000
28/02/2012 00:00,0.8336,0.0231,23.8584,0.0000,264.2161299,0,0.357142857,34.20271951,0.205805129,0,22.61392519,0,0,0,0.004200105,0.100437286,0.0000,0.0000,0.0000,0.0000,0.0000,0.1507,0.0000,0.0000
29/02/2012 00:00,1.8724,0.1266,24.1172,0.3109,241.3046402,59.31225961,2.987379792,35.45267403,6.10745699,0,1144.055859,35.23658346,22.62126442,1.143055259,0.124641979,2.980569072,0.0000,0.0000,0.0000,0.0000,0.0000,0.4198,0.1384,0.2768
01/03/2012 00:00,1.9676,0.3785,24.8000,0.9478,196.755552,179.3169244,28.6299263,51.29236179,17.92201524,0,3383.272871,107.4217149,53.24256,3.48470096,0.365755413,8.746325096,0.0000,0.0000,0.0000,0.0000,0.0000,0.8692,7.1122,0.8368
02/03/2012 00:00,1.9676,0.3896,24.2475,0.6552,211.3228915,140.4060038,65.39834896,73.28884048,14.02688093,0,2665.548029,74.25917534,36.54695533,2.408926536,0.286262876,6.845416604,0.0000,0.0000,0.0000,0.0000,0.0000,0.6939,0.3276,0.6552
03/03/2012 00:00,1.9676,0.4427,24.8000,0.5763,216.5166786,123.5017489,6.258989507,83.18709715,12.48786984,0,2344.958165,65.31870276,23.77604719,2.118902555,0.254854487,6.094346418,0.0000,0.0000,0.0000,0.0000,0.0000,0.6482,0.2882,0.5763
04/03/2012 00:00,1.9676,0.2743,24.8000,0.4860,228.8927553,88.54559974,2.570782851,40.97827182,8.986424196,0,1671.52959,55.08029841,27.98285549,1.786774386,0.183396412,4.385566378,0.0000,0.0000,0.0000,0.0000,0.0000,0.5382,1.4897,0.4132
05/03/2012 00:00,1.7047,0.1558,24.8000,0.2056,244.6430241,44.05906642,10.17420247,24.94237531,4.48623689,0,864.9894352,23.30235068,24.62458907,0.755915355,0.091555855,2.189379139,0.0000,0.0000,0.0000,0.0000,0.0000,0.3424,1.0531,0.2056
06/03/2012 00:00,1.2012,0.0231,24.8000,0.0000,260.24195,0,2.392269684,30.52313286,0.226387816,0,9.342336856,0,0,0,0.00462016,0.110482075,0.0000,0.0000,0.0000,0.0000,0.0000,0.1847,0.0000,0.0000
07/03/2012 00:00,1.0743,0.0231,24.3085,0.0000,262.2779203,0,5.828399428,7.779573381,0.152125846,0,26.09369924,0,13.2281977,0,0.003104609,0.074240652,0.0000,0.0000,0.0000,0.0000,0.0000,0.3552,0.0000,0.0000
08/03/2012 00:00,1.9676,0.5077,24.8000,1.0000,184.375,214.2857143,86.61794379,113.4522978,21.38971575,0,4053.333333,113.3333333,58.29950367,3.676470588,0.436524811,10.43863679,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.5000,1.0000
09/03/2012 00:00,1.9676,0.1962,24.2303,0.4628,226.4015543,99.17461475,2.836508226,105.1021851,9.87067029,0,1892.961428,52.4523518,24.41232095,1.701525253,0.201442251,4.817097302,0.0000,0.0000,0.0000,0.0000,0.0000,0.5321,3.5426,0.4628
10/03/2012 00:00,1.3827,0.0336,23.4327,0.0207,264.4245971,4.428909327,0.46786559,26.68961617,0.626111892,0,111.624068,2.342400933,1.046158904,0.075986189,0.012777794,0.305555937,0.0000,0.0000,0.0000,0.0000,0.0000,0.2168,0.0430,0.0207
11/03/2012 00:00,1.1725,0.0231,24.7730,0.0000,260.3517794,0,6.84129585,32.76320804,0.196606945,0,19.71210805,0,0,0,0.004012387,0.095948376,0.0000,0.0000,0.0000,0.0000,0.0000,0.1879,0.0000,0.0000
12/03/2012 00:00,1.0088,0.0231,23.5085,0.0000,265.7714197,0,0.357142857,15.698581,0.151001084,0,16.31970603,0,6.64459213,0,0.003081655,0.073691745,0.0000,0.0000,0.0000,0.0000,0.0000,0.1986,0.0000,0.0000
13/03/2012 00:00,0.9647,0.0231,24.8000,0.0000,260.24195,0,0.61894223,26.52886114,0.230739032,0,29.02465087,0,9.989307647,0,0.00470896,0.112605561,0.0000,0.0000,0.0000,0.0000,0.0000,0.2535,0.0000,0.0000
14/03/2012 00:00,0.9352,0.0231,24.8000,0.0000,260.24195,0,6.044905813,18.11987882,0.169613534,0,11.70611146,0,0.524984468,0,0.003461501,0.082775017,0.0000,0.0000,0.0000,0.0000,0.0000,0.1462,0.0000,0.0000
15/03/2012 00:00,0.9632,0.0231,23.9603,0.0000,263.7709737,0,0.357142857,20.50055829,0.17476864,0,19.53865666,0,10.55641123,0,0.003566707,0.085290818,0.0000,0.0000,0.0000,0.0000,0.0000,0.2352,0.0000,0.0000
16/03/2012 00:00,0.9997,0.0231,24.7758,0.0000,260.340339,0,1.537059955,20.08532636,0.126011569,0,29.16220273,0,5.944790253,0,0.002571665,0.061496329,0.0000,0.0000,0.0000,0.0000,0.0000,0.2599,0.0000,0.0000
17/03/2012 00:00,1.4808,0.0895,24.8000,0.0885,253.7542549,18.32445311,4.087060248,29.66743776,2.028116996,0,372.8982356,10.02980506,5.474075308,0.325361323,0.041390143,0.989764284,0.0000,0.0000,0.0000,0.0000,0.0000,0.3563,0.3940,0.0855
18/03/2012 00:00,1.2304,0.0231,24.5174,0.0000,261.4025336,0,4.516655874,23.05985344,0.209398752,0,33.54428846,0,0,0,0.004273444,0.10219105,0.0000,0.0000,0.0000,0.0000,0.0000,0.0916,0.0000,0.0000
19/03/2012 00:00,1.0517,0.0231,24.8000,0.0000,260.24195,0,7.19185775,18.17976585,0.184765518,0,41.6154583,0,0.850035055,0,0.003770725,0.090169508,0.0000,0.0000,0.0000,0.0000,0.0000,0.1374,0.0000,0.0000
20/03/2012 00:00,0.9932,0.0231,21.9000,0.0000,273.4684875,0,1.272906429,39.09149514,0.23940501,0,25.00389402,0,0,0,0.004885817,0.116834743,0.0000,0.0000,0.0000,0.0000,0.0000,0.1587,0.0000,0.0000
21/03/2012 00:00,0.9657,0.0231,24.2409,0.0000,262.5644146,0,0.428571429,15.86722641,0.219896853,0,18.63682366,0,13.38497187,0,0.004487691,0.107314347,0.0000,0.0000,0.0000,0.0000,0.0000,0.1211,0.0000,0.0000
22/03/2012 00:00,0.9457,0.0231,24.1071,0.0000,263.1363155,0,2.320860635,25.12649868,0.253275268,0,9.302525413,0,0,0,0.005168883,0.123603724,0.0000,0.0000,0.0000,0.0000,0.0000,0.1692,0.0000,0.0000
23/03/2012 00:00,0.9940,0.0231,24.5085,0.0000,261.4391983,0,0.573801875,32.0396641,0.153764363,0,15.78909853,0,0,0,0.003138048,0.075040284,0.0000,0.0000,0.0000,0.0000,0.0000,0.1733,0.0000,0.0000
24/03/2012 00:00,1.0002,0.0231,24.8000,0.0000,260.24195,0,3.458381942,22.41129213,0.164321099,0,8.333333333,0,2.353378023,0,0.003353492,0.080192196,0.0000,0.0000,0.0000,0.0000,0.0000,0.1345,0.0000,0.0000
25/03/2012 00:00,0.9279,0.0231,24.3646,0.0000,262.0412913,0,5.112247375,27.10701716,0.137351417,0,24.95682463,0,0,0,0.00280309,0.067030416,0.0000,0.0000,0.0000,0.0000,0.0000,0.1684,0.0000,0.0000
26/03/2012 00:00,0.8750,0.0231,24.8000,0.0000,260.24195,0,1.795306274,9.38731584,0.238323881,0,26.57664648,0,6.551611423,0,0.004863753,0.116307129,0.0000,0.0000,0.0000,0.0000,0.0000,0.2859,0.0000,0.0000
27/03/2012 00:00,0.8559,0.0231,24.8000,0.0000,260.24195,0,0.357142857,31.2210417,0.183036579,0,24.15573922,0,0,0,0.00373544,0.089325749,0.0000,0.0000,0.0000,0.0000,0.0000,0.1263,0.0000,0.0000
28/03/2012 00:00,0.8573,0.0231,24.3312,0.0000,262.1820251,0,0.357142857,21.46443366,0.21128798,0,28.98686261,0,1.018363079,0,0.004312,0.103113034,0.0000,0.0000,0.0000,0.0000,0.0000,0.2115,0.0000,0.0000
29/03/2012 00:00,0.9147,0.0231,24.8000,0.0000,260.24195,0,0.357142857,21.57255211,0.218737633,0,27.49899776,0,1.416704848,0,0.004464033,0.106748623,0.0000,0.0000,0.0000,0.0000,0.0000,0.3679,0.0000,0.0000
30/03/2012 00:00,0.8936,0.0231,24.2377,0.0000,262.578264,0,2.555143358,27.17964453,0.150032877,0,26.76477109,0,2.904687351,0,0.003061895,0.073219239,0.0000,0.0000,0.0000,0.0000,0.0000,0.2634,0.0000,0.0000
31/03/2012 00:00,0.9636,0.0231,24.8000,0.0000,260.24195,0,8.14070648,24.16915708,0.227818571,0,33.48790138,0,0.301922176,0,0.004649359,0.111180314,0.0000,0.0000,0.0000,0.0000,0.0000,0.2098,0.0000,0.0000
01/04/2012 00:00,0.9104,0.0231,17.1853,0.0000,301.2091945,0,3.719032409,30.78391663,0.244213707,0,41.66666667,0,0,0,0.004983953,0.119181489,0.0000,0.0000,0.0000,0.0000,0.0000,0.2911,0.0000,0.0000
02/04/2012 00:00,0.8937,0.0231,16.8288,0.0000,303.6212291,0,0.642857143,22.46477647,0.232133546,0,25.09665622,0,0,0,0.004737419,0.113286114,0.0000,0.0000,0.0000,0.0000,0.0000,0.1461,0.0000,0.0000
03/04/2012 00:00,0.8639,0.0231,16.5720,0.0000,305.3859226,0,3.81073596,30.62211839,0.194379465,0,11.81442112,0,1.804784417,0,0.003966928,0.094861319,0.0000,0.0000,0.0000,0.0000,0.0000,0.1712,0.0000,0.0000
04/04/2012 00:00,0.8437,0.0231,19.0375,0.0000,289.3897318,0,2.913627568,24.9651665,0.214825943,0,38.07786917,0,8.846966667,0,0.004384203,0.104839635,0.0000,0.0000,0.0000,0.0000,0.0000,0.3353,0.0000,0.0000
05/04/2012 00:00,0.8346,0.0231,18.3411,0.0000,293.6940099,0,0.357142857,21.98811541,0.177009294,0,22.48728175,0,3.119586359,0,0.003612435,0.086384305,0.0000,0.0000,0.0000,0.0000,0.0000,0.2469,0.0000,0.0000
06/04/2012 00:00,0.8842,0.0231,19.9465,0.0000,284.0256091,0,0.357142857,22.38634389,0.138551878,0,13.50256036,0,0,0,0.002827589,0.067616267,0.0000,0.0000,0.0000,0.0000,0.0000,0.1202,0.0000,0.0000
07/04/2012 00:00,0.7648,0.0231,16.5239,0.0000,305.7186914,0,2.299263625,15.71914026,0.236711808,0,16.22485423,0,3.342211748,0,0.004830853,0.115520403,0.0000,0.0000,0.0000,0.0000,0.0000,0.1630,0.0000,0.0000
08/04/2012 00:00,0.7728,0.0231,19.8367,0.0000,284.6583792,0,0.714285714,13.68454777,0.258496864,0,10.74634164,0,10.9752259,0,0.005275446,0.126151975,0.0000,0.0000,0.0000,0.0000,0.0000,0.1939,0.0000,0.0000
09/04/2012 00:00,0.8470,0.0231,16.1000,0.0000,308.6889875,0,2.090755061,31.9246925,0.200751306,0,17.78496696,0,0,0,0.004096965,0.097970912,0.0000,0.0000,0.0000,0.0000,0.0000,0.1612,0.0000,0.0000
10/04/2012 00:00,0.8164,0.0231,16.1000,0.0000,308.6889875,0,0.643907374,31.13741916,0.188620639,0,36.68101657,0,0,0,0.003849401,0.092050889,0.0000,0.0000,0.0000,0.0000,0.0000,0.2864,0.0000,0.0000
11/04/2012 00:00,0.8427,0.0231,17.3681,0.0000,299.9897028,0,7.599836778,15.06160056,0.19890966,0,29.48065532,0,6.139052697,0,0.004059381,0.09707215,0.0000,0.0000,0.0000,0.0000,0.0000,0.1896,0.0000,0.0000
12/04/2012 00:00,0.8031,0.0231,18.0081,0.0000,295.8116665,0,7.01212338,11.26760134,0.255225443,0,30.54217942,0,5.337292936,0,0.005208683,0.124555451,0.0000,0.0000,0.0000,0.0000,0.0000,0.2621,0.0000,0.0000
13/04/2012 00:00,0.8451,0.0231,16.1000,0.0000,308.6889875,0,3.078875654,25.53450997,0.236609388,0,8.333333333,0,0,0,0.004828763,0.11547042,0.0000,0.0000,0.0000,0.0000,0.0000,0.2020,0.0000,0.0000
14/04/2012 00:00,0.8830,0.0231,16.1000,0.0000,308.6889875,0,1.357142857,7.424441636,0.163181666,0,25.24898802,0,10.77003352,0,0.003330238,0.079636128,0.0000,0.0000,0.0000,0.0000,0.0000,0.1950,0.0000,0.0000
15/04/2012 00:00,0.8128,0.0231,17.2728,0.0000,300.6244128,0,1.743775689,17.67796357,0.218096266,0,18.33398172,0,0.105248648,0,0.004450944,0.106435622,0.0000,0.0000,0.0000,0.0000,0.0000,0.1677,0.0000,0.0000
