Date,Q_m3s,Sal_gperL,Temp_degC,TSS_mgperL,DO_mmolperm3,SiO2_mmolperm3,Ammonium_mmolperm3,NOx_mmolperm3,FRP_mmolperm3,FRP_ADS_mmolperm3,DOC_mmolperm3,POC_mmolperm3,DON_mmolperm3,PON_mmolperm3,DOP_mmolperm3,POP_mmolperm3,PHY_GRN_mmolperm3,PHY_BGA_mmolperm3,PHY_FDIA_mmolperm3,PHY_MDIA_mmolperm3,Crypto_cfuper100mL,Ecoli_cfuper100mL,FC_cfuper100mL,Enterococci_cfuper100mL,,,,,,,,,,,,,,,,,,,,
08/02/2012 00:00,0.4236,0.0231,24.1457,0.0000,375.0000,0.0000,3.1429,16.5144,0.2785,0.0000,9.1939,0.0000,19.9421,0.0000,0.0057,0.1359,0.0000,0.0000,0.0000,0.0000,0.0000,0.2027,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
09/02/2012 00:00,0.4877,0.0231,24.8000,0.0000,375.0000,0.0000,2.7828,19.8427,0.1779,0.0000,27.5794,0.0000,0.0000,0.0000,0.0036,0.0868,0.0000,0.0000,0.0000,0.0000,0.0000,0.1592,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
10/02/2012 00:00,0.7765,0.0710,24.2643,0.1280,350.6003,27.4282,6.0244,28.5822,2.8848,0.0000,541.2004,14.5065,15.0837,0.4706,0.0589,1.4078,0.0000,0.0000,0.0000,0.0000,0.0000,0.3013,0.7421,0.1280,,,,,,,,,,,,,,,,,,,,
11/02/2012 00:00,0.5742,0.0231,23.6530,0.0000,375.0000,0.0000,4.2987,18.6182,0.1951,0.0000,10.3831,0.0000,0.0000,0.0000,0.0040,0.0952,0.0000,0.0000,0.0000,0.0000,0.0000,0.1960,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
12/02/2012 00:00,0.5716,0.0231,23.0917,0.0000,375.0000,0.0000,0.3571,18.0196,0.1713,0.0000,27.6264,0.0000,0.0000,0.0000,0.0035,0.0836,0.0000,0.0000,0.0000,0.0000,0.0000,0.1088,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
13/02/2012 00:00,0.5563,0.0231,23.9225,0.0000,375.0000,0.0000,3.1775,11.8442,0.2034,0.0000,13.5560,0.0000,7.2750,0.0000,0.0042,0.0993,0.0000,0.0000,0.0000,0.0000,0.0000,0.2253,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
14/02/2012 00:00,0.5144,0.0231,24.4139,0.0000,375.0000,0.0000,0.6429,32.3095,0.1889,0.0000,8.3333,0.0000,0.0000,0.0000,0.0039,0.0922,0.0000,0.0000,0.0000,0.0000,0.0000,0.2393,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
15/02/2012 00:00,0.4574,0.0231,24.8000,0.0000,375.0000,0.0000,4.1044,42.8954,0.1598,0.0000,19.1368,0.0000,0.0000,0.0000,0.0033,0.0780,0.0000,0.0000,0.0000,0.0000,0.0000,0.1902,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
16/02/2012 00:00,0.4468,0.0231,23.3196,0.0000,375.0000,0.0000,2.9345,22.2567,0.1898,0.0000,23.3862,0.0000,7.2645,0.0000,0.0039,0.0926,0.0000,0.0000,0.0000,0.0000,0.0000,0.1456,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
17/02/2012 00:00,0.4706,0.0231,23.8184,0.0000,375.0000,0.0000,2.0552,21.6458,0.2343,0.0000,23.9146,0.0000,0.0000,0.0000,0.0048,0.1144,0.0000,0.0000,0.0000,0.0000,0.0000,0.1229,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
18/02/2012 00:00,0.5094,0.0231,24.8000,0.0000,375.0000,0.0000,2.5315,33.5716,0.1872,0.0000,15.0064,0.0000,0.0000,0.0000,0.0038,0.0914,0.0000,0.0000,0.0000,0.0000,0.0000,0.2037,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
19/02/2012 00:00,0.5551,0.0231,24.5000,0.0000,375.0000,0.0000,0.3571,31.7642,0.1756,0.0000,34.1512,0.0000,0.0000,0.0000,0.0036,0.0857,0.0000,0.0000,0.0000,0.0000,0.0000,0.2634,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
20/02/2012 00:00,0.9838,0.2607,24.8000,0.4003,298.6962,85.7747,4.7719,20.7400,8.7552,0.0000,1637.4067,45.3653,24.4253,1.4716,0.1787,4.2727,0.0000,0.0000,0.0000,0.0000,0.0000,0.5296,0.8272,0.4003,,,,,,,,,,,,,,,,,,,,
21/02/2012 00:00,0.5516,0.0231,24.7983,0.0000,375.0000,0.0000,7.5203,28.2342,0.1940,0.0000,24.0318,0.0000,0.0000,0.0000,0.0040,0.0947,0.0000,0.0000,0.0000,0.0000,0.0000,0.2570,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
22/02/2012 00:00,0.4814,0.0231,24.2551,0.0000,375.0000,0.0000,4.7711,5.7143,0.2459,0.0000,41.6667,0.0000,15.5869,0.0000,0.0050,0.1200,0.0000,0.0000,0.0000,0.0000,0.0000,0.2598,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
23/02/2012 00:00,0.4629,0.0231,23.5919,0.0000,375.0000,0.0000,2.5425,23.5647,0.1880,0.0000,27.1056,0.0000,0.0000,0.0000,0.0038,0.0917,0.0000,0.0000,0.0000,0.0000,0.0000,0.1947,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
24/02/2012 00:00,0.4423,0.0231,23.3532,0.0000,375.0000,0.0000,1.6907,21.8618,0.1844,0.0000,13.7476,0.0000,0.4910,0.0000,0.0038,0.0900,0.0000,0.0000,0.0000,0.0000,0.0000,0.1951,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
25/02/2012 00:00,0.4764,0.0231,24.8000,0.0000,375.0000,0.0000,1.4927,41.9846,0.1709,0.0000,10.7269,0.0000,0.0000,0.0000,0.0035,0.0834,0.0000,0.0000,0.0000,0.0000,0.0000,0.1001,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
26/02/2012 00:00,0.4233,0.0231,22.9231,0.0000,375.0000,0.0000,3.8571,26.9331,0.1821,0.0000,38.7426,0.0000,0.0000,0.0000,0.0037,0.0889,0.0000,0.0000,0.0000,0.0000,0.0000,0.2212,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
27/02/2012 00:00,0.4345,0.0231,24.8000,0.0000,375.0000,0.0000,3.4702,26.7675,0.1233,0.0000,36.1543,0.0000,5.6546,0.0000,0.0025,0.0602,0.0000,0.0000,0.0000,0.0000,0.0000,0.1414,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
28/02/2012 00:00,0.4168,0.0231,24.2630,0.0000,375.0000,0.0000,4.6612,31.1781,0.2164,0.0000,11.4467,0.0000,0.0000,0.0000,0.0044,0.1056,0.0000,0.0000,0.0000,0.0000,0.0000,0.0900,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
29/02/2012 00:00,0.9362,0.1549,24.3249,0.3452,322.2368,59.3123,7.1635,39.9597,6.1231,0.0000,1134.0324,39.1218,25.7694,1.2691,0.1250,2.9882,0.0000,0.0000,0.0000,0.0000,0.0000,0.4595,0.9388,0.2768,,,,,,,,,,,,,,,,,,,,
01/03/2012 00:00,0.9838,0.3360,24.8000,0.8368,215.4827,179.3169,15.2002,38.0266,17.6994,0.0000,3398.6787,94.8387,66.0851,3.0765,0.3612,8.6377,0.0000,0.0000,0.0000,0.0000,0.0000,0.8873,8.1032,0.8368,,,,,,,,,,,,,,,,,,,,
02/03/2012 00:00,0.9838,0.5008,24.7087,0.6626,250.0972,140.4060,33.1358,95.0775,13.9882,0.0000,2665.6239,75.0924,31.4941,2.4360,0.2855,6.8265,0.0000,0.0000,0.0000,0.0000,0.0000,0.7220,0.3276,0.6552,,,,,,,,,,,,,,,,,,,,
03/03/2012 00:00,0.9838,0.3781,24.8000,0.7421,265.1349,123.5017,10.3646,82.6921,12.4279,0.0000,2330.2195,84.1084,27.1187,2.7284,0.2536,6.0651,0.0000,0.0000,0.0000,0.0000,0.0000,0.6568,0.7922,0.5763,,,,,,,,,,,,,,,,,,,,
04/03/2012 00:00,0.9838,0.2381,24.1172,0.4132,296.2313,88.5456,17.4731,68.1264,8.7654,0.0000,1679.8527,46.8308,36.0164,1.5192,0.1789,4.2777,0.0000,0.0000,0.0000,0.0000,0.0000,0.5445,0.5180,0.4132,,,,,,,,,,,,,,,,,,,,
05/03/2012 00:00,0.8523,0.1000,24.8000,0.2264,335.8058,44.0591,1.4586,58.0100,4.6431,0.0000,852.9182,25.6558,13.0558,0.8323,0.0948,2.2659,0.0000,0.0000,0.0000,0.0000,0.0000,0.3460,0.8677,0.2056,,,,,,,,,,,,,,,,,,,,
06/03/2012 00:00,0.6006,0.0231,24.0543,0.0000,375.0000,0.0000,0.3571,21.9832,0.2707,0.0000,14.3141,0.0000,0.0000,0.0000,0.0055,0.1321,0.0000,0.0000,0.0000,0.0000,0.0000,0.1940,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
07/03/2012 00:00,0.5371,0.0231,23.3964,0.0000,375.0000,0.0000,8.5041,19.7750,0.2261,0.0000,19.8560,0.0000,0.0000,0.0000,0.0046,0.1103,0.0000,0.0000,0.0000,0.0000,0.0000,0.3094,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
08/03/2012 00:00,0.9838,0.3970,24.4176,1.0988,184.3750,214.2857,5.7143,179.6686,21.6105,0.0000,4042.1332,124.5335,63.0418,4.0398,0.4410,10.5464,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.5000,1.0000,,,,,,,,,,,,,,,,,,,,
09/03/2012 00:00,0.9838,0.2602,24.8000,0.4841,286.7759,99.1746,2.8365,88.2757,9.9800,0.0000,1887.2040,54.8631,24.5010,1.7797,0.2037,4.8704,0.0000,0.0000,0.0000,0.0000,0.0000,0.6086,1.4516,0.4628,,,,,,,,,,,,,,,,,,,,
10/03/2012 00:00,0.6914,0.0309,24.6236,0.0227,371.0601,4.4289,4.1904,25.9850,0.6151,0.0000,104.7306,2.5715,9.4829,0.0834,0.0126,0.3002,0.0000,0.0000,0.0000,0.0000,0.0000,0.2435,0.0106,0.0207,,,,,,,,,,,,,,,,,,,,
11/03/2012 00:00,0.5862,0.0231,23.4695,0.0000,375.0000,0.0000,0.3571,30.2138,0.1859,0.0000,24.3590,0.0000,3.8019,0.0000,0.0038,0.0907,0.0000,0.0000,0.0000,0.0000,0.0000,0.1446,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
12/03/2012 00:00,0.5044,0.0231,24.7531,0.0000,375.0000,0.0000,4.3855,25.4061,0.1797,0.0000,39.9183,0.0000,0.0000,0.0000,0.0037,0.0877,0.0000,0.0000,0.0000,0.0000,0.0000,0.2124,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
13/03/2012 00:00,0.4823,0.0231,24.8000,0.0000,375.0000,0.0000,5.4892,30.9215,0.2428,0.0000,8.3333,0.0000,0.0000,0.0000,0.0050,0.1185,0.0000,0.0000,0.0000,0.0000,0.0000,0.2443,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
14/03/2012 00:00,0.4676,0.0231,24.8000,0.0000,375.0000,0.0000,5.8879,34.6256,0.2285,0.0000,12.3682,0.0000,0.0000,0.0000,0.0047,0.1115,0.0000,0.0000,0.0000,0.0000,0.0000,0.1536,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
15/03/2012 00:00,0.4816,0.0231,24.0208,0.0000,375.0000,0.0000,0.3571,10.6711,0.1871,0.0000,36.0846,0.0000,4.6337,0.0000,0.0038,0.0913,0.0000,0.0000,0.0000,0.0000,0.0000,0.2438,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
16/03/2012 00:00,0.4998,0.0231,23.7851,0.0000,375.0000,0.0000,0.3571,21.5416,0.2038,0.0000,24.6423,0.0000,19.1779,0.0000,0.0042,0.0995,0.0000,0.0000,0.0000,0.0000,0.0000,0.2601,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
17/03/2012 00:00,0.7404,0.0597,23.8892,0.1132,358.6989,18.3245,1.6823,17.4473,2.0288,0.0000,356.5082,12.8257,14.5229,0.4161,0.0414,0.9901,0.0000,0.0000,0.0000,0.0000,0.0000,0.2085,0.6448,0.0855,,,,,,,,,,,,,,,,,,,,
18/03/2012 00:00,0.6152,0.0231,23.3417,0.0000,375.0000,0.0000,2.5415,25.3865,0.1911,0.0000,26.5521,0.0000,0.0000,0.0000,0.0039,0.0933,0.0000,0.0000,0.0000,0.0000,0.0000,0.1011,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
19/03/2012 00:00,0.5258,0.0231,23.0904,0.0000,375.0000,0.0000,6.7708,5.7143,0.2145,0.0000,33.3339,0.0000,19.5439,0.0000,0.0044,0.1047,0.0000,0.0000,0.0000,0.0000,0.0000,0.2753,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
20/03/2012 00:00,0.4966,0.0231,21.9000,0.0000,375.0000,0.0000,3.5223,28.1831,0.2299,0.0000,34.9872,0.0000,0.0000,0.0000,0.0047,0.1122,0.0000,0.0000,0.0000,0.0000,0.0000,0.2773,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
21/03/2012 00:00,0.4828,0.0231,23.5052,0.0000,375.0000,0.0000,0.4286,27.1951,0.2162,0.0000,8.3333,0.0000,2.4382,0.0000,0.0044,0.1055,0.0000,0.0000,0.0000,0.0000,0.0000,0.1695,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
22/03/2012 00:00,0.4729,0.0231,24.8000,0.0000,375.0000,0.0000,0.3571,23.5601,0.1798,0.0000,32.3222,0.0000,3.9512,0.0000,0.0037,0.0878,0.0000,0.0000,0.0000,0.0000,0.0000,0.2238,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
23/03/2012 00:00,0.4970,0.0231,24.8000,0.0000,375.0000,0.0000,0.3571,27.3699,0.1820,0.0000,18.6832,0.0000,0.0000,0.0000,0.0037,0.0888,0.0000,0.0000,0.0000,0.0000,0.0000,0.2614,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
24/03/2012 00:00,0.5001,0.0231,22.9582,0.0000,375.0000,0.0000,3.9724,24.4113,0.1645,0.0000,27.2471,0.0000,0.0000,0.0000,0.0034,0.0803,0.0000,0.0000,0.0000,0.0000,0.0000,0.2139,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
25/03/2012 00:00,0.4640,0.0231,24.3472,0.0000,375.0000,0.0000,4.3944,13.0281,0.1916,0.0000,30.7020,0.0000,13.7774,0.0000,0.0039,0.0935,0.0000,0.0000,0.0000,0.0000,0.0000,0.2535,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
26/03/2012 00:00,0.4375,0.0231,24.7705,0.0000,375.0000,0.0000,0.3571,15.3624,0.1833,0.0000,19.0267,0.0000,17.7644,0.0000,0.0037,0.0895,0.0000,0.0000,0.0000,0.0000,0.0000,0.1253,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
27/03/2012 00:00,0.4280,0.0231,23.9011,0.0000,375.0000,0.0000,0.3571,15.9343,0.1635,0.0000,32.0827,0.0000,3.6634,0.0000,0.0033,0.0798,0.0000,0.0000,0.0000,0.0000,0.0000,0.2204,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
28/03/2012 00:00,0.4286,0.0231,24.7317,0.0000,375.0000,0.0000,6.4552,24.3221,0.2457,0.0000,17.9736,0.0000,9.7514,0.0000,0.0050,0.1199,0.0000,0.0000,0.0000,0.0000,0.0000,0.1942,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
