Date,Q_m3s,Sal_gperL,Temp_degC,TSS_mgperL,DO_mmolperm3,SiO2_mmolperm3,Ammonium_mmolperm3,NOx_mmolperm3,FRP_mmolperm3,FRP_ADS_mmolperm3,DOC_mmolperm3,POC_mmolperm3,DON_mmolperm3,PON_mmolperm3,DOP_mmolperm3,POP_mmolperm3,PHY_GRN_mmolperm3,PHY_BGA_mmolperm3,PHY_FDIA_mmolperm3,PHY_MDIA_mmolperm3,Crypto_cfuper100mL,Ecoli_cfuper100mL,FC_cfuper100mL,Enterococci_cfuper100mL,,,,,,,,,,,,,,,,,,,,
29/01/2012 00:00,0.6894,0.0231,23.9244,0.0000,375.0000,0.0000,0.3571,20.8346,0.1877,0.0000,8.3333,0.0000,2.0044,0.0000,0.0038,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1927,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
30/01/2012 00:00,0.6415,0.0231,23.3566,0.0000,375.0000,0.0000,3.4085,13.6870,0.2121,0.0000,32.0821,0.0000,2.0042,0.0000,0.0043,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0826,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
31/01/2012 00:00,0.5748,0.0231,24.8000,0.0000,375.0000,0.0000,0.3571,5.7143,0.1776,0.0000,15.4011,0.0000,23.9786,0.0000,0.0036,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2334,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
01/02/2012 00:00,0.5565,0.0231,24.8000,0.0000,375.0000,0.0000,1.2408,19.1713,0.1758,0.0000,33.0998,0.0000,9.8893,0.0000,0.0036,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2625,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
02/02/2012 00:00,0.7626,0.0231,24.8000,0.0000,375.0000,0.0000,0.3571,31.9887,0.1262,0.0000,17.7713,0.0000,0.0000,0.0000,0.0026,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2652,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
03/02/2012 00:00,1.2505,0.0904,24.8000,0.1022,355.5163,21.9021,5.8223,33.1159,2.3687,0.0000,445.6059,11.5838,6.8247,0.3758,0.0483,5.1054,0.0000,0.0000,0.0000,0.0000,0.0000,0.2456,0.7481,0.1022,,,,,,,,,,,,,,,,,,,,
04/02/2012 00:00,1.3279,0.1125,24.8000,0.1545,345.5420,33.1144,2.4258,61.2864,3.4623,0.0000,650.6545,17.5139,6.2056,0.5681,0.0707,3.3767,0.0000,0.0000,0.0000,0.0000,0.0000,0.3912,0.7634,0.1545,,,,,,,,,,,,,,,,,,,,
05/02/2012 00:00,0.8740,0.0231,24.8000,0.0000,375.0000,0.0000,2.0375,19.6153,0.2072,0.0000,13.3528,0.0000,12.4498,0.0000,0.0042,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1387,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
06/02/2012 00:00,0.6865,0.0231,24.0109,0.0000,375.0000,0.0000,6.4759,32.1711,0.2044,0.0000,32.1742,0.0000,0.0000,0.0000,0.0042,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2769,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
07/02/2012 00:00,0.5886,0.0231,24.8000,0.0000,375.0000,0.0000,2.8134,32.2152,0.2089,0.0000,19.1044,0.0000,0.0000,0.0000,0.0043,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1677,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
08/02/2012 00:00,0.6158,0.0231,24.1981,0.0000,375.0000,0.0000,3.1429,23.1403,0.1575,0.0000,23.3662,0.0000,0.0000,0.0000,0.0032,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2205,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
09/02/2012 00:00,0.7438,0.0231,24.8000,0.0000,375.0000,0.0000,2.1886,23.0394,0.1971,0.0000,29.6850,0.0000,0.0000,0.0000,0.0040,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2388,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
10/02/2012 00:00,1.3215,0.1158,24.8000,0.1504,346.3262,32.2329,6.0562,51.2681,3.3948,0.0000,626.6785,17.0476,7.1387,0.5530,0.0693,3.4691,0.0000,0.0000,0.0000,0.0000,0.0000,0.3151,0.0752,0.1504,,,,,,,,,,,,,,,,,,,,
11/02/2012 00:00,0.9170,0.0231,23.2904,0.0000,375.0000,0.0000,0.3571,37.5255,0.1348,0.0000,41.6667,0.0000,0.0000,0.0000,0.0028,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1856,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
12/02/2012 00:00,0.9117,0.0231,23.8141,0.0000,375.0000,0.0000,5.3417,28.3534,0.1690,0.0000,20.0703,0.0000,0.0000,0.0000,0.0034,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1901,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
13/02/2012 00:00,0.8811,0.0231,24.8000,0.0000,375.0000,0.0000,0.3571,14.5174,0.2046,0.0000,13.6402,0.0000,11.7288,0.0000,0.0042,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2340,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
14/02/2012 00:00,0.7973,0.0231,23.0727,0.0000,375.0000,0.0000,0.6429,8.8778,0.1588,0.0000,8.3333,0.0000,10.4462,0.0000,0.0032,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1847,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
15/02/2012 00:00,0.6833,0.0231,23.9644,0.0000,375.0000,0.0000,1.3856,27.2050,0.1950,0.0000,39.4722,0.0000,0.0000,0.0000,0.0040,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2207,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
16/02/2012 00:00,0.6622,0.0231,24.8000,0.0000,375.0000,0.0000,0.7470,33.0569,0.2271,0.0000,31.3967,0.0000,7.9248,0.0000,0.0046,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2531,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
17/02/2012 00:00,0.7097,0.0231,23.3286,0.0000,375.0000,0.0000,4.7588,22.6287,0.2091,0.0000,27.4713,0.0000,0.0000,0.0000,0.0043,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2019,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
18/02/2012 00:00,0.7873,0.0231,24.5776,0.0000,375.0000,0.0000,3.8913,22.5337,0.1720,0.0000,37.3494,0.0000,6.7459,0.0000,0.0035,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2481,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
19/02/2012 00:00,0.8787,0.0231,24.5000,0.0000,375.0000,0.0000,1.4461,41.1774,0.1866,0.0000,16.6694,0.0000,0.0000,0.0000,0.0038,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1919,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
20/02/2012 00:00,1.9103,0.2980,23.8616,0.4536,296.4068,88.3483,9.5576,99.0120,8.9273,0.0000,1690.9600,51.4113,25.4483,1.6678,0.1822,1.1503,0.0000,0.0000,0.0000,0.0000,0.0000,0.4725,0.8804,0.4123,,,,,,,,,,,,,,,,,,,,
21/02/2012 00:00,0.8717,0.0231,23.7392,0.0000,375.0000,0.0000,0.3571,15.6604,0.1850,0.0000,29.7674,0.0000,5.3615,0.0000,0.0038,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2002,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
22/02/2012 00:00,0.7314,0.0231,23.2160,0.0000,375.0000,0.0000,0.6646,5.7143,0.2436,0.0000,8.3333,0.0000,18.5358,0.0000,0.0050,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1976,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
23/02/2012 00:00,0.6943,0.0231,24.8000,0.0000,375.0000,0.0000,0.3571,52.4748,0.1836,0.0000,34.0174,0.0000,0.0000,0.0000,0.0037,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2985,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
24/02/2012 00:00,0.6531,0.0231,22.5612,0.0000,375.0000,0.0000,0.3571,32.9218,0.2350,0.0000,35.0138,0.0000,0.0000,0.0000,0.0048,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1814,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
25/02/2012 00:00,0.7213,0.0231,22.3864,0.0000,375.0000,0.0000,1.8549,19.0882,0.1855,0.0000,32.1186,0.0000,0.0000,0.0000,0.0038,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1261,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
26/02/2012 00:00,0.6151,0.0231,24.8000,0.0000,375.0000,0.0000,3.8571,34.0246,0.1770,0.0000,31.6829,0.0000,0.0000,0.0000,0.0036,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1777,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
27/02/2012 00:00,0.6374,0.0231,24.7151,0.0000,375.0000,0.0000,0.3571,27.1515,0.1483,0.0000,22.2427,0.0000,0.0000,0.0000,0.0030,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2178,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
28/02/2012 00:00,0.6022,0.0231,23.8584,0.0000,375.0000,0.0000,0.3571,34.2027,0.2118,0.0000,26.4155,0.0000,0.0000,0.0000,0.0043,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0965,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
29/02/2012 00:00,1.6410,0.2299,24.1172,0.3727,314.7938,67.6791,5.9706,37.1927,6.8771,0.0000,1289.1519,42.2380,32.9169,1.3702,0.1403,1.4002,0.0000,0.0000,0.0000,0.0000,0.0000,0.3722,0.1579,0.3158,,,,,,,,,,,,,,,,,,,,
01/03/2012 00:00,1.9676,0.4660,24.8000,0.9472,215.4827,179.3169,5.1189,96.1524,18.1505,0.0000,3384.7790,107.3452,44.9705,3.4822,0.3704,0.5509,0.0000,0.0000,0.0000,0.0000,0.0000,0.8562,7.1122,0.8368,,,,,,,,,,,,,,,,,,,,
02/03/2012 00:00,1.9676,0.3551,24.2475,0.8660,250.0972,140.4060,53.2568,40.7345,14.1000,0.0000,2639.8923,98.1474,40.2431,3.1838,0.2878,0.6026,0.0000,0.0000,0.0000,0.0000,0.0000,0.7375,0.3276,0.6552,,,,,,,,,,,,,,,,,,,,
03/03/2012 00:00,1.9676,0.2386,24.8000,0.6544,265.1349,123.5017,12.8693,116.8220,12.5486,0.0000,2341.6523,74.1623,31.6880,2.4058,0.2561,0.7974,0.0000,0.0000,0.0000,0.0000,0.0000,0.6142,0.2882,0.5763,,,,,,,,,,,,,,,,,,,,
04/03/2012 00:00,1.9357,0.2564,24.8000,0.4200,294.9343,90.0036,5.1217,89.1577,9.0494,0.0000,1716.0190,47.6019,23.7265,1.5442,0.1847,1.2424,0.0000,0.0000,0.0000,0.0000,0.0000,0.4991,1.5142,0.4200,,,,,,,,,,,,,,,,,,,,
05/03/2012 00:00,1.4732,0.1499,24.8000,0.2379,329.6472,50.9821,3.5646,49.8976,5.2823,0.0000,992.0154,26.9639,23.8701,0.8747,0.1078,2.1933,0.0000,0.0000,0.0000,0.0000,0.0000,0.3203,1.2185,0.2379,,,,,,,,,,,,,,,,,,,,
06/03/2012 00:00,0.9697,0.0231,24.8000,0.0000,375.0000,0.0000,2.3923,30.5231,0.1814,0.0000,36.7362,0.0000,0.0000,0.0000,0.0037,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2453,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
07/03/2012 00:00,0.8428,0.0231,24.3085,0.0000,375.0000,0.0000,5.8284,7.7796,0.1642,0.0000,30.2797,0.0000,12.5134,0.0000,0.0034,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1326,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
08/03/2012 00:00,1.9676,0.5542,24.8000,1.1604,184.3750,214.2857,5.7143,102.0090,21.1328,0.0000,4035.1603,131.5063,38.2966,4.2660,0.4313,0.4497,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.5000,1.0000,,,,,,,,,,,,,,,,,,,,
09/03/2012 00:00,1.9676,0.2996,24.2303,0.5303,286.7759,99.1746,31.0297,81.8257,10.0139,0.0000,1883.7319,60.0961,24.9104,1.9495,0.2044,0.9841,0.0000,0.0000,0.0000,0.0000,0.0000,0.5874,3.5426,0.4628,,,,,,,,,,,,,,,,,,,,
10/03/2012 00:00,1.1513,0.0393,23.4327,0.0261,370.2679,5.3194,0.4901,25.0632,0.7314,0.0000,108.5990,2.9606,1.3786,0.0960,0.0149,19.9753,0.0000,0.0000,0.0000,0.0000,0.0000,0.1628,0.0516,0.0248,,,,,,,,,,,,,,,,,,,,
11/03/2012 00:00,0.9410,0.0231,24.7730,0.0000,375.0000,0.0000,6.8413,32.7632,0.1698,0.0000,23.9800,0.0000,0.0000,0.0000,0.0035,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0646,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
12/03/2012 00:00,0.7774,0.0231,23.5085,0.0000,375.0000,0.0000,0.3571,15.6986,0.2444,0.0000,21.4906,0.0000,0.0000,0.0000,0.0050,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2335,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
13/03/2012 00:00,0.7332,0.0231,24.8000,0.0000,375.0000,0.0000,0.6189,26.5289,0.1522,0.0000,18.1526,0.0000,0.0000,0.0000,0.0031,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3077,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
14/03/2012 00:00,0.7037,0.0231,24.8000,0.0000,375.0000,0.0000,6.0449,18.1199,0.2145,0.0000,26.4455,0.0000,0.0000,0.0000,0.0044,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3382,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
15/03/2012 00:00,0.7317,0.0231,23.9603,0.0000,375.0000,0.0000,0.3571,20.5006,0.1730,0.0000,20.9910,0.0000,0.0000,0.0000,0.0035,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2108,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
16/03/2012 00:00,0.7682,0.0231,24.7758,0.0000,375.0000,0.0000,1.5371,20.0853,0.1435,0.0000,8.3333,0.0000,12.2838,0.0000,0.0029,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1593,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
17/03/2012 00:00,1.2493,0.0872,24.8000,0.1014,355.6785,21.7197,3.8143,38.1570,2.3242,0.0000,422.1424,11.4873,6.7543,0.3726,0.0474,5.1483,0.0000,0.0000,0.0000,0.0000,0.0000,0.2598,0.4670,0.1014,,,,,,,,,,,,,,,,,,,,
18/03/2012 00:00,0.9989,0.0231,24.5174,0.0000,375.0000,0.0000,4.5167,23.0599,0.1849,0.0000,12.7453,0.0000,7.0483,0.0000,0.0038,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2080,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
19/03/2012 00:00,0.8202,0.0231,24.8000,0.0000,375.0000,0.0000,7.1919,18.1798,0.1668,0.0000,28.2239,0.0000,0.0000,0.0000,0.0034,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2694,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
20/03/2012 00:00,0.7617,0.0231,21.9000,0.0000,375.0000,0.0000,1.2729,39.0915,0.1759,0.0000,22.3721,0.0000,0.0000,0.0000,0.0036,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2335,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
21/03/2012 00:00,0.7342,0.0231,24.2409,0.0000,375.0000,0.0000,0.4286,15.8672,0.2286,0.0000,20.4634,0.0000,0.0000,0.0000,0.0047,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2346,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
22/03/2012 00:00,0.7143,0.0231,24.1071,0.0000,375.0000,0.0000,2.3209,25.1265,0.2150,0.0000,15.5800,0.0000,4.8479,0.0000,0.0044,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2042,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
23/03/2012 00:00,0.7625,0.0231,24.5085,0.0000,375.0000,0.0000,0.5738,32.0397,0.1993,0.0000,14.3806,0.0000,0.0000,0.0000,0.0041,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2650,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
24/03/2012 00:00,0.7688,0.0231,24.8000,0.0000,375.0000,0.0000,3.4584,22.4113,0.1989,0.0000,29.5214,0.0000,0.0000,0.0000,0.0041,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2099,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
25/03/2012 00:00,0.6964,0.0231,24.3646,0.0000,375.0000,0.0000,5.1122,27.1070,0.1962,0.0000,14.8268,0.0000,0.0000,0.0000,0.0040,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1831,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
26/03/2012 00:00,0.6435,0.0231,24.8000,0.0000,375.0000,0.0000,1.7953,9.3873,0.1843,0.0000,8.3333,0.0000,25.9088,0.0000,0.0038,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3371,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
27/03/2012 00:00,0.6245,0.0231,24.8000,0.0000,375.0000,0.0000,0.3571,31.2210,0.2055,0.0000,8.3333,0.0000,0.0000,0.0000,0.0042,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0500,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
28/03/2012 00:00,0.6258,0.0231,24.3312,0.0000,375.0000,0.0000,0.3571,21.4644,0.2008,0.0000,33.1673,0.0000,7.6519,0.0000,0.0041,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2666,0.0000,0.0000,,,,,,,,,,,,,,,,,,,,
