Depth,Sal,Temp,TSS,DO,Si,NH3,NOx,FRP,FRP_ADS,DON,PON,DOP,POP,DOC,POC,PHY_GRN,PHY_GRN_IN,PHY_GRN_IP,PHY_BGA,PHY_BGA_IN,PHY_BGA_IP,PHY_FDIA,PHY_FDIA_IN,PHY_FDIA_IP,PHY_MDIA,PHY_MDIA_IN,PHY_MDIA_IP
  0.0, 0.3,27.2,18.0,168.8, 25.0, 1.93, 12.00,0.161,0.0,0.0,26.64,0.0, 0.00, 400.0, 100.0,14.490000,1.354815,0.080420,1.490400,0.119977,0.008644,4.140000,0.465750,0.019872,0.207000,0.028463,0.000631
100.0, 0.3,27.2,18.0,168.8, 25.0, 1.93, 12.00,0.161,0.0,0.0,26.64,0.0, 0.00, 400.0, 100.0,14.490000,1.354815,0.080420,1.490400,0.119977,0.008644,4.140000,0.465750,0.019872,0.207000,0.028463,0.000631
