Date,Q_m3s,Sal_gperL,Temp_degC,TSS_mgperL,DO_mmolperm3,SiO2_mmolperm3,Ammonium_mmolperm3,NOx_mmolperm3,FRP_mmolperm3,FRP_ADS_mmolperm3,DOC_mmolperm3,POC_mmolperm3,DON_mmolperm3,PON_mmolperm3,DOP_mmolperm3,POP_mmolperm3,PHY_GRN_mmolperm3,PHY_BGA_mmolperm3,PHY_FDIA_mmolperm3,PHY_MDIA_mmolperm3,Crypto_cfuper100mL,Ecoli_cfuper100mL,FC_cfuper100mL,Enterococci_cfuper100mL
16/07/2011,0.3391754336769,0.1,11.9134707100049,8.8038088678164,310.142659105614,0,1.1059489375255,4.423795750102,0.186140180782646,0,508.333333333333,133.333333333333,2.94919716673467,9.95354043772951,0.0783748129611141,0.225327587263203,0.01375,0.011,0.01375,0.01375,0,0,0,0
17/07/2011,0.398366139162636,0.1,11.8709176391324,12.3781940398987,311.240614491947,0,1.30570677238594,5.22282708954376,0.228932736908699,0,508.333333333333,133.333333333333,3.4818847263625,11.7513609514735,0.0963927313299786,0.277129102573688,0.01375,0.011,0.01375,0.01375,0,0,0,0
18/07/2011,0.303328753699255,0.1,11.8306229385318,11.165963170748,312.325066688404,0,1.20903358294542,4.83613433178167,0.205229332034951,0,508.333333333333,133.333333333333,3.22408955452111,10.8813022465088,0.0864123503305058,0.248435507200204,0.01375,0.011,0.01375,0.01375,0,0,0,0
19/07/2011,0.220177826718821,0.1,11.7925985362894,9.34171350127341,313.395694674121,0,1.08219738910593,4.32878955642372,0.175259243614365,0,508.333333333333,133.333333333333,2.88585970428248,9.73977650195337,0.0737933657323643,0.212155926480547,0.01375,0.011,0.01375,0.01375,0,0,0,0
20/07/2011,0.478071848722485,0.1,11.7568556884352,20.2949956004468,314.452181520497,0,2.01754763223482,8.07019052893926,0.430547969603286,0,508.333333333333,133.333333333333,5.38012701929284,18.1579286901133,0.181283355622436,0.521189647414504,0.01375,0.011,0.01375,0.01375,0,0,0,0
21/07/2011,0.935055461319716,0.1,11.7234049756106,26.6559452953228,315.494214485005,0,2.24900466196083,8.99601864784332,0.454047851884117,0,508.333333333333,133.333333333333,5.99734576522888,20.2410419576475,0.191178042898576,0.549636873333405,0.01375,0.011,0.01375,0.01375,0,0,0,0
22/07/2011,1.7488278433194,0.1,11.6922562999366,29.630359014599,316.521485103776,0,2.61028009005756,10.4411203602302,0.570264605507423,0,508.333333333333,133.333333333333,6.96074690682016,23.492520810518,0.240111412845231,0.690320311930039,0.01375,0.011,0.01375,0.01375,0,0,0,0
23/07/2011,3.11731597135066,0.1,11.6634188820821,31.979493782348,317.533689282906,0,2.59261049868333,10.3704419947333,0.535361794565979,0,508.333333333333,133.333333333333,6.91362799648889,23.33349448815,0.225415492448833,0.648069540790395,0.01375,0.011,0.01375,0.01375,0,0,0,0
24/07/2011,1.7117506136193,0.1,11.6369012585347,26.8538565183911,318.530527388481,0,2.23385989883622,8.9354395953449,0.445384895873689,0,508.333333333333,133.333333333333,5.95695973022993,20.104739089526,0.187530482473132,0.539150137110256,0.01375,0.011,0.01375,0.01375,0,0,0,0
25/07/2011,0.902340171014563,0.1,11.6127112790737,18.9660568344361,319.511704335266,0,1.72957450324917,6.91829801299667,0.326794630500905,0,508.333333333333,133.333333333333,4.61219867533112,15.5661705292425,0.137597739158276,0.395593500080043,0.01375,0.011,0.01375,0.01375,0,0,0,0
26/07/2011,0.593833973618554,0.1,11.5908561044464,13.9974046261243,320.476929674065,0,1.40047165470166,5.60188661880665,0.248719984282232,0,508.333333333333,133.333333333333,3.73459107920444,12.604244892315,0.104724203908308,0.301082086236386,0.01375,0.011,0.01375,0.01375,0,0,0,0
27/07/2011,0.467980947906266,0.1,11.5713422042482,9.7958741716425,321.425917677694,0,1.13100580391507,4.52402321566028,0.185354049473617,0,508.333333333333,133.333333333333,3.01601547710685,10.1790522352356,0.0780438103046809,0.224375954625958,0.01375,0.011,0.01375,0.01375,0,0,0,0
28/07/2011,0.382185614730256,0.1,11.5541753550077,7.74761864982829,322.358387425568,0,0.996562124399259,3.98624849759704,0.153982490836428,0,508.333333333333,133.333333333333,2.65749899839802,8.96905911959333,0.064834732983759,0.186399857328307,0.01375,0.011,0.01375,0.01375,0,0,0,0
29/07/2011,0.304304390186342,0.1,11.5393606384765,6.82736536372639,323.274062886852,0,0.933540846128952,3.73416338451581,0.139409945466819,0,508.333333333333,133.333333333333,2.48944225634387,8.40186761516057,0.0586989244070815,0.168759407670359,0.01375,0.011,0.01375,0.01375,0,0,0,0
30/07/2011,0.258815218003976,0.1,11.5269024401251,6.37615959424306,324.172673002179,0,0.90255225664443,3.61020902657772,0.132262059733396,0,508.333333333333,133.333333333333,2.40680601771848,8.12297030979987,0.0556892883087985,0.160106703887796,0.01375,0.011,0.01375,0.01375,0,0,0,0
31/07/2011,0.225881832502156,0.1,11.5168044478446,6.16985600752487,325.053951763886,0,0.886626126610128,3.54650450644051,0.128663717235936,0,508.333333333333,133.333333333333,2.36433633762701,7.97963513949115,0.0541741967309205,0.155750815601397,0.01375,0.011,0.01375,0.01375,0,0,0,0
01/08/2011,0.189958802043166,0.1,11.5090696508551,6.08023988273008,325.917638294759,0,0.876823593850157,3.50729437540063,0.126550755922855,0,508.333333333333,133.333333333333,2.33819625026709,7.89141234465142,0.0532845288096231,0.153193020327666,0.01375,0.011,0.01375,0.01375,0,0,0,0
02/08/2011,0.169796771501961,0.1,11.5037003388204,6.03656448488562,326.763476925256,0,0.873779120376557,3.49511648150623,0.125853819938154,0,508.333333333333,133.333333333333,2.33007765433749,7.86401208338902,0.0529910820792229,0.152349360977766,0.01375,0.011,0.01375,0.01375,0,0,0,0
03/08/2011,0.15133817422996,0.1,11.500698101171,6.01701910124833,327.591217269194,0,0.870388663704902,3.48155465481961,0.125154204185123,0,508.333333333333,133.333333333333,2.3210364365464,7.83349797334412,0.0526965070253148,0.15150245769778,0.01375,0.011,0.01375,0.01375,0,0,0,0
04/08/2011,0.107133427337135,0.1,11.5000638266329,6.00994605443785,328.400614297865,0,0.86205042941785,3.4482017176714,0.123543389503495,0,508.333333333333,133.333333333333,2.29880114511427,7.75845386476066,0.0520182692646296,0.14955252413581,0.01375,0.011,0.01375,0.01375,0,0,0,0
05/08/2011,0.063475437776287,0.1,11.5017977029648,6.00720218483021,329.191428412574,0,0.859470580545093,3.43788232218037,0.123043554978903,0,508.333333333333,133.333333333333,2.29192154812025,7.73523522490584,0.051807812622696,0.148947461290251,0.01375,0.011,0.01375,0.01375,0,0,0,0
06/08/2011,0.0596518241492268,0.1,11.5058992169025,6.00369819948659,329.963425515561,0,0.857948864277616,3.43179545711046,0.122743955359634,0,508.333333333333,133.333333333333,2.28786363807364,7.72153977849854,0.0516816654145828,0.148584788066925,0.01375,0.011,0.01375,0.01375,0,0,0,0
07/08/2011,0.0756879542013773,0.1,11.5123671543109,7.66118579873916,330.716377079302,0,0.972759846000252,3.89103938400101,0.149371140136566,0,508.333333333333,133.333333333333,2.59402625600067,8.75483861400227,0.0628931116364488,0.18081769595479,0.01375,0.011,0.01375,0.01375,0,0,0,0
