Date,Q_m3s,Sal_gperL,Temp_degC,TSS_mgperL,DO_mmolperm3,SiO2_mmolperm3,Ammonium_mmolperm3,NOx_mmolperm3,FRP_mmolperm3,FRP_ADS_mmolperm3,DOC_mmolperm3,POC_mmolperm3,DON_mmolperm3,PON_mmolperm3,DOP_mmolperm3,POP_mmolperm3,PHY_GRN_mmolperm3,PHY_BGA_mmolperm3,PHY_FDIA_mmolperm3,PHY_MDIA_mmolperm3,Crypto_cfuper100mL,Ecoli_cfuper100mL,FC_cfuper100mL,Enterococci_cfuper100mL
09/11/2011,0.0361062953223604,0.198010860029126,18.8156184800527,33.3352615180194,321.380877777935,0,6.89241774017772,27.5696709607109,2.06571968017672,0,400,25,18.3797806404739,62.0317596615995,0.869776707442832,2.50060803389814,0.01375,0.011,0.01375,0.01375,0,0,0,0
10/11/2011,0.00833539517466626,0.444211263969004,18.9524176174254,16.5936340501077,320.221710648189,0,4.5698354060081,18.2793416240324,1.18236224223736,0,400,25,12.1862277493549,41.1285186540729,0.497836733573626,1.43128060902418,0.01375,0.011,0.01375,0.01375,0,0,0,0
11/11/2011,0.00519119651475459,0.6,19.0889348189725,6,319.05100706509,0,3.07938887739564,12.3175555095826,0.606366054836666,0,400,25,8.21170367305504,27.7144998965607,0.255312023089123,0.734022066381228,0.01375,0.011,0.01375,0.01375,0,0,0,0
12/11/2011,0.00506751627643212,0.6,19.2251296727055,6,317.869113581744,0,3.08614074881771,12.3445629952708,0.607707917450274,0,400,25,8.2297086635139,27.7752667393594,0.255877017873799,0.735646426387173,0.01375,0.011,0.01375,0.01375,0,0,0,0
13/11/2011,0.0055457506054931,0.6,19.3609618620575,6,316.676380063702,0,3.06656071102405,12.2662428440962,0.604088037520474,0,400,25,8.17749522939746,27.5990463992165,0.254352857903358,0.731264466472153,0.01375,0.011,0.01375,0.01375,0,0,0,0
14/11/2011,0.00272423624511787,0.6,19.496391177818,6,315.473159585395,0,3.29456575944029,13.1782630377612,0.647171603860595,0,400,25,8.78550869184078,29.6510918349626,0.272493306888671,0.78341825730493,0.01375,0.011,0.01375,0.01375,0,0,0,0
15/11/2011,0.00410572419046683,0.6,19.6313775300357,6,314.259808325618,0,3.1454722835436,12.5818891341744,0.61911601680501,0,400,25,8.3879260894496,28.3092505518924,0.260680428128425,0.749456230869223,0.01375,0.011,0.01375,0.01375,0,0,0,0
16/11/2011,0.00803944980519273,0.6,19.7658809598859,6,313.036685462092,0,3.00052738845427,12.0021095538171,0.59176563291913,0,400,25,8.0014063692114,27.0047464960885,0.249164477018581,0.716347871428421,0.01375,0.011,0.01375,0.01375,0,0,0,0
17/11/2011,0.0457512762852902,0.196304308350067,19.899861651499,33.4513070321955,311.80415306514,0,6.81909508246633,27.2763803298653,2.04730430131372,0,400,25,18.1842535532436,61.371855742197,0.86202286371104,2.47831573316924,0.01375,0.011,0.01375,0.01375,0,0,0,0
18/11/2011,0.0255167255212066,0.239629853884183,20.0332799437473,30.5051699358755,310.562575990505,0,6.47862463623822,25.9144985449529,1.91087414534187,0,400,25,17.2763323633019,58.307621726144,0.804578587512368,2.31316343909806,0.01375,0.011,0.01375,0.01375,0,0,0,0
19/11/2011,0.004883594138486,0.501335552131934,20.166096341985,12.7091824550285,309.31232177135,0,4.12789924324038,16.5115969729615,1.00073435343305,0,400,25,11.0077313153077,37.1510931891634,0.421361833024443,1.21141526994527,0.01375,0.011,0.01375,0.01375,0,0,0,0
20/11/2011,0.00577781295019165,0.6,20.2982715297398,6,308.053760509454,0,3.06278122884298,12.2511249153719,0.603735557051985,0,400,25,8.16741661024795,27.5650310595868,0.25420444507452,0.730837779589245,0.01375,0.011,0.01375,0.01375,0,0,0,0
21/11/2011,0.00641502476784405,0.6,20.4297663803513,6,306.787264765657,0,3.0419803104305,12.167921241722,0.599820580956954,0,400,25,8.11194749448132,27.3778227938745,0.252556034087139,0.726098598000523,0.01375,0.011,0.01375,0.01375,0,0,0,0
22/11/2011,0.019485141600223,0.302575082119604,20.5605419685534,26.2248944158669,305.513209449576,0,5.83975187769952,23.3590075107981,1.67205540046971,0,400,25,15.5726716738654,52.5577668992957,0.704023326513564,2.0240670637265,0.01375,0.011,0.01375,0.01375,0,0,0,0
23/11/2011,0.121047996811793,0.145700186859375,20.6905595819968,36.8923872935625,304.231971708621,0,7.12049893122696,28.4819957249078,2.18934790663085,0,400,25,18.9879971499386,64.0844903810426,0.921830697528779,2.65026325539524,0.01375,0.011,0.01375,0.01375,0,0,0,0
24/11/2011,0.127566130310403,0.17070753453288,20.8197807327088,35.1918876517641,302.94393081635,0,6.68545603734635,26.7418241493854,2.05749225704429,0,400,25,17.8278827662569,60.1691043361172,0.866312529281808,2.4906485216852,0.01375,0.011,0.01375,0.01375,0,0,0,0
25/11/2011,0.102974752490101,0.214418127566424,20.9481671684868,32.2195673254832,301.649468060202,0,6.22558920858357,24.9023568343343,1.89366769470805,0,400,25,16.6015712228895,56.0303028772522,0.797333766192861,2.29233457780448,0.01375,0.011,0.01375,0.01375,0,0,0,0
26/11/2011,1.21374304568421,0.114217019917164,21.0756808842214,39.0332426456328,300.348966628621,0,7.38877488642712,29.5550995457085,2.42054499039752,0,400,25,19.703399697139,66.4989739778441,1.01917683806211,2.93013340942858,0.01375,0.011,0.01375,0.01375,0,0,0,0
27/11/2011,0.188412948416047,0.225179092356137,21.2022841331467,31.4878217197827,299.042811497628,0,6.3190234583071,25.2760938332284,1.98774716370513,0,400,25,16.8507292221523,56.8712111247639,0.836946174191633,2.40622025080094,0.01375,0.011,0.01375,0.01375,0,0,0,0
28/11/2011,0.0415707852807455,0.583247230193548,21.3279394380145,7.13918834683877,297.73138931686,0,2.77331533741345,11.0932613496538,0.599570594560146,0,400,25,7.39550756643588,24.9598380367211,0.252450776656904,0.725795982888598,0.01375,0.011,0.01375,0.01375,0,0,0,0
