Theresa Park Weir Structure Function - pre upgrade,,,,,,,,,,,,,,,,,,,,,,,,,,,,
y2,y1,,,,,,,,,,,,,,,,,,,,,,,,,,,
45.2,-0.570601852,-0.570601852,-0.570601852,-0.570601852,-0.570601852,-0.570601852,-0.570601852,-0.570601852,-0.570601852,0,0.587962963,0.630787037,0.681712963,0.732638889,0.782407407,0.805555556,1.918981481,10.83217593,24.52546296,41.7025463,62.51388889,86.58564815,115.5208333,150,184.4791667,212.7430556,10000,10000
45.4,-0.587962963,-0.587962963,-0.587962963,-0.587962963,-0.587962963,-0.587962963,-0.587962963,-0.587962963,-0.587962963,-0.587962963,0,0.630787037,0.681712963,0.732638889,0.782407407,0.805555556,1.918981481,10.83217593,24.52546296,41.7025463,62.51388889,86.58564815,115.5208333,150,184.4791667,212.7430556,10000,10000
45.6,-0.630787037,-0.630787037,-0.630787037,-0.630787037,-0.630787037,-0.630787037,-0.630787037,-0.630787037,-0.630787037,-0.630787037,-0.630787037,0,0.681712963,0.732638889,0.782407407,0.805555556,1.918981481,10.83217593,24.52546296,41.7025463,62.51388889,86.58564815,115.5208333,150,184.4791667,212.7430556,10000,10000
45.8,-0.681712963,-0.681712963,-0.681712963,-0.681712963,-0.681712963,-0.681712963,-0.681712963,-0.681712963,-0.681712963,-0.681712963,-0.681712963,-0.681712963,0,0.732638889,0.782407407,0.805555556,1.918981481,10.83217593,24.52546296,41.7025463,62.51388889,86.58564815,115.5208333,150,184.4791667,212.7430556,10000,10000
46,-0.732638889,-0.732638889,-0.732638889,-0.732638889,-0.732638889,-0.732638889,-0.732638889,-0.732638889,-0.732638889,-0.732638889,-0.732638889,-0.732638889,-0.732638889,0,0.782407407,0.805555556,1.918981481,10.83217593,24.52546296,41.7025463,62.51388889,86.58564815,115.5208333,150,184.4791667,212.7430556,10000,10000
46.2,-0.782407407,-0.782407407,-0.782407407,-0.782407407,-0.782407407,-0.782407407,-0.782407407,-0.782407407,-0.782407407,-0.782407407,-0.782407407,-0.782407407,-0.782407407,-0.782407407,0,0.805555556,1.918981481,10.83217593,24.52546296,41.7025463,62.51388889,86.58564815,115.5208333,150,184.4791667,212.7430556,10000,10000
46.3,-0.805555556,-0.805555556,-0.805555556,-0.805555556,-0.805555556,-0.805555556,-0.805555556,-0.805555556,-0.805555556,-0.805555556,-0.805555556,-0.805555556,-0.805555556,-0.805555556,-0.805555556,0,1.918981481,10.83217593,24.52546296,41.7025463,62.51388889,86.58564815,115.5208333,150,184.4791667,212.7430556,10000,10000
46.4,-1.918981481,-1.918981481,-1.918981481,-1.918981481,-1.918981481,-1.918981481,-1.918981481,-1.918981481,-1.918981481,-1.918981481,-1.918981481,-1.918981481,-1.918981481,-1.918981481,-1.918981481,-1.918981481,0,10.83217593,24.52546296,41.7025463,62.51388889,86.58564815,115.5208333,150,184.4791667,212.7430556,10000,10000
46.6,-10.83217593,-10.83217593,-10.83217593,-10.83217593,-10.83217593,-10.83217593,-10.83217593,-10.83217593,-10.83217593,-10.83217593,-10.83217593,-10.83217593,-10.83217593,-10.83217593,-10.83217593,-10.83217593,-10.83217593,0,24.52546296,41.7025463,62.51388889,86.58564815,115.5208333,150,184.4791667,212.7430556,10000,10000
46.8,-24.52546296,-24.52546296,-24.52546296,-24.52546296,-24.52546296,-24.52546296,-24.52546296,-24.52546296,-24.52546296,-24.52546296,-24.52546296,-24.52546296,-24.52546296,-24.52546296,-24.52546296,-24.52546296,-24.52546296,-24.52546296,0,41.7025463,62.51388889,86.58564815,115.5208333,150,184.4791667,212.7430556,10000,10000
47,-41.7025463,-41.7025463,-41.7025463,-41.7025463,-41.7025463,-41.7025463,-41.7025463,-41.7025463,-41.7025463,-41.7025463,-41.7025463,-41.7025463,-41.7025463,-41.7025463,-41.7025463,-41.7025463,-41.7025463,-41.7025463,-41.7025463,0,62.51388889,86.58564815,115.5208333,150,184.4791667,212.7430556,10000,10000
47.2,-62.51388889,-62.51388889,-62.51388889,-62.51388889,-62.51388889,-62.51388889,-62.51388889,-62.51388889,-62.51388889,-62.51388889,-62.51388889,-62.51388889,-62.51388889,-62.51388889,-62.51388889,-62.51388889,-62.51388889,-62.51388889,-62.51388889,-62.51388889,0,86.58564815,115.5208333,150,184.4791667,212.7430556,10000,10000
47.4,-86.58564815,-86.58564815,-86.58564815,-86.58564815,-86.58564815,-86.58564815,-86.58564815,-86.58564815,-86.58564815,-86.58564815,-86.58564815,-86.58564815,-86.58564815,-86.58564815,-86.58564815,-86.58564815,-86.58564815,-86.58564815,-86.58564815,-86.58564815,-86.58564815,0,115.5208333,150,184.4791667,212.7430556,10000,10000
47.6,-115.5208333,-115.5208333,-115.5208333,-115.5208333,-115.5208333,-115.5208333,-115.5208333,-115.5208333,-115.5208333,-115.5208333,-115.5208333,-115.5208333,-115.5208333,-115.5208333,-115.5208333,-115.5208333,-115.5208333,-115.5208333,-115.5208333,-115.5208333,-115.5208333,-115.5208333,0,150,184.4791667,212.7430556,10000,10000
47.8,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,-150,0,184.4791667,212.7430556,10000,10000
48,-184.4791667,-184.4791667,-184.4791667,-184.4791667,-184.4791667,-184.4791667,-184.4791667,-184.4791667,-184.4791667,-184.4791667,-184.4791667,-184.4791667,-184.4791667,-184.4791667,-184.4791667,-184.4791667,-184.4791667,-184.4791667,-184.4791667,-184.4791667,-184.4791667,-184.4791667,-184.4791667,-184.4791667,0,212.7430556,10000,10000
48.2,-212.7430556,-212.7430556,-212.7430556,-212.7430556,-212.7430556,-212.7430556,-212.7430556,-212.7430556,-212.7430556,-212.7430556,-212.7430556,-212.7430556,-212.7430556,-212.7430556,-212.7430556,-212.7430556,-212.7430556,-212.7430556,-212.7430556,-212.7430556,-212.7430556,-212.7430556,-212.7430556,-212.7430556,-212.7430556,0,10000,10000
