id,ctrd_x,ctrd_y,cfl_dt_min,cfl_dt_mean
           1,  0.3462918E+06,  0.6286517E+07,    12.993,    13.495
           2,  0.3461849E+06,  0.6286746E+07,     9.097,     9.431
           3,  0.3463364E+06,  0.6286913E+07,    16.549,    17.149
           4,  0.3460515E+06,  0.6285944E+07,    11.708,    12.121
           5,  0.3459592E+06,  0.6286187E+07,    17.346,    17.899
           6,  0.3458112E+06,  0.6285372E+07,    11.096,    11.484
           7,  0.3457334E+06,  0.6285627E+07,    17.380,    17.891
           8,  0.3455708E+06,  0.6284800E+07,    10.468,    10.826
           9,  0.3455077E+06,  0.6285068E+07,    17.857,    18.369
          10,  0.3453305E+06,  0.6284228E+07,     9.988,    10.325
          11,  0.3452819E+06,  0.6284508E+07,    18.457,    18.980
          12,  0.3450902E+06,  0.6283655E+07,    10.942,    11.438
          13,  0.3450562E+06,  0.6283949E+07,    20.503,    21.192
          14,  0.3448304E+06,  0.6283390E+07,     6.369,     6.758
          15,  0.3448095E+06,  0.6283326E+07,     7.388,     8.296
          16,  0.3459293E+06,  0.6286840E+07,    14.237,    14.759
          17,  0.3458522E+06,  0.6286416E+07,    13.746,    14.271
          18,  0.3456599E+06,  0.6286603E+07,    11.072,    11.470
          19,  0.3460809E+06,  0.6287006E+07,     9.358,     9.754
          20,  0.3456699E+06,  0.6286955E+07,    10.508,    10.928
          21,  0.3458640E+06,  0.6287126E+07,    12.324,    12.847
          22,  0.3461940E+06,  0.6287138E+07,    13.335,    13.917
          23,  0.3456411E+06,  0.6285869E+07,    12.587,    13.043
          24,  0.3454753E+06,  0.6286075E+07,    16.126,    16.656
          25,  0.3454299E+06,  0.6285323E+07,    11.931,    12.362
          26,  0.3452907E+06,  0.6285548E+07,    16.370,    16.883
          27,  0.3452188E+06,  0.6284776E+07,    11.268,    11.667
          28,  0.3451062E+06,  0.6285020E+07,    16.817,    17.329
          29,  0.3450076E+06,  0.6284230E+07,    10.824,    11.210
          30,  0.3449216E+06,  0.6284492E+07,    17.524,    18.061
          31,  0.3447965E+06,  0.6283683E+07,    11.537,    12.086
          32,  0.3447370E+06,  0.6283965E+07,    19.561,    20.281
          33,  0.3446699E+06,  0.6283347E+07,    16.885,    18.718
          34,  0.3445524E+06,  0.6283437E+07,     6.322,     6.702
          35,  0.3445315E+06,  0.6283374E+07,     7.258,     7.974
          36,  0.3444885E+06,  0.6283242E+07,    13.870,    15.169
          37,  0.3454005E+06,  0.6286718E+07,    17.668,    18.375
          38,  0.3452830E+06,  0.6286263E+07,    18.948,    19.716
          39,  0.3450509E+06,  0.6286450E+07,    15.427,    16.058
          40,  0.3454475E+06,  0.6287082E+07,    15.983,    16.683
          41,  0.3451240E+06,  0.6286861E+07,    13.636,    14.246
          42,  0.3451250E+06,  0.6285754E+07,    17.009,    17.681
          43,  0.3449134E+06,  0.6285956E+07,    17.083,    17.719
          44,  0.3459772E+06,  0.6287257E+07,    11.761,    12.296
          45,  0.3456416E+06,  0.6287253E+07,    13.937,    14.561
          46,  0.3456576E+06,  0.6287423E+07,     8.959,     9.354
          47,  0.3460618E+06,  0.6287369E+07,    15.651,    16.334
          48,  0.3451449E+06,  0.6287202E+07,    14.527,    15.233
          49,  0.3454720E+06,  0.6287414E+07,    15.903,    16.672
          50,  0.3449670E+06,  0.6285245E+07,    15.512,    16.125
          51,  0.3447760E+06,  0.6285462E+07,    17.081,    17.679
          52,  0.3448090E+06,  0.6284736E+07,    14.121,    14.677
          53,  0.3446386E+06,  0.6284968E+07,    17.407,    18.002
          54,  0.3446510E+06,  0.6284227E+07,    12.935,    13.453
          55,  0.3445012E+06,  0.6284474E+07,    17.892,    18.506
          56,  0.3444930E+06,  0.6283718E+07,    13.165,    13.848
          57,  0.3443638E+06,  0.6283980E+07,    19.436,    20.209
          58,  0.3443710E+06,  0.6283332E+07,    15.803,    17.272
          59,  0.3442264E+06,  0.6283486E+07,    12.406,    13.167
          60,  0.3441498E+06,  0.6283232E+07,    15.180,    16.783
          61,  0.3443215E+06,  0.6283066E+07,    10.156,    11.768
          62,  0.3443930E+06,  0.6283108E+07,    15.310,    20.203
          63,  0.3447743E+06,  0.6286593E+07,    24.673,    25.841
          64,  0.3446813E+06,  0.6286144E+07,    21.980,    23.024
          65,  0.3444185E+06,  0.6286303E+07,    16.788,    17.621
          66,  0.3448213E+06,  0.6286981E+07,    25.835,    27.129
          67,  0.3444854E+06,  0.6286720E+07,    15.478,    16.317
          68,  0.3445645E+06,  0.6285665E+07,    22.094,    23.414
          69,  0.3443241E+06,  0.6285842E+07,    19.597,    20.771
          70,  0.3448518E+06,  0.6287345E+07,    26.633,    28.075
          71,  0.3445161E+06,  0.6287087E+07,    16.310,    17.251
          72,  0.3444476E+06,  0.6285186E+07,    18.599,    19.464
          73,  0.3442296E+06,  0.6285380E+07,    19.698,    20.818
          74,  0.3457422E+06,  0.6287534E+07,     8.123,     8.496
          75,  0.3451789E+06,  0.6287557E+07,    15.220,    16.032
          76,  0.3455355E+06,  0.6287764E+07,    13.074,    13.760
          77,  0.3459243E+06,  0.6287597E+07,    17.695,    18.509
          78,  0.3445560E+06,  0.6287463E+07,    15.279,    16.219
          79,  0.3449851E+06,  0.6287737E+07,    20.527,    21.793
          80,  0.3443308E+06,  0.6284706E+07,    17.206,    17.993
          81,  0.3441351E+06,  0.6284919E+07,    17.679,    18.414
          82,  0.3442140E+06,  0.6284227E+07,    15.962,    16.682
          83,  0.3440406E+06,  0.6284458E+07,    17.777,    18.490
          84,  0.3440972E+06,  0.6283748E+07,    16.236,    17.113
          85,  0.3439462E+06,  0.6283996E+07,    18.658,    19.470
          86,  0.3440052E+06,  0.6283386E+07,    18.450,    19.865
          87,  0.3438517E+06,  0.6283535E+07,    10.939,    11.592
          88,  0.3439633E+06,  0.6283132E+07,    20.962,    22.927
          89,  0.3437956E+06,  0.6283300E+07,    12.815,    13.985
          90,  0.3441350E+06,  0.6282967E+07,    16.655,    19.264
          91,  0.3443865E+06,  0.6282974E+07,    18.673,    24.108
          92,  0.3442858E+06,  0.6282807E+07,    17.900,    21.460
          93,  0.3444279E+06,  0.6282844E+07,    10.697,    13.728
          94,  0.3437787E+06,  0.6283036E+07,    14.562,    16.321
          95,  0.3439150E+06,  0.6282865E+07,    23.243,    25.980
          96,  0.3445120E+06,  0.6282991E+07,    25.699,    32.999
          97,  0.3441296E+06,  0.6286430E+07,    22.997,    24.227
          98,  0.3440613E+06,  0.6286001E+07,    23.104,    24.827
          99,  0.3438273E+06,  0.6286155E+07,    19.812,    21.253
         100,  0.3441801E+06,  0.6286825E+07,    25.352,    26.790
         101,  0.3438834E+06,  0.6286563E+07,    16.559,    17.512
         102,  0.3439892E+06,  0.6285557E+07,    23.665,    25.865
         103,  0.3437690E+06,  0.6285727E+07,    22.132,    24.079
         104,  0.3442203E+06,  0.6287205E+07,    26.217,    27.826
         105,  0.3439191E+06,  0.6286942E+07,    17.303,    18.404
         106,  0.3439171E+06,  0.6285114E+07,    18.309,    19.326
         107,  0.3437108E+06,  0.6285299E+07,    19.124,    20.254
         108,  0.3444317E+06,  0.6287624E+07,    14.905,    15.910
         109,  0.3439602E+06,  0.6287327E+07,    16.441,    17.593
         110,  0.3441965E+06,  0.6287580E+07,    24.232,    25.902
         111,  0.3438449E+06,  0.6284670E+07,    17.232,    18.159
         112,  0.3436525E+06,  0.6284872E+07,    17.885,    18.742
         113,  0.3457176E+06,  0.6287827E+07,    13.167,    13.773
         114,  0.3453417E+06,  0.6287944E+07,    24.460,    26.550
         115,  0.3456250E+06,  0.6288198E+07,    37.292,    44.713
         116,  0.3448608E+06,  0.6287898E+07,    20.908,    22.308
         117,  0.3451506E+06,  0.6288201E+07,    25.993,    28.686
         118,  0.3443861E+06,  0.6287807E+07,    18.954,    20.291
         119,  0.3446818E+06,  0.6288099E+07,    21.253,    22.750
         120,  0.3437728E+06,  0.6284227E+07,    16.204,    17.036
         121,  0.3435943E+06,  0.6284444E+07,    17.926,    18.759
         122,  0.3437007E+06,  0.6283783E+07,    16.316,    17.218
         123,  0.3435360E+06,  0.6284017E+07,    18.279,    19.167
         124,  0.3436421E+06,  0.6283449E+07,    17.414,    18.576
         125,  0.3434777E+06,  0.6283589E+07,     9.914,    10.504
         126,  0.3436110E+06,  0.6283204E+07,    19.188,    20.698
         127,  0.3434450E+06,  0.6283372E+07,    11.343,    12.229
         128,  0.3435535E+06,  0.6282925E+07,    20.354,    22.211
         129,  0.3434292E+06,  0.6283106E+07,    14.112,    15.556
         130,  0.3440658E+06,  0.6282705E+07,    18.065,    21.709
         131,  0.3443571E+06,  0.6282622E+07,    18.968,    24.944
         132,  0.3442254E+06,  0.6282556E+07,    15.456,    18.973
         133,  0.3436898E+06,  0.6282754E+07,    16.788,    19.223
         134,  0.3438193E+06,  0.6282591E+07,    25.290,    28.696
         135,  0.3444991E+06,  0.6282659E+07,    25.054,    32.498
         136,  0.3445534E+06,  0.6282861E+07,    14.419,    18.522
         137,  0.3444100E+06,  0.6282467E+07,    21.579,    29.351
         138,  0.3433245E+06,  0.6282803E+07,    17.537,    19.700
         139,  0.3434266E+06,  0.6282627E+07,    21.543,    23.791
         140,  0.3435810E+06,  0.6286287E+07,    20.279,    21.497
         141,  0.3435350E+06,  0.6285881E+07,    23.184,    25.713
         142,  0.3433301E+06,  0.6286030E+07,    19.237,    20.684
         143,  0.3436224E+06,  0.6286679E+07,    21.534,    22.828
         144,  0.3433691E+06,  0.6286413E+07,    17.161,    18.299
         145,  0.3434906E+06,  0.6285469E+07,    19.259,    20.778
         146,  0.3432956E+06,  0.6285632E+07,    19.021,    20.330
         147,  0.3436591E+06,  0.6287064E+07,    22.585,    24.080
         148,  0.3434018E+06,  0.6286787E+07,    16.945,    18.099
         149,  0.3434462E+06,  0.6285058E+07,    16.903,    17.983
         150,  0.3432610E+06,  0.6285234E+07,    17.822,    18.831
         151,  0.3436973E+06,  0.6287447E+07,    20.330,    21.807
         152,  0.3434362E+06,  0.6287163E+07,    14.818,    15.926
         153,  0.3434018E+06,  0.6284646E+07,    16.054,    17.049
         154,  0.3432265E+06,  0.6284836E+07,    17.772,    18.733
         155,  0.3439336E+06,  0.6287700E+07,    20.465,    22.010
         156,  0.3442172E+06,  0.6287999E+07,    18.791,    20.173
         157,  0.3435263E+06,  0.6287547E+07,    15.969,    17.234
         158,  0.3437847E+06,  0.6287856E+07,    14.708,    15.848
         159,  0.3433574E+06,  0.6284234E+07,    15.205,    16.101
