id,ctrd_x,ctrd_y,cfl_dt_min,cfl_dt_mean
           1,  0.3462918E+06,  0.6286517E+07,   285.752,  1656.847
           2,  0.3461849E+06,  0.6286746E+07,   212.102,  1997.510
           3,  0.3463364E+06,  0.6286913E+07,  5765.677,  9978.133
           4,  0.3460515E+06,  0.6285944E+07,   235.680,  1511.769
           5,  0.3459592E+06,  0.6286187E+07,   484.009,  4044.378
           6,  0.3458112E+06,  0.6285372E+07,   270.041,  1497.048
           7,  0.3457334E+06,  0.6285627E+07,   579.854,  4772.247
           8,  0.3455708E+06,  0.6284800E+07,   245.163,  1528.502
           9,  0.3455077E+06,  0.6285068E+07,   635.223,  5789.129
          10,  0.3453305E+06,  0.6284228E+07,   234.171,  1745.041
          11,  0.3452819E+06,  0.6284508E+07,   739.156,  6958.155
          12,  0.3450902E+06,  0.6283655E+07,   205.605,  1659.536
          13,  0.3450562E+06,  0.6283949E+07,   934.180,  7902.105
          14,  0.3448304E+06,  0.6283390E+07,   301.047,  2570.679
          15,  0.3448095E+06,  0.6283326E+07,  3408.477,  9960.230
          16,  0.3459293E+06,  0.6286840E+07,   483.000,  3430.740
          17,  0.3458522E+06,  0.6286416E+07,   312.542,  1739.558
          18,  0.3456599E+06,  0.6286603E+07,   252.213,  2295.296
          19,  0.3460809E+06,  0.6287006E+07,   192.264,  2293.170
          20,  0.3456699E+06,  0.6286955E+07,   208.863,  2360.243
          21,  0.3458640E+06,  0.6287126E+07,   539.223,  4587.556
          22,  0.3461940E+06,  0.6287138E+07,  6099.563,  9993.369
          23,  0.3456411E+06,  0.6285869E+07,   243.300,  1550.301
          24,  0.3454753E+06,  0.6286075E+07,   425.862,  3766.292
          25,  0.3454299E+06,  0.6285323E+07,   276.844,  1509.803
          26,  0.3452907E+06,  0.6285548E+07,   522.920,  4497.771
          27,  0.3452188E+06,  0.6284776E+07,   258.484,  1528.234
          28,  0.3451062E+06,  0.6285020E+07,   571.555,  5317.680
          29,  0.3450076E+06,  0.6284230E+07,   248.410,  1735.167
          30,  0.3449216E+06,  0.6284492E+07,   657.575,  6108.050
          31,  0.3447965E+06,  0.6283683E+07,   209.785,  1618.818
          32,  0.3447370E+06,  0.6283965E+07,   800.978,  6552.091
          33,  0.3446699E+06,  0.6283347E+07,   201.655,  2607.061
          34,  0.3445524E+06,  0.6283437E+07,   229.576,  1733.431
          35,  0.3445315E+06,  0.6283374E+07,   123.029,  1435.188
          36,  0.3444885E+06,  0.6283242E+07,  7363.497,  9998.824
          37,  0.3454005E+06,  0.6286718E+07,   565.409,  3836.474
          38,  0.3452830E+06,  0.6286263E+07,   422.892,  2291.562
          39,  0.3450509E+06,  0.6286450E+07,   335.839,  3036.802
          40,  0.3454475E+06,  0.6287082E+07,   577.324,  4671.428
          41,  0.3451240E+06,  0.6286861E+07,   258.646,  2822.452
          42,  0.3451250E+06,  0.6285754E+07,   297.293,  1857.197
          43,  0.3449134E+06,  0.6285956E+07,   413.960,  3856.307
          44,  0.3459772E+06,  0.6287257E+07,   231.612,  3212.072
          45,  0.3456416E+06,  0.6287253E+07,   254.983,  3287.972
          46,  0.3456576E+06,  0.6287423E+07,   239.231,  3987.720
          47,  0.3460618E+06,  0.6287369E+07,  7210.080,  9997.792
          48,  0.3451449E+06,  0.6287202E+07,   253.221,  3319.915
          49,  0.3454720E+06,  0.6287414E+07,   499.374,  4919.484
          50,  0.3449670E+06,  0.6285245E+07,   321.112,  1693.517
          51,  0.3447760E+06,  0.6285462E+07,   423.962,  4525.345
          52,  0.3448090E+06,  0.6284736E+07,   303.941,  1607.032
          53,  0.3446386E+06,  0.6284968E+07,   425.424,  5255.875
          54,  0.3446510E+06,  0.6284227E+07,   276.761,  1720.282
          55,  0.3445012E+06,  0.6284474E+07,   438.665,  5115.359
          56,  0.3444930E+06,  0.6283718E+07,   230.822,  1578.575
          57,  0.3443638E+06,  0.6283980E+07,   364.401,  4472.704
          58,  0.3443710E+06,  0.6283332E+07,   284.794,  3305.879
          59,  0.3442264E+06,  0.6283486E+07,   136.788,  1908.758
          60,  0.3441498E+06,  0.6283232E+07,   108.979,  1535.806
          61,  0.3443215E+06,  0.6283066E+07,   353.538,  2596.273
          62,  0.3443930E+06,  0.6283108E+07,  4371.165,  9998.180
          63,  0.3447743E+06,  0.6286593E+07,   683.411,  4967.775
          64,  0.3446813E+06,  0.6286144E+07,   412.019,  2306.690
          65,  0.3444185E+06,  0.6286303E+07,   371.469,  3637.623
          66,  0.3448213E+06,  0.6286981E+07,   814.354,  6586.905
          67,  0.3444854E+06,  0.6286720E+07,   306.520,  3602.931
          68,  0.3445645E+06,  0.6285665E+07,   279.112,  1667.051
          69,  0.3443241E+06,  0.6285842E+07,   395.645,  4521.511
          70,  0.3448518E+06,  0.6287345E+07,   744.590,  6860.487
          71,  0.3445161E+06,  0.6287087E+07,   287.641,  4161.290
          72,  0.3444476E+06,  0.6285186E+07,   330.849,  1675.751
          73,  0.3442296E+06,  0.6285380E+07,   370.227,  5178.798
          74,  0.3457422E+06,  0.6287534E+07,   184.104,  2888.097
          75,  0.3451789E+06,  0.6287557E+07,   255.098,  3858.913
          76,  0.3455355E+06,  0.6287764E+07,   320.521,  3663.903
          77,  0.3459243E+06,  0.6287597E+07,  9999.000,  9999.000
          78,  0.3445560E+06,  0.6287463E+07,   252.254,  4116.464
          79,  0.3449851E+06,  0.6287737E+07,   400.072,  4848.941
          80,  0.3443308E+06,  0.6284706E+07,   330.519,  1608.579
          81,  0.3441351E+06,  0.6284919E+07,   371.980,  5182.587
          82,  0.3442140E+06,  0.6284227E+07,   319.389,  1730.049
          83,  0.3440406E+06,  0.6284458E+07,   364.211,  4402.783
          84,  0.3440972E+06,  0.6283748E+07,   300.194,  1700.174
          85,  0.3439462E+06,  0.6283996E+07,   360.895,  3739.428
          86,  0.3440052E+06,  0.6283386E+07,   454.214,  3510.968
          87,  0.3438517E+06,  0.6283535E+07,   138.795,  1560.095
          88,  0.3439633E+06,  0.6283132E+07,   745.647,  4656.384
          89,  0.3437956E+06,  0.6283300E+07,   114.757,  1383.252
          90,  0.3441350E+06,  0.6282967E+07,    90.194,  1350.490
          91,  0.3443865E+06,  0.6282974E+07,   298.352,  2416.883
          92,  0.3442858E+06,  0.6282807E+07,   902.920,  7598.360
          93,  0.3444279E+06,  0.6282844E+07,   246.212,  2392.974
          94,  0.3437787E+06,  0.6283036E+07,   106.093,  1368.438
          95,  0.3439150E+06,  0.6282865E+07,   842.996,  8003.265
          96,  0.3445120E+06,  0.6282991E+07,  6159.100,  9998.418
          97,  0.3441296E+06,  0.6286430E+07,   593.083,  4633.653
          98,  0.3440613E+06,  0.6286001E+07,   295.907,  1667.299
          99,  0.3438273E+06,  0.6286155E+07,   314.867,  4084.245
         100,  0.3441801E+06,  0.6286825E+07,   776.363,  6851.874
         101,  0.3438834E+06,  0.6286563E+07,   347.974,  4717.085
         102,  0.3439892E+06,  0.6285557E+07,   224.641,  1351.278
         103,  0.3437690E+06,  0.6285727E+07,   334.514,  4961.278
         104,  0.3442203E+06,  0.6287205E+07,   755.292,  6966.888
         105,  0.3439191E+06,  0.6286942E+07,   330.314,  4950.000
         106,  0.3439171E+06,  0.6285114E+07,   282.792,  1362.056
         107,  0.3437108E+06,  0.6285299E+07,   428.062,  5500.807
         108,  0.3444317E+06,  0.6287624E+07,   275.401,  3668.271
         109,  0.3439602E+06,  0.6287327E+07,   291.468,  4842.965
         110,  0.3441965E+06,  0.6287580E+07,   796.151,  7106.220
         111,  0.3438449E+06,  0.6284670E+07,   280.619,  1325.893
         112,  0.3436525E+06,  0.6284872E+07,   397.466,  4719.785
         113,  0.3457176E+06,  0.6287827E+07,  6145.823,  9994.408
         114,  0.3453417E+06,  0.6287944E+07,   328.890,  4411.915
         115,  0.3456250E+06,  0.6288198E+07,  6549.507,  9998.935
         116,  0.3448608E+06,  0.6287898E+07,   361.677,  5717.457
         117,  0.3451506E+06,  0.6288201E+07,   713.941,  7959.183
         118,  0.3443861E+06,  0.6287807E+07,   299.467,  5129.490
         119,  0.3446818E+06,  0.6288099E+07,   692.100,  6846.116
         120,  0.3437728E+06,  0.6284227E+07,   300.274,  1438.209
         121,  0.3435943E+06,  0.6284444E+07,   370.896,  3886.611
         122,  0.3437007E+06,  0.6283783E+07,   304.223,  1547.054
         123,  0.3435360E+06,  0.6284017E+07,   351.015,  3346.272
         124,  0.3436421E+06,  0.6283449E+07,   493.902,  3522.045
         125,  0.3434777E+06,  0.6283589E+07,   151.893,  1416.670
         126,  0.3436110E+06,  0.6283204E+07,   555.049,  4015.832
         127,  0.3434450E+06,  0.6283372E+07,   127.641,  1340.878
         128,  0.3435535E+06,  0.6282925E+07,   804.599,  7352.773
         129,  0.3434292E+06,  0.6283106E+07,   133.036,  1443.196
         130,  0.3440658E+06,  0.6282705E+07,    82.717,  1244.364
         131,  0.3443571E+06,  0.6282622E+07,   235.028,  3030.426
         132,  0.3442254E+06,  0.6282556E+07,   466.746,  4778.645
         133,  0.3436898E+06,  0.6282754E+07,   107.335,  1434.166
         134,  0.3438193E+06,  0.6282591E+07,  1088.342,  8339.061
         135,  0.3444991E+06,  0.6282659E+07,  9121.501,  9998.997
         136,  0.3445534E+06,  0.6282861E+07,  9999.000,  9999.000
         137,  0.3444100E+06,  0.6282467E+07,  5612.702,  9998.944
         138,  0.3433245E+06,  0.6282803E+07,   142.807,  1700.517
         139,  0.3434266E+06,  0.6282627E+07,   984.307,  7333.958
         140,  0.3435810E+06,  0.6286287E+07,   530.468,  4200.509
         141,  0.3435350E+06,  0.6285881E+07,   238.703,  1342.854
         142,  0.3433301E+06,  0.6286030E+07,   384.546,  3600.243
         143,  0.3436224E+06,  0.6286679E+07,   807.714,  6989.012
         144,  0.3433691E+06,  0.6286413E+07,   352.020,  4031.671
         145,  0.3434906E+06,  0.6285469E+07,   218.541,  1209.862
         146,  0.3432956E+06,  0.6285632E+07,   415.307,  4608.557
         147,  0.3436591E+06,  0.6287064E+07,   816.651,  7185.694
         148,  0.3434018E+06,  0.6286787E+07,   334.046,  4396.093
         149,  0.3434462E+06,  0.6285058E+07,   239.648,  1106.010
         150,  0.3432610E+06,  0.6285234E+07,   462.751,  4725.867
         151,  0.3436973E+06,  0.6287447E+07,   647.977,  6655.229
         152,  0.3434362E+06,  0.6287163E+07,   270.372,  4012.200
         153,  0.3434018E+06,  0.6284646E+07,   232.356,  1071.586
         154,  0.3432265E+06,  0.6284836E+07,   462.978,  4771.616
         155,  0.3439336E+06,  0.6287700E+07,   355.482,  6026.752
         156,  0.3442172E+06,  0.6287999E+07,   536.520,  6231.585
         157,  0.3435263E+06,  0.6287547E+07,   293.424,  4648.702
         158,  0.3437847E+06,  0.6287856E+07,   425.767,  5635.540
         159,  0.3433574E+06,  0.6284234E+07,   264.494,  1150.491
         160,  0.3431920E+06,  0.6284437E+07,   455.380,  4440.723
         161,  0.3454339E+06,  0.6288455E+07,   357.144,  3876.569
         162,  0.3449717E+06,  0.6288402E+07,   490.208,  7354.764
         163,  0.3452187E+06,  0.6288701E+07,   548.313,  8249.256
         164,  0.3456802E+06,  0.6288658E+07,   599.570,  8235.955
         165,  0.3458030E+06,  0.6288626E+07,  9484.433,  9998.999
         166,  0.3445130E+06,  0.6288291E+07,   424.294,  6233.808
         167,  0.3447677E+06,  0.6288615E+07,   622.121,  8180.407
         168,  0.3440683E+06,  0.6288155E+07,   382.576,  6695.592
         169,  0.3443118E+06,  0.6288531E+07,   888.584,  8136.350
         170,  0.3433130E+06,  0.6283822E+07,   271.304,  1288.861
         171,  0.3431574E+06,  0.6284039E+07,   431.001,  4191.811
         172,  0.3432806E+06,  0.6283512E+07,   264.957,  1783.159
         173,  0.3431229E+06,  0.6283641E+07,   271.240,  2834.348
         174,  0.3431982E+06,  0.6283510E+07,   118.758,  1400.342
         175,  0.3432632E+06,  0.6283274E+07,   175.973,  1774.323
         176,  0.3431880E+06,  0.6283406E+07,   138.948,  1282.739
         177,  0.3432003E+06,  0.6282984E+07,   440.213,  4630.428
         178,  0.3431808E+06,  0.6283272E+07,  6047.069,  9987.734
         179,  0.3431660E+06,  0.6283080E+07,  3369.723,  9979.341
         180,  0.3430480E+06,  0.6282660E+07,  5147.725,  9998.729
         181,  0.3431103E+06,  0.6282923E+07,  2896.848,  9971.502
         182,  0.3439789E+06,  0.6282442E+07,    79.387,  1216.887
         183,  0.3442783E+06,  0.6282402E+07,   184.025,  3556.277
         184,  0.3441588E+06,  0.6282307E+07,   260.934,  2864.994
         185,  0.3435562E+06,  0.6282464E+07,   107.425,  1480.017
         186,  0.3436901E+06,  0.6282325E+07,   634.221,  7809.141
         187,  0.3443156E+06,  0.6282277E+07,  3388.497,  9997.641
         188,  0.3431501E+06,  0.6282484E+07,   129.067,  1683.304
         189,  0.3432408E+06,  0.6282344E+07,   547.882,  6199.694
         190,  0.3428132E+06,  0.6282359E+07,  3446.482,  9983.158
         191,  0.3431182E+06,  0.6286156E+07,   209.125,  1700.923
         192,  0.3430907E+06,  0.6285781E+07,   180.607,   993.717
         193,  0.3430632E+06,  0.6286139E+07,  2716.900,  9836.272
         194,  0.3429435E+06,  0.6285880E+07,  5015.344,  9902.470
         195,  0.3431485E+06,  0.6286522E+07,   226.480,  3140.028
         196,  0.3430783E+06,  0.6286322E+07,   311.172,  2992.981
         197,  0.3430913E+06,  0.6286490E+07,   343.253,  2685.443
         198,  0.3430660E+06,  0.6285396E+07,   167.211,   852.201
         199,  0.3429207E+06,  0.6285516E+07,   446.445,  4065.111
         200,  0.3431788E+06,  0.6286887E+07,   301.387,  3752.225
         201,  0.3431065E+06,  0.6286673E+07,   418.842,  4446.442
         202,  0.3430413E+06,  0.6285012E+07,   175.994,   789.532
         203,  0.3428979E+06,  0.6285151E+07,   364.220,  3700.950
         204,  0.3432652E+06,  0.6287263E+07,   385.524,  5057.901
         205,  0.3431216E+06,  0.6286856E+07,  3098.058,  9959.132
         206,  0.3430942E+06,  0.6287170E+07,   598.771,  7047.881
         207,  0.3430630E+06,  0.6287033E+07,  7100.825,  9997.627
         208,  0.3430167E+06,  0.6284627E+07,   174.585,   786.154
         209,  0.3428752E+06,  0.6284786E+07,   380.656,  3773.212
         210,  0.3434078E+06,  0.6287650E+07,   653.319,  7001.790
         211,  0.3431968E+06,  0.6287500E+07,   482.191,  7954.547
         212,  0.3429920E+06,  0.6284243E+07,   205.995,   869.929
         213,  0.3428524E+06,  0.6284422E+07,   433.327,  3814.014
         214,  0.3436661E+06,  0.6287959E+07,   310.399,  5538.675
         215,  0.3438801E+06,  0.6288386E+07,   827.446,  8024.666
         216,  0.3432680E+06,  0.6287693E+07,  5080.245,  9988.384
         217,  0.3435048E+06,  0.6288155E+07,   576.019,  8112.407
         218,  0.3433530E+06,  0.6288076E+07,  9999.000,  9999.000
         219,  0.3429673E+06,  0.6283858E+07,   215.544,   997.477
         220,  0.3428297E+06,  0.6284057E+07,   557.685,  4403.073
         221,  0.3454650E+06,  0.6288904E+07,   181.089,  3538.242
         222,  0.3450147E+06,  0.6288913E+07,   262.194,  7419.535
         223,  0.3452495E+06,  0.6289158E+07,   331.055,  6557.895
         224,  0.3458162E+06,  0.6288833E+07,   749.818,  8695.922
         225,  0.3457068E+06,  0.6289072E+07,   382.028,  7031.933
         226,  0.3445665E+06,  0.6288855E+07,   444.721,  7577.736
         227,  0.3448078E+06,  0.6289095E+07,   318.051,  6788.047
         228,  0.3458295E+06,  0.6289040E+07,  1247.276,  6808.803
         229,  0.3441235E+06,  0.6288762E+07,   566.663,  8017.501
         230,  0.3443530E+06,  0.6289035E+07,   754.219,  9040.277
         231,  0.3437188E+06,  0.6288582E+07,   515.524,  7536.059
         232,  0.3439150E+06,  0.6288896E+07,   938.971,  8910.067
         233,  0.3430302E+06,  0.6283535E+07,  4864.988,  9972.916
         234,  0.3428069E+06,  0.6283692E+07,  6639.340,  9997.249
         235,  0.3438701E+06,  0.6282190E+07,    72.177,  1156.403
         236,  0.3441961E+06,  0.6282182E+07,   196.806,  5524.361
         237,  0.3440851E+06,  0.6282060E+07,   313.874,  4531.587
         238,  0.3433747E+06,  0.6282206E+07,    93.371,  1350.855
         239,  0.3435771E+06,  0.6282058E+07,  1397.646,  9139.682
         240,  0.3442219E+06,  0.6282086E+07,  3511.413,  9998.174
         241,  0.3429039E+06,  0.6282219E+07,   111.352,  1530.845
         242,  0.3430939E+06,  0.6282057E+07,  1182.818,  8823.405
         243,  0.3426395E+06,  0.6282051E+07,   870.062,  7060.214
         244,  0.3425540E+06,  0.6282240E+07,  5188.455,  9997.830
         245,  0.3430363E+06,  0.6286473E+07,  6476.120,  9994.796
         246,  0.3427735E+06,  0.6285615E+07,   204.042,  1072.293
         247,  0.3427526E+06,  0.6285270E+07,   184.811,   893.197
         248,  0.3425916E+06,  0.6285423E+07,   455.281,  5154.119
         249,  0.3426049E+06,  0.6285750E+07,  6389.942,  9997.096
         250,  0.3427318E+06,  0.6284925E+07,   178.380,   813.623
         251,  0.3425782E+06,  0.6285096E+07,   370.558,  3477.432
         252,  0.3427110E+06,  0.6284581E+07,   170.019,   781.292
         253,  0.3425648E+06,  0.6284769E+07,   387.895,  3117.778
         254,  0.3430258E+06,  0.6287406E+07,  9158.990,  9998.954
         255,  0.3429632E+06,  0.6287133E+07,  9991.303,  9999.000
         256,  0.3426901E+06,  0.6284236E+07,   188.078,   842.689
         257,  0.3425515E+06,  0.6284442E+07,   439.223,  2782.314
         258,  0.3426693E+06,  0.6283891E+07,   176.440,   860.333
         259,  0.3425381E+06,  0.6284115E+07,   528.080,  2997.768
         260,  0.3433788E+06,  0.6288388E+07,   378.865,  7630.862
         261,  0.3435342E+06,  0.6288649E+07,   767.083,  8106.092
         262,  0.3434092E+06,  0.6288558E+07,   937.885,  8830.897
         263,  0.3432575E+06,  0.6288479E+07,  9465.072,  9998.999
         264,  0.3425248E+06,  0.6283788E+07,  5574.773,  9987.510
         265,  0.3454913E+06,  0.6289325E+07,   133.259,  3155.117
         266,  0.3450427E+06,  0.6289340E+07,  2198.790,  9992.908
         267,  0.3445943E+06,  0.6289275E+07,  3735.061,  9998.692
         268,  0.3441444E+06,  0.6289169E+07,  8519.659,  9998.922
         269,  0.3437305E+06,  0.6288963E+07,  4196.203,  9998.702
         270,  0.3434130E+06,  0.6288740E+07,  9999.000,  9999.000
         271,  0.3437921E+06,  0.6281927E+07,    79.566,  1282.024
         272,  0.3441109E+06,  0.6281964E+07,   262.305,  4898.433
         273,  0.3440069E+06,  0.6281814E+07,   179.638,  3157.981
         274,  0.3432962E+06,  0.6281909E+07,   109.750,  1628.547
         275,  0.3434969E+06,  0.6281777E+07,   797.011,  8254.172
         276,  0.3440710E+06,  0.6281841E+07,  2843.349,  9955.228
         277,  0.3428295E+06,  0.6281889E+07,   151.694,  2013.638
         278,  0.3430156E+06,  0.6281743E+07,   993.910,  8353.278
         279,  0.3424730E+06,  0.6281876E+07,   594.237,  7497.908
         280,  0.3425685E+06,  0.6281705E+07,   555.770,  6886.325
         281,  0.3423875E+06,  0.6282066E+07,  8994.888,  9998.913
         282,  0.3424375E+06,  0.6281703E+07,  9201.390,  9998.909
         283,  0.3424230E+06,  0.6285558E+07,   211.486,  1084.639
         284,  0.3424171E+06,  0.6285248E+07,   198.590,   961.235
         285,  0.3422442E+06,  0.6285427E+07,   478.805,  4165.667
         286,  0.3422444E+06,  0.6285734E+07,  7434.101,  9998.172
         287,  0.3424112E+06,  0.6284939E+07,   191.467,   870.477
         288,  0.3422440E+06,  0.6285120E+07,   368.371,  3121.910
         289,  0.3424054E+06,  0.6284630E+07,   188.963,   860.119
         290,  0.3422439E+06,  0.6284813E+07,   361.014,  3101.130
         291,  0.3423995E+06,  0.6284320E+07,   210.176,   943.089
         292,  0.3422437E+06,  0.6284506E+07,   394.125,  3275.952
         293,  0.3423936E+06,  0.6284011E+07,   173.047,   909.878
         294,  0.3422435E+06,  0.6284199E+07,   498.054,  3920.625
         295,  0.3422433E+06,  0.6283892E+07,  6488.869,  9994.549
         296,  0.3437117E+06,  0.6281664E+07,    95.186,  1555.439
         297,  0.3439085E+06,  0.6281468E+07,   349.192,  3242.990
