id,ctrd_x,ctrd_y,cfl_dt_min,cfl_dt_mean
           1,  0.3462918E+06,  0.6286517E+07,    12.221,    13.459
           2,  0.3461849E+06,  0.6286746E+07,     8.637,     9.411
           3,  0.3463364E+06,  0.6286913E+07,    16.458,    17.110
           4,  0.3460515E+06,  0.6285944E+07,    11.173,    12.094
           5,  0.3459592E+06,  0.6286187E+07,    16.673,    17.866
           6,  0.3458112E+06,  0.6285372E+07,    10.606,    11.461
           7,  0.3457334E+06,  0.6285627E+07,    16.866,    17.859
           8,  0.3455708E+06,  0.6284800E+07,     9.983,    10.805
           9,  0.3455077E+06,  0.6285068E+07,    17.441,    18.336
          10,  0.3453305E+06,  0.6284228E+07,     9.454,    10.304
          11,  0.3452819E+06,  0.6284508E+07,    18.138,    18.946
          12,  0.3450902E+06,  0.6283655E+07,    10.011,    11.400
          13,  0.3450562E+06,  0.6283949E+07,    20.321,    21.149
          14,  0.3448304E+06,  0.6283390E+07,     6.187,     6.733
          15,  0.3448095E+06,  0.6283326E+07,     7.272,     8.235
          16,  0.3459293E+06,  0.6286840E+07,    13.837,    14.726
          17,  0.3458522E+06,  0.6286416E+07,    12.990,    14.233
          18,  0.3456599E+06,  0.6286603E+07,    10.557,    11.446
          19,  0.3460809E+06,  0.6287006E+07,     8.852,     9.730
          20,  0.3456699E+06,  0.6286955E+07,     9.988,    10.902
          21,  0.3458640E+06,  0.6287126E+07,    12.060,    12.813
          22,  0.3461940E+06,  0.6287138E+07,    13.234,    13.879
          23,  0.3456411E+06,  0.6285869E+07,    12.027,    13.014
          24,  0.3454753E+06,  0.6286075E+07,    15.502,    16.622
          25,  0.3454299E+06,  0.6285323E+07,    11.407,    12.336
          26,  0.3452907E+06,  0.6285548E+07,    15.855,    16.848
          27,  0.3452188E+06,  0.6284776E+07,    10.745,    11.645
          28,  0.3451062E+06,  0.6285020E+07,    16.398,    17.293
          29,  0.3450076E+06,  0.6284230E+07,    10.234,    11.187
          30,  0.3449216E+06,  0.6284492E+07,    17.225,    18.024
          31,  0.3447965E+06,  0.6283683E+07,    10.549,    12.043
          32,  0.3447370E+06,  0.6283965E+07,    19.335,    20.233
          33,  0.3446699E+06,  0.6283347E+07,    15.116,    18.591
          34,  0.3445524E+06,  0.6283437E+07,     6.100,     6.678
          35,  0.3445315E+06,  0.6283374E+07,     6.597,     7.928
          36,  0.3444885E+06,  0.6283242E+07,    13.697,    15.084
          37,  0.3454005E+06,  0.6286718E+07,    16.808,    18.331
          38,  0.3452830E+06,  0.6286263E+07,    17.943,    19.660
          39,  0.3450509E+06,  0.6286450E+07,    14.771,    16.013
          40,  0.3454475E+06,  0.6287082E+07,    15.284,    16.639
          41,  0.3451240E+06,  0.6286861E+07,    13.020,    14.202
          42,  0.3451250E+06,  0.6285754E+07,    16.262,    17.637
          43,  0.3449134E+06,  0.6285956E+07,    16.497,    17.672
          44,  0.3459772E+06,  0.6287257E+07,    11.196,    12.263
          45,  0.3456416E+06,  0.6287253E+07,    13.205,    14.522
          46,  0.3456576E+06,  0.6287423E+07,     8.796,     9.328
          47,  0.3460618E+06,  0.6287369E+07,    15.478,    16.289
          48,  0.3451449E+06,  0.6287202E+07,    13.887,    15.180
          49,  0.3454720E+06,  0.6287414E+07,    15.096,    16.622
          50,  0.3449670E+06,  0.6285245E+07,    14.804,    16.088
          51,  0.3447760E+06,  0.6285462E+07,    16.643,    17.632
          52,  0.3448090E+06,  0.6284736E+07,    13.424,    14.645
          53,  0.3446386E+06,  0.6284968E+07,    17.099,    17.955
          54,  0.3446510E+06,  0.6284227E+07,    12.180,    13.421
          55,  0.3445012E+06,  0.6284474E+07,    17.594,    18.458
          56,  0.3444930E+06,  0.6283718E+07,    12.005,    13.794
          57,  0.3443638E+06,  0.6283980E+07,    18.956,    20.155
          58,  0.3443710E+06,  0.6283332E+07,    14.472,    17.176
          59,  0.3442264E+06,  0.6283486E+07,    11.738,    13.118
          60,  0.3441498E+06,  0.6283232E+07,    13.753,    16.685
          61,  0.3443215E+06,  0.6283066E+07,     9.975,    11.651
          62,  0.3443930E+06,  0.6283108E+07,    14.865,    19.790
          63,  0.3447743E+06,  0.6286593E+07,    23.246,    25.769
          64,  0.3446813E+06,  0.6286144E+07,    20.742,    22.947
          65,  0.3444185E+06,  0.6286303E+07,    16.023,    17.571
          66,  0.3448213E+06,  0.6286981E+07,    24.459,    27.047
          67,  0.3444854E+06,  0.6286720E+07,    14.660,    16.266
          68,  0.3445645E+06,  0.6285665E+07,    20.696,    23.324
          69,  0.3443241E+06,  0.6285842E+07,    18.610,    20.700
          70,  0.3448518E+06,  0.6287345E+07,    25.064,    27.982
          71,  0.3445161E+06,  0.6287087E+07,    15.374,    17.193
          72,  0.3444476E+06,  0.6285186E+07,    17.648,    19.410
          73,  0.3442296E+06,  0.6285380E+07,    18.958,    20.744
          74,  0.3457422E+06,  0.6287534E+07,     7.818,     8.472
          75,  0.3451789E+06,  0.6287557E+07,    14.577,    15.968
          76,  0.3455355E+06,  0.6287764E+07,    12.287,    13.717
          77,  0.3459243E+06,  0.6287597E+07,    17.452,    18.456
          78,  0.3445560E+06,  0.6287463E+07,    14.340,    16.161
          79,  0.3449851E+06,  0.6287737E+07,    18.931,    21.713
          80,  0.3443308E+06,  0.6284706E+07,    16.272,    17.947
          81,  0.3441351E+06,  0.6284919E+07,    17.363,    18.365
          82,  0.3442140E+06,  0.6284227E+07,    14.979,    16.638
          83,  0.3440406E+06,  0.6284458E+07,    17.388,    18.442
          84,  0.3440972E+06,  0.6283748E+07,    14.876,    17.044
          85,  0.3439462E+06,  0.6283996E+07,    18.017,    19.417
          86,  0.3440052E+06,  0.6283386E+07,    17.375,    19.773
          87,  0.3438517E+06,  0.6283535E+07,    10.255,    11.552
          88,  0.3439633E+06,  0.6283132E+07,    20.722,    22.794
          89,  0.3437956E+06,  0.6283300E+07,    11.600,    13.922
          90,  0.3441350E+06,  0.6282967E+07,    14.646,    19.113
          91,  0.3443865E+06,  0.6282974E+07,    17.893,    23.647
          92,  0.3442858E+06,  0.6282807E+07,    17.526,    21.196
          93,  0.3444279E+06,  0.6282844E+07,    10.322,    13.475
          94,  0.3437787E+06,  0.6283036E+07,    12.824,    16.231
          95,  0.3439150E+06,  0.6282865E+07,    22.912,    25.794
          96,  0.3445120E+06,  0.6282991E+07,    25.034,    32.404
          97,  0.3441296E+06,  0.6286430E+07,    21.618,    24.150
          98,  0.3440613E+06,  0.6286001E+07,    21.273,    24.691
          99,  0.3438273E+06,  0.6286155E+07,    18.683,    21.164
         100,  0.3441801E+06,  0.6286825E+07,    23.962,    26.698
         101,  0.3438834E+06,  0.6286563E+07,    15.761,    17.452
         102,  0.3439892E+06,  0.6285557E+07,    21.639,    25.708
         103,  0.3437690E+06,  0.6285727E+07,    20.864,    23.959
         104,  0.3442203E+06,  0.6287205E+07,    24.660,    27.720
         105,  0.3439191E+06,  0.6286942E+07,    16.265,    18.335
         106,  0.3439171E+06,  0.6285114E+07,    17.268,    19.261
         107,  0.3437108E+06,  0.6285299E+07,    18.649,    20.179
         108,  0.3444317E+06,  0.6287624E+07,    13.615,    15.847
         109,  0.3439602E+06,  0.6287327E+07,    15.275,    17.520
         110,  0.3441965E+06,  0.6287580E+07,    23.085,    25.791
         111,  0.3438449E+06,  0.6284670E+07,    16.207,    18.105
         112,  0.3436525E+06,  0.6284872E+07,    17.518,    18.684
