Date,Sal_gperL,Temp_degC,TSS_mgperL,DO_mgperL,Ammonia_mgperL,NOx_mgperL,TN_mgperL,TP_mgperL,SiO2_mgperL,FRP_mgperL,TOC_mgperL,TON_mgperL,DOC_mgperL,Chlorophyll_mgperm3,Ecoli_cfuper100mL,FaecalColiform_cfuper100mL,Enterococci_cfuper100mL
21/01/2005 00:00,,28.7,,9.1,0.01,0.01,0.32,0.019,,0.007,,,,3.6,200,41,200
21/01/2005 00:00,,,,,0.01,0.01,0.32,0.018,,0.007,,,,3.4,240,42,240
04/02/2005 00:00,,23.9,,8.1,0.02,0.1,0.44,0.024,,0.009,,,,,160,82,160
04/02/2005 00:00,,,,,0.02,0.1,0.44,0.027,,0.009,,,,,170,80,170
14/02/2005 00:00,,26.7,,9.6,0.01,0.07,0.33,0.016,,0.008,,,,4.1,58,6,58
14/02/2005 00:00,,,,,0.01,0.06,0.38,0.016,,0.008,,,,4.8,84,9,84
10/03/2005 00:00,,,,,,,,,,,,,,,,,
10/03/2005 00:00,,,,,,,,,,,,,,,,,
10/03/2005 00:00,,26.4,,8,0.005,0.07,0.35,0.017,,0.009,,,,6.1,9,9,9
10/03/2005 00:00,,,,,0.005,0.08,0.37,0.017,,0.009,,,,7.2,10,14,10
21/04/2005 00:00,,21.8,,9.8,0.005,0.24,0.48,0.01,,0.006,,,,4,98,38,98
21/04/2005 00:00,,,,,0.01,0.24,0.47,0.011,,0.006,,,,3.1,120,33,120
27/05/2005 00:00,,16.3,,10.7,0.02,0.22,0.47,0.021,,0.012,,,,2.4,210,470,210
27/05/2005 00:00,,,,,0.01,0.22,0.47,0.01,,0.006,,,,2,200,440,200
20/06/2005 00:00,,14.3,,11.3,0.005,0.26,0.49,0.006,,0.004,,,,1.2,35,32,35
20/06/2005 00:00,,,,,0.005,0.27,0.49,0.008,,0.006,,,,0.9,37,29,37
02/07/2005 00:00,,15.2,,9.2,0.03,0.46,0.79,0.035,,0.011,,,,,560,800,560
02/07/2005 00:00,,,,,0.03,0.47,0.8,0.035,,0.011,,,,,600,750,600
20/07/2005 00:00,,18,,12,0.005,0.22,0.41,0.015,,0.007,,,,13.8,8,6,8
20/07/2005 00:00,,,,,,,,,,,,,,14.3,,,
19/08/2005 00:00,,,,,,,,,,,,,,,,,
19/08/2005 00:00,,,,,,,,,,,,,,,,,
19/08/2005 00:00,,,,,,,,,,,,,,,,,
19/08/2005 00:00,,,,,,,,,,,,,,,,,
24/09/2005 00:00,,,,,,,,,,,,,,,,,
24/09/2005 00:00,,,,,,,,,,,,,,,,,
30/10/2005 00:00,,23,,9.5,0.01,0.15,0.45,0.012,,0.007,,,,2.3,1100,89,1100
30/10/2005 00:00,,,,,0.01,0.15,0.46,0.013,,0.007,,,,1.8,1200,88,1200
29/11/2005 00:00,,,,,0.005,0.04,0.27,0.017,,0.009,,,,4.7,260,160,260
29/11/2005 00:00,,,,,,,,,,,,,,13,,,
17/12/2005 00:00,,,,,0.01,0.06,0.5,0.022,,0.008,,,,19.2,210,14,210
17/12/2005 00:00,,,,,,,,,,,,,,19.9,,,
16/01/2006 00:00,,,,,0.005,0.04,0.55,0.026,,0.009,,,,44,5,20,5
16/01/2006 00:00,,,,,,,,,,,,,,56.3,,,
15/02/2006 00:00,,26.5,,7.3,0.01,0.04,0.34,0.013,,0.006,,,,6.3,17,6,17
15/02/2006 00:00,,,,,0.01,0.04,0.34,0.013,,0.005,,,,9,12,4,12
23/03/2006 00:00,,,,,0.005,0.1,0.5,0.02,,0.006,,,,23.8,15,21,15
23/03/2006 00:00,,,,,,,,,,,,,,24.5,,,
10/04/2006 00:00,,,,,,,,,,,,,,,,,
10/04/2006 00:00,,,,,,,,,,,,,,,,,
10/04/2006 00:00,,,,,,,,,,,,,,,,,
10/04/2006 00:00,,,,,,,,,,,,,,,,,
10/05/2006 00:00,,19.2,,12.4,0.01,0.02,0.51,0.032,,0.009,,,,33.8,7,15,7
10/05/2006 00:00,,,,,,,,,,,,,,87.9,,,
15/06/2006 00:00,,,,,,,,,,,,,,,,,
15/06/2006 00:00,,,,,,,,,,,,,,,,,
10/07/2006 00:00,,13.9,,11,0.01,0.57,0.76,0.008,,0.004,,,,1.9,7,3,7
10/07/2006 00:00,,,,,0.005,0.57,0.77,0.007,,0.003,,,,2.4,1,5,1
09/08/2006 00:00,,13.9,,10.5,0.005,0.61,0.8,0.008,,0.003,,,,3,4,5,4
09/08/2006 00:00,,,,,0.01,0.6,0.82,0.01,,0.004,,,,3.8,3,4,3
08/09/2006 00:00,,16.8,,9.7,0.01,0.49,0.78,0.022,,0.008,,,,,380,490,380
08/09/2006 00:00,,,,,0.01,0.49,0.78,0.021,,0.006,,,,,340,440,340
14/09/2006 00:00,,20.5,,10.5,0.03,0.49,0.78,0.031,,0.007,,,,5.2,51,67,51
14/09/2006 00:00,,,,,0.01,0.49,0.73,0.019,,0.007,,,,4.7,21,61,21
27/09/2006 00:00,,20.2,,9.9,0.02,0.41,0.68,0.013,,0.005,,,,3.1,33,70,33
27/09/2006 00:00,,,,,0.01,0.42,0.7,0.014,,0.005,,,,3.3,30,28,30
08/10/2006 00:00,,25.7,,11.6,0.01,0.28,0.59,0.021,,0.006,,,,2.8,1900,56,1900
