Date,Sal_gperL,Temp_degC,TSS_mgperL,DO_mgperL,Ammonia_mgperL,NOx_mgperL,TN_mgperL,TP_mgperL,SiO2_mgperL,FRP_mgperL,TOC_mgperL,TON_mgperL,DOC_mgperL,Chlorophyll_mgperm3,Ecoli_cfuper100mL,FaecalColiform_cfuper100mL,Enterococci_cfuper100mL
21/01/2005 00:00,,25.5,2,6.6,0.005,0.01,0.28,0.01,0.8,0.004,,, ,1.8,,42,160
21/01/2005 00:00,,,2,,0.005,0.005,0.26,0.01,0.8,0.004,,, ,1.4,,38,150
04/02/2005 00:00,,24.2,,5.1,0.005,0.01,0.22,0.015,,0.006,,, ,,,80,140
04/02/2005 00:00,,,,,0.005,0.01,0.24,0.015,,0.007,,, ,,,76,130
14/02/2005 00:00,,24,2,7.5,0.01,0.005,0.21,0.01,2.2,0.005,,, ,1.1,,24,23
14/02/2005 00:00,,,2,,0.005,0.005,0.21,0.011,2.2,0.005,,, ,1,,24,34
10/03/2005 00:00,,,2,,,,,,1.6,,,, ,,,,
10/03/2005 00:00,,,2,,,,,,1.6,,,, ,,,,
10/03/2005 00:00,,24.5,2,7.4,0.01,0.01,0.28,0.011,1.6,0.006,,, ,2,,120,57
10/03/2005 00:00,,,2,,0.01,0.01,0.28,0.011,1.6,0.007,,, ,1.6,,160,70
21/04/2005 00:00,,21,2,6.1,0.01,0.01,0.25,0.01,0.5,0.004,,, ,2.1,,200,52
21/04/2005 00:00,,,2,,0.01,0.01,0.25,0.011,0.5,0.004,,, ,2.8,,200,57
27/05/2005 00:00,,15.3,2,8.8,0.005,0.01,0.25,0.008,0.9,0.005,,, ,3.6,,240,43
27/05/2005 00:00,,,2,,0.005,0.01,0.26,0.009,0.9,0.005,,, ,2.7,,230,43
20/06/2005 00:00,,13.2,2,10.3,0.005,0.01,0.21,0.007,0.8,0.004,,, ,2.1,,27,32
20/06/2005 00:00,,,2,,0.005,0.005,0.21,0.008,0.8,0.005,,, ,1.4,,27,41
02/07/2005 00:00,,13.9,,8.9,0.02,0.15,0.46,0.024,,0.007,,, ,,,290,1100
02/07/2005 00:00,,,,,0.01,0.15,0.38,0.019,,0.006,,, ,,,350,600
20/07/2005 00:00,,11.4,4,8.2,0.01,0.18,0.39,0.01,2.3,0.005,,, ,2.7,,6,9
20/07/2005 00:00,,,4,,0.01,0.18,0.39,0.01,2.3,0.005,,, ,2.9,,11,16
19/08/2005 00:00,,,,,,,,,,,,, ,,,,
19/08/2005 00:00,,,,,,,,,,,,, ,,,,
19/08/2005 00:00,,,,,,,,,,,,, ,,,,
19/08/2005 00:00,,,,,,,,,,,,, ,,,,
24/09/2005 00:00,,,,,,,,,,,,, ,,,,
24/09/2005 00:00,,,,,,,,,,,,, ,,,,
30/10/2005 00:00,,23.2,2,11.6,0.01,0.02,0.36,0.011,0.6,0.006,,, ,1.6,,34,270
30/10/2005 00:00,,,2,,0.01,0.01,0.36,0.011,0.6,0.005,,, ,1,,87,290
29/11/2005 00:00,,21,1,6.1,0.01,0.12,0.34,0.011,1.86,0.004,,, ,2,,160,61
29/11/2005 00:00,,,1,,0.01,0.12,0.35,0.012,1.86,0.004,,, ,2.3,,150,70
17/12/2005 00:00,,24.6,3,7.5,0.01,0.11,0.7,0.036,4.1,0.014,,, ,7.1,,80,48
17/12/2005 00:00,,,3,,0.01,0.11,0.69,0.036,4.1,0.015,,, ,7.5,,74,28
16/01/2006 00:00,,25.6,1,5.7,0.01,0.02,0.57,0.023,1.08,0.009,,, ,5,,32,510
16/01/2006 00:00,,,1,,0.01,0.01,0.53,0.019,1.08,0.011,,, ,4.9,,24,210
15/02/2006 00:00,,25.2,1,5.6,0.01,0.01,0.3,0.011,2.28,0.006,,, ,2,,45,48
15/02/2006 00:00,,,1,,0.01,0.01,0.32,0.011,2.28,0.006,,, ,2,,47,94
23/03/2006 00:00,,22.8,2,1.5,0.07,0.01,0.37,0.018,2.41,0.008,,, ,4.3,,40,37
23/03/2006 00:00,,,2,,0.07,0.01,0.37,0.018,2.41,0.008,,, ,4.3,,34,24
10/04/2006 00:00,,,1,,,,,,1.36,,,, ,,,,
10/04/2006 00:00,,,1,,,,,,1.36,,,, ,,,,
10/04/2006 00:00,,28.1,1,4.4,0.04,0.04,0.42,0.014,1.36,0.006,,, ,3.5,,12,20
10/04/2006 00:00,,,1,,0.04,0.04,0.4,0.014,1.36,0.006,,, ,5,,23,19
10/05/2006 00:00,,16.5,,7.5,0.01,0.17,0.46,0.009,,0.004,,, ,3,,10,15
10/05/2006 00:00,,,,,0.01,0.17,0.45,0.01,,0.004,,, ,3.3,,18,12
15/06/2006 00:00,,12.2,,7.9,0.005,0.21,0.47,0.007,,0.003,,, ,3.8,,35,30
15/06/2006 00:00,,,,,0.01,0.2,0.48,0.007,,0.003,,, ,3.5,,24,32
10/07/2006 00:00,,11.1,2,8.8,0.01,0.21,0.46,0.011,2.54,0.004,,, ,5.3,,210,78
10/07/2006 00:00,,,2,,0.01,0.21,0.49,0.013,2.54,0.004,,, ,8,,140,50
09/08/2006 00:00,,12.5,2,9.4,0.01,0.14,0.45,0.011,1.79,0.004,,, ,6,,15,16
09/08/2006 00:00,,,2,,0.01,0.14,0.41,0.011,1.79,0.004,,, ,6.1,,10,16
08/09/2006 00:00,,15.4,,8.5,0.04,0.03,0.41,0.016,,0.005,,, ,,,29,200
08/09/2006 00:00,,,,,0.04,0.03,0.42,0.016,,0.005,,, ,,,24,240
14/09/2006 00:00,,15.6,2,8.5,0.02,0.11,0.41,0.011,2.07,0.004,,, ,2.8,,35,13
14/09/2006 00:00,,,2,,0.02,0.11,0.42,0.011,2.07,0.004,,, ,2.6,,39,19
25/09/2006 00:00,,19,,9,0.02,0.11,0.39,0.009,,0.005,,, ,2.6,,16,52
25/09/2006 00:00,,,,,0.03,0.11,0.38,0.008,,0.005,,, ,2.8,,21,49
27/09/2006 00:00,,21.2,,9.6,0.05,0.11,0.41,0.01,,0.006,,, ,2.2,,15,620
27/09/2006 00:00,,,,,0.06,0.11,0.4,0.01,,0.006,,, ,2.1,,16,410
08/10/2006 00:00,,21.4,1,9.2,0.02,0.11,0.33,0.007,0.96,0.004,,, ,2.1,,5,10
08/10/2006 00:00,,,1,,0.02,0.11,0.31,0.006,0.96,0.003,,, ,2,,7,8
07/11/2006 00:00,,21.2,1,8.5,0.01,0.04,0.29,0.008,1.58,0.003,,, ,3,,10,8
07/11/2006 00:00,,,1,,0.01,0.04,0.3,0.008,1.58,0.003,,, ,2.9,,3,9
07/12/2006 00:00,,23.9,1,11.4,0.01,0.01,0.27,0.012,3.05,0.007,,, ,2,,12,34
07/12/2006 00:00,,,1,,0.005,0.01,0.28,0.011,3.05,0.005,,, ,2.7,,10,41
12/01/2007 00:00,,27.4,,11.2,0.005,0.005,0.26,0.008,,0.005,,, ,1.1,,0.5,33
12/01/2007 00:00,,,,,0.005,0.005,0.26,0.009,,0.006,,, ,1.8,,0.5,38
05/02/2007 00:00,,26.7,2,8.7,0.005,0.005,0.31,0.013,0.21,0.005,,, ,4.9,,6,74
05/02/2007 00:00,,,2,,0.005,0.005,0.31,0.013,0.21,0.007,,, ,5.8,,6,69
13/02/2007 00:00,,23.1,,5.1,0.03,0.05,0.37,0.02,,0.005,,, ,,,850,810
13/02/2007 00:00,,,,,0.02,0.05,0.39,0.021,,0.005,,, ,,,840,790
07/03/2007 00:00,,23.3,4,3.5,0.02,0.42,0.99,0.055,4.09,0.013,,, ,9.7,,200,190
07/03/2007 00:00,,,4,,0.03,0.42,1,0.051,4.09,0.013,,, ,10.8,,190,180
12/04/2007 00:00,,25,3,12.8,0.005,0.12,0.59,0.018,1.34,0.009,,, ,6.1,,20,13
12/04/2007 00:00,,,3,,0.005,0.13,0.59,0.018,1.34,0.008,,, ,6.3,,19,9
18/05/2007 00:00,,19.3,1,8.6,0.01,0.09,0.4,0.014,1.74,0.006,,, ,2.7,,110,420
18/05/2007 00:00,,,1,,0.01,0.09,0.16,0.014,1.74,0.007,,, ,2.9,,,
05/06/2007 00:00,,14.5,2,8.1,0.01,0.16,0.48,0.01,1.87,0.004,,, ,3.5,,29,58
05/06/2007 00:00,,,2,,0.01,0.16,0.44,0.01,1.87,0.005,,, ,3,,29,74
11/06/2007 00:00,,13.2,,10.3,0.01,0.18,0.52,0.013,,0.005,,, ,,,310,180
11/06/2007 00:00,,,,,0.01,0.18,0.47,0.012,,0.005,,, ,,,290,180
26/07/2007 00:00,,10.3,,10.4,0.01,0.53,0.98,0.038,,0.013,,, ,11.5,,81,66
26/07/2007 00:00,,,,,0.01,0.53,0.97,0.036,,0.013,,, ,10.7,,97,61
10/08/2007 00:00,,14.5,6,12.9,0.01,0.41,0.93,0.042,4.61,0.011,,, ,1.9,,490,1000
10/08/2007 00:00,,,6,,0.01,0.41,0.88,0.037,4.61,0.011,,, ,17.6,,540,610
03/09/2007 00:00,,16.6,4,11.1,0.01,0.26,0.58,0.023,2.79,0.008,,, ,40.5,,39,53
03/09/2007 00:00,,,4,,0.01,0.26,0.56,0.021,2.79,0.006,,, ,54.8,,42,60
03/10/2007 00:00,,20.3,4,10.2,0.005,0.005,0.33,0.015,0.35,0.004,,, ,6.9,,22,28
03/10/2007 00:00,,,4,,0.005,0.005,0.35,0.015,0.35,0.004,,, ,7.4,,32,29
02/11/2007 00:00,,22.8,1,8.7,0.02,0.01,0.33,0.014,0.57,0.003,,, ,4.5,,65,36
02/11/2007 00:00,,,1,,0.02,0.01,0.33,0.014,0.57,0.003,,, ,5.3,,62,41
08/12/2007 00:00,,23.4,,7.9,0.01,0.08,0.34,0.015,,0.005,,, ,5.2,,92,92
08/12/2007 00:00,,,,,0.01,0.08,0.36,0.015,,0.006,,, ,5.8,,85,79
07/01/2008 00:00,,26,3,6.2,0.005,0.005,0.28,0.013,2.45,0.006,,, ,3.4,,54,19
07/01/2008 00:00,,,3,,0.01,0.01,0.29,0.013,2.45,0.006,,, ,3.2,,76,27
06/02/2008 00:00,,22.1,43,6.8,0.12,0.43,1.22,0.149,4.01,0.021,,, ,,,5600,6000
06/02/2008 00:00,,,43,,0.11,0.48,1.27,0.149,4.01,0.021,,, ,,,4900,6800
24/02/2008 00:00,,26.7,,9.6,0.01,0.07,0.66,0.038,,0.01,,, ,12,,1200,980
24/02/2008 00:00,,,,,0.01,0.07,0.64,0.034,,0.009,,, ,12.4,,50,40
07/03/2008 00:00,,24.2,4,9,0.005,0.03,0.47,0.024,2.59,0.01,,, ,7.4,,40,38
07/03/2008 00:00,,,4,,0.005,0.03,0.45,0.025,2.59,0.01,,, ,10.3,,35,34
