Date,Sal_gperL,Temp_degC,TSS_mgperL,DO_mgperL,Ammonia_mgperL,NOx_mgperL,TN_mgperL,TP_mgperL,SiO2_mgperL,FRP_mgperL,TOC_mgperL,TON_mgperL,DOC_mgperL,Chlorophyll_mgperm3,Ecoli_cfuper100mL,FaecalColiform_cfuper100mL,Enterococci_cfuper100mL
13/07/2009 00:00,,12.2,,10,0.02,0.59,0.91,0.032,,0.01,,,,13,,,
13/07/2009 00:00,,,,,0.02,0.59,0.89,0.032,,0.01,,,,12.4,,,
7/08/2009 00:00,,12.8,,12.1,0.005,0.55,0.71,0.022,,0.006,,,,18.3,,,
7/08/2009 00:00,,,,,0.01,0.55,0.87,0.023,,0.006,,,,18.5,,,
27/08/2009 00:00,,14.9,,10.1,0.01,0.65,1.05,0.036,,0.007,,,,17.3,,,
27/08/2009 00:00,,,,,0.01,0.65,1.04,0.037,,0.007,,,,20,,,
17/09/2009 00:00,,18,,10.2,0.01,0.59,1.01,0.038,,0.009,,,,33.7,,,
17/09/2009 00:00,,,,,0.01,0.59,1.04,0.039,,0.009,,,,35.6,,,
7/10/2009 00:00,,18.4,,8.8,0.01,0.69,1.15,0.041,,0.012,,,,24.8,,,
7/10/2009 00:00,,,,,0.01,0.7,1.16,0.043,,0.013,,,,25,,,
29/10/2009 00:00,,20.9,,8,0.02,0.56,1.12,0.033,,0.007,,,,19.2,,,
29/10/2009 00:00,,,,,0.02,0.55,1.1,0.035,,0.007,,,,17.5,,,
19/11/2009 00:00,,25.7,,8.5,0.005,0.14,0.67,0.041,,0.006,,,,38.6,,,
19/11/2009 00:00,,,,,0.005,0.16,0.68,0.042,,0.007,,,,38.7,,,
8/12/2009 00:00,,26.5,,7.6,0.005,0.005,0.51,0.039,,0.008,,,,27.1,,,
8/12/2009 00:00,,,,,0.005,0.005,0.49,0.041,,0.008,,,,27,,,
22/12/2009 00:00,,26.5,,7.1,0.005,0.005,0.47,0.033,,0.008,,,,23.9,,,
22/12/2009 00:00,,,,,0.005,0.005,0.45,0.034,,0.008,,,,21.1,,,
18/01/2010 00:00,,27.5,,6.9,0.005,0.06,0.56,0.031,,0.008,,,,37.3,,,
18/01/2010 00:00,,,,,0.005,0.07,0.61,0.033,,0.007,,,,33.6,,,
13/02/2010 00:00,,24.8,,4.8,0.06,0.25,0.7,0.067,,0.029,,,,3.1,,,
13/02/2010 00:00,,,,,0.07,0.34,0.8,0.063,,0.028,,,,3,,,
2/03/2010 00:00,,24.5,,4.6,0.06,0.23,0.82,0.074,,0.035,,,,15.2,,,
2/03/2010 00:00,,,,,0.07,0.23,0.82,0.072,,0.035,,,,14.6,,,
25/03/2010 00:00,,25.8,,7.2,0.01,0.2,0.73,0.045,,0.014,,,,22.3,,,
25/03/2010 00:00,,,,,0.01,0.2,0.73,0.045,,0.013,,,,23,,,
13/04/2010 00:00,,22.7,,7.3,0.01,0.51,0.96,0.032,,0.007,,,,16.5,,,
13/04/2010 00:00,,,,,0.01,0.51,0.95,0.034,,0.006,,,,20,,,
6/05/2010 00:00,,19,,8.5,0.01,0.26,0.72,0.027,,0.006,,,,22.1,,,
6/05/2010 00:00,,,,,0.01,0.26,0.72,0.028,,0.007,,,,21.9,,,
27/05/2010 00:00,,16.5,,9.5,0.01,0.09,0.62,0.027,,0.005,,,,30.4,,,
27/05/2010 00:00,,,,,0.01,0.08,0.62,0.027,,0.006,,,,30,,,
18/06/2010 00:00,,12.6,,8.4,0.05,0.69,1.07,0.046,,0.017,,,,7.6,,,
18/06/2010 00:00,,,,,0.05,0.69,1.08,0.045,,0.017,,,,7.6,,,
8/07/2010 00:00,,11.6,,10.4,0.01,0.59,0.94,0.027,,0.009,,,,14.8,,,
8/07/2010 00:00,,,,,0.01,0.59,0.93,0.027,,0.008,,,,14.7,,,
29/07/2010 00:00,,12.6,,10.2,0.01,0.96,1.35,0.026,,0.006,,,,13.4,,,
29/07/2010 00:00,,,,,0.01,0.57,0.91,0.026,,0.005,,,,10.9,,,
16/08/2010 00:00,,13.1,,9.6,0.01,0.59,0.95,0.034,,0.009,,,,14.2,,,
16/08/2010 00:00,,,,,0.01,0.63,1.02,0.034,,0.009,,,,14.4,,,
6/09/2010 00:00,,15.2,,9.7,0.02,0.5,0.84,0.035,,0.006,,,,24.3,,,
6/09/2010 00:00,,,,,0.02,0.51,0.84,0.036,,0.006,,,,24,,,
27/09/2010 00:00,,18.7,,9,0.005,0.4,0.86,0.03,,0.006,,,,14.7,,,
27/09/2010 00:00,,,,,0.005,0.4,0.74,0.028,,0.006,,,,11.9,,,
19/10/2010 00:00,,20.4,,7.3,0.005,0.31,0.63,0.035,,0.007,,,,14.7,,,
19/10/2010 00:00,,,,,0.005,0.31,0.61,0.032,,0.007,,,,14.8,,,
12/11/2010 00:00,,22.7,,7,0.02,0.47,0.9,0.05,,0.014,,,,8.7,,,
12/11/2010 00:00,,,,,0.03,0.46,0.9,0.05,,0.016,,,,8.2,,,
30/11/2010 00:00,,24.7,,6.4,0.05,0.15,0.6,0.04,,0.013,,,,16.2,,,
30/11/2010 00:00,,,,,0.05,0.16,0.6,0.04,,0.013,,,,12.4,,,
22/12/2010 00:00,,23.6,,5.2,0.07,0.35,0.9,0.071,,0.027,,,,9,,,
22/12/2010 00:00,,,,,0.07,0.36,0.91,0.07,,0.026,,,,8.8,,,
12/01/2011 00:00,,26.2,,6.1,0.02,0.16,0.57,0.042,,0.011,,,,15.4,,,
12/01/2011 00:00,,,,,0.02,0.17,0.59,0.042,,0.011,,,,16.6,,,
2/02/2011 00:00,,29,,6.6,0.005,0.05,0.39,0.037,,0.01,,,,20.6,,,
2/02/2011 00:00,,,,,0.01,0.05,0.4,0.041,,0.01,,,,19.6,,,
23/02/2011 00:00,,26.2,,6.6,0.005,0.08,0.44,0.035,,0.008,,,,19.2,,,
23/02/2011 00:00,,,,,0.01,0.08,0.46,0.037,,0.01,,,,16.6,,,
16/03/2011 00:00,,25.5,,7.4,0.005,0.005,0.39,0.035,,0.007,,,,25.1,,,
16/03/2011 00:00,,,,,0.01,0.005,0.42,0.036,,0.007,,,,22.4,,,
8/04/2011 00:00,,20.5,,7,0.02,0.3,0.64,0.032,,0.011,,,,11.3,,,
8/04/2011 00:00,,,,,0.02,0.3,0.62,0.032,,0.011,,,,11.4,,,
27/04/2011 00:00,,19,,8.1,0.03,0.49,0.9,0.035,,0.009,,,,20,,,
27/04/2011 00:00,,,,,0.03,0.49,0.89,0.035,,0.009,,,,19.9,,,
16/05/2011 00:00,,15.1,,9.7,0.01,0.38,0.69,0.024,,0.008,,,,18.5,,,
16/05/2011 00:00,,,,,0.01,0.38,0.74,0.029,,0.008,,,,26.6,,,
8/06/2011 00:00,,13.2,,8.8,0.04,0.73,1.04,0.048,,0.013,,,,3.6,,,
8/06/2011 00:00,,,,,0.04,0.73,1.05,0.047,,0.015,,,,2.8,,,
29/06/2011 00:00,,11.6,,10.4,0.01,0.38,0.7,0.026,,0.008,,,,9,,,
29/06/2011 00:00,,,,,0.01,0.39,0.71,0.028,,0.008,,,,9.4,,,
22/07/2011 00:00,,11.4,,10.2,0.04,0.64,1.05,0.11,,0.018,,,,4.5,,,
22/07/2011 00:00,,,,,0.04,0.64,1.08,0.112,,0.018,,,,4.1,,,
10/08/2011 00:00,,13.1,,11.3,0.005,0.38,0.67,0.029,,0.007,,,,20.9,,,
10/08/2011 00:00,,,,,0.005,0.38,0.67,0.03,,0.007,,,,20.3,,,
1/09/2011 00:00,,15.5,,8.6,0.03,0.6,0.94,0.046,,0.013,,,,13,,,
1/09/2011 00:00,,,,,0.03,0.6,0.96,0.046,,0.014,,,,13.7,,,
21/09/2011 00:00,,18.4,,9.3,0.01,0.39,0.79,0.036,,0.007,,,,20.3,,,
21/09/2011 00:00,,,,,0.02,0.39,0.79,0.039,,0.008,,,,19.4,,,
12/10/2011 00:00,,17.9,,7.6,0.05,0.48,0.91,0.054,,0.016,,,,10.2,,,
12/10/2011 00:00,,,,,0.05,0.47,0.88,0.052,,0.016,,,,10.6,,,
2/11/2011 00:00,,22.4,,7.9,0.02,0.24,0.56,0.044,,0.009,,,,18.6,,,
2/11/2011 00:00,,,,,0.02,0.24,0.59,0.046,,0.009,,,,20.1,,,
24/11/2011 00:00,,21,,6.4,0.06,0.4,0.82,0.046,,0.016,,,,14.8,,,
24/11/2011 00:00,,,,,0.06,0.4,0.83,0.046,,0.017,,,,15.1,,,
13/12/2011 00:00,,21.1,,6.5,0.06,0.56,1.24,0.114,,0.05,,,,4.7,,,
13/12/2011 00:00,,,,,0.07,0.58,1.29,0.119,,0.051,,,,5.2,,,
6/01/2012 00:00,,26.3,,6.4,0.04,0.17,0.62,0.051,,0.015,,,,16.1,,,
6/01/2012 00:00,,,,,0.04,0.16,0.64,0.058,,0.014,,,,17.3,,,
24/01/2012 00:00,,24.9,,7.4,0.04,0.18,0.66,0.06,,0.011,,,,27.8,,,
24/01/2012 00:00,,,,,0.04,0.2,0.67,0.065,,0.013,,,,30.9,,,
17/02/2012 00:00,,23,,5.9,0.05,0.22,0.72,0.089,,0.044,,,,7.7,,,
17/02/2012 00:00,,,,,0.05,0.22,0.7,0.084,,0.043,,,,4.3,,,
28/03/2012 00:00,,21.7,,6.8,0.04,0.23,0.67,0.059,,0.024,,,,12.4,,,
28/03/2012 00:00,,,,,0.04,0.23,0.71,0.058,,0.024,,,,12.2,,,
17/04/2012 00:00,,21,,6.7,0.04,0.36,0.81,0.045,,0.013,,,,17.5,,,
17/04/2012 00:00,,,,,0.04,0.36,0.81,0.046,,0.012,,,,16.7,,,
11/05/2012 00:00,,17.2,,8.2,0.02,0.27,0.66,0.04,,0.012,,,,10.2,,,
11/05/2012 00:00,,,,,0.02,0.26,0.65,0.041,,0.014,,,,10,,,
1/06/2012 00:00,,14.4,,9.1,0.01,0.52,0.95,0.039,,0.01,,,,24,,,
1/06/2012 00:00,,,,,0.005,0.51,0.96,0.039,,0.01,,,,22.1,,,
20/06/2012 00:00,,12,,9.1,0.07,0.79,1.22,0.076,,0.024,,,,5,,,
20/06/2012 00:00,,,,,0.06,0.78,1.21,0.071,,0.023,,,,5.5,,,
10/07/2012 00:00,,11.7,,10.7,0.03,0.74,1.08,0.038,,0.01,,,,13.1,,,
10/07/2012 00:00,,,,,0.03,0.74,1.07,0.038,,0.01,,,,13.5,,,
1/08/2012 00:00,,12.3,,10.1,0.01,0.35,0.71,0.03,,0.009,,,,9.6,,,
1/08/2012 00:00,,,,,0.01,0.35,0.72,0.032,,0.009,,,,9.3,,,
21/08/2012 00:00,,13,,12.9,0.005,0.25,0.8,0.038,,0.006,,,,42.3,,,
21/08/2012 00:00,,,,,0.005,0.24,0.77,0.035,,0.006,,,,48.6,,,
13/09/2012 00:00,,16.5,,9.5,0.02,0.29,0.76,0.044,,0.007,,,,18.5,,,
13/09/2012 00:00,,,,,0.02,0.29,0.76,0.04,,0.007,,,,18,,,
4/10/2012 00:00,,20,,8.2,0.01,0.66,1.09,0.042,,0.008,,,,25.4,,,
4/10/2012 00:00,,,,,0.02,0.65,1.07,0.042,,0.007,,,,25.8,,,
24/10/2012 00:00,,21.4,,7.5,0.02,0.33,0.84,0.037,,0.009,,,,20.6,,,
24/10/2012 00:00,,,,,0.03,0.33,0.84,0.039,,0.009,,,,20.8,,,
13/11/2012 00:00,,23.9,,8.5,0.005,0.11,0.59,0.039,,0.007,,,,30.5,,,
13/11/2012 00:00,,,,,0.005,0.11,0.57,0.042,,0.008,,,,31.6,,,
7/12/2012 00:00,,25.4,,8.9,0.005,0.06,0.62,0.041,,0.007,,,,35.9,,,
7/12/2012 00:00,,,,,0.005,0.07,0.62,0.042,,0.008,,,,35.9,,,
18/12/2012 00:00,,24.7,,8.1,0.005,0.005,0.57,0.048,,0.007,,,,38.1,,,
18/12/2012 00:00,,,,,0.005,0.005,0.56,0.046,,0.008,,,,40.3,,,
17/01/2013 00:00,,27.1,,7.2,0.005,0.005,0.53,0.05,,0.008,,,,34.6,,,
17/01/2013 00:00,,,,,0.005,0.005,0.55,0.05,,0.008,,,,27.8,,,
8/02/2013 00:00,,23.7,,4.6,0.13,0.91,1.63,0.083,,0.034,,,,14.2,,,
8/02/2013 00:00,,,,,0.13,0.91,1.65,0.087,,0.035,,,,10.3,,,
1/03/2013 00:00,,22.5,,6.9,0.03,0.17,0.6,0.039,,0.012,,,,3.4,,,
1/03/2013 00:00,,,,,0.04,0.17,0.61,0.04,,0.013,,,,3.3,,,
19/03/2013 00:00,,23.9,,6.4,0.04,0.21,0.64,0.036,,0.013,,,,9.6,,,
19/03/2013 00:00,,,,,0.05,0.22,0.65,0.041,,0.014,,,,10.1,,,
11/04/2013 00:00,,22.5,,7.8,0.04,0.23,0.72,0.041,,0.011,,,,20.7,,,
11/04/2013 00:00,,,,,0.04,0.23,0.71,0.039,,0.01,,,,27.2,,,
1/05/2013 00:00,,20.5,,10.1,0.02,0.25,0.65,0.035,,0.008,,,,34.9,,,
1/05/2013 00:00,,,,,0.02,0.26,0.63,0.03,,0.008,,,,17.1,,,
23/05/2013 00:00,,16,,8.7,0.02,0.21,0.58,0.032,,0.008,,,,23,,,
23/05/2013 00:00,,,,,0.02,0.21,0.6,0.035,,0.008,,,,25.3,,,
14/06/2013 00:00,,14.2,,9.6,0.005,0.44,0.74,0.034,,0.006,,,,32.5,,,
14/06/2013 00:00,,,,,0.005,0.44,0.78,0.037,,0.006,,,,33.6,,,
5/07/2013 00:00,,13.4,,10.3,0.04,0.31,0.72,0.051,,0.019,,,,1.8,,,
5/07/2013 00:00,,,,,0.04,0.32,0.73,0.052,,0.019,,,,2.1,,,
25/07/2013 00:00,,12.4,,9.2,0.01,0.31,0.67,0.025,,0.007,,,,8.3,,,
25/07/2013 00:00,,,,,0.01,0.3,0.68,0.023,,0.007,,,,7.6,,,
16/08/2013 00:00,,13.6,,10.7,0.005,0.35,0.78,0.025,,0.007,,,,33.1,,,
16/08/2013 00:00,,,,,0.005,0.34,0.76,0.023,,0.007,,,,29.9,,,
2/09/2013 00:00,,15.9,,10.9,0.01,0.32,0.74,0.03,,0.007,,,,29.3,,,
2/09/2013 00:00,,,,,0.01,0.32,0.74,0.032,,0.006,,,,15.6,,,
24/09/2013 00:00,,19.4,,9.9,0.01,0.26,0.74,0.038,,0.008,,,,35.8,,,
24/09/2013 00:00,,,,,0.01,0.26,0.75,0.039,,0.006,,,,34.8,,,
17/10/2013 00:00,,21.7,,9.3,0.005,0.12,0.58,0.05,,0.005,,,,34.4,,,
17/10/2013 00:00,,,,,0.005,0.12,0.63,0.061,,0.005,,,,32.8,,,
8/11/2013 00:00,,22.9,,8.4,0.005,0.005,0.48,0.041,,0.006,,,,30.7,,,
8/11/2013 00:00,,,,,0.005,0.005,0.48,0.041,,0.006,,,,33.1,,,
