Date,Sal_gperL,Temp_degC,TSS_mgperL,DO_mgperL,Ammonia_mgperL,NOx_mgperL,TN_mgperL,TP_mgperL,SiO2_mgperL,FRP_mgperL,TOC_mgperL,TON_mgperL,DOC_mgperL,Chlorophyll_mgperm3,Ecoli_cfuper100mL,FaecalColiform_cfuper100mL,Enterococci_cfuper100mL
22/09/2009 00:00,,20.2,,8.8,0.005,0.005,0.54,0.026,,,,,,1.8,,,
22/10/2009 00:00,,20.4,,6.5,0.005,0.005,0.77,0.049,,,,,,9.5,,,
27/11/2009 00:00,,26,,6.6,0.005,0.005,0.8,0.048,,,,,,9.1,,,
21/12/2009 00:00,,23.9,,5.8,0.005,0.01,0.59,0.049,,,,,,22.7,,,
14/01/2010 00:00,,25.9,,3.1,0.005,0.01,0.94,0.067,,,,,,16.7,,,
25/02/2010 00:00,,22.8,,5.9,0.005,0.005,1.04,0.105,,,,,,43.9,,,
09/03/2010 00:00,,21.8,,4.4,0.04,0.05,0.81,0.063,,,,,,21.9,,,
08/04/2010 00:00,,21.3,,8.2,0.01,0.1,0.72,0.068,,,,,,12.5,,,
14/05/2010 00:00,,13,,5.5,0.01,0.01,0.52,0.039,,,,,,4.2,,,
07/06/2010 00:00,,13.3,,7.4,0.04,0.51,1.33,0.1,,,,,,8.8,,,
19/07/2010 00:00,,10,,12.5,0.005,0.005,0.91,0.059,,,,,,114.1,,,
12/08/2010 00:00,,11.4,,11.4,0.01,0.27,0.77,0.044,,,,,,2.1,,,
