Date,Sal_gperL,Temp_degC,TSS_mgperL,DO_mgperL,Ammonia_mgperL,NOx_mgperL,TN_mgperL,TP_mgperL,SiO2_mgperL,FRP_mgperL,TOC_mgperL,TON_mgperL,DOC_mgperL,Chlorophyll_mgperm3,Ecoli_cfuper100mL,FaecalColiform_cfuper100mL,Enterococci_cfuper100mL
5/01/2005 00:00,,25.8,,7.7,,,,,,,,,,,,,
5/01/2005 00:00,,,,,0.005,0.005,0.54,0.052,,0.008,,,,16.6,10,8,10
5/01/2005 00:00,,25.8,,7.6,,,,,,,,,,,,,
5/01/2005 00:00,,,,,,,,,,,,,,24,,,
21/01/2005 00:00,,27.5,,8.7,,,,,,,,,,,,,
21/01/2005 00:00,,27.5,,8.7,0.005,0.005,0.54,0.053,,0.007,,,,32.3,4,9,4
21/01/2005 00:00,,27.5,,8.6,,,,,,,,,,,,,
21/01/2005 00:00,,,,,,,,,,,,,,35.2,,,
4/02/2005 00:00,,18.2,,7.8,,,,,,,,,,,,,
4/02/2005 00:00,,18.8,,7.7,0.005,0.12,0.54,0.046,,0.012,,,,,23,21,23
4/02/2005 00:00,,,,,0.005,0.12,0.56,0.045,,0.011,,,,,26,24,26
4/02/2005 00:00,,19,,7.7,,,,,,,,,,,,,
14/02/2005 00:00,,25.4,,6.7,,,,,,,,,,,,,
14/02/2005 00:00,,25.4,,6.2,0.03,0.45,0.9,0.068,,0.022,,,,29.4,14,8,14
14/02/2005 00:00,,25.4,,6.2,,,,,,,,,,,,,
14/02/2005 00:00,,,,,,,,,,,,,,25.8,,,
10/03/2005 00:00,,,,,,,,,,,,,,,,,
10/03/2005 00:00,,,,,,,,,,,,,,,,,
10/03/2005 00:00,,,,,,,,,,,,,,,,,
10/03/2005 00:00,,,,,,,,,,,,,,,,,
10/03/2005 00:00,,25.7,,6.6,,,,,,,,,,,,,
10/03/2005 00:00,,,,,0.01,0.43,0.9,0.051,,0.017,,,,15.5,4,30,4
10/03/2005 00:00,,25.8,,6.6,,,,,,,,,,,,,
10/03/2005 00:00,,,,,,,,,,,,,,19.2,,,
21/04/2005 00:00,,22.5,,9.9,,,,,,,,,,,,,
21/04/2005 00:00,,,,,0.005,0.005,0.48,0.038,,0.005,,,,41.7,10,8,10
21/04/2005 00:00,,22.5,,9.9,,,,,,,,,,,,,
21/04/2005 00:00,,,,,,,,,,,,,,43.8,,,
27/05/2005 00:00,,17.2,,10.3,,,,,,,,,,,,,
