Date,Sal_gperL,Temp_degC,TSS_mgperL,DO_mgperL,Ammonia_mgperL,NOx_mgperL,TN_mgperL,TP_mgperL,SiO2_mgperL,FRP_mgperL,TOC_mgperL,TON_mgperL,DOC_mgperL,Chlorophyll_mgperm3,Ecoli_cfuper100mL,FaecalColiform_cfuper100mL,Enterococci_cfuper100mL
06/01/2005 00:00,,,,,,,,,,,,,,1.6,,,
11/01/2005 00:00,,23.5,,,,,,,,,,,,,,,
11/01/2005 00:00,,,,,,,,,,,,,,3,,,
20/01/2005 00:00,,,,,,,,,,,,,,3.5,,,
21/01/2005 00:00,,26,2,6.7,0.01,0.07,0.36,0.01,1.3,0.005,,,,2.3,4,5,4
21/01/2005 00:00,,,2,,0.01,0.07,0.34,0.01,1.3,0.005,,,,1.8,6,5,6
27/01/2005 00:00,,,,,,,,,,,,,,5,,,
01/02/2005 00:00,,,,,,,,,,,,,,7,,,
04/02/2005 00:00,,24.2,,9.4,0.01,0.14,0.46,0.025,,0.011,,,,,96,32,96
04/02/2005 00:00,,,,,0.01,0.14,0.46,0.024,,0.011,,,,,82,44,82
08/02/2005 00:00,,25.38,,,,,,,,,,,,,,,
08/02/2005 00:00,,25.38,,,,,,,,,,,,,,,
08/02/2005 00:00,,,,,,,,,,,,,,13,,,
14/02/2005 00:00,,26.2,2,7.6,0.01,0.06,0.28,0.015,2.8,0.008,,,,3.2,7,10,7
14/02/2005 00:00,,,2,,0.02,0.06,0.28,0.015,2.8,0.008,,,,3.5,7,5,7
15/02/2005 00:00,,25.3,,6.5,,,0.28,0.015,,,,,,4,,,
22/02/2005 00:00,,,,,,,,,,,,,,4.1,,,
01/03/2005 00:00,,,,,,,,,,,,,,5.9,,,
08/03/2005 00:00,,,,,,,,,,,,,,5.1,,,
10/03/2005 00:00,,,2,,,,,,2.5,,,,,,,,
10/03/2005 00:00,,,2,,,,,,2.5,,,,,,,,
10/03/2005 00:00,,25.4,2,7.4,0.01,0.05,0.36,0.016,2.5,0.008,,,,7,18,61,18
10/03/2005 00:00,,,2,,0.01,0.04,0.36,0.015,2.5,0.008,,,,6.9,20,52,20
17/03/2005 00:00,,24.8,,,,,,,,,,,,,,,
17/03/2005 00:00,,,,,,,,,,,,,,2.9,,,
22/03/2005 00:00,,,,,,,,,,,,,,2.2,,,
29/03/2005 00:00,,,,,,,,,,,,,,4.7,,,
05/04/2005 00:00,,,,,,,,,,,,,,3.4,,,
12/04/2005 00:00,,22.5,,,,,,,,,,,,,,,
12/04/2005 00:00,,,,,,,,,,,,,,2.9,,,
21/04/2005 00:00,,21.3,4,7.2,0.03,0.31,0.54,0.01,1.7,0.006,,,,1.8,11,7,11
21/04/2005 00:00,,,4,,0.03,0.3,0.53,0.011,1.7,0.005,,,,1.2,6,4,6
21/04/2005 00:00,,,4,,,,,,1.7,,,,,1.6,,,
26/04/2005 00:00,,,,,,,,,,,,,,2.1,,,
03/05/2005 00:00,,19.5,,,,,,,,,,,,,,,
03/05/2005 00:00,,19.5,,,,,,,,,,,,,,,
03/05/2005 00:00,,,,,,,,,,,,,,2.4,,,
10/05/2005 00:00,,,,,,,,,,,,,,2.3,,,
17/05/2005 00:00,,,,,,,,,,,,,,2.2,,,
24/05/2005 00:00,,,,,,,,,,,,,,2.9,,,
27/05/2005 00:00,,15,2,10.5,0.01,0.45,0.66,0.011,1.6,0.006,,,,2.7,2,8,2
27/05/2005 00:00,,,2,,0.01,0.45,0.7,0.013,1.6,0.005,,,,4.7,14,6,14
31/05/2005 00:00,,,,,,,,,,,,,,2.5,,,
07/06/2005 00:00,,12.86,,,,,,,,,,,,,,,
07/06/2005 00:00,,12.86,,,,,,,,,,,,,,,
07/06/2005 00:00,,,,,,,,,,,,,,2.8,,,
14/06/2005 00:00,,,,,,,,,,,,,,2.4,,,
20/06/2005 00:00,,12.5,2,10.8,0.01,0.69,0.89,0.008,0.8,0.004,,,,1.7,12,5,12
20/06/2005 00:00,,,2,,0.01,0.68,0.88,0.008,0.8,0.003,,,,1.8,2,6,2
21/06/2005 00:00,,,,,,,,,,,,,,1.9,,,
28/06/2005 00:00,,,,,,,,,,,,,,3.2,,,
02/07/2005 00:00,,14.9,,9.6,0.03,0.28,0.59,0.033,,0.013,,,,,510,1000,510
02/07/2005 00:00,,,,,0.03,0.28,0.58,0.037,,0.013,,,,,500,950,500
05/07/2005 00:00,,,,,,,,,,,,,,3.1,,,
12/07/2005 00:00,,10.9,,,,,,,,,,,,,,,
12/07/2005 00:00,,,,,,,,,,,,,,5.6,,,
19/07/2005 00:00,,,,,,,,,,,,,,6.1,,,
20/07/2005 00:00,,11.1,2,10.4,0.01,0.4,0.54,0.016,3.9,0.007,,,,8.2,8,4,8
20/07/2005 00:00,,,2,,0.01,0.4,0.53,0.017,3.9,0.007,,,,4.9,2,4,2
26/07/2005 00:00,,,,,,,,,,,,,,12.3,,,
02/08/2005 00:00,,,,,,,,,,,,,,19.9,,,
11/08/2005 00:00,,11.46,,,,,,,,,,,,,,,
11/08/2005 00:00,,11.46,,,,,,,,,,,,,,,
11/08/2005 00:00,,11.46,,,,,,,,,,,,,,,
11/08/2005 00:00,,,,,,,,,,,,,,10,,,
16/08/2005 00:00,,,,,,,,,,,,,,10.5,,,
19/08/2005 00:00,,,,,,,,,,,,,,,,,
19/08/2005 00:00,,,,,,,,,,,,,,,,,
19/08/2005 00:00,,,,,,,,,,,,,,,,,
19/08/2005 00:00,,,,,,,,,,,,,,,,,
23/08/2005 00:00,,,,,,,,,,,,,,17.8,,,
