Date,Sal_gperL,Temp_degC,TSS_mgperL,DO_mgperL,Ammonia_mgperL,NOx_mgperL,TN_mgperL,TP_mgperL,SiO2_mgperL,FRP_mgperL,TOC_mgperL,TON_mgperL,DOC_mgperL,Chlorophyll_mgperm3,Ecoli_cfuper100mL,FaecalColiform_cfuper100mL,Enterococci_cfuper100mL
9/09/2015 00:00,,,,,0.07,0.28,0.66,0.021,,0.007,,,,,,,
30/09/2015 00:00,,,,,0.03,0.06,0.35,0.034,,0.007,,,,,,,
21/10/2015 00:00,,,,,0.02,0.11,0.37,0.015,,0.006,,,,,,,
11/11/2015 00:00,,,,,0.02,0.06,0.34,0.017,,0.006,,,,,,,
1/12/2015 00:00,,,,,0.005,0.05,0.28,0.019,,0.005,,,,,,,
16/12/2015 00:00,,,,,0.01,0.04,0.27,0.016,,0.007,,,,,,,
13/01/2016 00:00,,,,,0.08,0.15,0.64,0.042,,0.008,,,,,,,
3/02/2016 00:00,,,,,0.04,0.13,0.52,0.026,,,,,,,,,
24/02/2016 00:00,,,,,0.005,0.13,0.56,0.027,,0.006,,,,,,,
16/03/2016 00:00,,,,,0.01,0.17,0.48,0.027,,0.009,,,,,,,
20/04/2016 00:00,,,,,0.01,0.13,0.44,0.02,,0.008,,,,,,,
18/05/2016 00:00,,,,,0.005,0.12,0.38,0.017,,0.007,,,,,,,
15/06/2016 00:00,,,,,0.14,0.55,1.03,0.045,,0.014,,,,,,,
14/07/2016 00:00,,,,,0.08,0.41,0.78,0.026,,0.009,,,,,,,
10/08/2016 00:00,,,,,0.03,0.31,0.6,0.023,,0.006,,,,,,,
7/09/2016 00:00,,,,,0.02,0.19,0.48,0.021,,0.005,,,,,,,
28/09/2016 00:00,,,,,0.03,0.25,0.64,0.025,,0.007,,,,,,,
19/10/2016 00:00,,,,,0.03,0.08,0.38,0.025,,0.007,,,,,,,
9/11/2016 00:00,,,,,0.01,0.005,0.3,0.015,,0.001,,,,,,,
30/11/2016 00:00,,,,,0.03,0.01,0.3,0.023,,0.006,,,,,,,
20/12/2016 00:00,,,,,0.005,0.07,0.39,0.026,,0.008,,,,,,,
2/02/2017 00:00,,,,,0.01,0.09,0.35,0.024,,0.011,,,,,,,
23/02/2017 00:00,,,,,0.005,0.02,0.3,0.046,,0.001,,,,,,,
22/03/2017 00:00,,,,,0.05,0.25,0.71,0.075,,0.014,,,,,,,
5/04/2017 00:00,,,,,0.07,0.21,0.73,0.063,,0.014,,,,,,,
27/04/2017 00:00,,,,,0.01,0.11,0.42,0.036,,0.014,,,,,,,
17/05/2017 00:00,,,,,0.005,0.23,0.53,0.026,,0.009,,,,,,,
14/06/2017 00:00,,,,,0.04,0.23,0.58,0.08,,0.01,,,,,,,
5/07/2017 00:00,,,,,0.03,0.25,0.52,0.019,,0.01,,,,,,,
9/08/2017 00:00,,,,,0.02,0.12,0.35,0.016,,0.004,,,,,,,
7/09/2017 00:00,,,,,0.02,0.01,0.26,0.025,,0.004,,,,,,,
4/10/2017 00:00,,,,,0.01,0.02,0.26,0.023,,0.004,,,,,,,
16/10/2017 00:00,,,,,0.04,0.05,0.31,0.018,,0.007,0.04,,,,,,
25/10/2017 00:00,,,,,0.03,0.09,0.35,0.026,,0.008,,,,,,,
22/11/2017 00:00,,,,,0.01,0.03,0.25,0.027,,0.006,,,,,,,
19/12/2017 00:00,,,,,0.01,0.01,0.24,0.036,,0.005,,,,,,,
11/01/2018 00:00,,,,,0.005,0.06,0.3,0.029,,0.008,,,,,,,
19/01/2018 00:00,,,,,0.01,0.03,0.34,0.023,,0.007,0.01,,,,,,
6/02/2018 00:00,,,,,0.005,0.12,0.37,0.024,,0.01,,,,,,,
27/02/2018 00:00,,,,,0.005,0.09,0.37,0.03,,0.012,,,,,,,
27/03/2018 00:00,,,,,0.01,0.09,0.36,0.031,,0.011,,,,,,,
10/04/2018 00:00,,,,,0.02,0.05,0.38,0.021,,0.002,,,,,,,
16/04/2018 00:00,,,,,0.04,0.03,0.29,0.025,,0.021,0.02,0.03,0.021,,,,
1/05/2018 00:00,,,,,0.02,0.1,0.34,0.026,,0.013,,,,,,,
22/05/2018 00:00,,,,,0.01,0.1,0.32,0.023,,0.013,,,,,,,
13/06/2018 00:00,,,,,0.01,0.03,0.24,0.024,,0.009,,,,,,,
11/07/2018 00:00,,,,,0.01,0.03,0.27,0.015,,0.006,0.02,0.01,0.021,,,,
11/07/2018 00:00,,,,,0.01,0.03,0.27,0.015,,0.006,0.02,,,,,,
2/08/2018 00:00,,,,,0.01,0.03,0.22,0.011,,0.004,,,,,,,
30/08/2018 00:00,,,,,0.005,0.005,0.16,0.016,,0.005,,,,,,,
16/10/2018 00:00,,,,,0.01,0.05,0.3,0.014,,0.005,,,,,,,
13/11/2018 00:00,,,,,0.01,0.01,0.28,0.021,,0.002,,0.03,0.007,,,,
20/11/2018 00:00,,,,,0.02,0.01,0.22,0.017,,0.004,,,,,,,
6/12/2018 00:00,,,,,0.01,0.01,0.29,0.024,,0.002,,,,,,,
18/12/2018 00:00,,,,,0.005,0.005,0.29,0.015,,0.001,,,,,,,
