Date,Sal_gperL,Temp_degC,TSS_mgperL,DO_mgperL,Ammonia_mgperL,NOx_mgperL,TN_mgperL,TP_mgperL,SiO2_mgperL,FRP_mgperL,TOC_mgperL,TON_mgperL,DOC_mgperL,Chlorophyll_mgperm3,Ecoli_cfuper100mL,FaecalColiform_cfuper100mL,Enterococci_cfuper100mL
14/09/2018,,21.4,,9,0.01,1.98,2.84,0.028,,0.014,,,,2.9,,95,69
4/10/2018,,18.6,,7.8,0.02,2.22,3.11,0.052,,0.026,,,,14.3,,160,83
31/10/2018,,20.6,,7.6,0.02,2.26,3.24,0.043,,0.023,,,,3.5,,100,82
14/11/2018,,21.5,,7.5,0.02,1.86,2.74,0.033,,0.028,,,,2.5,,210,81
