Date,Sal_gperL,Temp_degC,TSS_mgperL,DO_mgperL,Ammonia_mgperL,NOx_mgperL,TN_mgperL,TP_mgperL,SiO2_mgperL,FRP_mgperL,TOC_mgperL,TON_mgperL,DOC_mgperL,Chlorophyll_mgperm3,Ecoli_cfuper100mL,FaecalColiform_cfuper100mL,Enterococci_cfuper100mL
21/01/2005 00:00,,25.7,,7.7,0.02,0.04,0.33,0.015,,0.006,,,,6.1,82,26,82
21/01/2005 00:00,,25.7,,7.7,0.02,0.04,0.3,0.012,,0.005,,,,3.1,82,23,82
21/01/2005 00:00,,,,,0.02,0.04,0.31,0.012,,0.005,,,,2.6,84,25,84
4/02/2005 00:00,,20.9,,8.7,0.06,0.54,1.27,0.092,,0.038,,,,,1400,3300,1400
4/02/2005 00:00,,,,,0.06,0.54,1.27,0.093,,0.036,,,,,1500,2800,1500
14/02/2005 00:00,,23.2,,7,0.08,0.32,0.76,0.031,,0.018,,,,3.2,32,28,32
14/02/2005 00:00,,23.2,,7,0.08,0.33,0.74,0.031,,0.019,,,,1.5,21,23,21
14/02/2005 00:00,,,,,0.08,0.33,0.74,0.03,,0.019,,,,2.2,19,14,19
1/03/2005 00:00,,23.2,,,,,,,,,,,,,,,
10/03/2005 00:00,,22.5,,7.9,0.03,0.24,0.67,0.04,,0.017,,,,16.5,110,24,110
10/03/2005 00:00,,,,,,,,,,,,,,,,,
10/03/2005 00:00,,,,,,,,,,,,,,,,,
10/03/2005 00:00,,22.5,,7.9,0.03,0.25,0.64,0.035,,0.018,,,,9.7,130,23,130
10/03/2005 00:00,,,,,,,,,,,,,,12.3,,,
21/04/2005 00:00,,19.3,,9.1,0.04,0.12,0.35,0.011,,0.006,,,,1.9,13,12,13
21/04/2005 00:00,,19.3,,9.1,0.04,0.12,0.37,0.011,,0.006,,,,1.2,16,5,16
21/04/2005 00:00,,,,,0.04,0.12,0.35,0.011,,0.006,,,,0.5,18,7,18
27/05/2005 00:00,,13.5,,10.6,0.1,0.21,0.52,0.014,,0.006,,,,2.2,8,3,8
27/05/2005 00:00,,13.4,,10.6,0.1,0.21,0.51,0.015,,0.006,,,,2.9,5,4,5
27/05/2005 00:00,,,,,0.1,0.21,0.53,0.015,,0.006,,,,1.5,7,6,7
20/06/2005 00:00,,12.4,,11.5,0.02,0.29,0.48,0.013,,0.008,,,,2,5,6,5
20/06/2005 00:00,,12.4,,11.5,0.02,0.29,0.47,0.013,,0.008,,,,1.5,8,5,8
20/06/2005 00:00,,,,,0.02,0.29,0.5,0.012,,0.008,,,,1.3,8,3,8
2/07/2005 00:00,,11.9,,11.3,0.06,0.36,0.72,0.05,,0.017,,,,,3200,8100,3200
2/07/2005 00:00,,,,,0.06,0.36,0.71,0.05,,0.017,,,,,3000,7500,3000
20/07/2005 00:00,,10,,11.6,0.09,0.5,0.87,0.041,,0.025,,,,0.9,9,13,9
20/07/2005 00:00,,10,,11.6,0.09,0.53,0.86,0.036,,0.025,,,,1,5,8,5
20/07/2005 00:00,,,,,0.09,0.54,0.86,0.036,,0.025,,,,1.3,12,10,12
19/08/2005 00:00,,,,,,,,,,,,,,,,,
19/08/2005 00:00,,,,,,,,,,,,,,,,,
19/08/2005 00:00,,,,,,,,,,,,,,,,,
19/08/2005 00:00,,,,,,,,,,,,,,,,,
19/08/2005 00:00,,,,,,,,,,,,,,,,,
24/09/2005 00:00,,,,,,,,,,,,,,,,,
24/09/2005 00:00,,,,,,,,,,,,,,,,,
24/09/2005 00:00,,,,,,,,,,,,,,,,,
30/10/2005 00:00,,20,,10.6,0.03,0.25,0.66,0.029,,0.015,,,,6.9,14,11,14
30/10/2005 00:00,,20,,10.6,0.03,0.24,0.66,0.034,,0.016,,,,4.2,51,8,51
30/10/2005 00:00,,,,,0.03,0.21,0.69,0.037,,0.016,,,,4.5,130,10,130
29/11/2005 00:00,,19.5,,9.5,0.19,0.67,1.82,0.267,,0.083,,,,10,10000,17000,10000
29/11/2005 00:00,,19.2,,9.2,0.16,0.51,1.33,0.174,,0.074,,,,5.3,11000,8300,11000
29/11/2005 00:00,,,,,0.16,0.57,1.52,0.167,,0.073,,,,5.6,10000,8500,10000
17/12/2005 00:00,,24.3,,6.2,0.06,0.07,0.51,0.034,,0.019,,,,3.7,20,22,20
17/12/2005 00:00,,24.3,,6.2,0.06,0.06,0.5,0.033,,0.02,,,,2.9,24,17,24
17/12/2005 00:00,,,,,0.06,0.07,0.5,0.034,,0.02,,,,,27,17,27
16/01/2006 00:00,,24.3,,7.1,0.04,0.02,0.43,0.026,,0.01,,,,16.1,170,92,170
16/01/2006 00:00,,,,,0.04,0.02,0.44,0.027,,0.009,,,,15.7,280,70,280
16/01/2006 00:00,,,,,,,,,,,,,,17.3,,,
15/02/2006 00:00,,24.1,,6.3,0.05,0.03,0.43,0.025,,0.01,,,,8,310,12,310
15/02/2006 00:00,,,,,,,,,,,,,,,,,
15/02/2006 00:00,,24.1,,6.3,0.05,0.04,0.44,0.027,,0.012,,,,7.6,260,19,260
15/02/2006 00:00,,,,,0.05,0.04,0.45,0.027,,0.012,,,,7.7,270,17,270
23/03/2006 00:00,,22.2,,8,0.04,0.02,0.4,0.025,,0.01,,,,4.4,46,3,46
23/03/2006 00:00,,,,,,,,,,,,,,,,,
23/03/2006 00:00,,22.2,,8,0.04,0.02,0.4,0.026,,0.01,,,,3.4,38,4,38
23/03/2006 00:00,,,,,0.04,0.02,0.4,0.024,,0.01,,,,5.9,47,5,47
10/04/2006 00:00,,19.4,,5.8,0.06,0.06,0.43,0.021,,0.008,,,,3.9,48,12,48
10/04/2006 00:00,,,,,,,,,,,,,,,,,
10/04/2006 00:00,,,,,,,,,,,,,,,,,
10/04/2006 00:00,,19.4,,5.8,0.06,0.06,0.39,0.019,,0.008,,,,3.1,110,18,110
10/04/2006 00:00,,,,,0.06,0.06,0.39,0.018,,0.008,,,,3.7,110,11,110
10/05/2006 00:00,,15.8,,10.6,0.09,0.17,0.49,0.012,,0.006,,,,1.9,66,17,66
10/05/2006 00:00,,15.8,,10.6,0.09,0.17,0.48,0.012,,0.007,,,,1.6,51,14,51
10/05/2006 00:00,,,,,0.08,0.14,0.39,0.009,,0.005,,,,1.2,74,16,74
15/06/2006 00:00,,9.4,,10.7,0.03,0.38,0.59,0.028,,0.02,,,,6.4,240,79,240
15/06/2006 00:00,,9.4,,10.7,0.03,0.37,0.63,0.029,,0.021,,,,4,210,100,210
15/06/2006 00:00,,,,,0.03,0.4,0.63,0.028,,0.02,,,,4,220,82,220
10/07/2006 00:00,,8.9,,11.5,0.04,0.42,0.69,0.049,,0.038,,,,7.9,8,31,8
10/07/2006 00:00,,8.9,,11.5,0.04,0.43,0.71,0.055,,0.037,,,,5.4,4,27,4
10/07/2006 00:00,,,,,0.04,0.44,0.69,0.051,,0.037,,,,4.6,1,30,1
