Date,Sal_gperL,Temp_degC,TSS_mgperL,DO_mgperL,Ammonia_mgperL,NOx_mgperL,TN_mgperL,TP_mgperL,SiO2_mgperL,FRP_mgperL,TOC_mgperL,TON_mgperL,DOC_mgperL,Chlorophyll_mgperm3,Ecoli_cfuper100mL,FaecalColiform_cfuper100mL,Enterococci_cfuper100mL
5/01/2005 00:00,,25.5,,6.9,,,,,,,,,,,,,
5/01/2005 00:00,,25.6,,6.7,0.005,0.22,0.5,0.026,,0.009,,,,4.1,22,15,22
5/01/2005 00:00,,,,,0.005,0.21,0.49,0.02,,0.009,,,,6.5,11,15,11
5/01/2005 00:00,,25.5,,6.6,,,,,,,,,,,,,
21/01/2005 00:00,,26.6,4,6.7,,,,,1.3,,,,,,,,
21/01/2005 00:00,,26.4,4,6.5,0.005,0.16,0.41,0.023,1.3,0.007,,,,4.5,2,10,2
21/01/2005 00:00,,,4,,0.01,0.15,0.43,0.018,1.3,0.006,,,,5.6,3,11,3
21/01/2005 00:00,,26.4,4,6.4,,,,,1.3,,,,,,,,
4/02/2005 00:00,,18.4,,7.6,,,,,,,,,,,,,
4/02/2005 00:00,,18.4,,7.3,0.005,0.005,0.4,0.032,,0.009,,,,,3,6,3
4/02/2005 00:00,,,,,0.005,0.005,0.41,0.033,,0.009,,,,,4,2,4
4/02/2005 00:00,,18.4,,7.3,,,,,,,,,,,,,
14/02/2005 00:00,,26.8,13,7.4,,,,,0.8,,,,,,,,
14/02/2005 00:00,,,13,,0.005,0.03,0.45,0.041,0.8,0.012,,,,21.4,4,8,4
14/02/2005 00:00,,25.9,13,7.2,,,,,0.8,,,,,,,,
14/02/2005 00:00,,,13,,,,,,0.8,,,,,21.9,,,
10/03/2005 00:00,,,9,,,,,,0.8,,,,,,,,
10/03/2005 00:00,,,9,,,,,,0.8,,,,,,,,
10/03/2005 00:00,,,9,,,,,,0.8,,,,,,,,
10/03/2005 00:00,,,9,,,,,,0.8,,,,,,,,
10/03/2005 00:00,,,9,,,,,,0.8,,,,,,,,
10/03/2005 00:00,,22,9,6.4,,,,,0.8,,,,,,,,
10/03/2005 00:00,,26.1,9,6.3,0.005,0.12,0.47,0.031,0.8,0.012,,,,11.3,2,2,2
10/03/2005 00:00,,26.1,9,6.2,,,,,0.8,,,,,,,,
10/03/2005 00:00,,,9,,,,,,0.8,,,,,,,,
10/03/2005 00:00,,,9,,,,,,0.8,,,,,,,,
10/03/2005 00:00,,,9,,,,,,0.8,,,,,13.1,,,
21/04/2005 00:00,,22.6,3,6.8,,,,,0.9,,,,,,,,
21/04/2005 00:00,,22.6,3,6.8,0.01,0.13,0.34,0.02,0.9,0.008,,,,4.8,5,4,5
21/04/2005 00:00,,,3,,0.005,0.12,0.38,0.022,0.9,0.008,,,,4,3,15,3
21/04/2005 00:00,,22.5,3,6.6,,,,,0.9,,,,,,,,
27/05/2005 00:00,,17.8,30,8,,,,,1.2,,,,,,,,
27/05/2005 00:00,,17.7,30,7.9,0.005,0.16,0.41,0.02,1.2,0.008,,,,4.2,4,4,4
27/05/2005 00:00,,,30,,0.005,0.16,0.39,0.021,1.2,0.009,,,,4.2,8,8,8
27/05/2005 00:00,,17.7,30,7.9,,,,,1.2,,,,,,,,
20/06/2005 00:00,,15.3,11,9.5,,,,,1.1,,,,,,,,
20/06/2005 00:00,,15.3,11,9.5,0.005,0.12,0.33,0.013,1.1,0.008,,,,3.7,3,1,3
20/06/2005 00:00,,,11,,0.005,0.12,0.32,0.016,1.1,0.007,,,,4,4,1,4
20/06/2005 00:00,,15.2,11,9.5,,,,,1.1,,,,,,,,
2/07/2005 00:00,,13,,9.1,,,,,,,,,,,,,
2/07/2005 00:00,,13.2,,9.5,0.08,0.09,0.8,0.071,,0.008,,,,,540,250,540
2/07/2005 00:00,,,,,0.09,0.09,0.8,0.081,,0.009,,,,,620,190,620
2/07/2005 00:00,,13.4,,8.9,,,,,,,,,,,,,
20/07/2005 00:00,,12.6,32,8.6,,,,,3.7,,,,,,,,
20/07/2005 00:00,,12.6,32,8.6,0.08,0.42,0.84,0.054,3.7,0.007,,,,2.6,2,7,2
20/07/2005 00:00,,,32,,0.08,0.42,0.83,0.058,3.7,0.008,,,,2,4,9,4
20/07/2005 00:00,,12.6,32,8.6,,,,,3.7,,,,,,,,
19/08/2005 00:00,,,,,,,,,,,,,,,,,
19/08/2005 00:00,,,,,,,,,,,,,,,,,
19/08/2005 00:00,,,,,,,,,,,,,,,,,
19/08/2005 00:00,,,,,,,,,,,,,,,,,
19/08/2005 00:00,,,,,,,,,,,,,,,,,
19/08/2005 00:00,,,,,,,,,,,,,,,,,
19/08/2005 00:00,,,,,,,,,,,,,,,,,
19/08/2005 00:00,,,,,,,,,,,,,,,,,
24/09/2005 00:00,,,,,,,,,,,,,,,,,
24/09/2005 00:00,,,,,,,,,,,,,,,,,
24/09/2005 00:00,,,,,,,,,,,,,,,,,
24/09/2005 00:00,,,,,,,,,,,,,,,,,
30/10/2005 00:00,,22.3,12,7.2,,,,,0.8,,,,,,,,
30/10/2005 00:00,,22.3,12,7.2,0.01,0.09,0.34,0.013,0.8,0.005,,,,4,5,3,5
30/10/2005 00:00,,,12,,0.01,0.09,0.34,0.014,0.8,0.005,,,,2.6,2,4,2
30/10/2005 00:00,,22.3,12,7.2,,,,,0.8,,,,,,,,
29/11/2005 00:00,,22.9,21,8.1,,,,,1.61,,,,,,,,
29/11/2005 00:00,,22.6,21,7.4,0.01,0.06,0.29,0.015,1.61,0.007,,,,6.2,6,10,6
29/11/2005 00:00,,,21,,0.01,0.06,0.29,0.014,1.61,0.006,,,,6.1,9,8,9
29/11/2005 00:00,,22.6,21,7.2,,,,,1.61,,,,,,,,
17/12/2005 00:00,,25.9,18,6.4,,,,,1.74,,,,,,,,
17/12/2005 00:00,,,18,,0.01,0.01,0.34,0.033,1.74,0.009,,,,13.9,4,9,4
17/12/2005 00:00,,25.9,18,6.5,,,,,1.74,,,,,,,,
17/12/2005 00:00,,,18,,,,,,1.74,,,,,14.1,,,
16/01/2006 00:00,,27.5,30,5.3,,,,,2.37,,,,,,,,
16/01/2006 00:00,,27.4,30,5.3,0.005,0.19,0.42,0.063,2.37,0.033,,,,5.2,16,11,16
16/01/2006 00:00,,,30,,0.005,0.2,0.4,0.089,2.37,0.033,,,,6,17,9,17
16/01/2006 00:00,,27.5,30,5.2,,,,,2.37,,,,,,,,
15/02/2006 00:00,,26.9,12,5.7,,,,,2.34,,,,,,,,
15/02/2006 00:00,,26.9,12,5.7,0.005,0.15,0.43,0.019,2.34,0.011,,,,6.8,9,9,9
15/02/2006 00:00,,,12,,0.005,0.14,0.43,0.018,2.34,0.012,,,,5.1,22,5,22
15/02/2006 00:00,,26.9,12,5.7,,,,,2.34,,,,,,,,
23/03/2006 00:00,,25.1,10,5.8,,,,,2.58,,,,,,,,
23/03/2006 00:00,,25.1,10,5.8,0.005,0.15,0.42,0.026,2.58,0.011,,,,3.1,5,9,5
23/03/2006 00:00,,,10,,0.005,0.15,0.4,0.023,2.58,0.012,,,,3.7,13,9,13
23/03/2006 00:00,,25.1,10,5.8,,,,,2.58,,,,,,,,
10/04/2006 00:00,,,14,,,,,,1.74,,,,,,,,
10/04/2006 00:00,,,14,,,,,,1.74,,,,,,,,
10/04/2006 00:00,,,14,,,,,,1.74,,,,,,,,
10/04/2006 00:00,,,14,,,,,,1.74,,,,,,,,
10/04/2006 00:00,,22.5,14,7.3,,,,,1.74,,,,,,,,
10/04/2006 00:00,,22.6,14,7.3,0.005,0.1,0.36,0.022,1.74,0.013,,,,8.3,1,5,1
10/04/2006 00:00,,,14,,0.005,0.1,0.37,0.023,1.74,0.012,,,,7.4,2,6,2
10/04/2006 00:00,,22.4,14,7.4,,,,,1.74,,,,,,,,
10/05/2006 00:00,,18.2,19,8.1,,,,,1.13,,,,,,,,
10/05/2006 00:00,,18.2,19,8,0.01,0.12,0.36,0.019,1.13,0.009,,,,4.4,0,0,0
10/05/2006 00:00,,,19,,0.01,0.12,0.39,0.017,1.13,0.009,,,,4.7,0,0,0
10/05/2006 00:00,,18.2,19,8,,,,,1.13,,,,,,,,
15/06/2006 00:00,,14.2,30,9,,,,,0.22,,,,,,,,
15/06/2006 00:00,,14.3,30,9.1,0.01,0.09,0.31,0.02,0.22,0.006,,,,8.1,2,0,2
15/06/2006 00:00,,,30,,0.01,0.09,0.31,0.021,0.22,0.007,,,,8.1,0,3,0
15/06/2006 00:00,,14.2,30,9.1,,,,,0.22,,,,,,,,
10/07/2006 00:00,,12.9,14,9,,,,,0.66,,,,,,,,
10/07/2006 00:00,,12.9,14,9.3,0.01,0.11,0.3,0.012,0.66,0.007,,,,1.9,0,1,0
10/07/2006 00:00,,,14,,0.01,0.11,0.32,0.013,0.66,0.007,,,,1.8,0,0,0
10/07/2006 00:00,,12.9,14,9.4,,,,,0.66,,,,,,,,
9/08/2006 00:00,,13.2,9,9.6,,,,,0.88,,,,,,,,
9/08/2006 00:00,,13.2,9,9.5,0.01,0.1,0.3,0.013,0.88,0.007,,,,3.3,1,3,1
9/08/2006 00:00,,,9,,0.01,0.1,0.31,0.013,0.88,0.007,,,,3.1,1,0,1
9/08/2006 00:00,,13.2,9,9.5,,,,,0.88,,,,,,,,
8/09/2006 00:00,,16.2,,8.5,,,,,,,,,,,,,
8/09/2006 00:00,,16.2,,8.5,0.01,0.05,0.33,0.031,,0.011,,,,,18,9,18
8/09/2006 00:00,,,,,0.01,0.05,0.31,0.032,,0.009,,,,,17,12,17
8/09/2006 00:00,,16.2,,8.5,,,,,,,,,,,,,
14/09/2006 00:00,,17.3,9,9.5,,,,,1.92,,,,,,,,
14/09/2006 00:00,,16.8,9,9.4,0.01,0.11,0.35,0.022,1.92,0.003,,,,10.1,3,13,3
14/09/2006 00:00,,,9,,0.01,0.11,0.35,0.015,1.92,0.003,,,,10.6,3,7,3
14/09/2006 00:00,,16.7,9,9.4,,,,,1.92,,,,,,,,
8/10/2006 00:00,,21,11,8.4,,,,,0.64,,,,,,,,
8/10/2006 00:00,,20.8,11,8.3,0.01,0.08,0.34,0.022,0.64,0.008,,,,6,1,3,1
8/10/2006 00:00,,,11,,0.01,0.08,0.34,0.019,0.64,0.007,,,,5.6,1,0,1
8/10/2006 00:00,,20.8,11,8.2,,,,,0.64,,,,,,,,
7/11/2006 00:00,,21.4,19,6.4,,,,,1.21,,,,,,,,
7/11/2006 00:00,,31.3,19,6.4,0.01,0.12,0.37,0.022,1.21,0.012,,,,5.6,6,1,6
7/11/2006 00:00,,,19,,0.01,0.12,0.41,0.033,1.21,0.013,,,,5.8,3,4,3
7/11/2006 00:00,,31.3,19,6.4,,,,,1.21,,,,,,,,
7/12/2006 00:00,,24.5,14,7.1,,,,,1.21,,,,,,,,
7/12/2006 00:00,,24.2,14,7.2,0.02,0.005,0.31,0.022,1.21,0.015,,,,5.1,1,1,1
7/12/2006 00:00,,,14,,0.01,0.005,0.33,0.023,1.21,0.01,,,,4.6,0,3,0
7/12/2006 00:00,,24.2,14,7.1,,,,,1.21,,,,,,,,
12/01/2007 00:00,,26.9,,7,,,,,,,,,,,,,
12/01/2007 00:00,,26.7,,7.1,0.005,0.05,0.34,0.012,,0.001,,,,3.3,4,1,4
12/01/2007 00:00,,,,,0.005,0.05,0.34,0.01,,0.002,,,,3.9,1,3,1
12/01/2007 00:00,,26.8,,7,,,,,,,,,,,,,
5/02/2007 00:00,,27.6,16,5.5,,,,,1.68,,,,,,,,
5/02/2007 00:00,,27.8,16,5.6,0.005,0.17,0.46,0.032,1.68,0.019,,,,3.2,11,5,11
5/02/2007 00:00,,,16,,0.005,0.17,0.47,0.032,1.68,0.019,,,,3,17,5,17
5/02/2007 00:00,,27.8,16,5.4,,,,,1.68,,,,,,,,
13/02/2007 00:00,,26.5,,5.6,,,,,,,,,,,,,
13/02/2007 00:00,,26.5,,5.6,0.01,0.23,0.55,0.02,,0.012,,,,,42,35,42
13/02/2007 00:00,,,,,0.01,0.23,0.52,0.019,,0.012,,,,,39,24,39
13/02/2007 00:00,,26.5,,5.6,,,,,,,,,,,,,
7/03/2007 00:00,,26,26,5.3,,,,,2.79,,,,,,,,
7/03/2007 00:00,,26.1,26,5.3,0.01,0.39,0.81,0.069,2.79,0.021,,,,7.6,9,40,9
7/03/2007 00:00,,,26,,0.01,0.39,0.78,0.075,2.79,0.021,,,,7.2,27,40,27
7/03/2007 00:00,,26,26,5.3,,,,,2.79,,,,,,,,
