Date,Sal_gperL,Temp_degC,TSS_mgperL,DO_mgperL,Ammonia_mgperL,NOx_mgperL,TN_mgperL,TP_mgperL,SiO2_mgperL,FRP_mgperL,TOC_mgperL,TON_mgperL,DOC_mgperL,Chlorophyll_mgperm3,Ecoli_cfuper100mL,FaecalColiform_cfuper100mL,Enterococci_cfuper100mL
18/03/2015 00:00,,,,,0.06,0.06,0.37,0.027,,0.004,,,,,,,
20/05/2015 00:00,,,,,0.07,0.35,0.82,0.065,,0.018,,,,,,,
16/06/2015 00:00,,,,,0.03,0.35,0.69,0.032,,0.009,,,,,,,
8/07/2015 00:00,,,,,0.01,0.36,0.73,0.033,,0.003,,,,,,,
12/08/2015 00:00,,,,,0.005,0.26,0.7,0.028,,0.001,,,,,,,
9/09/2015 00:00,,,,,0.005,0.18,0.57,0.029,,0.002,,,,,,,
30/09/2015 00:00,,,,,0.02,0.18,0.52,0.028,,0.006,,,,,,,
21/10/2015 00:00,,,,,0.005,0.06,0.36,0.019,,0.001,,,,,,,
11/11/2015 00:00,,,,,0.01,0.05,0.34,0.015,,0.002,,,,,,,
1/12/2015 00:00,,,,,0.005,0.01,0.38,0.033,,0.002,,,,,,,
16/12/2015 00:00,,,,,0.01,0.01,0.33,0.022,,0.002,,,,,,,
13/01/2016 00:00,,,,,0.05,0.25,0.77,0.072,,0.017,,,,,,,
3/02/2016 00:00,,,,,0.02,0.18,0.67,0.052,,,,,,,,,
24/02/2016 00:00,,,,,0.005,0.28,0.76,0.047,,0.005,,,,,,,
16/03/2016 00:00,,,,,0.01,0.26,0.66,0.028,,0.006,,,,,,,
20/04/2016 00:00,,,,,0.01,0.18,0.59,0.023,,0.004,,,,,,,
18/05/2016 00:00,,,,,0.005,0.15,0.51,0.018,,0.003,,,,,,,
15/06/2016 00:00,,,,,0.11,0.66,1.21,0.122,,0.033,,,,,,,
14/07/2016 00:00,,,,,0.07,0.66,0.95,0.052,,0.008,,,,,,,
10/08/2016 00:00,,,,,0.005,0.21,0.49,0.018,,0.001,,,,,,,
7/09/2016 00:00,,,,,0.02,0.39,0.76,0.036,,0.006,,,,,,,
28/09/2016 00:00,,,,,0.01,0.21,0.59,0.038,,0.001,,,,,,,
19/10/2016 00:00,,,,,0.005,0.11,0.48,0.039,,0.002,,,,,,,
9/11/2016 00:00,,,,,0.005,0.01,0.33,0.014,,0.001,,,,,,,
30/11/2016 00:00,,,,,0.01,0.005,0.4,0.037,,0.001,,,,,,,
20/12/2016 00:00,,,,,0.005,0.01,0.33,0.024,,0.001,,,,,,,
2/02/2017 00:00,,,,,0.01,0.12,0.44,0.023,,0.008,,,,,,,
23/02/2017 00:00,,,,,0.005,0.1,0.42,0.063,,0.002,,,,,,,
22/03/2017 00:00,,,,,0.04,0.24,0.6,0.065,,0.012,,,,,,,
5/04/2017 00:00,,,,,0.06,0.19,0.72,0.061,,0.014,,,,,,,
27/04/2017 00:00,,,,,0.005,0.33,0.68,0.047,,0.013,,,,,,,
17/05/2017 00:00,,,,,0.005,0.34,0.73,0.041,,0.008,,,,,,,
14/06/2017 00:00,,,,,0.005,0.35,0.71,0.045,,0.001,,,,,,,
5/07/2017 00:00,,,,,0.04,0.56,0.92,0.033,,0.011,,,,,,,
9/08/2017 00:00,,,,,0.01,0.4,0.72,0.024,,0.005,,,,,,,
7/09/2017 00:00,,,,,0.01,0.11,0.42,0.018,,0.001,,,,,,,
4/10/2017 00:00,,,,,0.02,0.09,0.38,0.022,,0.004,,,,,,,
16/10/2017 00:00,,,,,0.08,0.12,0.45,0.021,,0.006,0.11,,,,,,
25/10/2017 00:00,,,,,0.02,0.17,0.45,0.022,,0.003,,,,,,,
22/11/2017 00:00,,,,,0.01,0.03,0.34,0.032,,0.003,,,,,,,
19/12/2017 00:00,,,,,0.005,0.02,0.29,0.025,,0.002,,,,,,,
11/01/2018 00:00,,,,,0.005,0.12,0.37,0.03,,0.007,,,,,,,
19/01/2018 00:00,,,,,0.01,0.14,0.4,0.024,,0.009,0.11,,,,,,
6/02/2018 00:00,,,,,0.005,0.19,0.54,0.025,,0.005,,,,,,,
27/02/2018 00:00,,,,,0.005,0.19,0.49,0.031,,0.011,,,,,,,
27/03/2018 00:00,,,,,0.005,0.17,0.45,0.038,,0.011,,,,,,,
10/04/2018 00:00,,,,,0.02,0.11,0.39,0.019,,0.003,,,,,,,
16/04/2018 00:00,,,,,0.01,0.12,0.4,0.026,,0.025,0.09,0.06,0.018,,,,
1/05/2018 00:00,,,,,0.005,0.15,0.41,0.026,,0.013,,,,,,,
22/05/2018 00:00,,,,,0.005,0.13,0.36,0.019,,0.009,,,,,,,
13/06/2018 00:00,,,,,0.005,0.14,0.41,0.036,,0.011,,,,,,,
11/07/2018 00:00,,,,,0.01,0.13,0.38,0.015,,0.008,0.12,0.005,0.028,,,,
2/08/2018 00:00,,,,,0.005,0.09,0.31,0.013,,0.004,,,,,,,
30/08/2018 00:00,,,,,0.01,0.005,0.21,0.021,,0.005,,,,,,,
16/10/2018 00:00,,,,,0.005,0.05,0.33,0.018,,0.002,,,,,,,
13/11/2018 00:00,,,,,0.005,0.09,0.35,0.022,,0.001,,,,,,,
20/11/2018 00:00,,,,,0.02,0.08,0.34,0.021,,0.005,,0.01,0.008,,,,
18/12/2018 00:00,,,,,0.01,0.08,0.51,0.033,,0.004,,,,,,,
