Date,Sal_gperL,Temp_degC,TSS_mgperL,DO_mgperL,Ammonia_mgperL,NOx_mgperL,TN_mgperL,TP_mgperL,SiO2_mgperL,FRP_mgperL,TOC_mgperL,TON_mgperL,DOC_mgperL,Chlorophyll_mgperm3,Ecoli_cfuper100mL,FaecalColiform_cfuper100mL,Enterococci_cfuper100mL
31/08/2011 00:00,,,,,0.01,0.09,0.32,0.026,,0.01,,,,4.4,,,
22/09/2011 00:00,,18.5,,8.6,0.005,0.005,0.31,0.022,,0.006,,,,6.6,,,
22/09/2011 00:00,,,,,0.01,0.005,0.25,0.02,,0.006,,,,5.4,,,
14/10/2011 00:00,,18.7,,7.9,0.01,0.02,0.31,0.022,,0.004,,,,14.8,,,
14/10/2011 00:00,,,,,0.01,0.02,0.29,0.02,,0.004,,,,14.8,,,
04/11/2011 00:00,,21.6,,7.4,0.01,0.005,0.3,0.016,,0.005,,,,4.3,,,
04/11/2011 00:00,,,,,0.01,0.005,0.28,0.016,,0.005,,,,4.6,,,
25/11/2011 00:00,,21.8,,5.8,0.03,0.04,0.41,0.029,,0.014,,,,7.1,,,
25/11/2011 00:00,,,,,0.04,0.04,0.36,0.026,,0.016,,,,5.6,,,
14/12/2011 00:00,,21,,7,0.03,0.14,0.58,0.036,,0.015,,,,12.7,,,
14/12/2011 00:00,,,,,0.03,0.14,0.57,0.037,,0.014,,,,13.5,,,
06/01/2012 00:00,,25.3,,6.9,0.01,0.01,0.46,0.027,,0.007,,,,16.5,,,
06/01/2012 00:00,,,,,0.01,0.005,0.4,0.024,,0.007,,,,14.8,,,
24/01/2012 00:00,,24.7,,6.8,0.01,0.01,0.38,0.037,,0.009,,,,21.9,,,
24/01/2012 00:00,,,,,0.01,0.01,0.39,0.035,,0.009,,,,22.3,,,
17/02/2012 00:00,,26.9,,8.8,0.005,0.03,0.45,0.03,,0.008,,,,19.4,,,
17/02/2012 00:00,,,,,0.005,0.03,0.44,0.029,,0.007,,,,14.6,,,
28/03/2012 00:00,,23.3,,8.7,0.005,0.07,0.53,0.035,,0.014,,,,25.1,,,
28/03/2012 00:00,,,,,0.005,0.07,0.57,0.034,,0.015,,,,24.3,,,
17/04/2012 00:00,,21.4,,7.1,0.01,0.02,0.35,0.021,,0.009,,,,8.9,,,
17/04/2012 00:00,,,,,0.005,0.01,0.33,0.022,,0.009,,,,8.9,,,
11/05/2012 00:00,,18.5,,7.1,0.01,0.13,0.49,0.028,,0.009,,,,16.5,,,
11/05/2012 00:00,,,,,0.01,0.15,0.5,0.027,,0.008,,,,15.6,,,
01/06/2012 00:00,,15.7,,7.9,0.01,0.11,0.43,0.023,,0.011,,,,8.6,,,
01/06/2012 00:00,,,,,0.01,0.11,0.41,0.024,,0.011,,,,8.2,,,
21/06/2012 00:00,,14.2,,8.2,0.01,0.15,0.41,0.019,,0.011,,,,5,,,
21/06/2012 00:00,,,,,0.005,0.15,0.4,0.019,,0.012,,,,4.1,,,
12/07/2012 00:00,,13.6,,9.6,0.005,0.08,0.35,0.039,,0.011,,,,9.4,,,
12/07/2012 00:00,,,,,0.005,0.08,0.39,0.036,,0.012,,,,8.8,,,
03/08/2012 00:00,,13,,9.2,0.01,0.09,0.33,0.013,,0.007,,,,3.7,,,
03/08/2012 00:00,,,,,0.01,0.09,0.28,0.012,,0.006,,,,4.2,,,
24/08/2012 00:00,,14.9,,9.1,0.01,0.02,0.22,0.015,,0.004,,,,3.6,,,
24/08/2012 00:00,,,,,0.01,0.02,0.25,0.014,,0.004,,,,4,,,
12/09/2012 00:00,,16.7,,8.5,0.005,0.005,0.21,0.015,,0.005,,,,3.4,,,
12/09/2012 00:00,,,,,0.005,0.005,0.24,0.014,,0.006,,,,3.3,,,
04/10/2012 00:00,,20.7,,7.9,0.01,0.005,0.25,0.022,,0.008,,,,4.6,,,
04/10/2012 00:00,,,,,0.01,0.005,0.22,0.023,,0.008,,,,4.8,,,
24/10/2012 00:00,,21.5,,8.2,0.01,0.01,0.24,0.028,,0.007,,,,5.2,,,
24/10/2012 00:00,,,,,0.01,0.01,0.31,0.028,,0.007,,,,4.4,,,
16/11/2012 00:00,,22.3,,6,0.01,0.02,0.27,0.025,,0.012,,,,6.5,,,
16/11/2012 00:00,,,,,0.01,0.02,0.28,0.029,,0.013,,,,6.1,,,
07/12/2012 00:00,,24.5,,6.5,0.005,0.005,0.28,0.02,,0.009,,,,3.9,,,
07/12/2012 00:00,,,,,0.005,0.005,0.27,0.02,,0.01,,,,3.9,,,
18/12/2012 00:00,,24.6,,7,0.005,0.005,0.25,0.022,,0.009,,,,3.6,,,
18/12/2012 00:00,,,,,0.005,0.005,0.28,0.021,,0.01,,,,3.5,,,
17/01/2013 00:00,,25.3,,6.2,0.005,0.01,0.26,0.023,,0.011,,,,4.8,,,
17/01/2013 00:00,,,,,0.005,0.005,0.26,0.021,,0.011,,,,4,,,
08/02/2013 00:00,,25.9,,8.1,0.01,0.01,0.4,0.018,,0.005,,,,6.8,,,
08/02/2013 00:00,,,,,0.01,0.005,0.37,0.018,,0.005,,,,7,,,
01/03/2013 00:00,,23.6,,5,0.06,0.16,0.58,0.031,,0.014,,,,4.4,,,
01/03/2013 00:00,,,,,0.06,0.16,0.59,0.031,,0.014,,,,3.4,,,
19/03/2013 00:00,,22.6,,6.2,0.005,0.1,0.46,0.022,,0.005,,,,11.8,,,
19/03/2013 00:00,,,,,0.01,0.1,0.5,0.022,,0.006,,,,10.7,,,
11/04/2013 00:00,,23.1,,8,0.005,0.01,0.32,0.024,,0.008,,,,8.9,,,
11/04/2013 00:00,,,,,0.005,0.01,0.27,0.022,,0.009,,,,8.1,,,
01/05/2013 00:00,,20.8,,6.3,0.01,0.03,0.32,0.025,,0.01,,,,6.2,,,
01/05/2013 00:00,,,,,0.01,0.03,0.31,0.023,,0.009,,,,5.3,,,
23/05/2013 00:00,,16.3,,7.9,0.01,0.01,0.28,0.042,,0.008,,,,8.8,,,
23/05/2013 00:00,,,,,0.01,0.01,0.29,0.045,,0.008,,,,9.7,,,
14/06/2013 00:00,,15.9,,8.4,0.005,0.01,0.26,0.019,,0.006,,,,7.8,,,
14/06/2013 00:00,,,,,0.005,0.01,0.28,0.019,,0.006,,,,7.9,,,
05/07/2013 00:00,,14.5,,10.1,0.03,0.24,0.61,0.031,,0.013,,,,12.3,,,
05/07/2013 00:00,,,,,0.02,0.24,0.63,0.032,,0.012,,,,15.2,,,
25/07/2013 00:00,,14.2,,8.3,0.01,0.17,0.48,0.02,,0.01,,,,5.9,,,
25/07/2013 00:00,,,,,0.01,0.17,0.45,0.019,,0.011,,,,4.6,,,
16/08/2013 00:00,,15,,9.7,0.005,0.05,0.29,0.02,,0.01,,,,2.7,,,
16/08/2013 00:00,,,,,0.005,0.04,0.28,0.018,,0.008,,,,4.5,,,
02/09/2013 00:00,,17.6,,9.4,0.01,0.005,0.22,0.011,,0.005,,,,5.2,,,
02/09/2013 00:00,,,,,0.01,0.005,0.21,0.012,,0.005,,,,5.1,,,
24/09/2013 00:00,,19.3,,7.9,0.01,0.005,0.22,0.014,,0.01,,,,7.3,,,
24/09/2013 00:00,,,,,0.01,0.005,0.19,0.012,,0.008,,,,5.1,,,
17/10/2013 00:00,,21.7,,7.2,0.01,0.005,0.23,0.028,,0.008,,,,4.9,,,
17/10/2013 00:00,,,,,0.01,0.01,0.27,0.029,,0.009,,,,4.5,,,
08/11/2013 00:00,,23,,6.9,0.01,0.01,0.27,0.017,,0.01,,,,4.8,,,
08/11/2013 00:00,,,,,0.01,0.01,0.3,0.016,,0.013,,,,4.3,,,
28/11/2013 00:00,,24.9,,7.8,0.01,0.005,0.32,0.017,,0.007,,,,4.9,,,
28/11/2013 00:00,,,,,0.01,0.005,0.32,0.018,,0.007,,,,5,,,
19/12/2013 00:00,,26.4,,6.2,0.01,0.01,0.29,0.022,,0.017,,,,3.5,,,
19/12/2013 00:00,,,,,0.01,0.01,0.3,0.022,,0.015,,,,4,,,
09/01/2014 00:00,,25.2,,5.9,0.005,0.005,0.27,0.032,,0.018,,,,9.8,,,
09/01/2014 00:00,,,,,0.01,0.005,0.31,0.032,,0.014,,,,10,,,
30/01/2014 00:00,,26.8,,6.5,0.01,0.005,0.4,0.035,,0.027,,,,5,,,
30/01/2014 00:00,,,,,0.01,0.005,0.34,0.035,,0.031,,,,5,,,
21/02/2014 00:00,,25.5,,6.2,0.005,0.005,0.28,0.028,,0.011,,,,10.4,,,
21/02/2014 00:00,,,,,0.005,0.005,0.24,0.025,,0.01,,,,8.8,,,
13/03/2014 00:00,,25.8,,6.2,0.01,0.005,0.27,0.023,,0.011,,,,10.6,,,
13/03/2014 00:00,,,,,0.01,0.005,0.27,0.02,,0.011,,,,9.5,,,
03/04/2014 00:00,,25.5,,6.5,0.005,0.08,0.31,0.018,,0.011,,,,4.3,,,
03/04/2014 00:00,,,,,0.005,0.07,0.34,0.019,,0.011,,,,4.7,,,
30/04/2014 00:00,,20.9,,7.7,0.005,0.005,0.31,0.019,,0.006,,,,12.9,,,
30/04/2014 00:00,,,,,0.005,0.005,0.25,0.018,,0.007,,,,12,,,
14/05/2014 00:00,,18.7,,7.8,0.01,0.01,0.31,0.022,,0.009,,,,10.1,,,
14/05/2014 00:00,,,,,0.01,0.01,0.32,0.024,,0.009,,,,11.4,,,
05/06/2014 00:00,,17.4,,6.9,0.01,0.07,0.33,0.023,,0.012,,,,6.6,,,
05/06/2014 00:00,,,,,0.01,0.05,0.3,0.024,,0.014,,,,7.6,,,
26/06/2014 00:00,,14.2,,8.4,0.005,0.05,0.29,0.023,,0.012,,,,7.3,,,
26/06/2014 00:00,,,,,0.005,0.05,0.3,0.023,,0.012,,,,7.2,,,
22/07/2014 00:00,,12.9,,10.4,0.005,0.005,0.22,0.018,,0.009,,,,10.8,,,
22/07/2014 00:00,,,,,0.01,0.005,0.19,0.011,,0.007,,,,2.8,,,
08/08/2014 00:00,,12.8,,8.5,0.01,0.01,0.24,0.015,,0.009,,,,2.6,,,
08/08/2014 00:00,,,,,0.01,0.01,0.24,0.015,,0.009,,,,2.6,,,
26/08/2014 00:00,,15.5,,8.3,0.01,0.11,0.41,0.021,,0.011,,,,10.9,,,
26/08/2014 00:00,,,,,0.01,0.1,0.37,0.018,,0.006,,,,7,,,
16/09/2014 00:00,,18.3,,9,0.005,0.05,0.27,0.011,,0.003,,,,5.6,,,
16/09/2014 00:00,,,,,0.005,0.05,0.32,0.014,,0.002,,,,11.3,,,
08/10/2014 00:00,,,,,0.01,0.03,0.3,0.021,,0.009,,,,6.2,,,
08/10/2014 00:00,,21.5,,6.7,0.01,0.03,0.33,0.02,,0.008,,,,6.2,,,
30/10/2014 00:00,,23.7,,7.6,0.01,0.005,0.27,0.038,,0.009,,,,5.4,,,
30/10/2014 00:00,,,,,0.01,0.005,0.29,0.041,,0.009,,,,5.6,,,
17/11/2014 00:00,,23.8,,6.3,0.005,0.005,0.28,0.02,,0.01,,,,5.2,,,
17/11/2014 00:00,,,,,0.01,0.005,0.29,0.021,,0.01,,,,5.1,,,
10/12/2014 00:00,,,,,0.01,0.04,0.34,0.026,,0.012,,,,9.3,,,
10/12/2014 00:00,,26.1,,5.7,0.01,0.05,0.33,0.024,,0.011,,,,9,,,
08/01/2015 00:00,,28.7,,5.7,0.005,0.005,0.34,0.021,,0.019,,,,9.6,,,
08/01/2015 00:00,,,,,0.005,0.005,0.35,0.025,,0.018,,,,6.1,,,
23/01/2015 00:00,,27.3,,6.5,0.01,0.02,0.35,0.031,,0.014,,,,9.1,,,
23/01/2015 00:00,,,,,0.01,0.02,0.37,0.03,,0.014,,,,9.5,,,
10/02/2015 00:00,,,,,0.01,0.01,0.38,0.034,,0.014,,,,7.8,,,
10/02/2015 00:00,,25.6,,6.1,0.01,0.01,0.34,0.026,,0.013,,,,7.1,,,
05/03/2015 00:00,,25.7,,6.2,0.005,0.005,0.28,0.021,,0.01,,,,4.6,,,
05/03/2015 00:00,,,,,0.005,0.005,0.25,0.02,,0.01,,,,5.1,,,
26/03/2015 00:00,,24,,6,0.01,0.05,0.34,0.027,,0.014,,,,4.2,,,
26/03/2015 00:00,,,,,0.01,0.05,0.32,0.026,,0.015,,,,3.9,,,
17/04/2015 00:00,,22.3,,6.8,0.01,0.005,0.29,0.022,,0.016,,,,7.5,,,
17/04/2015 00:00,,,,,0.01,0.005,0.32,0.023,,0.016,,,,7.5,,,
08/05/2015 00:00,,17.5,,6.3,0.09,0.3,0.81,0.032,,0.02,,,,4.7,,,
08/05/2015 00:00,,,,,0.09,0.29,0.83,0.036,,0.021,,,,6.6,,,
29/05/2015 00:00,,17,,7.2,0.02,0.18,0.68,0.033,,0.012,,,,19.3,,,
29/05/2015 00:00,,,,,0.01,0.18,0.7,0.028,,0.012,,,,16.4,,,
25/06/2015 00:00,,15.5,,8.5,0.01,0.21,0.54,0.025,,0.011,,,,4.8,,,
25/06/2015 00:00,,,,,0.01,0.2,0.52,0.025,,0.011,,,,4.8,,,
07/08/2015 00:00,,13.1,,9.1,0.005,0.04,0.28,0.014,,0.008,,,,4.4,,,
07/08/2015 00:00,,,,,0.01,0.04,0.26,0.015,,0.006,,,,4,,,
27/08/2015 00:00,,15.8,,8.7,0.01,0.07,0.35,0.009,,0.005,,,,4,,,
27/08/2015 00:00,,,,,0.01,0.07,0.35,0.01,,0.005,,,,3.7,,,
18/09/2015 00:00,,18.9,,10.2,0.01,0.06,0.34,0.011,,0.004,,,,19.5,,,
18/09/2015 00:00,,,,,0.01,0.06,0.34,0.013,,0.007,,,,6.6,,,
14/10/2015 00:00,,21.9,,7.2,0.01,0.01,0.34,0.019,,0.006,,,,4.6,,,
14/10/2015 00:00,,,,,0.01,0.01,0.29,0.015,,0.006,,,,4.1,,,
26/10/2015 00:00,,23.4,,7.1,0.005,0.005,0.33,0.023,,0.008,,,,6.4,,,
26/10/2015 00:00,,,,,0.005,0.005,0.3,0.021,,0.007,,,,5.5,,,
16/11/2015 00:00,,,,,,,,,,,,,,,,,
16/11/2015 00:00,,,,,,,,,,,,,,,,,
17/11/2015 00:00,,22.7,,7.1,0.005,0.01,0.33,0.035,,0.008,,,,10,,,
17/11/2015 00:00,,,,,0.01,0.01,0.35,0.032,,0.008,,,,10.8,,,
08/12/2015 00:00,,25.5,,6,0.005,0.005,0.27,0.024,,0.009,,,,5.7,,,
08/12/2015 00:00,,,,,0.005,0.005,0.27,0.027,,0.01,,,,5.8,,,
08/01/2016 00:00,,21.7,,7.2,0.05,0.17,0.67,0.044,,0.021,,,,3.8,,,
08/01/2016 00:00,,,,,0.05,0.17,0.68,0.043,,0.029,,,,3.7,,,
20/01/2016 00:00,,26.2,,6.5,0.01,0.06,0.51,0.02,,0.008,,,,16.8,,,
20/01/2016 00:00,,,,,0.01,0.06,0.5,0.023,,0.007,,,,18.5,,,
11/02/2016 00:00,,27.1,,6.8,0.005,0.03,0.42,0.026,,0.007,,,,14,,,
11/02/2016 00:00,,,,,0.005,0.03,0.42,0.025,,0.006,,,,14.3,,,
02/03/2016 00:00,,27.9,,6.5,0.005,0.005,0.37,0.027,,0.01,,,,6.6,,,
02/03/2016 00:00,,,,,0.005,0.005,0.33,0.023,,0.01,,,,6.9,,,
21/03/2016 00:00,,22.5,,6,0.01,0.01,0.35,0.025,,0.011,,,,10.5,,,
21/03/2016 00:00,,,,,0.01,0.01,0.43,0.025,,0.012,,,,10.2,,,
15/04/2016 00:00,,23.3,,7.2,0.01,0.005,0.35,0.022,,0.009,,,,8.7,,,
15/04/2016 00:00,,,,,0.005,0.01,0.36,0.021,,0.01,,,,8.4,,,
04/05/2016 00:00,,21,,8.8,0.005,0.005,0.33,0.025,,0.008,,,,12.5,,,
04/05/2016 00:00,,,,,0.005,0.005,0.32,0.025,,0.008,,,,14.4,,,
26/05/2016 00:00,,16.8,,7.2,0.005,0.01,0.29,0.015,,0.009,,,,7.2,,,
26/05/2016 00:00,,,,,0.005,0.01,0.3,0.016,,0.009,,,,7,,,
16/06/2016 00:00,,15.4,,7.5,0.12,0.41,0.86,0.025,,0.016,,,,4.5,,,
16/06/2016 00:00,,,,,0.12,0.41,0.88,0.024,,0.016,,,,3,,,
07/07/2016 00:00,,13.4,,8.4,0.05,0.3,0.65,0.017,,0.01,,,,4.9,,,
07/07/2016 00:00,,,,,0.06,0.29,0.61,0.016,,0.011,,,,5,,,
27/07/2016 00:00,,14.2,,9.2,0.01,0.25,0.53,0.014,,0.004,,,,10.3,,,
27/07/2016 00:00,,,,,0.01,0.25,0.59,0.014,,0.004,,,,9.6,,,
16/08/2016 00:00,,15.7,,10.5,0.01,0.08,0.42,0.012,,0.003,,,,11.5,,,
16/08/2016 00:00,,,,,0.01,0.08,0.38,0.008,,0.003,,,,6,,,
08/09/2016 00:00,,18,,9.5,0.005,0.09,0.42,0.018,,0.014,,,,11.1,,,
08/09/2016 00:00,,,,,0.01,0.09,0.4,0.016,,0.015,,,,10.1,,,
27/09/2016 00:00,,18.9,,9.4,0.01,0.04,0.4,0.027,,0.016,,,,15.4,,,
27/09/2016 00:00,,,,,0.005,0.04,0.41,0.027,,0.007,,,,13.2,,,
19/10/2016 00:00,,20.4,,7.4,0.005,0.005,0.28,0.017,,0.009,,,,3.7,,,
19/10/2016 00:00,,,,,0.005,0.005,0.24,0.016,,0.008,,,,2,,,
15/11/2016 00:00,,22.6,,6,0.01,0.005,0.3,0.024,,0.01,,,,6.4,,,
15/11/2016 00:00,,,,,0.01,0.005,0.29,0.018,,0.01,,,,4.8,,,
02/12/2016 00:00,,27,,6.3,0.005,0.005,0.31,0.02,,0.009,,,,4.4,,,
02/12/2016 00:00,,,,,0.005,0.005,0.3,0.021,,0.009,,,,4.5,,,
22/12/2016 00:00,,25.6,,6.2,0.01,0.01,0.32,0.025,,0.011,,,,5.7,,,
22/12/2016 00:00,,,,,0.01,0.005,0.31,0.027,,0.011,,,,6.3,,,
13/01/2017 00:00,,29,,6.1,0.005,0.005,0.3,0.024,,0.01,,,,6.4,,,
13/01/2017 00:00,,,,,0.005,0.005,0.28,0.028,,0.01,,,,3.7,,,
27/01/2017 00:00,,26.5,,5.6,0.01,0.005,0.38,0.041,,0.015,,,,14.2,,,
27/01/2017 00:00,,,,,0.01,0.005,0.4,0.042,,0.016,,,,12.2,,,
17/02/2017 00:00,,28.4,,6.5,0.005,0.005,0.3,0.031,,0.012,,,,6.9,,,
17/02/2017 00:00,,,,,0.005,0.005,0.28,0.029,,0.012,,,,6.3,,,
15/03/2017 00:00,,23.9,,6.1,0.01,0.05,0.35,0.024,,0.016,,,,8.8,,,
15/03/2017 00:00,,,,,0.01,0.05,0.38,0.029,,0.016,,,,10.1,,,
03/04/2017 00:00,,22.5,,5.4,0.02,0.22,0.65,0.028,,0.021,,,,6.1,,,
03/04/2017 00:00,,,,,0.02,0.22,0.7,0.033,,0.017,,,,4.5,,,
28/04/2017 00:00,,20.9,,7.6,0.01,0.02,0.49,0.037,,0.023,,,,34,,,
28/04/2017 00:00,,,,,0.01,0.01,0.41,0.033,,0.017,,,,33.2,,,
16/05/2017 00:00,,18.3,,6.8,0.01,0.06,0.34,0.024,,0.017,,,,3.2,,,
16/05/2017 00:00,,,,,0.01,0.06,0.35,0.024,,0.017,,,,4.1,,,
05/06/2017 00:00,,15.9,,13.1,0.01,0.01,0.31,0.019,,0.012,,,,9.1,,,
05/06/2017 00:00,,,,,0.01,0.01,0.3,0.018,,0.011,,,,9.4,,,
26/06/2017 00:00,,15.4,,9.9,0.01,0.04,0.34,0.02,,0.005,,,,39,,,
26/06/2017 00:00,,,,,0.005,0.03,0.37,0.044,,0.007,,,,34.2,,,
20/07/2017 00:00,,13.3,,8.3,0.01,0.1,0.34,0.033,,0.011,,,,3,,,
20/07/2017 00:00,,,,,0.01,0.1,0.33,0.022,,0.014,,,,2.9,,,
11/08/2017 00:00,,14.7,,11.7,0.01,0.01,0.26,0.011,,0.005,,,,7.2,,,
11/08/2017 00:00,,,,,0.01,0.01,0.25,0.013,,0.005,,,,8.1,,,
