Date,Sal_gperL,Temp_degC,TSS_mgperL,DO_mgperL,Ammonia_mgperL,NOx_mgperL,TN_mgperL,TP_mgperL,SiO2_mgperL,FRP_mgperL,TOC_mgperL,TON_mgperL,DOC_mgperL,Chlorophyll_mgperm3,Ecoli_cfuper100mL,FaecalColiform_cfuper100mL,Enterococci_cfuper100mL
5/01/2005 00:00,,25.6,,7.4,,,,,,,,,,,,,
5/01/2005 00:00,,25.6,,7.4,0.005,0.04,0.41,0.04,,0.008,,,,9.5,10,7,10
5/01/2005 00:00,,25.6,,7.3,,,,,,,,,,,,,
5/01/2005 00:00,,,,,,,,,,,,,,14.6,,,
21/01/2005 00:00,,27,,7.8,,,,,,,,,,,,,
21/01/2005 00:00,,,,,0.005,0.07,0.4,0.024,,0.006,,,,11.4,0,1,0
21/01/2005 00:00,,26.9,,7.9,,,,,,,,,,,,,
21/01/2005 00:00,,,,,,,,,,,,,,13.3,,,
4/02/2005 00:00,,19.2,,8,,,,,,,,,,,,,
4/02/2005 00:00,,19,,7.9,0.005,0.005,0.43,0.034,,0.008,,,,,14,6,14
4/02/2005 00:00,,,,,0.005,0.005,0.43,0.033,,0.008,,,,,18,1,18
4/02/2005 00:00,,19,,7.9,,,,,,,,,,,,,
14/02/2005 00:00,,25.8,,7.2,,,,,,,,,,,,,
14/02/2005 00:00,,25.7,,7.2,0.005,0.08,0.47,0.031,,0.012,,,,23.3,2,4,2
14/02/2005 00:00,,25.6,,7.2,,,,,,,,,,,,,
14/02/2005 00:00,,,,,,,,,,,,,,24.9,,,
10/03/2005 00:00,,,,,,,,,,,,,,,,,
10/03/2005 00:00,,,,,,,,,,,,,,,,,
10/03/2005 00:00,,,,,,,,,,,,,,,,,
10/03/2005 00:00,,,,,,,,,,,,,,,,,
10/03/2005 00:00,,26,,7.1,,,,,,,,,,,,,
10/03/2005 00:00,,,,,0.005,0.14,0.57,0.042,,0.016,,,,23.9,6,18,6
10/03/2005 00:00,,25.8,,6.9,,,,,,,,,,,,,
10/03/2005 00:00,,,,,,,,,,,,,,,,,
10/03/2005 00:00,,,,,,,,,,,,,,24.1,,,
21/04/2005 00:00,,22.7,,7.5,,,,,,,,,,,,,
21/04/2005 00:00,,22.6,,7.5,0.01,0.06,0.33,0.018,,0.006,,,,6.6,3,5,3
21/04/2005 00:00,,,,,0.01,0.06,0.32,0.017,,0.006,,,,7.2,0,4,0
21/04/2005 00:00,,22.7,,7.5,,,,,,,,,,,,,
27/05/2005 00:00,,17.8,,8.3,,,,,,,,,,,,,
27/05/2005 00:00,,17.7,,8.3,0.005,0.08,0.3,0.019,,0.007,,,,6.6,2,3,2
27/05/2005 00:00,,,,,0.005,0.1,0.34,0.02,,0.008,,,,5.6,0,0,0
27/05/2005 00:00,,17.7,,8.2,,,,,,,,,,,,,
20/06/2005 00:00,,15.2,,10.1,,,,,,,,,,,,,
20/06/2005 00:00,,15.2,,10,0.005,0.09,0.32,0.012,,0.006,,,,5.3,0,1,0
20/06/2005 00:00,,,,,0.005,0.09,0.32,0.014,,0.006,,,,6.3,2,3,2
20/06/2005 00:00,,15.2,,9.8,,,,,,,,,,,,,
2/07/2005 00:00,,13.4,,9.5,,,,,,,,,,,,,
2/07/2005 00:00,,13.4,,9.4,0.04,0.11,0.68,0.044,,0.006,,,,,300,230,300
2/07/2005 00:00,,,,,0.04,0.11,0.68,0.044,,0.006,,,,,300,260,300
2/07/2005 00:00,,13.4,,9.3,,,,,,,,,,,,,
20/07/2005 00:00,,12.4,,9.2,,,,,,,,,,,,,
20/07/2005 00:00,,12.4,,8.9,0.05,0.54,0.81,0.029,,0.008,,,,3.1,4,4,4
20/07/2005 00:00,,,,,0.05,0.55,0.83,0.025,,0.01,,,,5.6,2,3,2
20/07/2005 00:00,,12.3,,9,,,,,,,,,,,,,
19/08/2005 00:00,,,,,,,,,,,,,,,,,
19/08/2005 00:00,,,,,,,,,,,,,,,,,
19/08/2005 00:00,,,,,,,,,,,,,,,,,
19/08/2005 00:00,,,,,,,,,,,,,,,,,
19/08/2005 00:00,,,,,,,,,,,,,,,,,
19/08/2005 00:00,,,,,,,,,,,,,,,,,
19/08/2005 00:00,,,,,,,,,,,,,,,,,
19/08/2005 00:00,,,,,,,,,,,,,,,,,
24/09/2005 00:00,,,,,,,,,,,,,,,,,
24/09/2005 00:00,,,,,,,,,,,,,,,,,
24/09/2005 00:00,,,,,,,,,,,,,,,,,
24/09/2005 00:00,,,,,,,,,,,,,,,,,
30/10/2005 00:00,,22.3,,7.3,,,,,,,,,,,,,
30/10/2005 00:00,,22.3,,7.2,0.01,0.07,0.34,0.011,,0.004,,,,7.6,6,4,6
30/10/2005 00:00,,,,,0.01,0.07,0.35,0.01,,0.003,,,,7.5,5,15,5
30/10/2005 00:00,,22.3,,7.1,,,,,,,,,,,,,
29/11/2005 00:00,,23.8,,7.1,,,,,,,,,,,,,
29/11/2005 00:00,,,,,0.02,0.03,0.3,0.023,,0.007,,,,11.4,15,6,15
29/11/2005 00:00,,22.8,,7.2,,,,,,,,,,,,,
29/11/2005 00:00,,,,,,,,,,,,,,11.7,,,
17/12/2005 00:00,,25.9,,6.5,,,,,,,,,,,,,
17/12/2005 00:00,,,,,0.01,0.01,0.47,0.048,,0.009,,,,28.9,4,2,4
17/12/2005 00:00,,25.8,,6.5,,,,,,,,,,,,,
17/12/2005 00:00,,,,,,,,,,,,,,28.9,,,
16/01/2006 00:00,,27.5,,5.2,,,,,,,,,,,,,
16/01/2006 00:00,,27.5,,5.2,0.005,0.17,0.44,0.029,,0.017,,,,7.4,3,5,3
16/01/2006 00:00,,,,,0.005,0.17,0.44,0.033,,0.015,,,,8.2,5,6,5
16/01/2006 00:00,,27.5,,5.1,,,,,,,,,,,,,
15/02/2006 00:00,,26.9,,5.7,,,,,,,,,,,,,
15/02/2006 00:00,,26.9,,5.8,0.01,0.08,0.42,0.026,,0.01,,,,9.7,4,2,4
15/02/2006 00:00,,,,,0.01,0.08,0.42,0.029,,0.009,,,,9.5,5,3,5
15/02/2006 00:00,,26.9,,5.8,,,,,,,,,,,,,
