Date,Sal_gperL,Temp_degC,TSS_mgperL,DO_mgperL,Ammonia_mgperL,NOx_mgperL,TN_mgperL,TP_mgperL,SiO2_mgperL,FRP_mgperL,TOC_mgperL,TON_mgperL,DOC_mgperL,Chlorophyll_mgperm3,Ecoli_cfuper100mL,FaecalColiform_cfuper100mL,Enterococci_cfuper100mL
8/07/2015 00:00,,,,,0.01,0.07,0.29,0.018,,0.007,,,,,,,
12/08/2015 00:00,,,,,0.005,0.01,0.17,0.012,,0.004,,,,,,,
9/09/2015 00:00,,,,,0.01,0.08,0.35,0.016,,0.005,,,,,,,
30/09/2015 00:00,,,,,0.02,0.01,0.19,0.02,,0.005,,,,,,,
21/10/2015 00:00,,,,,0.01,0.005,0.23,0.016,,0.005,,,,,,,
11/11/2015 00:00,,,,,0.01,0.02,0.23,0.026,,0.005,,,,,,,
1/12/2015 00:00,,,,,0.01,0.02,0.24,0.018,,0.007,,,,,,,
16/12/2015 00:00,,,,,0.01,0.01,0.2,0.02,,0.007,,,,,,,
13/01/2016 00:00,,,,,0.04,0.07,0.42,0.022,,0.007,,,,,,,
3/02/2016 00:00,,,,,0.01,0.07,0.38,0.015,,,,,,,,,
24/02/2016 00:00,,,,,0.01,0.01,0.25,0.019,,0.003,,,,,,,
16/03/2016 00:00,,,,,0.02,0.02,0.23,0.021,,0.008,,,,,,,
20/04/2016 00:00,,,,,0.02,0.03,0.2,0.016,,0.006,,,,,,,
18/05/2016 00:00,,,,,0.01,0.03,0.21,0.017,,0.006,,,,,,,
15/06/2016 00:00,,,,,0.07,0.28,0.61,0.022,,0.009,,,,,,,
14/07/2016 00:00,,,,,0.03,0.18,0.44,0.016,,0.006,,,,,,,
10/08/2016 00:00,,,,,0.01,0.15,0.38,0.012,,0.004,,,,,,,
7/09/2016 00:00,,,,,0.1,0.08,0.28,0.013,,0.005,,,,,,,
28/09/2016 00:00,,,,,0.01,0.04,0.29,0.016,,0.004,,,,,,,
19/10/2016 00:00,,,,,0.01,0.02,0.27,0.023,,0.008,,,,,,,
9/11/2016 00:00,,,,,0.01,0.005,0.24,0.014,,0.005,,,,,,,
30/11/2016 00:00,,,,,0.02,0.01,0.23,0.02,,0.005,,,,,,,
20/12/2016 00:00,,,,,0.02,0.03,0.22,0.019,,0.009,,,,,,,
18/01/2017 00:00,,,,,0.01,0.01,0.24,0.018,,0.004,,,,,,,
2/02/2017 00:00,,,,,0.01,0.01,0.25,0.023,,0.008,,,,,,,
23/02/2017 00:00,,,,,0.01,0.005,0.19,0.022,,0.003,,,,,,,
22/03/2017 00:00,,,,,0.07,0.29,0.67,0.035,,0.021,,,,,,,
5/04/2017 00:00,,,,,0.03,0.11,0.44,0.025,,0.011,,,,,,,
27/04/2017 00:00,,,,,0.01,0.06,0.23,0.035,,0.013,,,,,,,
17/05/2017 00:00,,,,,0.01,0.03,0.21,0.018,,0.009,,,,,,,
14/06/2017 00:00,,,,,0.01,0.07,0.26,0.046,,0.008,,,,,,,
5/07/2017 00:00,,,,,0.01,0.04,0.22,0.014,,0.006,,,,,,,
9/08/2017 00:00,,,,,0.01,0.01,0.17,0.011,,0.001,,,,,,,
7/09/2017 00:00,,,,,0.01,0.005,0.21,0.027,,0.005,,,,,,,
4/10/2017 00:00,,,,,0.005,0.005,0.19,0.017,,0.004,,,,,,,
17/10/2017 00:00,,,,,0.01,0.01,0.2,0.025,,0.003,,,,,,,
25/10/2017 00:00,,,,,0.01,0.01,0.14,0.042,,0.005,,,,,,,
22/11/2017 00:00,,,,,0.01,0.02,0.2,0.021,,0.006,,,,,,,
19/12/2017 00:00,,,,,0.01,0.005,0.19,0.024,,0.004,,,,,,,
11/01/2018 00:00,,,,,0.005,0.01,0.19,0.02,,0.004,,,,,,,
17/01/2018 00:00,,,,,0.01,0.005,0.18,0.02,,0.003,,,,,,,
6/02/2018 00:00,,,,,0.01,0.02,0.25,0.019,,0.005,,,,,,,
27/02/2018 00:00,,,,,0.02,0.02,0.24,0.024,,0.009,,,,,,,
20/03/2018 00:00,,,,,0.01,0.01,0.18,0.019,,0.007,,,,,,,
10/04/2018 00:00,,,,,0.02,0.02,0.23,0.014,,0.004,,,,,,,
16/04/2018 00:00,,,,,0.03,0.05,0.24,0.02,,0.028,,,,,,,
1/05/2018 00:00,,,,,0.02,0.02,0.24,0.019,,0.008,,,,,,,
22/05/2018 00:00,,,,,0.01,0.03,0.21,0.02,,0.009,,,,,,,
13/06/2018 00:00,,,,,0.02,0.005,0.17,0.022,,0.007,,,,,,,
12/07/2018 00:00,,,,,0.01,0.005,0.16,0.017,,0.004,,,,,,,
12/07/2018 00:00,,,,,0.01,0.005,0.16,0.017,,0.004,,,,,,,
2/08/2018 00:00,,,,,0.01,0.005,0.14,0.01,,0.003,,,,,,,
16/10/2018 00:00,,,,,0.01,0.005,0.21,0.014,,0.003,,,,,,,
13/11/2018 00:00,,,,,0.01,0.005,0.18,0.017,,0.004,,,,,,,
21/11/2018 00:00,,,,,0.01,0.005,0.2,0.017,,0.003,,,,,,,
18/12/2018 00:00,,,,,0.005,0.005,0.22,0.018,,0.003,,,,,,,
