Date,Sal_gperL,Temp_degC,TSS_mgperL,DO_mgperL,Ammonia_mgperL,NOx_mgperL,TN_mgperL,TP_mgperL,SiO2_mgperL,FRP_mgperL,TOC_mgperL,TON_mgperL,DOC_mgperL,Chlorophyll_mgperm3,Ecoli_cfuper100mL,FaecalColiform_cfuper100mL,Enterococci_cfuper100mL
20/12/2005 00:00,,19.3,,,,,,0.01,0.51,0.005,,,,1.5,,,
16/01/2007 00:00,,25.4,1,,,,0.3,0.03,14.9,0.005,,,,0.6,,,
14/02/2007 00:00,,23.4,1,,,,0.3,0.01,2.68,0.005,,,,0.7,,,
13/03/2007 00:00,,20.1,1,9,,,0.3,0.01,2.08,0.005,,,,1.4,,,
11/04/2007 00:00,,19.5,1,9.1,,,0.4,0.02,3.52,0.005,,,,0.4,,,
9/05/2007 00:00,,16.8,1,9.6,,,0.3,0.01,2.53,0.005,,,,0.7,,,
6/06/2007 00:00,,12.5,1,10,,,0.3,0.01,2.45,0.005,,,,2.3,,,
4/07/2007 00:00,,11.3,2,11,,,0.2,0.01,2.7,0.005,,,,0.7,,,
31/07/2007 00:00,,11,2,13.6,,,0.5,0.02,3.03,0.005,,,,2,,,
29/08/2007 00:00,,12.8,1,10.7,,,0.4,0.01,3.12,0.005,,,,1.7,,,
25/09/2007 00:00,,15.5,1,10.1,,,0.5,0.02,2.46,0.005,,,,1.1,,,
23/10/2007 00:00,,20.1,1,8,,,0.3,0.02,2.54,0.005,,,,0.8,,,
20/11/2007 00:00,,23.9,1,8.7,,,0.1,0.01,2.41,0.005,,,,0.5,,,
19/12/2007 00:00,,19.8,1,9.2,,,0.3,0.01,1.87,0.005,,,,1.9,,,
15/01/2008 00:00,,21.6,1,8.9,,,0.3,0.01,1.94,0.005,,,,1.9,,,
12/02/2008 00:00,,19.5,,9,,,,,,,,,,0.2,,,
11/03/2008 00:00,,22.1,1,8.6,,,0.3,0.01,2.16,0.005,,,,0.9,,,
8/04/2008 00:00,,19.7,1,9.3,,,0.4,0.01,2.85,0.005,,,,0.8,,,
7/05/2008 00:00,,14.9,1,10.2,,,0.3,0.01,3.78,0.005,,,,0.4,,,
5/06/2008 00:00,,14.7,2,9.7,,,0.3,0.01,2.28,0.005,,,,1.2,,,
3/07/2008 00:00,,11,1,10.8,,,0.3,0.01,3.04,0.005,,,,1.1,,,
28/07/2008 00:00,,9.9,1,11.5,,,0.3,0.01,1.43,0.007,,,,0.9,,,
26/08/2008 00:00,,10.9,1,10.7,,,0.3,0.02,1.39,0.005,,,,0.7,,,
23/09/2008 00:00,,15.2,1,9.9,,,0.2,0.01,1.62,0.005,,,,0.6,,,
21/10/2008 00:00,,19.7,1,8.9,,,0.2,0.01,2.61,0.005,,,,0.5,,,
19/11/2008 00:00,,18,1,9.2,,,0.3,0.01,0.94,0.005,,,,1.7,,,
16/12/2008 00:00,,21.2,1,8.7,,,0.32,0.005,0.78,0.001,,,,0.8,,,
13/01/2009 00:00,,23.5,1,8.2,,,0.29,0.005,1.09,0.001,,,,0.6,,,
10/02/2009 00:00,,22.7,1,8.3,,,0.27,0.005,0.77,0.001,,,,1.9,,,
10/03/2009 00:00,,21.5,2,8.9,,,0.26,0.005,0.89,0.001,,,,3.4,,,
12/02/2010 00:00,,24.1,1,8.6,,,0.31,0.005,1.76,0.001,,,,0.2,,,71
10/03/2010 00:00,,21.3,1,9.51,,,0.24,0.005,1.53,0.002,,,,0.8,,,88
14/04/2010 00:00,,16,1,10.78,,,0.29,0.025,1.65,0.001,,,,0.7,,,16
13/05/2010 00:00,,14.5,,11.25,,,,,,,,,,1.3,,,7
6/07/2010 00:00,,11.1,1,11.66,,,0.34,0.005,2.24,0.006,,,,1.1,,,20
11/08/2010 00:00,,8.3,1,11.28,,,0.29,0.014,3.9,0.008,,,,1,,,4
7/09/2010 00:00,,11.8,1,11.78,,,0.18,0.005,0.1,0.003,,,,1.1,,,14
12/10/2010 00:00,,16.5,1,10.73,,,0.13,0.005,1.51,0.001,,,,0.8,,,18
18/11/2010 00:00,,19.9,1,10.09,,,0.2,0.008,0.05,0.002,,,,0.9,,,8
3/12/2010 00:00,,19.1,1,10.03,,,0.24,0.013,2.74,0.013,,,,1.6,,,62
12/01/2011 00:00,,21.7,1,9.39,,,0.27,0.005,1.98,0.004,,,,1.2,,,120
18/02/2011 00:00,,22.1,1,9.22,,,0.32,0.005,2.92,0.002,,,,1.1,,,160
9/03/2011 00:00,,19.5,1,10.27,,,0.29,0.008,2.66,0.001,,,,1.3,,,17
8/04/2011 00:00,,17.3,1,10.47,,,0.2,0.005,2.12,0.003,,,,0.5,,,24
12/05/2011 00:00,,13.2,1,11.25,,,0.39,0.007,1.97,0.001,,,,2.3,,,8
10/06/2011 00:00,,12.6,1,11.52,,,0.29,0.005,2.18,0.002,,,,3.9,,,12
13/07/2011 00:00,,8.6,1,12.31,,,0.24,0.005,2.22,0.002,,,,0.3,,,3
5/08/2011 00:00,,10.6,1,12.46,,,0.29,0.006,2.22,0.001,,,,1.9,,,1
8/09/2011 00:00,,12.8,1,10.7,,,0.29,0.005,1.56,0.001,,,,1,,,7
11/10/2011 00:00,,13.1,1,10.93,,,0.3,0.006,1.99,0.001,,,,2.4,,,7
10/11/2011 00:00,,19,1,9.42,,,0.22,0.005,2.06,0.001,,,,1.1,,,25
6/12/2011 00:00,,16.5,1,10.24,,,0.31,0.007,1.61,0.002,,,,1.3,,,24
12/01/2012 00:00,,20.1,1,10.07,,,0.24,0.005,1.74,0.001,,,,0.4,,,9
7/02/2012 00:00,,20.3,1,9.79,,,0.22,0.005,2,0.001,,,,0.9,,,53
11/04/2012 00:00,,16.5,2,10.59,,,0.25,0.005,2.52,0.002,,,,1.2,,,21
17/05/2012 00:00,,12,1,11.47,,,0.25,0.01,3.28,0.005,,,,0.6,,,4
5/06/2012 00:00,,11.8,1,11.3,,,0.2,0.005,2.59,0.001,,,,1.1,,,15
26/07/2012 00:00,,11.2,2,11.51,,,0.34,0.014,4.21,0.005,,,,1.4,,,13
23/08/2012 00:00,,11.6,1,11.78,,,0.23,0.006,2.15,0.002,,,,1.1,,,8
21/09/2012 00:00,,13.9,1,11.34,,,0.23,0.006,1.94,0.001,,,,1.8,,,5
16/10/2012 00:00,,16.2,1,11.08,,,0.24,0.006,1.74,0.002,,,,0.9,,,26
21/11/2012 00:00,,18.9,1,10.32,,,0.19,0.007,1.46,0.002,,,,1.4,,,98
17/12/2012 00:00,,18.8,1,9.91,,,0.19,0.012,1.5,0.002,,,,0.9,,,50
