Date,Sal_gperL,Temp_degC,TSS_mgperL,DO_mgperL,Ammonia_mgperL,NOx_mgperL,TN_mgperL,TP_mgperL,SiO2_mgperL,FRP_mgperL,TOC_mgperL,TON_mgperL,DOC_mgperL,Chlorophyll_mgperm3,Ecoli_cfuper100mL,FaecalColiform_cfuper100mL,Enterococci_cfuper100mL
21/01/2005 00:00,,28,,9.4,0.06,1.53,2.04,0.015,,0.008,,, ,3.2,14,12,14
21/01/2005 00:00,,,,,0.06,1.54,2.02,0.014,,0.009,,, ,4.2,13,18,13
04/02/2005 00:00,,24,,6.7,0.06,0.14,0.63,0.034,,0.021,,, ,,58,190,58
04/02/2005 00:00,,,,,0.05,0.14,0.64,0.034,,0.022,,, ,,52,190,52
14/02/2005 00:00,,25.8,2,6.6,0.09,0.46,0.98,0.024,1.3,0.012,,, ,6.3,3,2,3
14/02/2005 00:00,,,2,,0.09,0.47,0.99,0.025,1.3,0.011,,, ,5.5,3,1,3
10/03/2005 00:00,,,2,,,,,,1.9,,,, ,,,,
10/03/2005 00:00,,,2,,,,,,1.9,,,, ,,,,
10/03/2005 00:00,,,2,,0.02,0.41,0.84,0.021,1.9,0.011,,, ,9.3,9,42,9
10/03/2005 00:00,,,2,,,,,,1.9,,,, ,11.8,,,
21/04/2005 00:00,,20.4,2,6.9,0.11,1.83,2.17,0.023,2.6,0.011,,, ,2.7,11,16,11
21/04/2005 00:00,,,2,,0.11,1.84,2.09,0.021,2.6,0.011,,, ,1.8,7,14,7
27/05/2005 00:00,,15.4,2,9.9,0.05,4,4.63,0.021,2.5,0.012,,, ,3.6,2,6,2
27/05/2005 00:00,,,2,,0.05,3.8,4.62,0.022,2.5,0.012,,, ,5.5,2,4,2
20/06/2005 00:00,,13.2,2,9.8,0.05,3.3,3.84,0.027,2.1,0.014,,, ,3.8,7,17,7
20/06/2005 00:00,,,2,,0.05,3.3,4,0.025,2.1,0.015,,, ,2.4,4,21,4
02/07/2005 00:00,,12.5,,10.1,0.05,0.42,1,0.13,,0.056,,, ,,3000,8000,3000
02/07/2005 00:00,,,,,0.05,0.42,1,0.142,,0.056,,, ,,3900,9000,3900
20/07/2005 00:00,,14.2,5,9.4,0.15,2.6,3.2,0.032,2.4,0.014,,, ,9.5,12,6,12
20/07/2005 00:00,,,5,,0.15,2.65,3.19,0.034,2.4,0.014,,, ,8.1,12,9,12
19/08/2005 00:00,,,,,,,,,,,,, ,,,,
19/08/2005 00:00,,,,,,,,,,,,, ,,,,
19/08/2005 00:00,,,,,,,,,,,,, ,,,,
19/08/2005 00:00,,,,,,,,,,,,, ,,,,
24/09/2005 00:00,,,,,,,,,,,,, ,,,,
24/09/2005 00:00,,,,,,,,,,,,, ,,,,
30/10/2005 00:00,,21.1,2,11.3,0.05,2,2.67,0.017,1.6,0.011,,, ,3.1,29,8,29
30/10/2005 00:00,,,2,,0.04,2,2.76,0.018,1.6,0.011,,, ,2.9,17,16,17
29/11/2005 00:00,,20.8,9,7.7,0.12,1.28,1.84,0.066,4.14,0.034,,, ,6.6,830,3500,830
29/11/2005 00:00,,,9,,0.12,1.24,1.8,0.069,4.14,0.034,,, ,7,910,3500,910
17/12/2005 00:00,,26.4,7,7.4,0.03,0.69,1.52,0.066,5.81,0.022,,, ,77.3,29,21,29
17/12/2005 00:00,,,7,,,,,,5.81,,,, ,86.1,,,
16/01/2006 00:00,,,8,,0.03,3.7,4.66,0.072,4.44,0.013,,, ,67,82,14,82
16/01/2006 00:00,,,8,,,,,,4.44,,,, ,79.8,,,
15/02/2006 00:00,,,3,,0.08,3.3,4.09,0.039,5.09,0.015,,, ,19.8,64,9,64
15/02/2006 00:00,,,3,,,,,,5.09,,,, ,20.7,,,
23/03/2006 00:00,,22.4,8,10,0.19,2.4,4.18,0.092,2.56,0.009,,, ,71.9,100,40,100
23/03/2006 00:00,,,8,,,,,,2.56,,,, ,151.6,,,
10/04/2006 00:00,,,5,,,,,,0.5,,,, ,,,,
10/04/2006 00:00,,,5,,,,,,0.5,,,, ,,,,
10/04/2006 00:00,,,5,,0.13,3.8,4.28,0.033,0.5,0.008,,, ,23.7,8,14,8
10/04/2006 00:00,,,5,,,,,,0.5,,,, ,27.6,,,
10/05/2006 00:00,,,,,,,,,,,,, ,,,,
10/05/2006 00:00,,,,,,,,,,,,, ,,,,
15/06/2006 00:00,,,,,,,,,,,,, ,,,,
15/06/2006 00:00,,,,,,,,,,,,, ,,,,
10/07/2006 00:00,,,,,,,,,,,,, ,,,,
10/07/2006 00:00,,,,,,,,,,,,, ,,,,
09/08/2006 00:00,,11.7,2,10.6,0.1,2.8,3.52,0.022,1.72,0.007,,, ,14.8,6,13,6
09/08/2006 00:00,,,2,,,,,,1.72,,,, ,14.9,,,
08/09/2006 00:00,,14.9,,10.3,0.01,4.2,4.8,0.028,,0.01,,, ,,170,34,170
08/09/2006 00:00,,,,,0.01,4.2,4.8,0.03,,0.01,,, ,,240,34,240
14/09/2006 00:00,,16.4,6,8.9,0.04,0.48,0.79,0.03,2.65,0.013,,, ,3.5,52,37,52
14/09/2006 00:00,,,6,,0.04,0.48,0.79,0.03,2.65,0.013,,, ,3.6,72,30,72
08/10/2006 00:00,,22.3,1,9.1,0.12,3.3,4.31,0.018,1.97,0.01,,, ,6.2,21,10,21
08/10/2006 00:00,,,1,,0.12,3.4,4.29,0.017,1.97,0.01,,, ,6.7,24,11,24
07/11/2006 00:00,,20.9,2,9.1,0.04,4.9,5.2,0.016,2.81,0.01,,, ,5.5,91,62,91
07/11/2006 00:00,,,2,,0.04,4.9,5.2,0.018,2.81,0.01,,, ,5.1,74,68,74
07/12/2006 00:00,,23.9,1,10.4,0.05,3,3.83,0.015,2.26,0.008,,, ,2.8,18,8,18
07/12/2006 00:00,,,1,,0.05,3,3.79,0.017,2.26,0.008,,, ,2.7,3,9,3
12/01/2007 00:00,,28.9,,9.5,0.005,2.8,3.82,0.013,,0.007,,, ,8.3,8,10,8
12/01/2007 00:00,,,,,0.005,2.8,3.94,0.014,,0.007,,, ,6.6,11,16,11
05/02/2007 00:00,,26.3,6,8.8,0.03,2.4,3.53,0.026,1.96,0.008,,, ,30.4,40,140,40
05/02/2007 00:00,,,6,,0.03,2.4,3.48,0.023,1.96,0.008,,, ,31.1,27,160,27
13/02/2007 00:00,,21.1,,6.8,0.23,1.41,2.54,0.339,,0.248,,, ,,540,4400,540
13/02/2007 00:00,,,,,0.23,1.37,2.54,0.337,,0.24,,, ,,610,4500,610
07/03/2007 00:00,,23.3,31,4.4,0.15,1.54,2.5,0.147,6.24,0.072,,, ,7,4400,4500,4400
07/03/2007 00:00,,,31,,0.16,1.59,2.55,0.149,6.24,0.074,,, ,8,4200,3700,4200
12/04/2007 00:00,,21.6,6,7.2,0.07,2.6,3.37,0.031,3.46,0.013,,, ,10.5,17,54,17
12/04/2007 00:00,,,6,,0.07,2.6,3.42,0.028,3.46,0.013,,, ,9.8,22,48,22
18/05/2007 00:00,,17.5,4,7.1,0.04,2,2.73,0.03,2.63,0.014,,, ,11,120,220,120
18/05/2007 00:00,,,4,,0.04,1.95,2.76,0.032,2.63,0.014,,, ,12.7,130,210,130
05/06/2007 00:00,,14.3,2,9.5,0.01,1.44,2,0.027,2.82,0.013,,, ,14.6,4,4,4
05/06/2007 00:00,,,2,,0.01,1.46,2,0.026,2.82,0.013,,, ,13.4,6,7,6
11/06/2007 00:00,,13.4,,9.7,0.09,0.61,1.39,0.117,,0.046,,, ,,4900,26000,4900
11/06/2007 00:00,,,,,0.09,0.6,1.39,0.115,,0.045,,, ,,5400,26000,5400
26/07/2007 00:00,,10.2,,11.7,0.06,1.32,1.67,0.041,,0.012,,, ,7.5,15,37,15
26/07/2007 00:00,,,,,0.06,1.31,1.67,0.039,,0.011,,, ,7.7,19,37,19
10/08/2007 00:00,,12.2,8,12.9,0.005,2.8,3.61,0.048,4.32,0.01,,, ,27.9,5,21,5
10/08/2007 00:00,,,8,,0.01,2.8,3.57,0.049,4.32,0.009,,, ,26.4,1,18,1
03/09/2007 00:00,,17.9,4,11.4,0.08,1.25,1.84,0.043,2.92,0.011,,, ,25.8,1,5,1
03/09/2007 00:00,,,4,,0.08,1.24,1.83,0.043,2.92,0.011,,, ,29.2,2,1,2
03/10/2007 00:00,,23.1,12,14.4,0.01,2,3.3,0.066,0.37,0.012,,, ,77.7,4,5,4
03/10/2007 00:00,,,12,,0.01,2,3.29,0.068,0.37,0.013,,, ,74.1,4,8,4
02/11/2007 00:00,,22.3,3,7.9,0.08,0.55,1.04,0.015,1.3,0.006,,, ,10.8,26,49,26
02/11/2007 00:00,,,3,,0.09,0.56,1.03,0.016,1.3,0.006,,, ,12.2,36,59,36
08/12/2007 00:00,,24.2,,7.7,0.02,1.41,1.86,0.029,,0.009,,, ,10.6,78,160,78
