Date,Sal_gperL,Temp_degC,TSS_mgperL,DO_mgperL,Ammonia_mgperL,NOx_mgperL,TN_mgperL,TP_mgperL,SiO2_mgperL,FRP_mgperL,TOC_mgperL,TON_mgperL,DOC_mgperL,Chlorophyll_mgperm3,Ecoli_cfuper100mL,FaecalColiform_cfuper100mL,Enterococci_cfuper100mL
10/09/2014 00:00,,,,,0.01,0.15,0.43,0.032,,,,,,,,,
1/10/2014 00:00,,,,,0.005,0.07,0.38,0.017,,,,,,,,,
8/10/2014 00:00,,,,,0.01,0.01,0.36,0.02,,,,,,,,,
22/10/2014 00:00,,,,,0.01,0.01,0.4,0.023,,,,,,,,,
7/11/2014 00:00,,,,,0.01,0.005,0.3,0.024,,,,,,,,,
12/11/2014 00:00,,,,,0.01,0.005,0.32,0.031,,,,,,,,,
3/12/2014 00:00,,,,,0.01,0.005,0.38,0.033,,,,,,,,,
9/12/2014 00:00,,,,,0.01,0.1,0.74,0.082,,,,,,,,,
18/12/2014 00:00,,,,,0.01,0.005,0.44,0.041,,,,,,,,,
22/12/2014 00:00,,,,,0.01,0.005,0.35,0.028,,,,,,,,,
14/01/2015 00:00,,,,,0.01,0.01,0.41,0.043,,,,,,,,,
20/01/2015 00:00,,,,,0.005,0.01,0.45,0.047,,0.014,,,,,,,
5/02/2015 00:00,,,,,0.01,0.005,0.38,0.036,,,,,,,,,
19/02/2015 00:00,,,,,0.005,0.005,0.62,0.162,,,,,,,,,
25/02/2015 00:00,,,,,0.01,0.02,0.34,0.034,,0.015,,,,,,,
18/03/2015 00:00,,,,,0.02,0.08,0.43,0.045,,0.018,,,,,,,
19/03/2015 00:00,,,,,0.05,0.04,0.52,0.057,,0.018,,,,,,,
29/04/2015 00:00,,,,,0.16,0.32,1.04,0.063,,0.02,,,,,,,
5/05/2015 00:00,,,,,0.16,0.27,0.89,0.039,,0.016,,,,,,,
19/05/2015 00:00,,,,,0.07,0.25,0.64,0.02,,0.015,,,,,,,
28/05/2015 00:00,,,,,0.03,0.3,0.63,0.058,,0.012,,,,,,,
16/06/2015 00:00,,,,,0.03,0.25,0.51,0.014,,0.008,,,,,,,
17/06/2015 00:00,,,,,0.03,0.29,0.62,0.023,,0.01,,,,,,,
8/07/2015 00:00,,,,,0.03,0.28,0.62,0.019,,0.006,,,,,,,
16/07/2015 00:00,,,,,0.02,0.38,0.65,0.013,,0.006,,,,,,,
12/08/2015 00:00,,,,,0.01,0.08,0.42,0.01,,0.001,,,,,,,
17/08/2015 00:00,,,,,0.01,0.08,0.34,0.009,,0.001,,,,,,,
9/09/2015 00:00,,,,,0.01,0.1,0.42,0.011,,0.001,,,,,,,
16/09/2015 00:00,,,,,0.01,0.11,0.41,0.013,,0.001,,,,,,,
30/09/2015 00:00,,,,,0.01,0.08,0.38,0.015,,0.002,,,,,,,
14/10/2015 00:00,,,,,0.02,0.01,0.34,0.019,,0.001,,,,,,,
21/10/2015 00:00,,,,,0.01,0.005,0.43,0.034,,0.005,,,,,,,
11/11/2015 00:00,,,,,0.02,0.01,0.43,0.024,,0.001,,,,,,,
12/11/2015 00:00,,,,,0.01,0.005,0.37,0.014,,0.001,,,,,,,
1/12/2015 00:00,,,,,0.005,0.005,0.44,0.039,,0.002,,,,,,,
10/12/2015 00:00,,,,,0.005,0.005,0.38,0.036,,0.005,,,,,,,
16/12/2015 00:00,,,,,0.01,0.005,0.51,0.052,,0.014,,,,,,,
11/01/2016 00:00,,,,,0.06,0.21,0.8,0.044,,0.01,,,,,,,
13/01/2016 00:00,,,,,0.01,0.18,0.77,0.047,,0.003,,,,,,,
3/02/2016 00:00,,,,,0.01,0.15,0.67,0.041,,,,,,,,,
9/02/2016 00:00,,,,,0.01,0.005,0.53,0.042,,0.001,,,,,,,
24/02/2016 00:00,,,,,0.005,0.005,0.44,0.029,,0.001,,,,,,,
9/03/2016 00:00,,,,,0.01,0.005,0.46,0.037,,0.005,,,,,,,
16/03/2016 00:00,,,,,0.01,0.06,0.39,0.03,,0.013,,,,,,,
8/04/2016 00:00,,,,,0.01,0.03,0.55,0.044,,0.018,,,,,,,
20/04/2016 00:00,,,,,0.01,0.02,0.4,0.029,,0.002,,,,,,,
9/05/2016 00:00,,,,,0.01,0.01,0.51,0.043,,0.003,,,,,,,
18/05/2016 00:00,,,,,0.02,0.02,0.38,0.024,,0.001,,,,,,,
7/06/2016 00:00,,,,,0.07,0.38,0.98,0.075,,0.022,,,,,,,
15/06/2016 00:00,,,,,0.14,0.41,0.9,0.031,,0.012,,,,,,,
5/07/2016 00:00,,,,,0.08,0.3,0.7,0.018,,0.006,,,,,,,
14/07/2016 00:00,,,,,0.05,0.35,0.7,0.016,,0.004,,,,,,,
5/08/2016 00:00,,,,,0.11,0.34,0.79,0.043,,0.011,,,,,,,
10/08/2016 00:00,,,,,0.005,0.22,0.58,0.012,,0.001,,,,,,,
7/09/2016 00:00,,,,,0.005,0.12,0.45,0.017,,0.001,,,,,,,
20/09/2016 00:00,,,,,0.01,0.11,0.48,0.022,,0.001,,,,,,,
28/09/2016 00:00,,,,,0.01,0.005,0.36,0.018,,0.001,,,,,,,
4/10/2016 00:00,,,,,0.005,0.01,0.35,0.013,,0.001,,,,,,,
17/10/2016 00:00,,,,,0.005,0.005,0.38,0.025,,0.001,,,,,,,
19/10/2016 00:00,,,,,0.005,0.005,0.44,0.037,,0.002,,,,,,,
9/11/2016 00:00,,,,,0.01,0.005,0.38,0.026,,0.001,,,,,,,
15/11/2016 00:00,,,,,0.01,0.005,0.38,0.03,,0.003,,,,,,,
30/11/2016 00:00,,,,,0.01,0.005,0.34,0.024,,0.001,,,,,,,
14/12/2016 00:00,,,,,0.005,0.01,0.46,0.045,,0.005,,,,,,,
20/12/2016 00:00,,,,,0.005,0.01,0.42,0.037,,0.001,,,,,,,
13/01/2017 00:00,,,,,0.005,0.01,0.35,0.04,,0.009,,,,,,,
23/01/2017 00:00,,,,,0.005,0.005,0.38,0.037,,0.002,,,,,,,
2/02/2017 00:00,,,,,0.01,0.005,0.49,0.054,,0.013,,,,,,,
9/02/2017 00:00,,,,,0.005,0.005,0.41,0.051,,0.012,,,,,,,
23/02/2017 00:00,,,,,0.005,0.005,0.39,0.104,,0.014,,,,,,,
28/02/2017 00:00,,,,,0.04,0.07,0.53,0.056,,0.024,,,,,,,
2/03/2017 00:00,,,,,0.01,0.05,0.52,0.057,,0.019,,,,,,,
22/03/2017 00:00,,,,,0.15,0.36,1.02,0.08,,0.036,,,,,,,
29/03/2017 00:00,,,,,0.02,0.25,0.74,0.089,,0.012,,,,,,,
5/04/2017 00:00,,,,,0.02,0.29,0.68,0.04,,0.018,,,,,,,
28/04/2017 00:00,,,,,0.02,0.07,0.53,0.043,,0.005,,,,,,,
17/05/2017 00:00,,,,,0.05,0.07,0.39,0.027,,0.015,,,,,,,
26/05/2017 00:00,,,,,0.02,0.09,0.44,0.034,,0.014,,,,,,,
14/06/2017 00:00,,,,,0.08,0.19,0.66,0.112,,0.016,,,,,,,
26/06/2017 00:00,,,,,0.03,0.13,0.45,0.018,,0.007,,,,,,,
5/07/2017 00:00,,,,,0.05,0.12,0.44,0.02,,0.01,,,,,,,
25/07/2017 00:00,,,,,0.02,0.1,0.35,0.014,,0.007,,,,,,,
9/08/2017 00:00,,,,,0.01,0.04,0.34,0.015,,0.001,,,,,,,
24/08/2017 00:00,,,,,0.01,0.03,0.27,0.009,,0.002,,,,,,,
7/09/2017 00:00,,,,,0.01,0.005,0.29,0.01,,0.001,,,,,,,
21/09/2017 00:00,,,,,0.005,0.005,0.25,0.013,,0.001,,,,,,,
27/09/2017 00:00,,,,,0.01,0.005,0.28,0.013,,0.002,,,,,,,
4/10/2017 00:00,,,,,0.005,0.005,0.3,0.018,,0.002,,,,,,,
19/12/2017 00:00,,,,,0.01,0.005,0.34,0.029,,0.001,,,,,,,
11/01/2018 00:00,,,,,0.01,0.01,0.38,0.043,,0.008,,,,,,,
18/01/2018 00:00,,,,,0.01,0.005,0.33,0.035,,0.01,,,,,,,
6/02/2018 00:00,,,,,0.01,0.02,0.38,0.039,,0.009,,,,,,,
22/02/2018 00:00,,,,,0.005,0.005,0.38,0.066,,0.012,,,,,,,
27/02/2018 00:00,,,,,0.01,0.04,0.54,0.058,,0.012,,,,,,,
20/03/2018 00:00,,,,,0.005,0.005,0.28,0.031,,0.003,,,,,,,
10/04/2018 00:00,,,,,0.03,0.01,0.38,0.036,,0.004,,,,,,,
1/05/2018 00:00,,,,,0.02,0.03,0.39,0.03,,0.005,,,,,,,
22/05/2018 00:00,,,,,0.03,0.04,0.32,0.026,,0.01,,,,,,,
13/06/2018 00:00,,,,,0.005,0.01,0.51,0.05,,0.003,,,,,,,
22/06/2018 00:00,,,,,0.04,0.08,0.38,0.025,,0.01,,,,,,,
13/07/2018 00:00,,,,,0.02,0.02,0.26,0.021,,0.003,,,,,,,
2/08/2018 00:00,,,,,0.02,0.01,0.24,0.017,,0.008,,,,,,,
30/08/2018 00:00,,,,,0.01,0.01,0.24,0.016,,0.001,,,,,,,
8/10/2018 00:00,,,,,0.1,0.15,0.59,0.028,,0.011,,,,,,,
16/10/2018 00:00,,,,,0.21,0.43,1.09,0.04,,0.009,,,,,,,
13/11/2018 00:00,,,,,0.01,0.005,0.34,0.027,,0.001,,,,,,,
20/11/2018 00:00,,,,,0.01,0.005,0.4,0.036,,0.001,,,,,,,
6/12/2018 00:00,,,,,0.01,0.005,0.47,0.04,,0.002,,,,,,,
18/12/2018 00:00,,,,,0.01,0.005,0.55,0.051,,0.002,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.009,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.009,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.009,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.021,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.021,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.007,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.018,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.028,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,0.008,,,,
