id,ctrd_x,ctrd_y,cfl_dt_min,cfl_dt_mean
           1,  0.3462918E+06,  0.6286517E+07,    46.126,    56.614
           2,  0.3461849E+06,  0.6286746E+07,    52.374,    58.765
           3,  0.3463364E+06,  0.6286913E+07,    59.998,    59.998
           4,  0.3460515E+06,  0.6285944E+07,    39.445,    54.133
           5,  0.3459592E+06,  0.6286187E+07,    56.556,    59.431
           6,  0.3458112E+06,  0.6285372E+07,    35.794,    54.019
           7,  0.3457334E+06,  0.6285627E+07,    56.584,    59.488
           8,  0.3455708E+06,  0.6284800E+07,    35.540,    53.473
           9,  0.3455077E+06,  0.6285068E+07,    56.612,    59.486
          10,  0.3453305E+06,  0.6284228E+07,    40.567,    55.684
          11,  0.3452819E+06,  0.6284508E+07,    56.358,    59.480
          12,  0.3450902E+06,  0.6283655E+07,    45.954,    58.036
          13,  0.3450562E+06,  0.6283949E+07,    56.389,    59.535
          14,  0.3448304E+06,  0.6283390E+07,    43.995,    58.339
          15,  0.3448095E+06,  0.6283326E+07,    59.994,    59.994
          16,  0.3459293E+06,  0.6286840E+07,    56.645,    59.436
          17,  0.3458522E+06,  0.6286416E+07,    46.701,    56.678
          18,  0.3456599E+06,  0.6286603E+07,    54.182,    59.126
          19,  0.3460809E+06,  0.6287006E+07,    52.357,    58.782
          20,  0.3456699E+06,  0.6286955E+07,    53.582,    58.996
          21,  0.3458640E+06,  0.6287126E+07,    57.459,    59.644
          22,  0.3461940E+06,  0.6287138E+07,    59.998,    59.998
          23,  0.3456411E+06,  0.6285869E+07,    39.226,    54.122
          24,  0.3454753E+06,  0.6286075E+07,    56.114,    59.420
          25,  0.3454299E+06,  0.6285323E+07,    35.876,    54.069
          26,  0.3452907E+06,  0.6285548E+07,    55.916,    59.454
          27,  0.3452188E+06,  0.6284776E+07,    35.645,    53.526
          28,  0.3451062E+06,  0.6285020E+07,    56.082,    59.439
          29,  0.3450076E+06,  0.6284230E+07,    40.211,    55.621
          30,  0.3449216E+06,  0.6284492E+07,    55.561,    59.266
          31,  0.3447965E+06,  0.6283683E+07,    44.927,    57.951
          32,  0.3447370E+06,  0.6283965E+07,    54.637,    59.113
          33,  0.3446699E+06,  0.6283347E+07,    43.675,    58.361
          34,  0.3445524E+06,  0.6283437E+07,    38.568,    56.924
          35,  0.3445315E+06,  0.6283374E+07,    30.454,    56.345
          36,  0.3444885E+06,  0.6283242E+07,    59.997,    59.997
          37,  0.3454005E+06,  0.6286718E+07,    55.851,    59.417
          38,  0.3452830E+06,  0.6286263E+07,    48.974,    57.159
          39,  0.3450509E+06,  0.6286450E+07,    55.342,    59.345
          40,  0.3454475E+06,  0.6287082E+07,    56.319,    59.536
          41,  0.3451240E+06,  0.6286861E+07,    55.156,    59.270
          42,  0.3451250E+06,  0.6285754E+07,    40.051,    54.650
          43,  0.3449134E+06,  0.6285956E+07,    54.595,    59.267
          44,  0.3459772E+06,  0.6287257E+07,    54.119,    59.137
          45,  0.3456416E+06,  0.6287253E+07,    54.827,    59.245
          46,  0.3456576E+06,  0.6287423E+07,    57.714,    59.590
          47,  0.3460618E+06,  0.6287369E+07,    59.998,    59.998
          48,  0.3451449E+06,  0.6287202E+07,    55.440,    59.351
          49,  0.3454720E+06,  0.6287414E+07,    55.701,    59.515
          50,  0.3449670E+06,  0.6285245E+07,    37.152,    54.587
          51,  0.3447760E+06,  0.6285462E+07,    54.639,    59.201
          52,  0.3448090E+06,  0.6284736E+07,    36.444,    53.854
          53,  0.3446386E+06,  0.6284968E+07,    54.878,    59.101
          54,  0.3446510E+06,  0.6284227E+07,    39.646,    55.544
          55,  0.3445012E+06,  0.6284474E+07,    54.108,    58.855
          56,  0.3444930E+06,  0.6283718E+07,    43.527,    57.829
          57,  0.3443638E+06,  0.6283980E+07,    51.872,    58.636
          58,  0.3443710E+06,  0.6283332E+07,    45.047,    58.209
          59,  0.3442264E+06,  0.6283486E+07,    39.701,    57.195
          60,  0.3441498E+06,  0.6283232E+07,    35.640,    57.057
          61,  0.3443215E+06,  0.6283066E+07,    53.729,    58.814
          62,  0.3443930E+06,  0.6283108E+07,    59.996,    59.996
          63,  0.3447743E+06,  0.6286593E+07,    56.587,    59.550
          64,  0.3446813E+06,  0.6286144E+07,    48.231,    56.939
          65,  0.3444185E+06,  0.6286303E+07,    52.184,    59.285
          66,  0.3448213E+06,  0.6286981E+07,    57.353,    59.690
          67,  0.3444854E+06,  0.6286720E+07,    52.354,    59.329
          68,  0.3445645E+06,  0.6285665E+07,    37.133,    54.005
          69,  0.3443241E+06,  0.6285842E+07,    51.593,    59.251
          70,  0.3448518E+06,  0.6287345E+07,    57.118,    59.692
          71,  0.3445161E+06,  0.6287087E+07,    52.678,    59.415
          72,  0.3444476E+06,  0.6285186E+07,    36.526,    54.532
          73,  0.3442296E+06,  0.6285380E+07,    54.904,    59.337
          74,  0.3457422E+06,  0.6287534E+07,    53.358,    58.948
