Wallacia Weir Structure Function - pre upgrade - extrapolated above 30.2 m with a linear regression equation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
y2,y1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.0,0.0,24.0,24.2,24.4,24.6,24.8,25.0,25.2,25.4,25.6,25.8,26.0,26.2,26.4,26.6,26.7,26.8,27.0,27.2,27.4,27.6,27.8,28.0,28.2,28.4,28.6,28.8,29.0,29.2,29.4,29.6,29.8,30.0,30.2,30.4,30.6,30.8,31.0,31.2,31.4,31.6,31.8,32.0,32.2,32.4,32.6,32.8,33.0,35.0,200.0
0.0,0,0.0000,0.2801,0.4051,0.4306,0.4549,0.4780,0.5000,0.5220,0.5417,0.5613,0.6065,0.6609,0.7164,0.7697,0.7951,0.9491,7.1539,18.6458,37.2002,59.3426,84.1898,109.0972,129.7685,148.9815,168.4375,188.1250,208.0324,228.1250,249.5023,271.1458,293.2986,315.9722,338.9120,353.6780,374.1972,394.7164,415.2357,435.7549,456.2741,476.7933,497.3125,517.8317,538.3509,558.8702,579.3894,599.9086,620.4277894,10000.0000,10000.0000
24.0,0.0000,0,0.2801,0.4051,0.4306,0.4549,0.4780,0.5000,0.5220,0.5417,0.5613,0.6065,0.6609,0.7164,0.7697,0.7951,0.9491,7.1539,18.6458,37.2002,59.3426,84.1898,109.0972,129.7685,148.9815,168.4375,188.1250,208.0324,228.1250,249.5023,271.1458,293.2986,315.9722,338.9120,353.6780,374.1972,394.7164,415.2357,435.7549,456.2741,476.7933,497.3125,517.8317,538.3509,558.8702,579.3894,599.9086,620.4277894,10000.0000,10000.0000
24.2,-0.2801,-0.2801,0,0.4051,0.4306,0.4549,0.4780,0.5000,0.5220,0.5417,0.5613,0.6065,0.6609,0.7164,0.7697,0.7951,0.9491,7.1539,18.6458,37.2002,59.3426,84.1898,109.0972,129.7685,148.9815,168.4375,188.1250,208.0324,228.1250,249.5023,271.1458,293.2986,315.9722,338.9120,353.6780,374.1972,394.7164,415.2357,435.7549,456.2741,476.7933,497.3125,517.8317,538.3509,558.8702,579.3894,599.9086,620.4277894,10000.0000,10000.0000
24.4,-0.4051,-0.4051,-0.4051,0,0.4306,0.4549,0.4780,0.5000,0.5220,0.5417,0.5613,0.6065,0.6609,0.7164,0.7697,0.7951,0.9491,7.1539,18.6458,37.2002,59.3426,84.1898,109.0972,129.7685,148.9815,168.4375,188.1250,208.0324,228.1250,249.5023,271.1458,293.2986,315.9722,338.9120,353.6780,374.1972,394.7164,415.2357,435.7549,456.2741,476.7933,497.3125,517.8317,538.3509,558.8702,579.3894,599.9086,620.4277894,10000.0000,10000.0000
24.6,-0.4306,-0.4306,-0.4306,-0.4306,0,0.4549,0.4780,0.5000,0.5220,0.5417,0.5613,0.6065,0.6609,0.7164,0.7697,0.7951,0.9491,7.1539,18.6458,37.2002,59.3426,84.1898,109.0972,129.7685,148.9815,168.4375,188.1250,208.0324,228.1250,249.5023,271.1458,293.2986,315.9722,338.9120,353.6780,374.1972,394.7164,415.2357,435.7549,456.2741,476.7933,497.3125,517.8317,538.3509,558.8702,579.3894,599.9086,620.4277894,10000.0000,10000.0000
24.8,-0.4549,-0.4549,-0.4549,-0.4549,-0.4549,0,0.4780,0.5000,0.5220,0.5417,0.5613,0.6065,0.6609,0.7164,0.7697,0.7951,0.9491,7.1539,18.6458,37.2002,59.3426,84.1898,109.0972,129.7685,148.9815,168.4375,188.1250,208.0324,228.1250,249.5023,271.1458,293.2986,315.9722,338.9120,353.6780,374.1972,394.7164,415.2357,435.7549,456.2741,476.7933,497.3125,517.8317,538.3509,558.8702,579.3894,599.9086,620.4277894,10000.0000,10000.0000
25.0,-0.4780,-0.4780,-0.4780,-0.4780,-0.4780,-0.4780,0,0.5000,0.5220,0.5417,0.5613,0.6065,0.6609,0.7164,0.7697,0.7951,0.9491,7.1539,18.6458,37.2002,59.3426,84.1898,109.0972,129.7685,148.9815,168.4375,188.1250,208.0324,228.1250,249.5023,271.1458,293.2986,315.9722,338.9120,353.6780,374.1972,394.7164,415.2357,435.7549,456.2741,476.7933,497.3125,517.8317,538.3509,558.8702,579.3894,599.9086,620.4277894,10000.0000,10000.0000
25.2,-0.5000,-0.5000,-0.5000,-0.5000,-0.5000,-0.5000,-0.5000,0,0.5220,0.5417,0.5613,0.6065,0.6609,0.7164,0.7697,0.7951,0.9491,7.1539,18.6458,37.2002,59.3426,84.1898,109.0972,129.7685,148.9815,168.4375,188.1250,208.0324,228.1250,249.5023,271.1458,293.2986,315.9722,338.9120,353.6780,374.1972,394.7164,415.2357,435.7549,456.2741,476.7933,497.3125,517.8317,538.3509,558.8702,579.3894,599.9086,620.4277894,10000.0000,10000.0000
25.4,-0.5220,-0.5220,-0.5220,-0.5220,-0.5220,-0.5220,-0.5220,-0.5220,0,0.5417,0.5613,0.6065,0.6609,0.7164,0.7697,0.7951,0.9491,7.1539,18.6458,37.2002,59.3426,84.1898,109.0972,129.7685,148.9815,168.4375,188.1250,208.0324,228.1250,249.5023,271.1458,293.2986,315.9722,338.9120,353.6780,374.1972,394.7164,415.2357,435.7549,456.2741,476.7933,497.3125,517.8317,538.3509,558.8702,579.3894,599.9086,620.4277894,10000.0000,10000.0000
25.6,-0.5417,-0.5417,-0.5417,-0.5417,-0.5417,-0.5417,-0.5417,-0.5417,-0.5417,0,0.5613,0.6065,0.6609,0.7164,0.7697,0.7951,0.9491,7.1539,18.6458,37.2002,59.3426,84.1898,109.0972,129.7685,148.9815,168.4375,188.1250,208.0324,228.1250,249.5023,271.1458,293.2986,315.9722,338.9120,353.6780,374.1972,394.7164,415.2357,435.7549,456.2741,476.7933,497.3125,517.8317,538.3509,558.8702,579.3894,599.9086,620.4277894,10000.0000,10000.0000
25.8,-0.5613,-0.5613,-0.5613,-0.5613,-0.5613,-0.5613,-0.5613,-0.5613,-0.5613,-0.5613,0,0.6065,0.6609,0.7164,0.7697,0.7951,0.9491,7.1539,18.6458,37.2002,59.3426,84.1898,109.0972,129.7685,148.9815,168.4375,188.1250,208.0324,228.1250,249.5023,271.1458,293.2986,315.9722,338.9120,353.6780,374.1972,394.7164,415.2357,435.7549,456.2741,476.7933,497.3125,517.8317,538.3509,558.8702,579.3894,599.9086,620.4277894,10000.0000,10000.0000
26.0,-0.6065,-0.6065,-0.6065,-0.6065,-0.6065,-0.6065,-0.6065,-0.6065,-0.6065,-0.6065,-0.6065,0,0.6609,0.7164,0.7697,0.7951,0.9491,7.1539,18.6458,37.2002,59.3426,84.1898,109.0972,129.7685,148.9815,168.4375,188.1250,208.0324,228.1250,249.5023,271.1458,293.2986,315.9722,338.9120,353.6780,374.1972,394.7164,415.2357,435.7549,456.2741,476.7933,497.3125,517.8317,538.3509,558.8702,579.3894,599.9086,620.4277894,10000.0000,10000.0000
26.2,-0.6609,-0.6609,-0.6609,-0.6609,-0.6609,-0.6609,-0.6609,-0.6609,-0.6609,-0.6609,-0.6609,-0.6609,0,0.7164,0.7697,0.7951,0.9491,7.1539,18.6458,37.2002,59.3426,84.1898,109.0972,129.7685,148.9815,168.4375,188.1250,208.0324,228.1250,249.5023,271.1458,293.2986,315.9722,338.9120,353.6780,374.1972,394.7164,415.2357,435.7549,456.2741,476.7933,497.3125,517.8317,538.3509,558.8702,579.3894,599.9086,620.4277894,10000.0000,10000.0000
26.4,-0.7164,-0.7164,-0.7164,-0.7164,-0.7164,-0.7164,-0.7164,-0.7164,-0.7164,-0.7164,-0.7164,-0.7164,-0.7164,0,0.7697,0.7951,0.9491,7.1539,18.6458,37.2002,59.3426,84.1898,109.0972,129.7685,148.9815,168.4375,188.1250,208.0324,228.1250,249.5023,271.1458,293.2986,315.9722,338.9120,353.6780,374.1972,394.7164,415.2357,435.7549,456.2741,476.7933,497.3125,517.8317,538.3509,558.8702,579.3894,599.9086,620.4277894,10000.0000,10000.0000
26.6,-0.7697,-0.7697,-0.7697,-0.7697,-0.7697,-0.7697,-0.7697,-0.7697,-0.7697,-0.7697,-0.7697,-0.7697,-0.7697,-0.7697,0,0.7951,0.9491,7.1539,18.6458,37.2002,59.3426,84.1898,109.0972,129.7685,148.9815,168.4375,188.1250,208.0324,228.1250,249.5023,271.1458,293.2986,315.9722,338.9120,353.6780,374.1972,394.7164,415.2357,435.7549,456.2741,476.7933,497.3125,517.8317,538.3509,558.8702,579.3894,599.9086,620.4277894,10000.0000,10000.0000
