Date,Q_m3s,Sal_gperL,Temp_degC,TSS_mgperL,DO_mmolperm3,SiO2_mmolperm3,Ammonia mmolperm3,NOx_mmolperm3,FRP_mmolperm3,FRP_ADS_mmolperm3,DOC_mmolperm3,POC_mmolperm3,DON_mmolperm3,PON_mmolperm3,DOP_mmolperm3,POP_mmolperm3,PHY_GRN_mmolperm3,PHY_BGA_mmolperm3,PHY_FDIA_mmolperm3,PHY_MDIA_mmolperm3,Crypto_cfuper100mL,Ecoli_cfuper100mL,FC_cfuper100mL,Enterococci_cfuper100mL,TN_mgperL,TP_mgperL
08/02/2012 00:00:00,0.212838,0.471048,22.969895,1.000000,195.372676,0.000000,16.075819,370.645188,0.290191,0.029019,4053.333333,113.333333,11.967070,3.676471,0.005922,0.141619,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,2.991667,1.000000,402.364548,0.437733
09/02/2012 00:00:00,0.273150,0.456554,22.958683,2.542960,195.333037,0.000000,1.428571,348.888812,0.937012,0.093701,3878.464573,288.202094,64.673684,9.349116,0.019123,0.457282,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000,424.340183,1.413417
10/02/2012 00:00:00,0.247779,0.462200,22.945708,2.248383,195.314205,0.000000,1.428571,538.488161,0.182635,0.018264,3911.849942,254.816725,0.000000,8.266113,0.003727,0.089130,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000,495.928079,0.275492
11/02/2012 00:00:00,0.275562,0.586000,22.930972,1.000000,195.316187,0.000000,51.264381,371.111672,0.256622,0.025662,4053.333333,113.333333,234.837413,3.676471,0.005237,0.125237,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.085928,1.000000,660.889936,0.387097
12/02/2012 00:00:00,0.375643,0.448887,22.914481,1.000000,195.338982,0.000000,88.538380,428.642707,0.280421,0.028042,4053.333333,113.333333,38.412302,3.676471,0.005723,0.136852,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,3.655512,1.000000,559.269860,0.422996
13/02/2012 00:00:00,0.503737,0.416545,22.896239,1.896636,195.382583,0.000000,25.196187,357.148860,0.463060,0.046306,3951.714541,214.952126,121.602016,6.972928,0.009450,0.225983,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000,510.919991,0.698493
14/02/2012 00:00:00,0.320597,0.443168,22.876252,1.662558,195.446978,0.000000,19.468654,374.485578,0.199676,0.019968,3978.243482,188.423185,141.733469,6.112344,0.004075,0.097446,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,2.664178,1.000000,541.800044,0.301197
15/02/2012 00:00:00,0.270142,0.344000,22.854525,1.000000,195.532146,0.000000,33.130447,386.795374,1.164349,0.116435,4053.333333,113.333333,149.007041,3.676471,0.023762,0.568227,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.931115,1.000000,572.609333,1.756338
16/02/2012 00:00:00,0.227578,0.415718,22.831065,1.173557,195.638064,0.000000,17.537060,348.026531,0.128311,0.012831,4033.663526,133.003141,177.927954,4.314548,0.002619,0.062619,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000,547.806093,0.193548
17/02/2012 00:00:00,0.214201,0.536000,22.805879,1.000000,195.764699,0.000000,10.469458,391.422516,0.235237,0.023524,4053.333333,113.333333,47.065572,3.676471,0.004801,0.114801,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,3.167665,1.000000,452.634017,0.354839
18/02/2012 00:00:00,0.223317,0.482059,22.778974,1.000000,195.912014,0.000000,1.428571,481.840570,0.128311,0.012831,4053.333333,113.333333,177.330647,3.676471,0.002619,0.062619,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,3.081171,1.000000,664.276259,0.193548
19/02/2012 00:00:00,0.209473,0.461917,22.750359,1.000000,196.079966,0.000000,61.632534,532.582587,0.128311,0.012831,4053.333333,113.333333,5.560438,3.676471,0.002619,0.062619,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.990678,1.000000,603.452030,0.193548
20/02/2012 00:00:00,0.636170,0.449376,22.720041,1.000000,196.268505,0.000000,1.428571,339.049874,0.128311,0.012831,4053.333333,113.333333,64.865979,3.676471,0.002619,0.062619,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000,409.020895,0.193548
21/02/2012 00:00:00,0.331755,0.446120,22.688030,1.000000,196.477574,0.000000,1.428571,525.536595,1.083252,0.108325,4053.333333,113.333333,119.328457,3.676471,0.022107,0.528650,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,2.694899,1.000000,649.970094,1.634010
22/02/2012 00:00:00,0.289236,0.398276,22.654335,3.420434,196.707113,0.000000,1.994743,557.142870,0.331640,0.033164,3779.017487,387.649180,0.000000,12.575125,0.006768,0.161847,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.864966,1.000000,501.490621,0.500256
23/02/2012 00:00:00,0.223575,0.602000,22.618967,1.000000,196.957053,0.000000,50.229682,373.542503,0.278008,0.027801,4053.333333,113.333333,0.000000,3.676471,0.005674,0.135674,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.610214,1.000000,407.267941,0.419355
24/02/2012 00:00:00,0.195277,0.501228,22.581935,1.000000,197.227320,0.000000,41.878410,451.764918,0.128311,0.012831,4053.333333,113.333333,0.000000,3.676471,0.002619,0.062619,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.350451,1.000000,483.983321,0.193548
25/02/2012 00:00:00,0.196831,0.473101,22.543251,1.072782,197.517834,0.000000,2.042606,407.705658,0.548626,0.054863,4045.084751,121.581915,36.215423,3.944050,0.011196,0.267741,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000,449.907737,0.827563
26/02/2012 00:00:00,0.179101,0.490499,22.502926,1.768623,197.828509,0.000000,21.748551,251.428571,0.603866,0.060387,3966.222759,200.443907,220.248100,6.502289,0.012324,0.294699,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000,499.927512,0.910889
27/02/2012 00:00:00,0.235136,0.444068,22.460972,1.000000,198.159254,0.000000,47.590065,468.602817,0.128311,0.012831,4053.333333,113.333333,0.000000,3.676471,0.002619,0.062619,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.635674,1.000000,398.779124,0.193548
28/02/2012 00:00:00,0.137823,0.482243,22.417401,1.657286,198.509970,0.000000,1.428571,404.218680,0.128311,0.012831,3978.840888,187.825779,210.940154,6.092964,0.002619,0.062619,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,2.107695,1.000000,622.680371,0.193548
29/02/2012 00:00:00,0.238552,0.542000,22.372227,1.000000,198.880553,0.000000,1.428571,488.997915,0.256622,0.025662,4053.333333,113.333333,68.304265,3.676471,0.005237,0.125237,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000,562.407222,0.387097
01/03/2012 00:00:00,0.317665,0.452030,22.325462,1.000000,199.270894,0.000000,1.428571,339.140465,0.352785,0.035279,4053.333333,113.333333,102.679276,3.676471,0.007200,0.172167,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.748479,1.000000,446.924783,0.532151
02/03/2012 00:00:00,0.568085,0.420699,22.277121,1.977064,199.680877,0.000000,19.257362,408.323469,0.761128,0.076113,3942.599362,224.067305,0.000000,7.268619,0.015533,0.371446,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.232236,1.000000,372.899102,1.148107
03/03/2012 00:00:00,0.467830,0.472497,22.227218,1.000000,200.110382,0.000000,1.428571,325.359025,0.517990,0.051799,4053.333333,113.333333,160.555024,3.676471,0.010571,0.252790,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000,491.019091,0.781352
04/03/2012 00:00:00,0.293782,0.502864,22.175767,3.586265,200.559279,0.000000,1.428571,523.949055,1.628079,0.162808,3760.223302,406.443365,0.000000,13.184798,0.033226,0.794537,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.131038,1.000000,508.795901,2.455842
05/03/2012 00:00:00,0.418501,0.457112,22.122785,1.000000,201.027438,0.000000,36.168960,434.091528,0.128311,0.012831,4053.333333,113.333333,81.391168,3.676471,0.002619,0.062619,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.189026,1.000000,555.328127,0.193548
06/03/2012 00:00:00,0.270098,0.574000,22.068285,1.000000,201.514719,0.000000,1.428571,408.995368,0.256622,0.025662,4053.333333,113.333333,117.672177,3.676471,0.005237,0.125237,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.244977,1.000000,531.772587,0.387097
07/03/2012 00:00:00,0.284106,0.482365,22.012286,1.799143,202.020978,0.000000,1.428571,369.801178,0.128311,0.012831,3962.763838,203.902829,109.435445,6.614495,0.002619,0.062619,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000,487.279689,0.193548
08/03/2012 00:00:00,0.829992,0.414716,21.954803,8.219540,202.546065,0.000000,30.443832,522.483213,7.064277,0.706428,3235.118790,931.547877,0.000000,30.218897,0.144169,3.447517,0.000000,0.000000,0.000000,0.000000,0.000000,22080.089306,1700.737480,1257.649526,456.220216,10.655963
09/03/2012 00:00:00,0.598589,0.417906,21.895853,5.403371,203.089825,0.000000,11.216261,485.503290,2.358712,0.235871,3554.284675,612.381992,0.000000,19.865333,0.048137,1.151102,0.000000,0.000000,0.000000,0.000000,0.000000,6362.982493,489.862564,363.097466,433.715029,3.557950
10/03/2012 00:00:00,0.303478,0.440571,21.835453,1.000000,203.652097,0.000000,1.428571,411.309756,0.355938,0.035594,4053.333333,113.333333,172.032226,3.676471,0.007264,0.173705,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.739519,1.000000,588.447023,0.536907
11/03/2012 00:00:00,0.228272,0.468740,21.773623,2.226856,204.232714,0.000000,1.428571,429.392440,0.976882,0.097688,3914.289621,252.377046,172.819203,8.186972,0.019936,0.476739,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000,611.827186,1.473558
12/03/2012 00:00:00,0.215302,0.582000,21.710379,1.000000,204.831504,0.000000,16.429147,448.953657,0.278008,0.027801,4053.333333,113.333333,29.041587,3.676471,0.005674,0.135674,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.410458,1.000000,498.100862,0.419355
13/03/2012 00:00:00,0.210416,0.407375,21.645741,3.225523,205.448290,0.000000,24.717356,353.636272,0.212477,0.021248,3801.107411,365.559255,182.641207,11.858540,0.004336,0.103693,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,4.432667,1.000000,572.853375,0.320506
14/03/2012 00:00:00,0.197839,0.528085,21.579728,1.000000,206.082890,0.000000,80.702276,474.551984,0.506052,0.050605,4053.333333,113.333333,0.000000,3.676471,0.010328,0.246964,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,2.400334,1.000000,515.209599,0.763344
15/03/2012 00:00:00,0.188801,0.466191,21.512359,1.000000,206.735116,0.000000,23.672855,286.274448,0.128311,0.012831,4053.333333,113.333333,246.842815,3.676471,0.002619,0.062619,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,2.403645,1.000000,560.466589,0.193548
16/03/2012 00:00:00,0.193980,0.362395,21.443654,1.235872,207.404774,0.000000,44.198040,466.434064,0.128311,0.012831,4026.601140,140.065527,0.000000,4.543648,0.002619,0.062619,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,4.117513,1.000000,501.578091,0.193548
17/03/2012 00:00:00,0.521523,0.461297,21.373634,1.000000,208.091667,0.000000,1.428571,508.090320,0.500979,0.050098,4053.333333,113.333333,0.000000,3.676471,0.010224,0.244489,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,7.044577,1.000000,439.649401,0.755692
18/03/2012 00:00:00,0.315602,0.552000,21.302319,1.000000,208.795591,0.000000,1.428571,383.785120,0.363548,0.036355,4053.333333,113.333333,192.366301,3.676471,0.007419,0.177419,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,2.085577,1.000000,581.256463,0.548387
19/03/2012 00:00:00,0.339487,0.474863,21.229730,1.000000,209.516338,0.000000,1.428571,313.465725,1.177228,0.117723,4053.333333,113.333333,79.530182,3.676471,0.024025,0.574512,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,2.274532,1.000000,398.100949,1.775765
20/03/2012 00:00:00,0.268083,0.436420,21.155890,1.000000,210.253694,0.000000,52.473854,251.428571,0.128311,0.012831,4053.333333,113.333333,98.701892,3.676471,0.002619,0.062619,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.084230,1.000000,406.280788,0.193548
21/03/2012 00:00:00,0.242632,0.439982,21.080819,1.391769,211.007441,0.000000,41.905726,591.204025,0.297338,0.029734,4008.932820,157.733846,0.000000,5.116799,0.006068,0.145107,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000,501.020281,0.448513
22/03/2012 00:00:00,0.213209,0.465437,21.004540,1.000000,211.777356,0.000000,30.932029,418.486941,0.577107,0.057711,4053.333333,113.333333,21.409072,3.676471,0.011778,0.281640,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,4.015004,1.000000,474.504512,0.870525
23/03/2012 00:00:00,0.220820,0.414311,20.927076,1.694706,212.563211,0.000000,53.571018,432.088883,0.728556,0.072856,3974.599980,192.066686,0.000000,6.230537,0.014868,0.355551,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.249584,1.000000,450.162688,1.098976
24/03/2012 00:00:00,0.223831,0.620000,20.848449,1.000000,213.364773,0.000000,1.428571,423.190508,0.299393,0.029939,4053.333333,113.333333,24.721301,3.676471,0.006110,0.146110,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,3.998248,1.000000,453.016851,0.451613
25/03/2012 00:00:00,0.194269,0.499222,20.768683,1.000000,214.181806,0.000000,113.896414,587.408810,0.242886,0.024289,4053.333333,113.333333,0.000000,3.676471,0.004957,0.118534,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000,443.838193,0.366377
26/03/2012 00:00:00,0.191933,0.398360,20.687802,3.014523,215.014067,0.000000,1.428571,319.471634,0.128311,0.012831,3825.020779,341.645887,138.977905,11.082803,0.002619,0.062619,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000,470.960914,0.193548
27/03/2012 00:00:00,0.180190,0.452079,20.605829,1.000000,215.861310,0.000000,1.428571,449.203177,0.311228,0.031123,4053.333333,113.333333,0.000000,3.676471,0.006352,0.151886,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,2.805329,1.000000,443.949731,0.469465
28/03/2012 00:00:00,0.160612,0.459675,20.522788,2.316126,216.723284,0.000000,1.428571,516.902699,0.534801,0.053480,3904.172411,262.494256,0.000000,8.515168,0.010914,0.260995,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.325118,1.000000,466.376621,0.806710
29/03/2012 00:00:00,0.196432,0.398383,20.438704,1.000000,217.599734,0.000000,1.428571,409.201914,0.128311,0.012831,4053.333333,113.333333,80.174026,3.676471,0.002619,0.062619,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.313143,1.000000,494.480982,0.193548
30/03/2012 00:00:00,0.176433,0.614000,20.353603,1.000000,218.490400,0.000000,1.428571,427.742185,0.406319,0.040632,4053.333333,113.333333,48.649826,3.676471,0.008292,0.198292,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.415650,1.000000,481.497053,0.612903
31/03/2012 00:00:00,0.180762,0.426221,20.267509,1.000000,219.395019,0.000000,1.428571,415.036527,0.770872,0.077087,4053.333333,113.333333,10.388920,3.676471,0.015732,0.376202,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,2.888211,1.000000,430.530489,1.162806
01/04/2012 00:00:00,0.188084,0.469777,20.180448,1.198251,220.313323,0.000000,1.428571,398.192662,0.177153,0.017715,4030.864917,135.801750,46.327062,4.405334,0.003615,0.086454,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,5.068062,1.000000,450.353630,0.267223
02/04/2012 00:00:00,0.197750,0.397377,20.092445,1.000000,221.245041,0.000000,1.428571,335.975831,0.534820,0.053482,4053.333333,113.333333,95.737070,3.676471,0.010915,0.261004,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.810936,1.000000,436.817943,0.806738
