Date,Q_m3s,Sal_gperL,Temp_degC,TSS_mgperL,DO_mmolperm3,SiO2_mmolperm3,Ammonia mmolperm3,NOx_mmolperm3,FRP_mmolperm3,FRP_ADS_mmolperm3,DOC_mmolperm3,POC_mmolperm3,DON_mmolperm3,PON_mmolperm3,DOP_mmolperm3,POP_mmolperm3,PHY_GRN_mmolperm3,PHY_BGA_mmolperm3,PHY_FDIA_mmolperm3,PHY_MDIA_mmolperm3,Crypto_cfuper100mL,Ecoli_cfuper100mL,FC_cfuper100mL,Enterococci_cfuper100mL,TN_mgperL,TP_mgperL
02/03/2013 00:00:00,0.712968,0.424970,22.325462,3.344671,199.270894,0.000000,17.942652,518.891039,1.378520,   NaN,3787.603917,379.062749,415.487061,12.296586,0.028133,0.672747,0.000000,0.000000,0.000000,0.000000,   NaN,3055.288317,235.435315,174.837331,536.833691,2.079400
03/03/2013 00:00:00,0.543001,0.483005,22.277121,1.000000,199.680877,0.000000,19.344913,403.076044,0.128311,   NaN,4053.333333,113.333333,336.501413,3.676471,0.002619,0.062619,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,3.107713,1.000000,422.420957,0.193548
04/03/2013 00:00:00,0.354060,0.404688,22.227218,1.816754,200.110382,0.000000,1.428571,536.063956,0.323594,   NaN,3960.767935,205.898731,527.956143,6.679241,0.006604,0.157921,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,0.918408,1.000000,537.492527,0.488118
05/03/2013 00:00:00,0.284042,0.455366,22.175767,1.000000,200.559279,0.000000,28.637338,490.675899,0.385253,   NaN,4053.333333,113.333333,485.570857,3.676471,0.007862,0.188012,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,0.749481,1.000000,519.313237,0.581127
06/03/2013 00:00:00,0.230418,0.491599,22.122785,4.987512,201.027438,0.000000,1.428571,495.647129,0.128311,   NaN,3601.415256,565.251410,391.843705,18.336443,0.002619,0.062619,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,1.039747,1.000000,497.075700,0.193548
07/03/2013 00:00:00,0.229510,0.644000,22.068285,1.000000,201.514719,0.000000,138.822781,404.616137,0.342163,   NaN,4053.333333,113.333333,399.511095,3.676471,0.006983,0.166983,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,2.644971,1.000000,543.438918,0.516129
08/03/2013 00:00:00,0.220810,0.474781,22.012286,2.197689,202.020978,0.000000,26.423881,494.606398,0.220703,   NaN,3917.595246,249.071421,477.266789,8.079739,0.004504,0.107708,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,2.356782,1.000000,521.030279,0.332915
09/03/2013 00:00:00,0.191395,0.419987,21.954803,2.489841,202.546065,0.000000,1.428571,565.414882,0.461059,   NaN,3884.484680,282.181987,501.234434,9.153827,0.009409,0.225007,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,2.498015,1.000000,566.843453,0.695475
10/03/2013 00:00:00,0.175191,0.391656,21.895853,1.649832,203.089825,0.000000,1.428571,433.955233,0.680474,   NaN,3979.685762,186.980905,392.907343,6.065557,0.013887,0.332086,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,0.500000,1.000000,435.383804,1.026446
11/03/2013 00:00:00,0.176904,0.443566,21.835453,1.000000,203.652097,0.000000,1.428571,321.652248,0.851164,   NaN,4053.333333,113.333333,278.196255,3.676471,0.017371,0.415386,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,1.405770,1.000000,323.080820,1.283921
12/03/2013 00:00:00,0.170955,0.481336,21.773623,1.000000,204.232714,0.000000,33.357153,480.963685,0.370401,   NaN,4053.333333,113.333333,416.530944,3.676471,0.007559,0.180763,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,2.839977,1.000000,514.320838,0.558723
13/03/2013 00:00:00,0.171186,0.494000,21.710379,1.000000,204.831504,0.000000,49.251178,549.099203,0.513245,   NaN,4053.333333,113.333333,543.994161,3.676471,0.010474,0.250474,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,0.500000,1.000000,598.350380,0.774194
14/03/2013 00:00:00,0.132575,0.456390,21.645741,1.000000,205.448290,0.000000,1.428571,550.239361,0.562112,   NaN,4053.333333,113.333333,511.365420,3.676471,0.011472,0.274322,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,2.333699,1.000000,551.667933,0.847906
15/03/2013 00:00:00,0.175248,0.490669,21.579728,1.000000,206.082890,0.000000,17.400245,511.392238,0.128311,   NaN,4053.333333,113.333333,506.287196,3.676471,0.002619,0.062619,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,2.953550,1.000000,528.792483,0.193548
16/03/2013 00:00:00,0.166808,0.447403,21.512359,1.000000,206.735116,0.000000,28.059681,504.648307,0.560530,   NaN,4053.333333,113.333333,499.543265,3.676471,0.011439,0.273551,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,1.775507,1.000000,532.707988,0.845521
17/03/2013 00:00:00,0.161850,0.479294,21.443654,3.261813,207.404774,0.000000,1.428571,450.372210,0.128311,   NaN,3796.994486,369.672181,436.951678,11.991961,0.002619,0.062619,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,0.500000,1.000000,451.800781,0.193548
18/03/2013 00:00:00,0.150871,0.407225,21.373634,4.617227,208.091667,0.000000,2.015290,470.855031,0.709545,   NaN,3643.380904,523.285762,432.738266,16.975100,0.014481,0.346273,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,1.353381,1.000000,472.870321,1.070298
19/03/2013 00:00:00,0.141212,0.464000,21.302319,1.000000,208.795591,0.000000,80.690429,414.265892,0.427704,   NaN,4053.333333,113.333333,400.917145,3.676471,0.008729,0.208729,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,2.017080,1.000000,494.956321,0.645161
20/03/2013 00:00:00,0.140499,0.421998,21.229730,1.000000,209.516338,0.000000,3.558372,558.478198,1.077943,   NaN,4053.333333,113.333333,553.373156,3.676471,0.021999,0.526059,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,0.755881,1.000000,562.036570,1.626001
21/03/2013 00:00:00,0.141184,0.478947,21.155890,1.000000,210.253694,0.000000,55.500230,458.535124,0.480656,   NaN,4053.333333,113.333333,435.329276,3.676471,0.009809,0.234570,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,0.500000,1.000000,514.035353,0.725035
22/03/2013 00:00:00,0.135580,0.467757,21.080819,1.413276,211.007441,0.000000,76.116495,429.733706,0.545069,   NaN,4006.495357,160.171310,356.742430,5.195869,0.011124,0.266005,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,0.500000,1.000000,505.850201,0.822198
23/03/2013 00:00:00,0.150233,0.493267,21.004540,1.000000,211.777356,0.000000,30.136756,331.407067,0.128311,   NaN,4053.333333,113.333333,292.737262,3.676471,0.002619,0.062619,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,2.809958,1.000000,361.543823,0.193548
24/03/2013 00:00:00,0.119747,0.510305,20.927076,1.522959,212.563211,0.000000,13.438641,455.971253,0.394898,   NaN,3994.064652,172.602015,354.221275,5.599114,0.008059,0.192719,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,2.036074,1.000000,469.409895,0.595676
25/03/2013 00:00:00,0.129690,0.452000,20.848449,1.000000,213.364773,0.000000,53.315580,592.790576,0.641556,   NaN,4053.333333,113.333333,550.635779,3.676471,0.013093,0.313093,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,1.783011,1.000000,646.106156,0.967742
26/03/2013 00:00:00,0.101787,0.494944,20.768683,1.000000,214.181806,0.000000,2.198934,432.072148,0.836680,   NaN,4053.333333,113.333333,405.676296,3.676471,0.017075,0.408318,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,0.500000,1.000000,434.271082,1.262073
27/03/2013 00:00:00,0.129918,0.480205,20.687802,2.012010,215.014067,0.000000,78.103646,455.216954,0.128311,   NaN,3938.638820,228.027847,446.391285,7.397097,0.002619,0.062619,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,3.545214,1.000000,533.320600,0.193548
28/03/2013 00:00:00,0.119212,0.441550,20.605829,1.000000,215.861310,0.000000,10.775948,673.589017,0.256208,   NaN,4053.333333,113.333333,626.222170,3.676471,0.005229,0.125035,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,3.284115,1.000000,684.364966,0.386471
29/03/2013 00:00:00,0.161602,0.506969,20.522788,1.000000,216.723284,0.000000,1.428571,604.166983,0.372991,   NaN,4053.333333,113.333333,595.743315,3.676471,0.007612,0.182027,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,0.500000,1.000000,605.595554,0.562630
30/03/2013 00:00:00,0.122613,0.460174,20.438704,1.000000,217.599734,0.000000,1.428571,602.133916,0.630430,   NaN,4053.333333,113.333333,597.028874,3.676471,0.012866,0.307663,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,1.447042,1.000000,603.562488,0.950959
31/03/2013 00:00:00,0.130692,0.556000,20.353603,1.000000,218.490400,0.000000,43.216923,409.716839,0.577400,   NaN,4053.333333,113.333333,404.611797,3.676471,0.011784,0.281784,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,0.500000,1.000000,452.933762,0.870968
01/04/2013 00:00:00,0.119898,0.499740,20.267509,1.000000,219.395019,0.000000,28.274428,515.150463,0.427577,   NaN,4053.333333,113.333333,510.045421,3.676471,0.008726,0.208666,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,0.500000,1.000000,543.424891,0.644969
02/04/2013 00:00:00,0.116686,0.478626,20.180448,1.057982,220.313323,0.000000,1.428571,417.867442,0.128311,   NaN,4046.762035,119.904632,412.549231,3.889640,0.002619,0.062619,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,2.591077,1.000000,419.296014,0.193548
03/04/2013 00:00:00,0.165471,0.480646,20.092445,1.000000,221.245041,0.000000,1.428571,391.460638,0.222929,   NaN,4053.333333,113.333333,386.355596,3.676471,0.004550,0.108794,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,0.500000,1.000000,392.889209,0.336272
04/04/2013 00:00:00,0.206498,0.494012,20.003527,1.000000,222.189896,0.000000,1.428571,442.038105,0.990386,   NaN,4053.333333,113.333333,401.921000,3.676471,0.020212,0.483330,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,0.500000,1.000000,443.466676,1.493928
05/04/2013 00:00:00,0.202180,0.415468,19.913719,3.126841,223.147608,0.000000,1.428571,376.285260,0.286252,   NaN,3812.291400,354.375267,307.493693,11.495737,0.005842,0.139697,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,2.777924,1.000000,377.713831,0.431791
06/04/2013 00:00:00,0.192127,0.534000,19.823049,1.000000,224.117895,0.000000,41.780309,495.159309,0.812638,   NaN,4053.333333,113.333333,490.054267,3.676471,0.016584,0.396584,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,0.500000,1.000000,536.939618,1.225806
07/04/2013 00:00:00,0.190667,0.446859,19.731544,1.032101,225.100469,0.000000,22.933344,489.449815,0.931371,   NaN,4049.695173,116.971493,425.401792,3.794490,0.019008,0.454529,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,1.975964,1.000000,512.383159,1.404907
08/04/2013 00:00:00,0.173554,0.455434,19.639229,1.000000,226.095039,0.000000,79.595230,574.638815,0.128311,   NaN,4053.333333,113.333333,538.524306,3.676471,0.002619,0.062619,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,0.500000,1.000000,654.234045,0.193548
09/04/2013 00:00:00,0.182980,0.465920,19.546134,1.000000,227.101311,0.000000,34.442003,580.334835,0.188587,   NaN,4053.333333,113.333333,564.698972,3.676471,0.003849,0.092035,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,0.500000,1.000000,614.776837,0.284471
10/04/2013 00:00:00,0.174138,0.489334,19.452285,3.832944,228.118986,0.000000,45.548812,425.124270,0.128311,   NaN,3732.266301,434.400366,335.002469,14.091707,0.002619,0.062619,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,1.143301,1.000000,470.673083,0.193548
11/04/2013 00:00:00,0.167524,0.439976,19.357710,1.000000,229.147764,0.000000,30.756698,412.879491,0.477632,   NaN,4053.333333,113.333333,342.134815,3.676471,0.009748,0.233094,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,0.500000,1.000000,443.636188,0.720474
12/04/2013 00:00:00,0.158139,0.504000,19.262437,1.000000,230.187340,0.000000,18.215915,440.796727,0.641556,   NaN,4053.333333,113.333333,421.467237,3.676471,0.013093,0.313093,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,2.636592,1.000000,459.012641,0.967742
13/04/2013 00:00:00,0.168377,0.438727,19.166494,1.000000,231.237406,0.000000,4.350531,315.401884,0.437119,   NaN,4053.333333,113.333333,236.960873,3.676471,0.008921,0.213324,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,1.843445,1.000000,319.752415,0.659364
14/04/2013 00:00:00,0.138920,0.456698,19.069910,1.730339,232.297652,0.000000,1.428571,526.959636,0.128311,   NaN,3970.561570,196.105097,492.508914,6.361541,0.002619,0.062619,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,3.445625,1.000000,528.388207,0.193548
15/04/2013 00:00:00,0.148445,0.465801,18.972713,2.022498,233.367764,0.000000,3.977405,502.655177,0.412157,   NaN,3937.450170,229.216497,493.790950,7.435656,0.008411,0.201141,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,0.645988,1.000000,506.632582,0.621710
16/04/2013 00:00:00,0.219884,0.381198,18.874932,1.000000,234.447424,0.000000,1.428571,542.897280,0.128311,   NaN,4053.333333,113.333333,527.255652,3.676471,0.002619,0.062619,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,0.854643,1.000000,544.325851,0.193548
17/04/2013 00:00:00,0.182279,0.438675,18.776597,2.656277,235.536313,0.000000,27.843741,418.671493,0.949487,   NaN,3865.621986,301.044681,407.477199,9.765723,0.019377,0.463370,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,0.500000,1.000000,446.515233,1.432234
18/04/2013 00:00:00,0.179979,0.510000,18.677735,1.000000,236.634110,0.000000,32.069741,516.833704,0.577400,   NaN,4053.333333,113.333333,511.728662,3.676471,0.011784,0.281784,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,2.911957,1.000000,548.903445,0.870968
19/04/2013 00:00:00,0.175628,0.470345,18.578376,1.000000,237.740488,0.000000,9.504519,553.044090,0.128311,   NaN,4053.333333,113.333333,490.698531,3.676471,0.002619,0.062619,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,0.500000,1.000000,562.548609,0.193548
20/04/2013 00:00:00,0.366322,0.449730,18.478551,1.000000,238.855121,0.000000,1.428571,562.404221,0.128311,   NaN,4053.333333,113.333333,557.299179,3.676471,0.002619,0.062619,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,3.633608,1.000000,563.832793,0.193548
21/04/2013 00:00:00,0.321712,0.428698,18.378288,1.000000,239.977678,0.000000,1.428571,623.136727,0.128311,   NaN,4053.333333,113.333333,604.839798,3.676471,0.002619,0.062619,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,0.500000,1.000000,624.565299,0.193548
22/04/2013 00:00:00,0.100493,0.477655,18.277616,1.000000,241.107827,0.000000,99.180337,320.049448,0.128311,   NaN,4053.333333,113.333333,305.852263,3.676471,0.002619,0.062619,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,2.441329,1.000000,419.229785,0.193548
23/04/2013 00:00:00,0.201582,0.489560,18.176567,2.294222,242.245234,0.000000,1.428571,477.771500,0.356753,   NaN,3906.654845,260.011821,467.908289,8.434640,0.007281,0.174103,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,0.500000,1.000000,479.200071,0.538137
24/04/2013 00:00:00,0.189437,0.496000,18.075169,1.000000,243.389562,0.000000,1.428571,510.307733,0.620171,   NaN,4053.333333,113.333333,505.202691,3.676471,0.012657,0.302657,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,5.659366,1.000000,511.736304,0.935484
25/04/2013 00:00:00,0.179800,0.450200,17.973453,1.000000,244.540472,0.000000,1.428571,495.489393,0.806817,   NaN,4053.333333,113.333333,490.384351,3.676471,0.016466,0.393744,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,0.500000,1.000000,496.917964,1.217026
26/04/2013 00:00:00,0.170971,0.455739,17.871449,1.000000,245.697623,0.000000,4.688138,488.089555,0.128311,   NaN,4053.333333,113.333333,482.984513,3.676471,0.002619,0.062619,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,0.827152,1.000000,492.777693,0.193548
27/04/2013 00:00:00,0.175974,0.383019,17.769187,1.000000,246.860674,0.000000,3.268455,635.818749,0.597171,   NaN,4053.333333,113.333333,630.713707,3.676471,0.012187,0.291432,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,0.500000,1.000000,639.087204,0.900790
28/04/2013 00:00:00,0.161573,0.488534,17.666697,4.042140,248.029279,0.000000,86.533328,384.534246,0.484831,   NaN,3708.557455,458.109211,368.244865,14.860809,0.009895,0.236608,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,4.168773,1.000000,471.067574,0.731333
29/04/2013 00:00:00,0.163993,0.498053,17.564010,2.837692,249.203092,0.000000,1.428571,594.579513,0.807873,   NaN,3845.061573,321.605093,582.718251,10.432691,0.016487,0.394259,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,1.179861,1.000000,596.008085,1.218619
30/04/2013 00:00:00,0.162896,0.484000,17.461155,1.000000,250.381767,0.000000,1.428571,406.363402,0.534630,   NaN,4053.333333,113.333333,378.411157,3.676471,0.010911,0.260911,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,0.500000,1.000000,407.791973,0.806452
01/05/2013 00:00:00,0.176077,0.396620,17.358165,1.000000,251.564954,0.000000,1.428571,383.990045,0.418767,   NaN,4053.333333,113.333333,321.805449,3.676471,0.008546,0.204367,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,2.280037,1.000000,385.418616,0.631681
02/05/2013 00:00:00,0.193138,0.401305,17.255068,1.000000,252.752304,0.000000,1.428571,658.722524,0.613736,   NaN,4053.333333,113.333333,601.507463,3.676471,0.012525,0.299516,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,0.500000,1.000000,660.151095,0.925777
03/05/2013 00:00:00,0.207828,0.462749,17.151896,1.466763,253.943464,0.000000,1.428571,446.079501,0.128311,   NaN,4000.433478,166.233189,426.006948,5.392513,0.002619,0.062619,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,0.500000,1.000000,447.508072,0.193548
04/05/2013 00:00:00,0.182791,0.435862,17.048679,1.790114,255.138082,0.000000,1.428571,463.841678,0.236805,   NaN,3963.787088,202.879579,399.435830,6.581301,0.004833,0.115566,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,0.500000,1.000000,465.270250,0.357204
05/05/2013 00:00:00,0.176769,0.417317,16.945447,1.048592,256.335804,0.000000,6.157059,540.544934,0.263114,   NaN,4047.826256,118.840410,508.197385,3.855117,0.005370,0.128405,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,1.120410,1.000000,546.701993,0.396889
06/05/2013 00:00:00,0.204128,0.475000,16.842232,1.000000,257.536276,0.000000,5.571698,532.812539,0.705712,   NaN,4053.333333,113.333333,471.793458,3.676471,0.014402,0.344402,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,0.500000,1.000000,538.384237,1.064516
07/05/2013 00:00:00,0.232710,0.497034,16.739063,1.089978,258.739142,0.000000,52.225705,513.395583,0.941024,   NaN,4043.135775,123.530891,492.670482,4.007274,0.019205,0.459240,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,0.500000,1.000000,565.621288,1.419469
08/05/2013 00:00:00,0.145026,0.518542,16.635971,2.428897,259.944047,0.000000,53.822216,533.539013,0.128311,   NaN,3891.391704,275.274963,522.318960,8.929767,0.002619,0.062619,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,1.235029,1.000000,587.361229,0.193548
09/05/2013 00:00:00,0.156310,0.432817,16.532988,1.827189,261.150634,0.000000,25.063358,604.928793,0.128311,   NaN,3959.585241,207.081426,596.782615,6.717607,0.002619,0.062619,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,2.822782,1.000000,629.992151,0.193548
10/05/2013 00:00:00,0.174146,0.499176,16.430142,1.000000,262.358545,0.000000,63.056665,409.073004,0.438637,   NaN,4053.333333,113.333333,403.967962,3.676471,0.008952,0.214064,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,1.343098,1.000000,472.129669,0.661653
11/05/2013 00:00:00,0.176526,0.481655,16.327465,1.611237,263.567423,0.000000,1.428571,453.220250,0.250347,   NaN,3984.059823,182.606843,445.868014,5.923665,0.005109,0.122174,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,0.500000,1.000000,454.648822,0.377630
12/05/2013 00:00:00,0.168945,0.458000,16.224988,1.000000,264.776910,0.000000,37.993129,410.123484,0.598786,   NaN,4053.333333,113.333333,405.018442,3.676471,0.012220,0.292220,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,3.442675,1.000000,448.116613,0.903226
13/05/2013 00:00:00,0.167338,0.414037,16.122739,2.431806,265.986648,0.000000,1.428571,457.420441,0.128311,   NaN,3891.061986,275.604681,447.051406,8.940463,0.002619,0.062619,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,1.693760,1.000000,458.849012,0.193548
14/05/2013 00:00:00,0.196269,0.463831,16.020751,2.738017,267.196279,0.000000,1.428571,404.116313,0.144995,   NaN,3856.358049,310.308617,392.621502,10.066240,0.002959,0.070761,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,3.946069,1.000000,405.544884,0.218715
15/05/2013 00:00:00,0.173652,0.451242,15.919052,1.000000,268.405445,0.000000,1.428571,527.149071,0.249426,   NaN,4053.333333,113.333333,521.133653,3.676471,0.005090,0.121725,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,0.500000,1.000000,528.577643,0.376242
16/05/2013 00:00:00,0.169752,0.429780,15.817673,1.846584,269.613788,0.000000,84.902783,460.986396,0.128311,   NaN,3957.387127,209.279540,452.768912,6.788912,0.002619,0.062619,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,2.689867,1.000000,545.889179,0.193548
17/05/2013 00:00:00,0.175371,0.485435,15.716645,3.779622,270.820950,0.000000,70.393594,339.710816,0.128311,   NaN,3738.309487,428.357179,324.386575,13.895670,0.002619,0.062619,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,0.500000,1.000000,410.104410,0.193548
18/05/2013 00:00:00,0.198983,0.458000,15.615996,1.000000,272.026574,0.000000,25.242550,428.232982,0.812638,   NaN,4053.333333,113.333333,423.127940,3.676471,0.016584,0.396584,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,3.336368,1.000000,453.475532,1.225806
19/05/2013 00:00:00,0.191033,0.497558,15.515757,1.000000,273.230303,0.000000,26.055304,464.541763,0.211759,   NaN,4053.333333,113.333333,459.358374,3.676471,0.004322,0.103343,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,0.500000,1.000000,490.597067,0.319423
20/05/2013 00:00:00,0.128901,0.423325,15.415957,1.000000,274.431780,0.000000,41.638965,430.658547,0.128311,   NaN,4053.333333,113.333333,422.396351,3.676471,0.002619,0.062619,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,2.179634,1.000000,472.297512,0.193548
21/05/2013 00:00:00,0.178729,0.411230,15.316626,1.227933,275.630651,0.000000,1.428571,534.690993,0.128311,   NaN,4027.500896,139.165771,498.666102,4.514461,0.002619,0.062619,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,0.500000,1.000000,536.119564,0.193548
22/05/2013 00:00:00,0.189214,0.430325,15.217793,1.000000,276.826560,0.000000,1.428571,475.255622,0.418564,   NaN,4053.333333,113.333333,393.340611,3.676471,0.008542,0.204268,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,1.126899,1.000000,476.684193,0.631374
23/05/2013 00:00:00,0.286744,0.456405,15.119488,2.452983,278.019153,0.000000,46.006700,469.878164,0.975338,   NaN,3888.661965,278.004701,459.431274,9.018319,0.019905,0.475986,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,0.882705,1.000000,515.884864,1.471229
24/05/2013 00:00:00,0.260145,0.464000,15.021740,1.000000,279.208077,0.000000,1.428571,535.439338,0.791252,   NaN,4053.333333,113.333333,435.226584,3.676471,0.016148,0.386148,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,3.993106,1.000000,536.867909,1.193548
25/05/2013 00:00:00,0.252524,0.430392,14.924577,2.349874,280.392980,0.000000,4.065602,369.484151,0.304074,   NaN,3900.347656,266.319011,295.135094,8.639241,0.006206,0.148394,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,0.500000,1.000000,373.549753,0.458673
26/05/2013 00:00:00,0.241222,0.480991,14.828029,1.000000,281.573511,0.000000,43.896912,551.805190,0.391009,   NaN,4053.333333,113.333333,474.308968,3.676471,0.007980,0.190821,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,4.667172,1.000000,595.702101,0.589810
27/05/2013 00:00:00,0.162435,0.422903,14.732124,2.923011,282.749321,0.000000,1.428571,696.642666,0.622727,   NaN,3835.392129,331.274538,684.467732,10.746363,0.012709,0.303904,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,1.494463,1.000000,698.071238,0.939339
28/05/2013 00:00:00,0.231989,0.394690,14.636889,2.480643,283.920063,0.000000,33.071401,482.971218,0.762005,   NaN,3885.527157,281.139510,455.327381,9.120010,0.015551,0.371875,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,3.121104,1.000000,516.042619,1.149431
29/05/2013 00:00:00,0.208102,0.503099,14.542355,2.284317,285.085388,0.000000,1.428571,531.161269,0.128311,   NaN,3907.777401,258.889265,482.758638,8.398224,0.002619,0.062619,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,1.996372,1.000000,532.589840,0.193548
30/05/2013 00:00:00,0.206436,0.476000,14.448548,1.000000,286.244953,0.000000,33.968612,490.534740,0.684326,   NaN,4053.333333,113.333333,473.408343,3.676471,0.013966,0.333966,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,3.202550,1.000000,524.503352,1.032258
31/05/2013 00:00:00,0.210022,0.416966,14.355496,2.786075,287.398414,0.000000,43.049581,381.689681,0.497744,   NaN,3850.911492,315.755175,370.018186,10.242923,0.010158,0.242910,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,1.138067,1.000000,424.739262,0.750812
01/06/2013 00:00:00,0.222412,0.438242,14.263227,1.000000,288.545429,0.000000,1.428571,562.717986,0.128311,   NaN,4053.333333,113.333333,557.612944,3.676471,0.002619,0.062619,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,0.500000,1.000000,564.146558,0.193548
02/06/2013 00:00:00,0.462348,0.466078,14.171769,1.558653,289.685660,0.000000,26.577060,597.698577,0.265184,   NaN,3990.019278,176.647389,590.539662,5.730343,0.005412,0.129415,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,0.581285,1.000000,624.275637,0.400011
03/06/2013 00:00:00,0.289770,0.425857,14.081147,1.000000,290.818768,0.000000,1.428571,649.417402,1.210599,   NaN,4053.333333,113.333333,584.470764,3.676471,0.024706,0.590798,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,4.437179,1.000000,650.845973,1.826103
04/06/2013 00:00:00,0.232635,0.440359,13.991389,2.407341,291.944418,0.000000,1.428571,568.392091,0.293686,   NaN,3893.834665,272.832002,509.028475,8.850519,0.005994,0.143325,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,3.260916,1.000000,569.820663,0.443004
