Date,Q_m3s,Sal_gperL,Temp_degC,TSS_mmolperm3,DO_mmolperm3,SiO2_mmolperm3,Ammonia mmolperm3,NOx_mmolperm3,FRP_mmolperm3,FRP_ADS_mmolperm3,DOC_mmolperm3,POC_mmolperm3,DON_mmolperm3,PON_mmolperm3,DOP_mmolperm3,POP_mmolperm3,PHY_GRN_mmolperm3,PHY_BGA_mmolperm3,PHY_FDIA_mmolperm3,PHY_MDIA_mmolperm3,Crypto_cfuper100mL,Ecoli_orgs/100mL,FC_cfuper100mL,Enterococci_cfuper100mL,TN_mmolperm3,TP_mmolperm3
25/01/2012 00:00:00,0.487899,0.214503,22.940743,11.644188,198.094720,0.000000,11.410459,883.832719,26.834818,2.683482,2846.992047,1319.674620,84.206629,42.809514,0.547649,13.095963,0.000000,0.000000,0.000000,0.000000,0.000000,83111.247094,6417.680572,4731.288066,1022.259322,40.478430
26/01/2012 00:00:00,0.334412,0.392372,22.954335,5.833423,197.767790,0.000000,21.543593,888.822761,9.629955,0.962996,3505.545445,661.121222,0.000000,21.446406,0.196530,4.699623,0.000000,0.000000,0.000000,0.000000,0.000000,25388.491465,1993.292945,1445.949956,922.705102,14.526108
27/01/2012 00:00:00,0.185494,0.483288,22.966166,1.333889,197.460948,0.000000,0.720227,1147.837667,2.461263,0.246126,4015.492591,151.174076,0.000000,4.904003,0.050230,1.201149,0.000000,0.000000,0.000000,0.000000,0.000000,155.464572,20.989814,9.791478,956.950462,3.712641
28/01/2012 00:00:00,0.149056,0.549845,22.976230,1.057591,197.174283,0.000000,26.572489,1278.148095,2.575529,0.257553,4046.806397,119.860270,0.000000,3.888201,0.052562,1.256913,0.000000,0.000000,0.000000,0.000000,0.000000,132.875431,67.681443,8.505799,763.437255,3.885003
29/01/2012 00:00:00,0.121267,0.509301,22.984525,1.000000,196.907882,0.000000,2.298353,945.198845,2.595989,0.259599,4053.333333,113.333333,93.689449,3.676471,0.052979,1.266898,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,11.385476,1.000000,1044.863118,3.915867
30/01/2012 00:00:00,0.113770,0.625070,22.991048,1.000000,196.661822,0.000000,31.481534,842.716566,0.983719,0.098372,4053.333333,113.333333,178.519718,3.676471,0.020076,0.480076,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000,1056.394288,1.483871
31/01/2012 00:00:00,0.096828,0.474000,22.995798,1.000000,196.436176,0.000000,7.356812,1300.000000,0.796613,0.079661,4053.333333,113.333333,0.000000,3.676471,0.016257,0.388764,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,16.000000,1.000000,941.906441,1.201634
01/02/2012 00:00:00,0.150117,0.558176,22.998773,1.134714,196.231012,0.000000,6.844709,909.203505,1.166219,0.116622,4038.065760,128.600907,29.802676,4.171742,0.023800,0.569140,0.000000,0.000000,0.000000,0.000000,0.000000,311.713024,24.399991,18.684487,950.022632,1.759159
02/02/2012 00:00:00,0.232769,0.459279,22.999973,7.617045,196.046390,0.000000,13.834589,1135.014477,7.327524,0.732752,3303.401569,863.265097,17.992336,28.003842,0.149541,3.575988,0.000000,0.000000,0.000000,0.000000,0.000000,20095.918365,1590.701588,1144.718805,1194.845244,11.053052
03/02/2012 00:00:00,0.535495,0.245980,22.999396,8.256310,195.882365,0.000000,17.905882,950.765972,20.823142,2.082314,3230.951555,935.715112,140.784957,30.354080,0.424962,10.162137,0.000000,0.000000,0.000000,0.000000,0.000000,62552.128935,4855.957639,3561.148947,1139.810891,31.410241
04/02/2012 00:00:00,0.517324,0.227503,22.997043,9.251843,195.738985,0.000000,3.315094,882.311611,21.510520,2.151052,3118.124414,1048.542253,0.000000,34.014130,0.438990,10.497592,0.000000,0.000000,0.000000,0.000000,0.000000,67621.487832,5201.855919,3849.675678,881.382556,32.447102
05/02/2012 00:00:00,0.206726,0.531072,22.992915,3.053076,195.616293,0.000000,13.998051,1014.464226,3.168707,0.316871,3820.651385,346.015282,275.466657,11.224544,0.064667,1.546397,0.000000,0.000000,0.000000,0.000000,0.000000,6565.979315,585.293505,374.651197,1315.153478,4.779772
06/02/2012 00:00:00,0.134032,0.484520,22.987013,1.460320,195.514325,0.000000,0.718249,1002.298061,1.734961,0.173496,4001.163718,165.502949,327.259086,5.368824,0.035407,0.846698,0.000000,0.000000,0.000000,0.000000,0.000000,23.371406,80.690511,2.273287,1335.644221,2.617066
07/02/2012 00:00:00,0.125759,0.514603,22.979339,1.000000,195.433111,0.000000,0.714286,1145.260653,2.789272,0.278927,4053.333333,113.333333,0.000000,3.676471,0.056924,1.361224,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,8.915914,1.000000,1146.891888,4.207419
08/02/2012 00:00:00,0.113205,0.474000,22.969895,1.000000,195.372676,0.000000,0.714286,1090.080576,1.870408,0.187041,4053.333333,113.333333,0.000000,3.676471,0.038172,0.912799,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,94.556635,1.000000,1053.093652,2.821379
09/02/2012 00:00:00,0.119002,0.559870,22.958683,1.000000,195.333037,0.000000,24.964411,1093.057971,2.440479,0.244048,4053.333333,113.333333,0.000000,3.676471,0.049806,1.191006,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000,1083.894794,3.681291
10/02/2012 00:00:00,0.113786,0.474000,22.945708,1.615666,195.314205,0.000000,8.457511,853.236945,0.577400,0.057740,3983.557799,183.108867,249.514044,5.939950,0.011784,0.281784,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,115.686289,1.000000,1117.148451,0.870968
11/02/2012 00:00:00,0.113937,0.597109,22.930972,1.000000,195.316187,0.000000,10.808382,737.526057,0.812638,0.081264,4053.333333,113.333333,168.696932,3.676471,0.016584,0.396584,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,94.655052,1.000000,920.707842,1.225806
12/02/2012 00:00:00,0.226913,0.356598,22.914481,10.156696,195.338982,0.000000,1.953387,907.906215,11.662604,1.166260,3015.574468,1151.092199,56.501091,37.340794,0.238012,5.691599,0.000000,0.000000,0.000000,0.000000,0.000000,32217.377434,2502.527720,1834.621617,1003.701487,17.592215
13/02/2012 00:00:00,0.196777,0.494738,22.896239,1.150925,195.382583,0.000000,0.799785,687.120935,2.162551,0.216255,4036.228483,130.438184,642.125204,4.231342,0.044134,1.055371,0.000000,0.000000,0.000000,0.000000,0.000000,459.833943,35.793425,27.114911,1334.277267,3.262056
14/02/2012 00:00:00,0.140193,0.474000,22.876252,1.300588,195.446978,0.000000,0.714286,1092.531410,2.189886,0.218989,4019.266732,147.399935,159.917248,4.781572,0.044692,1.068711,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,19.046834,1.000000,1257.944516,3.303288
15/02/2012 00:00:00,0.121859,0.474000,22.854525,1.000000,195.532146,0.000000,26.959744,938.242257,2.604310,0.260431,4053.333333,113.333333,0.000000,3.676471,0.053149,1.270959,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,72.439008,1.000000,925.038341,3.928418
16/02/2012 00:00:00,0.106803,0.479112,22.831065,1.000000,195.638064,0.000000,18.120999,831.033037,3.375774,0.337577,4053.333333,113.333333,389.031599,3.676471,0.068893,1.647449,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,45.327393,1.000000,1241.862106,5.092117
17/02/2012 00:00:00,0.097514,0.610000,22.805879,1.000000,195.764699,0.000000,15.766238,1300.000000,1.112030,0.111203,4053.333333,113.333333,0.000000,3.676471,0.022694,0.542694,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000,845.607077,1.677419
18/02/2012 00:00:00,0.100718,0.520668,22.778974,1.000000,195.912014,0.000000,36.558553,994.400362,0.931436,0.093144,4053.333333,113.333333,239.955093,3.676471,0.019009,0.454561,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,8.000000,1.000000,1274.590478,1.405006
19/02/2012 00:00:00,0.172425,0.323315,22.750359,20.147618,196.079966,0.000000,31.599448,1073.817286,17.388624,1.738862,1883.269919,2283.396748,0.000000,74.072126,0.354870,8.486019,0.000000,0.000000,0.000000,0.000000,0.000000,50861.352829,3912.669310,2895.758810,929.242595,26.229512
20/02/2012 00:00:00,0.321639,0.372440,22.720041,6.524201,196.268505,0.000000,26.976584,956.823035,10.716147,1.071615,3427.257218,739.409448,0.000000,23.986033,0.218697,5.229708,0.000000,0.000000,0.000000,0.000000,0.000000,27865.512372,2168.227304,1586.931638,857.636039,16.164551
21/02/2012 00:00:00,0.203981,0.545443,22.688030,1.719918,196.477574,0.000000,9.974976,1172.744749,1.074490,0.107449,3971.742572,194.924094,0.000000,6.323230,0.021928,0.524374,0.000000,0.000000,0.000000,0.000000,0.000000,804.592170,205.737888,46.737109,972.338499,1.620792
22/02/2012 00:00:00,0.135739,0.474000,22.654335,1.000000,196.707113,0.000000,27.073448,587.583971,2.749039,0.274904,4053.333333,113.333333,573.928344,3.676471,0.056103,1.341590,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,17.899532,1.000000,1192.262234,4.146732
23/02/2012 00:00:00,0.111665,0.534621,22.618967,1.000000,196.957053,0.000000,6.261369,1185.571747,1.988824,0.198882,4053.333333,113.333333,0.000000,3.676471,0.040588,0.970588,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,50.940593,1.000000,1195.054846,3.000000
24/02/2012 00:00:00,0.100248,0.474000,22.581935,1.248317,197.227320,0.000000,0.714286,980.891227,3.116139,0.311614,4025.190762,141.475904,212.166044,4.589400,0.063595,1.520742,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,26.000000,1.000000,1198.360957,4.700475
25/02/2012 00:00:00,0.100141,0.600613,22.543251,1.000000,197.517834,0.000000,0.714286,918.282782,1.815895,0.181589,4053.333333,113.333333,273.551291,3.676471,0.037059,0.886195,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,127.879345,1.000000,1196.224829,2.739149
26/02/2012 00:00:00,0.091798,0.496668,22.502926,1.696966,197.828509,0.000000,10.590920,1109.837022,3.955925,0.395592,3974.343809,192.322858,0.000000,6.238847,0.080733,1.930575,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000,691.597332,5.967233
27/02/2012 00:00:00,0.094315,0.474000,22.460972,1.000000,198.159254,0.000000,30.063062,1164.046790,2.789315,0.278931,4053.333333,113.333333,47.042449,3.676471,0.056925,1.361245,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,128.912730,1.000000,1244.828771,4.207484
28/02/2012 00:00:00,0.082226,0.650000,22.417401,1.000000,198.509970,0.000000,31.613177,982.024487,3.492153,0.349215,4053.333333,113.333333,158.295517,3.676471,0.071268,1.704245,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,14.661882,1.000000,1175.609651,5.267666
29/02/2012 00:00:00,0.129256,0.501097,22.372227,1.600452,198.880553,0.000000,10.013578,1295.985387,2.745023,0.274502,3985.282064,181.384603,0.000000,5.884016,0.056021,1.339630,0.000000,0.000000,0.000000,0.000000,0.000000,1190.541757,91.999341,68.703747,989.223974,4.140674
01/03/2012 00:00:00,0.186873,0.616127,22.325462,1.314682,199.270894,0.000000,0.717783,889.733838,1.793200,0.179320,4017.669425,148.997241,306.044564,4.833388,0.036596,0.875120,0.000000,0.000000,0.000000,0.000000,0.000000,91.925223,89.593020,6.175084,1201.329573,2.704915
02/03/2012 00:00:00,0.425035,0.318703,22.277121,8.700547,199.680877,0.000000,30.871691,931.690619,17.489042,1.748904,3180.604622,986.062045,61.355384,31.987307,0.356919,8.535025,0.000000,0.000000,0.000000,0.000000,0.000000,51977.946628,3998.557507,2959.310665,1055.905002,26.380985
03/03/2012 00:00:00,0.281058,0.435085,22.227218,3.742923,200.110382,0.000000,1.124961,1262.290544,4.971167,0.497117,3742.468713,424.197954,0.000000,13.760747,0.101452,2.426036,0.000000,0.000000,0.000000,0.000000,0.000000,10678.468997,821.809020,608.716929,769.354867,7.498655
04/03/2012 00:00:00,0.204305,0.489670,22.175767,1.612178,200.559279,0.000000,0.816739,699.491352,3.053986,0.305399,3983.953184,182.713483,623.421863,5.927124,0.062326,1.490410,0.000000,0.000000,0.000000,0.000000,0.000000,1935.040580,253.076601,111.077510,1329.657079,4.606722
05/03/2012 00:00:00,0.217924,0.467395,22.122785,1.536956,201.027438,0.000000,25.218450,1293.711578,3.981257,0.398126,3992.478326,174.188341,0.000000,5.650573,0.081250,1.942938,0.000000,0.000000,0.000000,0.000000,0.000000,1813.410719,139.910311,104.154847,1114.550842,6.005446
06/03/2012 00:00:00,0.132478,0.474000,22.068285,1.000000,201.514719,0.000000,0.714286,1119.311562,1.603890,0.160389,4053.333333,113.333333,0.000000,3.676471,0.032732,0.782732,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,79.297756,1.000000,1092.451430,2.419355
07/03/2012 00:00:00,0.158870,0.591375,22.012286,2.859377,202.020978,0.000000,3.043767,732.509875,4.258597,0.425860,3842.603972,324.062695,394.564126,10.512414,0.086910,2.078286,0.000000,0.000000,0.000000,0.000000,0.000000,4544.359147,416.078775,259.589022,1140.630182,6.423793
08/03/2012 00:00:00,0.768957,0.108158,21.954803,8.901697,202.546065,0.000000,17.987170,922.504462,31.790469,3.179047,3157.807672,1008.858995,25.566078,32.726827,0.648785,15.514426,0.000000,0.000000,0.000000,0.000000,0.000000,100352.895350,7719.549974,5712.610656,998.784538,47.953680
09/03/2012 00:00:00,0.269794,0.431920,21.895853,3.779455,203.089825,0.000000,5.906120,1227.264636,5.138495,0.513850,3738.328442,428.338225,52.487048,13.895055,0.104867,2.507695,0.000000,0.000000,0.000000,0.000000,0.000000,11547.191295,908.888556,658.160973,1299.552859,7.751057
10/03/2012 00:00:00,0.167536,0.472062,21.835453,1.464440,203.652097,0.000000,11.813305,980.968323,2.257449,0.225745,4000.696788,165.969878,0.000000,5.383971,0.046070,1.101683,0.000000,0.000000,0.000000,0.000000,0.000000,532.955554,41.417927,31.276688,984.024346,3.405202
11/03/2012 00:00:00,0.129247,0.563043,21.773623,1.000000,204.232714,0.000000,0.714286,712.707878,1.646090,0.164609,4053.333333,113.333333,64.691592,3.676471,0.033594,0.803327,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000,781.790227,2.483010
12/03/2012 00:00:00,0.109334,0.474000,21.710379,1.000000,204.831504,0.000000,0.714286,1200.121667,1.368653,0.136865,4053.333333,113.333333,131.201862,3.676471,0.027932,0.667932,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,43.538862,1.000000,1335.714286,2.064516
13/03/2012 00:00:00,0.100191,0.538118,21.645741,1.000000,205.448290,0.000000,0.714286,1194.411031,2.461648,0.246165,4053.333333,113.333333,0.000000,3.676471,0.050238,1.201337,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,11.000000,1.000000,1075.335922,3.713222
14/03/2012 00:00:00,0.095250,0.474000,21.579728,1.000000,206.082890,0.000000,3.901987,907.925892,3.672176,0.367218,4053.333333,113.333333,322.297440,3.676471,0.074942,1.792100,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000,1237.801790,5.539218
15/03/2012 00:00:00,0.093588,0.474000,21.512359,1.000000,206.735116,0.000000,5.881512,984.451396,2.391951,0.239195,4053.333333,113.333333,301.510602,3.676471,0.048815,1.167323,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,11.716158,1.000000,1295.519981,3.608089
16/03/2012 00:00:00,0.090751,0.581704,21.443654,1.000000,207.404774,0.000000,0.714286,810.900843,0.577400,0.057740,4053.333333,113.333333,520.422686,3.676471,0.011784,0.281784,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000,1335.714286,0.870968
17/03/2012 00:00:00,0.349104,0.352186,21.373634,8.343763,208.091667,0.000000,19.081278,1147.460022,14.294960,1.429496,3221.040217,945.626450,0.000000,30.675598,0.291734,6.976245,0.000000,0.000000,0.000000,0.000000,0.000000,40340.218980,3103.385562,2296.939824,1178.787617,21.562939
18/03/2012 00:00:00,0.188727,0.503762,21.302319,5.000000,208.795591,0.000000,1.755736,1092.908494,3.079469,0.307947,3600.000000,566.666667,222.667703,18.382353,0.062846,1.502846,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,33.753515,1.000000,1335.714286,4.645161
19/03/2012 00:00:00,0.201467,0.554729,21.229730,1.304792,209.516338,0.000000,1.166366,564.395550,2.721575,0.272158,4018.790287,147.876379,540.295160,4.797028,0.055542,1.328187,0.000000,0.000000,0.000000,0.000000,0.000000,950.223722,77.698918,55.025849,1110.654105,4.105305
20/03/2012 00:00:00,0.163650,0.474000,21.155890,2.000000,210.253694,0.000000,29.042662,1111.047704,0.784052,0.078405,3940.000000,226.666667,87.756041,7.352941,0.016001,0.382634,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,52.411322,1.000000,1235.199348,1.182687
21/03/2012 00:00:00,0.127887,0.520804,21.080819,1.498850,211.007441,0.000000,0.714286,1091.380598,2.636368,0.263637,3996.796982,169.869685,190.552490,5.510479,0.053803,1.286604,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000,1288.157853,3.976775
22/03/2012 00:00:00,0.114755,0.474000,21.004540,1.000000,211.777356,0.000000,0.714286,994.034418,3.463423,0.346342,4053.333333,113.333333,337.289111,3.676471,0.070682,1.690224,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,88.183600,1.000000,1335.714286,5.224330
23/03/2012 00:00:00,0.112900,0.508134,20.927076,1.136813,212.563211,0.000000,17.121928,1212.253960,2.111398,0.211140,4037.827865,128.838801,0.000000,4.179459,0.043090,1.030407,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000,1023.894758,3.184895
24/03/2012 00:00:00,0.106383,0.474000,20.848449,1.000000,213.364773,0.000000,14.582744,1003.892382,1.967438,0.196744,4053.333333,113.333333,313.562689,3.676471,0.040152,0.960152,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000,1335.714286,2.967742
25/03/2012 00:00:00,0.095246,0.474000,20.768683,1.000000,214.181806,0.000000,0.714286,944.511875,3.528774,0.352877,4053.333333,113.333333,121.992191,3.676471,0.072016,1.722117,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,9.000000,1.000000,1070.894822,5.322907
26/03/2012 00:00:00,0.089061,0.482178,20.687802,1.000000,215.014067,0.000000,27.249065,793.726865,1.331301,0.133130,4053.333333,113.333333,285.387133,3.676471,0.027169,0.649703,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,35.429930,1.000000,1110.039534,2.008173
27/03/2012 00:00:00,0.085568,0.499177,20.605829,1.000000,215.861310,0.000000,0.714286,1040.977217,2.453664,0.245366,4053.333333,113.333333,157.572413,3.676471,0.050075,1.197440,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,58.752319,1.000000,1202.940387,3.701179
28/03/2012 00:00:00,0.083935,0.604616,20.522788,1.190177,216.723284,0.000000,3.189595,990.188876,3.058717,0.305872,4031.779918,134.886749,308.083925,4.375651,0.062423,1.492719,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,64.270015,1.000000,1305.838048,4.613858
29/03/2012 00:00:00,0.084711,0.534639,20.438704,1.000000,217.599734,0.000000,0.714286,1023.314556,4.133129,0.413313,4053.333333,113.333333,110.070172,3.676471,0.084350,2.017055,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000,1137.775485,6.234533
30/03/2012 00:00:00,0.083721,0.480553,20.353603,1.000000,218.490400,0.000000,6.086774,1098.572728,6.265863,0.626586,4053.333333,113.333333,0.000000,3.676471,0.127875,3.057875,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,48.090042,1.000000,997.593685,9.451613
31/03/2012 00:00:00,0.086710,0.474000,20.267509,1.170230,219.395019,0.000000,6.720523,1003.994129,3.785319,0.378532,4034.040609,132.626058,299.980276,4.302316,0.077251,1.847316,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,8.000000,1.000000,1314.997244,5.709886
