Date,Q_m3s,Sal_gperL,Temp_degC,TSS_mmolperm3,DO_mmolperm3,SiO2_mmolperm3,Ammonia mmolperm3,NOx_mmolperm3,FRP_mmolperm3,FRP_ADS_mmolperm3,DOC_mmolperm3,POC_mmolperm3,DON_mmolperm3,PON_mmolperm3,DOP_mmolperm3,POP_mmolperm3,PHY_GRN_mmolperm3,PHY_BGA_mmolperm3,PHY_FDIA_mmolperm3,PHY_MDIA_mmolperm3,Crypto_cfuper100mL,Ecoli_cfuper100mL,FC_cfuper100mL,Enterococci_cfuper100mL,TN_mmolperm3,TP_mmolperm3
12/01/2012 00:00:00,0.083912,0.623446,22.606175,1.000000,204.120727,0.000000,1.377622,1165.346397,1.069260,0.106926,4053.333333,113.333333,0.000000,3.676471,0.021822,0.521822,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,97.800305,1.000000,1112.765980,1.612903
13/01/2012 00:00:00,0.081525,0.474000,22.642128,1.000000,203.543591,0.000000,3.371722,1125.649656,1.578386,0.157839,4053.333333,113.333333,0.000000,3.676471,0.032212,0.770286,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,91.000000,1.000000,1057.312550,2.380884
14/01/2012 00:00:00,0.079245,0.547349,22.676410,1.000000,202.984832,0.000000,18.017145,1183.160556,2.066255,0.206625,4053.333333,113.333333,0.000000,3.676471,0.042168,1.008376,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000,1171.834474,3.116800
15/01/2012 00:00:00,0.123621,0.532331,22.709013,1.592556,202.444617,0.000000,24.577258,1001.020698,2.190100,0.219010,3986.177038,180.489629,100.416290,5.854984,0.044696,1.068815,0.000000,0.000000,0.000000,0.000000,0.000000,717.886433,84.953706,41.802181,1131.869229,3.303611
16/01/2012 00:00:00,0.196151,0.594020,22.739925,1.836613,201.923104,0.000000,0.862409,1109.280065,5.173379,0.517338,3958.517170,208.149497,65.928449,6.752254,0.105579,2.524719,0.000000,0.000000,0.000000,0.000000,0.000000,1535.605439,118.541578,88.343331,1182.823177,7.803677
17/01/2012 00:00:00,0.123622,0.511221,22.769138,1.400465,201.420448,0.000000,3.576018,928.115142,3.093807,0.309381,4007.947350,158.719316,116.709730,5.148767,0.063139,1.509844,0.000000,0.000000,0.000000,0.000000,0.000000,3.695034,51.465219,1.153390,1053.549657,4.666789
18/01/2012 00:00:00,0.096186,0.487577,22.796643,1.000000,200.936798,0.000000,3.786971,1280.581405,1.411423,0.141142,4053.333333,113.333333,47.669439,3.676471,0.028805,0.688805,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,76.456650,1.000000,1335.714286,2.129032
19/01/2012 00:00:00,0.086924,0.474000,22.822433,1.000000,200.472297,0.000000,9.091968,595.543141,3.796963,0.379696,4053.333333,113.333333,644.503033,3.676471,0.077489,1.852999,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,12.000000,1.000000,1252.814612,5.727451
20/01/2012 00:00:00,0.084594,0.650000,22.846498,1.000000,200.027082,0.000000,0.714286,1253.975266,1.592411,0.159241,4053.333333,113.333333,0.000000,3.676471,0.032498,0.777131,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000,1255.668190,2.402040
21/01/2012 00:00:00,0.175545,0.432910,22.868834,5.227202,199.601286,0.000000,4.503126,847.953358,4.941651,0.494165,3574.250489,592.416178,428.720930,19.217653,0.100850,2.411631,0.000000,0.000000,0.000000,0.000000,0.000000,11278.277788,867.946205,642.855540,1300.395067,7.454131
22/01/2012 00:00:00,0.119439,0.474000,22.889431,1.821175,199.195035,0.000000,25.749996,973.783032,2.409374,0.240937,3960.266872,206.399795,329.485763,6.695495,0.049171,1.175826,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,49.784660,1.000000,1335.714286,3.634370
23/01/2012 00:00:00,0.102977,0.473941,22.908286,1.010281,198.808448,0.000000,16.781599,1103.993776,2.053595,0.205359,4052.168133,114.498534,0.000000,3.714269,0.041910,1.002198,0.000000,0.000000,0.000000,0.000000,0.000000,17.176676,57.338428,1.920709,958.247407,3.097703
24/01/2012 00:00:00,0.101374,0.473958,22.925391,1.007428,198.441640,0.000000,0.714827,659.388186,1.201060,0.120106,4052.491535,114.175132,359.622707,3.703778,0.024511,0.586143,0.000000,0.000000,0.000000,0.000000,0.000000,12.502737,55.393429,1.654688,1023.429498,1.811715
25/01/2012 00:00:00,0.487899,0.187877,22.940743,11.873090,198.094720,0.000000,39.496209,869.163807,27.220160,2.722016,2821.049813,1345.616854,107.520968,43.651066,0.555513,13.284018,0.000000,0.000000,0.000000,0.000000,0.000000,83111.247094,6393.325451,4731.288066,1059.832050,41.059691
26/01/2012 00:00:00,0.334412,0.523096,22.954335,5.833423,197.767790,0.000000,15.448112,951.460542,9.932991,0.993299,3505.545445,661.121222,0.000000,21.446406,0.202714,4.847511,0.000000,0.000000,0.000000,0.000000,0.000000,25388.491465,1953.301336,1445.949956,956.185199,14.983217
27/01/2012 00:00:00,0.185494,0.601113,22.966166,2.298859,197.460948,0.000000,6.979568,1060.428550,0.727243,0.072724,3906.129354,260.537313,0.000000,8.451686,0.014842,0.354910,0.000000,0.000000,0.000000,0.000000,0.000000,155.464572,60.386445,9.791478,965.563164,1.096995
28/01/2012 00:00:00,0.149056,0.490035,22.976230,1.825671,197.174283,0.000000,26.157090,701.292158,3.138931,0.313893,3959.757246,206.909420,381.861939,6.712027,0.064060,1.531865,0.000000,0.000000,0.000000,0.000000,0.000000,132.875431,30.689952,8.505799,1116.023214,4.734857
29/01/2012 00:00:00,0.121267,0.474000,22.984525,1.441741,196.907882,0.000000,28.743788,867.767917,3.370504,0.337050,4003.269326,163.397341,136.756993,5.300519,0.068786,1.644878,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000,1038.569217,5.084168
30/01/2012 00:00:00,0.113770,0.650000,22.991048,1.000000,196.661822,0.000000,6.127944,1115.275934,0.983719,0.098372,4053.333333,113.333333,0.000000,3.676471,0.020076,0.480076,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000,571.135794,1.483871
31/01/2012 00:00:00,0.096828,0.511450,22.995798,1.000000,196.436176,0.000000,12.574498,993.780752,3.207475,0.320748,4053.333333,113.333333,283.016505,3.676471,0.065459,1.565316,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,16.000000,1.000000,1293.048226,4.838250
01/02/2012 00:00:00,0.150117,0.589209,22.998773,1.134714,196.231012,0.000000,4.095017,759.406055,2.105412,0.210541,4038.065760,128.600907,338.220797,4.171742,0.042968,1.027486,0.000000,0.000000,0.000000,0.000000,0.000000,311.713024,100.238427,18.684487,1105.893610,3.175865
02/02/2012 00:00:00,0.232769,0.473882,22.999973,7.469578,196.046390,0.000000,7.437378,1085.241426,9.135885,0.913589,3320.114488,846.552178,0.000000,27.461684,0.186447,4.458507,0.000000,0.000000,0.000000,0.000000,0.000000,20095.918365,1632.479343,1144.718805,976.544913,13.780838
03/02/2012 00:00:00,0.535495,0.311736,22.999396,8.568030,195.882365,0.000000,5.439192,844.705533,20.764947,2.076495,3195.623227,971.043440,143.246022,31.500112,0.423774,10.133736,0.000000,0.000000,0.000000,0.000000,0.000000,62552.128935,4852.969805,3561.148947,1024.890858,31.322458
04/02/2012 00:00:00,0.517324,0.311954,22.997043,9.138182,195.738985,0.000000,9.873887,1001.570064,22.889685,2.288968,3131.006017,1035.660650,0.000000,33.596258,0.467136,11.170654,0.000000,0.000000,0.000000,0.000000,0.000000,67621.487832,5216.717874,3849.675678,1017.065376,34.527475
05/02/2012 00:00:00,0.206726,0.450077,22.992915,3.053076,195.616293,0.000000,2.078810,1168.948086,3.168707,0.316871,3820.651385,346.015282,0.000000,11.224544,0.064667,1.546397,0.000000,0.000000,0.000000,0.000000,0.000000,6565.979315,505.477043,374.651197,1106.520911,4.779772
06/02/2012 00:00:00,0.134032,0.539873,22.987013,1.696491,195.514325,0.000000,0.715146,1093.738013,1.979967,0.197997,3974.397683,192.268983,0.000000,6.237099,0.040407,0.966266,0.000000,0.000000,0.000000,0.000000,0.000000,23.371406,58.802696,2.273287,1042.296176,2.986641
07/02/2012 00:00:00,0.125759,0.474000,22.979339,1.000000,195.433111,0.000000,35.163067,1300.000000,2.053026,0.205303,4053.333333,113.333333,0.000000,3.676471,0.041898,1.001920,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000,1335.714286,3.096845
08/02/2012 00:00:00,0.113205,0.594016,22.969895,1.316712,195.372676,0.000000,0.714286,1300.000000,2.348786,0.234879,4017.439319,149.227347,0.000000,4.840853,0.047934,1.146258,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,56.865206,1.000000,958.838016,3.542979
09/02/2012 00:00:00,0.119002,0.474000,22.958683,1.164304,195.333037,0.000000,1.609038,1232.869395,2.957422,0.295742,4034.712269,131.954398,0.000000,4.280528,0.060356,1.443285,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000,1110.192382,4.461062
10/02/2012 00:00:00,0.113786,0.474000,22.945708,1.938154,195.314205,0.000000,7.885724,1253.411759,2.859013,0.285901,3947.009265,219.657402,0.000000,7.125565,0.058347,1.395259,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,52.959544,1.000000,1130.731200,4.312619
11/02/2012 00:00:00,0.113937,0.564992,22.930972,1.000000,195.316187,0.000000,26.945024,1099.273992,0.812638,0.081264,4053.333333,113.333333,205.818800,3.676471,0.016584,0.396584,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,10.324233,1.000000,1335.714286,1.225806
12/02/2012 00:00:00,0.226913,0.466730,22.914481,10.156696,195.338982,0.000000,20.023683,1188.408935,12.011755,1.201175,3015.574468,1151.092199,0.000000,37.340794,0.245138,5.861992,0.000000,0.000000,0.000000,0.000000,0.000000,32217.377434,2498.263530,1834.621617,1234.816064,18.118885
13/02/2012 00:00:00,0.196777,0.472328,22.896239,1.959233,195.382583,0.000000,30.848305,1089.601718,0.718773,0.071877,3944.620244,222.046422,206.624182,7.203063,0.014669,0.350777,0.000000,0.000000,0.000000,0.000000,0.000000,459.833943,142.407555,27.114911,1334.277267,1.084219
14/02/2012 00:00:00,0.140193,0.526588,22.876252,1.059528,195.446978,0.000000,7.360612,953.822750,0.773850,0.077385,4046.586789,120.079878,199.300290,3.895325,0.015793,0.377655,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,12.193085,1.000000,1164.378977,1.167298
15/02/2012 00:00:00,0.121859,0.483568,22.854525,1.000000,195.532146,0.000000,27.943212,869.939984,1.643239,0.164324,4053.333333,113.333333,434.154619,3.676471,0.033535,0.801936,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,10.399226,1.000000,1335.714286,2.478710
16/02/2012 00:00:00,0.106803,0.650000,22.831065,1.006712,195.638064,0.000000,0.714286,1140.119718,1.765926,0.176593,4052.572664,114.094003,43.686501,3.701146,0.036039,0.861810,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,32.848421,1.000000,1188.221651,2.663775
17/02/2012 00:00:00,0.097514,0.610000,22.805879,1.000000,195.764699,0.000000,27.986942,1203.279913,1.112030,0.111203,4053.333333,113.333333,0.000000,3.676471,0.022694,0.542694,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,43.830253,1.000000,1094.655569,1.677419
18/02/2012 00:00:00,0.100718,0.547943,22.778974,1.000000,195.912014,0.000000,4.267563,952.474690,2.336139,0.233614,4053.333333,113.333333,294.574156,3.676471,0.047676,1.140086,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,8.000000,1.000000,1254.992880,3.523902
19/02/2012 00:00:00,0.172425,0.304129,22.750359,20.147618,196.079966,0.000000,11.802266,1120.385823,17.896466,1.789647,1883.269919,2283.396748,0.000000,74.072126,0.365234,8.733856,0.000000,0.000000,0.000000,0.000000,0.000000,50861.352829,4019.728112,2895.758810,1156.661610,26.995556
20/02/2012 00:00:00,0.321639,0.418370,22.720041,6.547501,196.268505,0.000000,12.107911,1207.527334,10.363096,1.036310,3424.616602,742.050064,4.738697,24.071693,0.211492,5.057411,0.000000,0.000000,0.000000,0.000000,0.000000,27865.512372,2212.365157,1586.931638,1248.445636,15.631999
21/02/2012 00:00:00,0.203981,0.471072,22.688030,1.465405,196.477574,0.000000,25.444713,943.189278,0.824998,0.082500,4000.587435,166.079232,359.176012,5.387518,0.016837,0.402617,0.000000,0.000000,0.000000,0.000000,0.000000,804.592170,138.812287,46.737109,1333.197522,1.244452
22/02/2012 00:00:00,0.135739,0.525914,22.654335,1.222155,196.707113,0.000000,18.675817,1157.362103,2.379163,0.237916,4028.155767,138.510899,0.000000,4.493217,0.048554,1.161082,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,9.886896,1.000000,1014.008809,3.588800
23/02/2012 00:00:00,0.111665,0.474000,22.618967,1.000000,196.957053,0.000000,17.422229,902.492896,1.988824,0.198882,4053.333333,113.333333,157.090977,3.676471,0.040588,0.970588,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,30.718566,1.000000,1080.682572,3.000000
24/02/2012 00:00:00,0.100248,0.474000,22.581935,1.897967,197.227320,0.000000,0.714286,950.148977,2.166453,0.216645,3951.563697,215.102970,91.056222,6.977821,0.044213,1.057275,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,26.000000,1.000000,1048.897305,3.267941
25/02/2012 00:00:00,0.100141,0.474000,22.543251,2.155102,197.517834,0.000000,17.810426,1081.377275,2.577117,0.257712,3922.421801,244.244866,213.086460,7.923168,0.052594,1.257688,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000,1320.197329,3.887399
26/02/2012 00:00:00,0.091798,0.528954,22.502926,1.222775,197.828509,0.000000,0.714286,874.199013,1.346097,0.134610,4028.085474,138.581193,290.317939,4.495497,0.027471,0.656924,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000,1169.726734,2.030492
27/02/2012 00:00:00,0.094315,0.474000,22.460972,1.000000,198.159254,0.000000,21.325374,1036.954742,1.549611,0.154961,4053.333333,113.333333,122.449164,3.676471,0.031625,0.756243,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,157.084122,1.000000,1184.405751,2.337479
28/02/2012 00:00:00,0.082226,0.611425,22.417401,1.000000,198.509970,0.000000,9.383016,1075.739909,1.350697,0.135070,4053.333333,113.333333,0.000000,3.676471,0.027565,0.659169,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000,852.874533,2.037431
29/02/2012 00:00:00,0.129256,0.469667,22.372227,1.600452,198.880553,0.000000,38.280186,997.458094,2.745023,0.274502,3985.282064,181.384603,263.385661,5.884016,0.056021,1.339630,0.000000,0.000000,0.000000,0.000000,0.000000,1190.541757,154.335987,68.703747,1305.007957,4.140674
01/03/2012 00:00:00,0.186873,0.622049,22.325462,1.031530,199.270894,0.000000,0.772463,1257.435934,1.837266,0.183727,4049.759890,116.906777,35.506413,3.792391,0.037495,0.896625,0.000000,0.000000,0.000000,0.000000,0.000000,91.925223,52.903766,6.175084,1297.507202,2.771387
02/03/2012 00:00:00,0.425035,0.310018,22.277121,9.007330,199.680877,0.000000,27.424156,962.166463,18.106434,1.810643,3145.835970,1020.830697,0.000000,33.115183,0.369519,8.836326,0.000000,0.000000,0.000000,0.000000,0.000000,51977.946628,3998.557507,2959.310665,736.470777,27.312279
03/03/2012 00:00:00,0.281058,0.583978,22.227218,3.434334,200.110382,0.000000,1.124961,977.573909,5.687853,0.568785,3777.442123,389.224543,310.948505,12.626229,0.116079,2.775794,0.000000,0.000000,0.000000,0.000000,0.000000,10678.468997,876.790396,608.716929,1302.273604,8.579726
04/03/2012 00:00:00,0.204305,0.562988,22.175767,2.314403,200.559279,0.000000,0.788672,1293.408347,2.635846,0.263585,3904.367704,262.298962,0.000000,8.508833,0.053793,1.286349,0.000000,0.000000,0.000000,0.000000,0.000000,1935.040580,216.525139,111.077510,1112.741457,3.975988
05/03/2012 00:00:00,0.217924,0.467395,22.122785,1.536956,201.027438,0.000000,22.610434,914.616005,2.915940,0.291594,3992.478326,174.188341,78.726399,5.650573,0.059509,1.423041,0.000000,0.000000,0.000000,0.000000,0.000000,1813.410719,139.910311,104.154847,1021.603411,4.398489
06/03/2012 00:00:00,0.132478,0.650000,22.068285,1.000000,201.514719,0.000000,4.797681,982.423621,1.603890,0.160389,4053.333333,113.333333,344.816513,3.676471,0.032732,0.782732,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,45.202351,1.000000,1335.714286,2.419355
07/03/2012 00:00:00,0.158870,0.457447,22.012286,2.919141,202.020978,0.000000,1.785512,887.520269,2.817831,0.281783,3835.830671,330.835995,404.604720,10.732137,0.057507,1.375161,0.000000,0.000000,0.000000,0.000000,0.000000,4544.359147,349.974379,259.589022,1304.642637,4.250499
08/03/2012 00:00:00,0.768957,0.108158,21.954803,8.872614,202.546065,0.000000,62.495902,762.127985,31.931317,3.193132,3161.103698,1005.562968,158.441667,32.619906,0.651660,15.583163,0.000000,0.000000,0.000000,0.000000,0.000000,100352.895350,7719.549974,5712.610656,1015.685459,48.166139
09/03/2012 00:00:00,0.269794,0.505966,21.895853,4.387471,203.089825,0.000000,7.337805,924.011899,6.050257,0.605026,3669.419930,497.246737,39.374580,16.130409,0.123475,2.952654,0.000000,0.000000,0.000000,0.000000,0.000000,11547.191295,930.169479,658.160973,986.854693,9.126385
10/03/2012 00:00:00,0.167536,0.485738,21.835453,1.300485,203.652097,0.000000,6.505360,1146.774073,2.463296,0.246330,4019.278411,147.388255,160.263637,4.781193,0.050271,1.202141,0.000000,0.000000,0.000000,0.000000,0.000000,532.955554,145.163137,31.276688,1318.324264,3.715708
11/03/2012 00:00:00,0.129247,0.474000,21.773623,1.471432,204.232714,0.000000,17.465782,706.228130,1.877014,0.187701,3999.904378,166.762289,598.823693,5.409676,0.038306,0.916023,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,9.533872,1.000000,1327.927282,2.831344
12/03/2012 00:00:00,0.109334,0.474000,21.710379,1.000000,204.831504,0.000000,7.776828,950.053179,1.368653,0.136865,4053.333333,113.333333,334.148197,3.676471,0.027932,0.667932,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,89.272208,1.000000,1295.654675,2.064516
13/03/2012 00:00:00,0.100191,0.474000,21.645741,1.139295,205.448290,0.000000,0.714286,883.590436,0.577600,0.057760,4037.546562,129.120105,327.972606,4.188585,0.011788,0.281881,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,11.000000,1.000000,1216.465913,0.871269
14/03/2012 00:00:00,0.095250,0.474000,21.579728,1.451184,206.082890,0.000000,0.714286,1160.522434,3.112582,0.311258,4002.199158,164.467508,169.142331,5.335235,0.063522,1.519006,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000,1335.714286,4.695110
15/03/2012 00:00:00,0.093588,0.579040,21.512359,1.119912,206.735116,0.000000,14.353549,929.035855,1.325889,0.132589,4039.743344,126.923322,126.271471,4.117322,0.027059,0.647062,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,39.501310,1.000000,1073.778197,2.000010
16/03/2012 00:00:00,0.090751,0.506638,21.443654,1.000000,207.404774,0.000000,0.714286,1224.891968,1.075637,0.107564,4053.333333,113.333333,0.000000,3.676471,0.021952,0.524934,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,69.042870,1.000000,856.705022,1.622522
17/03/2012 00:00:00,0.349104,0.326968,21.373634,8.343763,208.091667,0.000000,16.473504,979.547847,13.386828,1.338683,3221.040217,945.626450,0.000000,30.675598,0.273201,6.533057,0.000000,0.000000,0.000000,0.000000,0.000000,40340.218980,3103.385562,2296.939824,894.100164,20.193085
18/03/2012 00:00:00,0.188727,0.474000,21.302319,5.000000,208.795591,0.000000,0.714286,774.444295,3.079469,0.307947,3600.000000,566.666667,391.618784,18.382353,0.062846,1.502846,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,9.396967,1.000000,1185.159718,4.645161
19/03/2012 00:00:00,0.201467,0.470541,21.229730,1.304792,209.516338,0.000000,16.433802,891.800858,1.702517,0.170252,4018.790287,147.876379,176.228394,4.797028,0.034745,0.830865,0.000000,0.000000,0.000000,0.000000,0.000000,950.223722,137.087294,55.025849,1089.260082,2.568127
20/03/2012 00:00:00,0.163650,0.490198,21.155890,2.000000,210.253694,0.000000,18.429975,926.667731,3.511353,0.351135,3940.000000,226.666667,298.592735,7.352941,0.071660,1.713615,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,65.582405,1.000000,1251.043382,5.296628
21/03/2012 00:00:00,0.127887,0.474000,21.080819,1.000000,211.007441,0.000000,0.714286,1092.964133,3.047253,0.304725,4053.333333,113.333333,0.000000,3.676471,0.062189,1.487124,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000,951.175802,4.596566
22/03/2012 00:00:00,0.114755,0.474000,21.004540,1.000000,211.777356,0.000000,26.288399,1235.525015,3.599380,0.359938,4053.333333,113.333333,0.000000,3.676471,0.073457,1.756574,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,69.216905,1.000000,1105.445487,5.429411
23/03/2012 00:00:00,0.112900,0.474000,20.927076,1.301974,212.563211,0.000000,1.762976,934.705780,2.509170,0.250917,4019.109558,147.557109,147.559546,4.786671,0.051208,1.224528,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,2.639198,1.000000,1088.814973,3.784906
24/03/2012 00:00:00,0.106383,0.474000,20.848449,1.000000,213.364773,0.000000,6.933441,1060.521670,1.967438,0.196744,4053.333333,113.333333,0.000000,3.676471,0.040152,0.960152,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,117.865575,1.000000,1037.573849,2.967742
25/03/2012 00:00:00,0.095246,0.618153,20.768683,1.862909,214.181806,0.000000,35.141101,1069.106886,2.102849,0.210285,3955.537036,211.129630,0.000000,6.848928,0.042915,1.026235,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,9.000000,1.000000,1006.369738,3.171999
26/03/2012 00:00:00,0.089061,0.487975,20.687802,1.000000,215.014067,0.000000,21.188684,1087.772903,1.228011,0.122801,4053.333333,113.333333,223.076228,3.676471,0.025061,0.599296,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000,1335.714286,1.852368
27/03/2012 00:00:00,0.085568,0.622898,20.605829,1.000000,215.861310,0.000000,0.714286,1205.692185,2.051355,0.205136,4053.333333,113.333333,125.631344,3.676471,0.041864,1.001105,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,13.301943,1.000000,1335.714286,3.094325
28/03/2012 00:00:00,0.083935,0.495495,20.522788,1.000000,216.723284,0.000000,16.190759,1086.307142,2.849265,0.284927,4053.333333,113.333333,130.699810,3.676471,0.058148,1.390502,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,51.339724,1.000000,1236.874181,4.297916
29/03/2012 00:00:00,0.084711,0.474000,20.438704,2.273074,217.599734,0.000000,40.005855,1093.492920,3.420460,0.342046,3909.051666,257.615001,0.000000,8.356888,0.069805,1.669257,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.500000,1.000000,873.169842,5.159523
30/03/2012 00:00:00,0.083721,0.532067,20.353603,1.000000,218.490400,0.000000,4.677081,1012.956761,6.265863,0.626586,4053.333333,113.333333,76.988475,3.676471,0.127875,3.057875,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,67.880607,1.000000,1098.298787,9.451613
31/03/2012 00:00:00,0.086710,0.598364,20.267509,1.000000,219.395019,0.000000,0.714286,802.065246,2.520137,0.252014,4053.333333,113.333333,169.791606,3.676471,0.051431,1.229881,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,8.000000,1.000000,976.247608,3.801449
