Date,Q_m3s,Sal_gperL,Temp_degC,TSS_mgperL,DO_mmolperm3,SiO2_mmolperm3,Ammonia mmolperm3,NOx_mmolperm3,FRP_mmolperm3,FRP_ADS_mmolperm3,DOC_mmolperm3,POC_mmolperm3,DON_mmolperm3,PON_mmolperm3,DOP_mmolperm3,POP_mmolperm3,PHY_GRN_mmolperm3,PHY_BGA_mmolperm3,PHY_FDIA_mmolperm3,PHY_MDIA_mmolperm3,Crypto_cfuper100mL,Ecoli_cfuper100mL,FC_cfuper100mL,Enterococci_cfuper100mL
13/01/2012 00:00:00,0.094466,0.483603,22.642128,1.000000,203.543591,0.000000,0.714286,56.716892,0.285661,   NaN,4053.333333,113.333333,12.554258,3.676471,0.005830,0.139409,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,   NaN,1.000000
14/01/2012 00:00:00,0.095742,0.438992,22.676410,1.000000,202.984832,0.000000,0.714286,256.498227,0.465021,   NaN,4053.333333,113.333333,0.000000,3.676471,0.009490,0.226940,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,   NaN,1.000000
15/01/2012 00:00:00,0.113779,0.461204,22.709013,1.000000,202.444617,0.000000,1.723455,354.433051,0.213852,   NaN,4053.333333,113.333333,0.000000,3.676471,0.004364,0.104364,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,   NaN,1.000000
16/01/2012 00:00:00,0.188932,0.514820,22.739925,1.000000,201.923104,0.000000,1.435871,146.116165,0.213852,   NaN,4053.333333,113.333333,57.365788,3.676471,0.004364,0.104364,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,   NaN,1.000000
17/01/2012 00:00:00,0.138428,0.400922,22.769138,1.548716,201.420448,0.000000,1.016109,93.615395,0.348320,   NaN,3991.145542,175.521124,175.288453,5.693808,0.007109,0.169988,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,   NaN,1.000000
18/01/2012 00:00:00,0.112903,0.615695,22.796643,1.000000,200.936798,0.000000,0.714286,185.637454,1.112030,   NaN,4053.333333,113.333333,0.000000,3.676471,0.022694,0.542694,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,   NaN,1.000000
19/01/2012 00:00:00,0.121721,0.440938,22.822433,1.165573,200.472297,0.000000,0.757854,150.677294,0.213852,   NaN,4034.568381,132.098286,0.000000,4.285195,0.004364,0.104364,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,   NaN,1.000000
20/01/2012 00:00:00,0.101582,0.397000,22.846498,1.000000,200.027082,0.000000,0.714286,25.000000,0.610298,   NaN,4053.333333,113.333333,175.840236,3.676471,0.012455,0.297839,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,   NaN,1.000000
21/01/2012 00:00:00,0.111745,0.481794,22.868834,1.014123,199.601286,0.000000,0.714286,208.268213,0.213852,   NaN,4051.732680,114.933987,0.000000,3.728395,0.004364,0.104364,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,   NaN,1.000000
22/01/2012 00:00:00,0.100837,0.437567,22.889431,1.000000,199.195035,0.000000,0.714286,25.000000,0.362443,   NaN,4053.333333,113.333333,103.472701,3.676471,0.007397,0.176880,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,   NaN,1.000000
23/01/2012 00:00:00,0.095045,0.723673,22.908286,1.000000,198.808448,0.000000,0.714286,233.688619,0.268647,   NaN,4053.333333,113.333333,0.000000,3.676471,0.005483,0.131105,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,   NaN,1.000000
24/01/2012 00:00:00,0.105353,0.633299,22.925391,1.000000,198.441640,0.000000,0.812796,87.958317,0.855408,   NaN,4053.333333,113.333333,15.273453,3.676471,0.017457,0.417457,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,   NaN,1.000000
25/01/2012 00:00:00,0.353877,0.653210,22.940743,1.140321,198.094720,0.000000,1.162467,117.445896,0.436253,   NaN,4037.430298,129.236369,0.000000,4.192356,0.008903,0.212901,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,   NaN,1.000000
26/01/2012 00:00:00,0.424936,0.588765,22.954335,1.000000,197.767790,0.000000,0.714286,25.000000,0.512259,   NaN,4053.333333,113.333333,80.899401,3.676471,0.010454,0.249993,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,   NaN,1.000000
27/01/2012 00:00:00,0.195379,0.662457,22.966166,1.133836,197.460948,0.000000,0.714286,25.000000,0.312644,   NaN,4038.165211,128.501456,253.892466,4.168516,0.006380,0.152577,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,   NaN,1.000000
28/01/2012 00:00:00,0.173922,0.397000,22.976230,1.212716,197.174283,0.000000,1.017861,25.000000,0.213852,   NaN,4029.225514,137.441153,197.032581,4.458515,0.004364,0.104364,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,   NaN,1.000000
29/01/2012 00:00:00,0.145681,0.451839,22.984525,1.000000,196.907882,0.000000,0.714286,67.989080,0.356983,   NaN,4053.333333,113.333333,18.968250,3.676471,0.007285,0.174215,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,   NaN,1.000000
30/01/2012 00:00:00,0.134008,0.498243,22.991048,1.284191,196.661822,0.000000,1.444224,218.044493,2.074364,   NaN,4021.124979,145.541687,0.000000,4.721292,0.042334,1.012334,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,   NaN,1.000000
31/01/2012 00:00:00,0.118957,0.543706,22.995798,1.000000,196.436176,0.000000,0.714286,25.000000,0.251814,   NaN,4053.333333,113.333333,121.763227,3.676471,0.005139,0.122891,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,   NaN,1.000000
01/02/2012 00:00:00,0.167289,0.577508,22.998773,1.000000,196.231012,0.000000,0.714286,139.072382,0.213852,   NaN,4053.333333,113.333333,0.000000,3.676471,0.004364,0.104364,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,   NaN,1.000000
02/02/2012 00:00:00,0.326312,0.483898,22.999973,1.000000,196.046390,0.000000,1.183677,147.887858,0.531267,   NaN,4053.333333,113.333333,0.000000,3.676471,0.010842,0.259270,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,   NaN,1.000000
03/02/2012 00:00:00,0.591935,0.445362,22.999396,1.102316,195.882365,0.000000,2.007965,30.433650,0.494789,   NaN,4041.737521,124.929146,242.254305,4.052632,0.010098,0.241468,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,   NaN,1.000000
04/02/2012 00:00:00,0.580090,0.543258,22.997043,1.000000,195.738985,0.000000,0.714286,200.756259,0.559399,   NaN,4053.333333,113.333333,20.958449,3.676471,0.011416,0.272999,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,   NaN,1.000000
05/02/2012 00:00:00,0.221207,0.466353,22.992915,1.182240,195.616293,0.000000,0.714286,33.916739,2.993928,   NaN,4032.679453,133.987213,91.170468,4.346471,0.061101,1.461101,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,   NaN,1.000000
06/02/2012 00:00:00,0.148253,0.510208,22.987013,1.378126,195.514325,0.000000,0.714286,92.872008,0.489288,   NaN,4010.479026,156.187641,0.000000,5.066641,0.009985,0.238783,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,   NaN,1.000000
07/02/2012 00:00:00,0.134491,0.543557,22.979339,1.000000,195.433111,0.000000,0.714286,25.000000,0.346916,   NaN,4053.333333,113.333333,169.897270,3.676471,0.007080,0.169302,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,   NaN,1.000000
08/02/2012 00:00:00,0.125403,0.609037,22.969895,1.128003,195.372676,0.000000,1.596539,93.144910,0.557968,   NaN,4038.826288,127.840378,39.538989,4.147071,0.011387,0.272300,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,   NaN,1.000000
09/02/2012 00:00:00,0.150866,0.626433,22.958683,1.460345,195.333037,0.000000,1.807919,25.000000,0.496840,   NaN,4001.160879,165.505788,133.520743,5.368916,0.010140,0.242469,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,   NaN,1.000000
10/02/2012 00:00:00,0.135194,0.560523,22.945708,1.126842,195.314205,0.000000,0.994131,39.476507,0.213852,   NaN,4038.957947,127.708720,116.951000,4.142800,0.004364,0.104364,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,   NaN,1.000000
11/02/2012 00:00:00,0.163401,0.543348,22.930972,1.000000,195.316187,0.000000,0.714286,259.760717,1.881898,   NaN,4053.333333,113.333333,0.000000,3.676471,0.038406,0.918406,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,   NaN,1.000000
12/02/2012 00:00:00,0.146805,0.651780,22.914481,1.000000,195.338982,0.000000,1.366262,144.327559,0.271907,   NaN,4053.333333,113.333333,0.000000,3.676471,0.005549,0.132696,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,   NaN,1.000000
13/02/2012 00:00:00,0.120398,0.568868,22.896239,1.414376,195.382583,0.000000,2.070023,61.208102,0.435323,   NaN,4006.370774,160.295893,111.837217,5.199910,0.008884,0.212447,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,   NaN,1.000000
14/02/2012 00:00:00,0.112365,0.667929,22.876252,1.176327,195.446978,0.000000,1.523443,142.978901,0.413857,   NaN,4033.349640,133.317027,58.404205,4.324731,0.008446,0.201971,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,   NaN,1.000000
15/02/2012 00:00:00,0.105463,0.571265,22.854525,1.051638,195.532146,0.000000,1.466068,208.533195,0.274164,   NaN,4047.480984,119.185683,0.000000,3.866318,0.005595,0.133798,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,   NaN,1.000000
16/02/2012 00:00:00,0.118019,0.535822,22.831065,1.000000,195.638064,0.000000,0.714286,113.297906,0.440141,   NaN,4053.333333,113.333333,0.000000,3.676471,0.008982,0.214798,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,   NaN,1.000000
17/02/2012 00:00:00,0.115585,0.437836,22.805879,1.000000,195.764699,0.000000,0.714286,117.905030,1.261727,   NaN,4053.333333,113.333333,29.681214,3.676471,0.025750,0.615750,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,   NaN,1.000000
18/02/2012 00:00:00,0.121515,0.480651,22.778974,1.000000,195.912014,0.000000,0.714286,133.277978,0.682684,   NaN,4053.333333,113.333333,5.883212,3.676471,0.013932,0.333164,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,   NaN,1.000000
19/02/2012 00:00:00,0.170364,0.760310,22.750359,1.000000,196.079966,0.000000,0.714286,74.856505,0.302713,   NaN,4053.333333,113.333333,94.241133,3.676471,0.006178,0.147731,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,   NaN,1.000000
20/02/2012 00:00:00,0.409195,0.470419,22.720041,1.000000,196.268505,0.000000,1.052803,25.000000,0.213852,   NaN,4053.333333,113.333333,57.469080,3.676471,0.004364,0.104364,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,   NaN,1.000000
21/02/2012 00:00:00,0.412856,0.607982,22.688030,1.152180,196.477574,0.000000,1.173437,25.000000,0.243297,   NaN,4036.086246,130.580421,150.932219,4.235957,0.004965,0.118734,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,   NaN,1.000000
22/02/2012 00:00:00,0.198123,0.604649,22.654335,1.000000,196.707113,0.000000,0.796186,120.618693,0.519973,   NaN,4053.333333,113.333333,0.000000,3.676471,0.010612,0.253758,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,   NaN,1.000000
23/02/2012 00:00:00,0.155706,0.431726,22.618967,1.000000,196.957053,0.000000,0.714286,25.000000,2.737306,   NaN,4053.333333,113.333333,173.591473,3.676471,0.055863,1.335863,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,   NaN,1.000000
24/02/2012 00:00:00,0.119798,0.479973,22.581935,1.000000,197.227320,0.000000,0.714286,139.208673,0.226496,   NaN,4053.333333,113.333333,0.000000,3.676471,0.004622,0.110535,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,   NaN,1.000000
25/02/2012 00:00:00,0.130050,0.582457,22.543251,1.116727,197.517834,0.000000,0.733076,55.885342,0.475798,   NaN,4040.104303,126.562364,81.985575,4.105613,0.009710,0.232200,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,   NaN,1.000000
26/02/2012 00:00:00,0.119308,0.551556,22.502926,1.000000,197.828509,0.000000,0.782926,25.000000,0.263725,   NaN,4053.333333,113.333333,74.853977,3.676471,0.005382,0.128703,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,   NaN,1.000000
27/02/2012 00:00:00,0.088426,0.453282,22.460972,1.000000,198.159254,0.000000,1.488718,57.060804,0.393599,   NaN,4053.333333,113.333333,82.779023,3.676471,0.008033,0.192084,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,   NaN,1.000000
28/02/2012 00:00:00,0.099037,0.408605,22.417401,1.322315,198.509970,0.000000,0.912096,46.814948,0.213852,   NaN,4016.804325,149.862341,16.697219,4.861451,0.004364,0.104364,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,   NaN,1.000000
29/02/2012 00:00:00,0.182051,0.632167,22.372227,1.192724,198.880553,0.000000,0.714286,236.903102,1.668046,   NaN,4031.491302,135.175365,0.000000,4.385014,0.034042,0.814042,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,   NaN,1.000000
01/03/2012 00:00:00,0.316052,0.523476,22.325462,1.000000,199.270894,0.000000,0.714286,26.306597,0.274408,   NaN,4053.333333,113.333333,174.193568,3.676471,0.005600,0.133917,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,   NaN,1.000000
02/03/2012 00:00:00,0.537445,0.482866,22.277121,1.000000,199.680877,0.000000,1.789692,126.653463,0.213852,   NaN,4053.333333,113.333333,91.640987,3.676471,0.004364,0.104364,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,   NaN,1.000000
03/03/2012 00:00:00,0.387145,0.582444,22.227218,1.020283,200.110382,0.000000,0.714286,25.000000,0.371741,   NaN,4051.034557,115.632110,104.507442,3.751042,0.007587,0.181418,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,   NaN,1.000000
04/03/2012 00:00:00,0.291672,0.701330,22.175767,1.000000,200.559279,0.000000,0.714286,25.000000,0.358646,   NaN,4053.333333,113.333333,171.044459,3.676471,0.007319,0.175027,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,   NaN,1.000000
05/03/2012 00:00:00,0.330600,0.470953,22.122785,1.000000,201.027438,0.000000,1.113238,83.783489,0.305166,   NaN,4053.333333,113.333333,123.982097,3.676471,0.006228,0.148928,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,   NaN,1.000000
06/03/2012 00:00:00,0.171964,0.549694,22.068285,1.083816,201.514719,0.000000,0.714286,35.673369,2.566224,   NaN,4043.834197,122.832470,82.455702,3.984617,0.052372,1.252372,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,   NaN,1.000000
07/03/2012 00:00:00,0.154189,0.416781,22.012286,1.073049,202.020978,0.000000,0.714286,283.722255,0.213852,   NaN,4045.054465,121.612202,0.000000,3.945032,0.004364,0.104364,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,   NaN,1.000000
08/03/2012 00:00:00,0.966442,0.617260,21.954803,1.000000,202.546065,0.000000,0.714286,182.304778,0.266360,   NaN,4053.333333,113.333333,0.000000,3.676471,0.005436,0.129989,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,   NaN,1.000000
09/03/2012 00:00:00,0.343487,0.458169,21.895853,1.118902,203.089825,0.000000,0.714286,86.282898,0.507830,   NaN,4039.857795,126.808872,89.356144,4.113610,0.010364,0.247832,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,   NaN,1.000000
10/03/2012 00:00:00,0.210837,0.645590,21.835453,1.000000,203.652097,0.000000,0.714286,39.095045,0.213852,   NaN,4053.333333,113.333333,137.643847,3.676471,0.004364,0.104364,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,   NaN,1.000000
11/03/2012 00:00:00,0.164973,0.397000,21.773623,1.134966,204.232714,0.000000,1.317193,106.580760,0.528933,   NaN,4038.037176,128.629491,42.364323,4.172669,0.010795,0.258131,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,   NaN,1.000000
12/03/2012 00:00:00,0.142875,0.624645,21.710379,1.000000,204.831504,0.000000,0.714286,224.328519,2.437913,   NaN,4053.333333,113.333333,0.000000,3.676471,0.049753,1.189753,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,   NaN,1.000000
13/03/2012 00:00:00,0.133346,0.517718,21.645741,1.000000,205.448290,0.000000,1.095009,99.160274,0.349592,   NaN,4053.333333,113.333333,49.587485,3.676471,0.007135,0.170608,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,   NaN,1.000000
14/03/2012 00:00:00,0.112234,0.578910,21.579728,1.144918,206.082890,0.000000,0.714286,161.518275,0.369862,   NaN,4036.909287,129.757380,0.000000,4.209258,0.007548,0.180501,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,   NaN,1.000000
15/03/2012 00:00:00,0.126437,0.484858,21.512359,1.000000,206.735116,0.000000,1.824485,129.117351,0.299505,   NaN,4053.333333,113.333333,63.261367,3.676471,0.006112,0.146165,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,   NaN,1.000000
16/03/2012 00:00:00,0.113434,0.570764,21.443654,1.000000,207.404774,0.000000,0.714286,167.380156,0.213852,   NaN,4053.333333,113.333333,0.000000,3.676471,0.004364,0.104364,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,   NaN,1.000000
17/03/2012 00:00:00,0.474006,0.397000,21.373634,1.465347,208.091667,0.000000,0.714286,134.379080,0.474526,   NaN,4000.594062,166.072605,131.520289,5.387303,0.009684,0.231579,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,   NaN,1.000000
18/03/2012 00:00:00,0.236369,0.489212,21.302319,1.288106,208.795591,0.000000,0.714286,392.186301,1.582505,   NaN,4020.681366,145.985301,0.000000,4.735682,0.032296,0.772296,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,   NaN,1.000000
19/03/2012 00:00:00,0.231129,0.463404,21.229730,1.352342,209.516338,0.000000,0.714286,25.000000,0.213852,   NaN,4013.401276,153.265391,77.729024,4.971844,0.004364,0.104364,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,   NaN,1.000000
20/03/2012 00:00:00,0.177632,0.541863,21.155890,1.000000,210.253694,0.000000,0.714286,25.000000,0.213852,   NaN,4053.333333,113.333333,40.105569,3.676471,0.004364,0.104364,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,   NaN,1.000000
21/03/2012 00:00:00,0.153617,0.520979,21.080819,1.000000,211.007441,0.000000,1.050984,105.679727,0.213852,   NaN,4053.333333,113.333333,8.354714,3.676471,0.004364,0.104364,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,   NaN,1.000000
22/03/2012 00:00:00,0.154961,0.471716,21.004540,1.000000,211.777356,0.000000,1.250710,84.406649,0.289573,   NaN,4053.333333,113.333333,93.625935,3.676471,0.005910,0.141318,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,   NaN,1.000000
23/03/2012 00:00:00,0.145805,0.547017,20.927076,1.000000,212.563211,0.000000,0.714286,225.936807,0.395582,   NaN,4053.333333,113.333333,0.000000,3.676471,0.008073,0.193052,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,   NaN,1.000000
24/03/2012 00:00:00,0.145929,0.529233,20.848449,1.000000,213.364773,0.000000,0.933263,80.703215,2.993928,   NaN,4053.333333,113.333333,124.734461,3.676471,0.061101,1.461101,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,   NaN,1.000000
25/03/2012 00:00:00,0.133381,0.560383,20.768683,1.000000,214.181806,0.000000,1.358970,25.000000,0.291996,   NaN,4053.333333,113.333333,68.110854,3.676471,0.005959,0.142500,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,   NaN,1.000000
26/03/2012 00:00:00,0.117198,0.472540,20.687802,1.000000,215.014067,0.000000,1.897498,267.988601,0.590656,   NaN,4053.333333,113.333333,0.000000,3.676471,0.012054,0.288253,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,   NaN,1.000000
27/03/2012 00:00:00,0.114365,0.565484,20.605829,1.206919,215.861310,0.000000,1.840847,151.243640,0.213852,   NaN,4029.882502,136.784164,4.998506,4.437203,0.004364,0.104364,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,   NaN,1.000000
28/03/2012 00:00:00,0.109980,0.589636,20.522788,1.000000,216.723284,0.000000,1.064378,190.308712,0.553849,   NaN,4053.333333,113.333333,0.000000,3.676471,0.011303,0.270290,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,   NaN,1.000000
29/03/2012 00:00:00,0.126727,0.639454,20.438704,1.378384,217.599734,0.000000,1.150439,93.984282,0.260804,   NaN,4010.449812,156.216854,16.487234,5.067588,0.005323,0.127278,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,   NaN,1.000000
30/03/2012 00:00:00,0.109780,0.397000,20.353603,1.295434,218.490400,0.000000,0.999094,144.857165,1.774972,   NaN,4019.850864,146.815803,0.000000,4.762623,0.036224,0.866224,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,   NaN,1.000000
31/03/2012 00:00:00,0.120846,0.694468,20.267509,1.179217,219.395019,0.000000,1.341151,132.098743,0.213852,   NaN,4033.022102,133.644565,58.430834,4.335356,0.004364,0.104364,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,   NaN,1.000000
01/04/2012 00:00:00,0.110138,0.572136,20.180448,1.262159,220.313323,0.000000,0.714286,55.918587,0.381982,   NaN,4023.621974,143.044693,8.012551,4.640291,0.007796,0.186416,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,   NaN,1.000000
02/04/2012 00:00:00,0.107649,0.579048,20.092445,1.027741,221.245041,0.000000,1.634120,95.580336,0.370898,   NaN,4050.189298,116.477369,22.718515,3.778461,0.007569,0.181006,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,   NaN,1.000000
03/04/2012 00:00:00,0.106587,0.558158,20.003527,1.191265,222.189896,0.000000,0.775263,165.886413,0.218877,   NaN,4031.656585,135.010082,59.086341,4.379652,0.004467,0.106817,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,   NaN,1.000000
04/04/2012 00:00:00,0.094287,0.615394,19.913719,1.000000,223.147608,0.000000,0.714286,55.565823,0.554032,   NaN,4053.333333,113.333333,45.842261,3.676471,0.011307,0.270380,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,   NaN,1.000000
05/04/2012 00:00:00,0.112420,0.710473,19.823049,1.251638,224.117895,0.000000,1.669282,25.000000,1.881898,   NaN,4024.814318,141.852348,85.917257,4.601612,0.038406,0.918406,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,   NaN,1.000000
06/04/2012 00:00:00,0.100947,0.397000,19.731544,1.000000,225.100469,0.000000,2.577639,245.434560,0.586096,   NaN,4053.333333,113.333333,0.000000,3.676471,0.011961,0.286027,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,   NaN,1.000000
07/04/2012 00:00:00,0.109980,0.567366,19.639229,1.239397,226.095039,0.000000,0.714286,390.277506,0.213852,   NaN,4026.201675,140.464991,0.000000,4.556607,0.004364,0.104364,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,   NaN,1.000000
08/04/2012 00:00:00,0.167151,0.402877,19.546134,1.275952,227.101311,0.000000,0.714286,75.755691,0.309227,   NaN,4022.058733,144.607934,113.090839,4.691001,0.006311,0.150909,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,   NaN,1.000000
09/04/2012 00:00:00,0.233376,0.488900,19.452285,1.209251,228.118986,0.000000,0.714286,236.022612,0.392163,   NaN,4029.618198,137.048469,0.000000,4.445776,0.008003,0.191384,0.000000,0.000000,0.000000,0.000000,   NaN,1.000000,   NaN,1.000000
