Date,Q_m3s
01/01/2005 00:00:00,0.2778
02/01/2005 00:00:00,0.2556
03/01/2005 00:00:00,0.3334
04/01/2005 00:00:00,0
05/01/2005 00:00:00,0.2183
06/01/2005 00:00:00,0.3945
07/01/2005 00:00:00,0.4112
08/01/2005 00:00:00,0.2556
09/01/2005 00:00:00,0.2039
10/01/2005 00:00:00,0.3445
11/01/2005 00:00:00,0.1222
12/01/2005 00:00:00,0.4001
13/01/2005 00:00:00,0.389
14/01/2005 00:00:00,0.4668
15/01/2005 00:00:00,0.1162
16/01/2005 00:00:00,0.211
17/01/2005 00:00:00,0
18/01/2005 00:00:00,0
19/01/2005 00:00:00,0.2451
20/01/2005 00:00:00,0.4056
21/01/2005 00:00:00,0
22/01/2005 00:00:00,0.0158
23/01/2005 00:00:00,0
24/01/2005 00:00:00,0
25/01/2005 00:00:00,0.1436
26/01/2005 00:00:00,0
27/01/2005 00:00:00,0
28/01/2005 00:00:00,0.1681
29/01/2005 00:00:00,0.2384
30/01/2005 00:00:00,0.1834
31/01/2005 00:00:00,0.0075
01/02/2005 00:00:00,0.4168
02/02/2005 00:00:00,0
03/02/2005 00:00:00,0
04/02/2005 00:00:00,0
05/02/2005 00:00:00,0
06/02/2005 00:00:00,0
07/02/2005 00:00:00,0
08/02/2005 00:00:00,0
09/02/2005 00:00:00,0
10/02/2005 00:00:00,0
11/02/2005 00:00:00,0
12/02/2005 00:00:00,0.0026
13/02/2005 00:00:00,0.0862
14/02/2005 00:00:00,0.2889
15/02/2005 00:00:00,0.2556
16/02/2005 00:00:00,0.305
17/02/2005 00:00:00,0.1556
18/02/2005 00:00:00,0.2112
19/02/2005 00:00:00,0.2112
20/02/2005 00:00:00,0
21/02/2005 00:00:00,0
22/02/2005 00:00:00,0
23/02/2005 00:00:00,0
24/02/2005 00:00:00,0
25/02/2005 00:00:00,0
26/02/2005 00:00:00,0
27/02/2005 00:00:00,0
28/02/2005 00:00:00,0
01/03/2005 00:00:00,0.0078
02/03/2005 00:00:00,0.0047
03/03/2005 00:00:00,0.1156
04/03/2005 00:00:00,0
05/03/2005 00:00:00,0
06/03/2005 00:00:00,0.0051
07/03/2005 00:00:00,0.1731
08/03/2005 00:00:00,0.2155
09/03/2005 00:00:00,0.2402
10/03/2005 00:00:00,0.2424
11/03/2005 00:00:00,0.1562
12/03/2005 00:00:00,0.2693
13/03/2005 00:00:00,0.2693
14/03/2005 00:00:00,0.2478
15/03/2005 00:00:00,0.2586
16/03/2005 00:00:00,0.1508
17/03/2005 00:00:00,0
18/03/2005 00:00:00,0
19/03/2005 00:00:00,0
20/03/2005 00:00:00,0.0162
21/03/2005 00:00:00,0.0528
22/03/2005 00:00:00,0.1939
23/03/2005 00:00:00,0
24/03/2005 00:00:00,0
25/03/2005 00:00:00,0
26/03/2005 00:00:00,0
27/03/2005 00:00:00,0
28/03/2005 00:00:00,0
29/03/2005 00:00:00,0.058
30/03/2005 00:00:00,0.097
31/03/2005 00:00:00,0.1185
01/04/2005 00:00:00,0.134
02/04/2005 00:00:00,0.1914
03/04/2005 00:00:00,0.1617
04/04/2005 00:00:00,0
05/04/2005 00:00:00,0
06/04/2005 00:00:00,0.1178
07/04/2005 00:00:00,0.1173
08/04/2005 00:00:00,0.025
09/04/2005 00:00:00,0.1689
10/04/2005 00:00:00,0.1627
11/04/2005 00:00:00,0.0861
12/04/2005 00:00:00,0.0485
13/04/2005 00:00:00,0.1567
14/04/2005 00:00:00,0.1292
15/04/2005 00:00:00,0.0766
16/04/2005 00:00:00,0.0766
17/04/2005 00:00:00,0.0248
18/04/2005 00:00:00,0.2422
19/04/2005 00:00:00,0.1579
20/04/2005 00:00:00,0.0526
21/04/2005 00:00:00,0.0568
22/04/2005 00:00:00,0.1088
23/04/2005 00:00:00,0.1741
24/04/2005 00:00:00,0.0653
25/04/2005 00:00:00,0.1469
26/04/2005 00:00:00,0.1088
27/04/2005 00:00:00,0.1415
28/04/2005 00:00:00,0.1796
29/04/2005 00:00:00,0.1143
30/04/2005 00:00:00,0.1632
01/05/2005 00:00:00,0.0798
02/05/2005 00:00:00,0.0285
03/05/2005 00:00:00,0.0456
04/05/2005 00:00:00,0.057
05/05/2005 00:00:00,0.0627
06/05/2005 00:00:00,0.0342
07/05/2005 00:00:00,0.0285
08/05/2005 00:00:00,0.0399
09/05/2005 00:00:00,0.0484
10/05/2005 00:00:00,0.0456
11/05/2005 00:00:00,0.0456
12/05/2005 00:00:00,0.057
13/05/2005 00:00:00,0.0392
14/05/2005 00:00:00,0.037
15/05/2005 00:00:00,0.0741
16/05/2005 00:00:00,0.0598
17/05/2005 00:00:00,0.0215
18/05/2005 00:00:00,0.0329
19/05/2005 00:00:00,0.0706
20/05/2005 00:00:00,0.0057
21/05/2005 00:00:00,0.0114
22/05/2005 00:00:00,0.057
23/05/2005 00:00:00,0.0399
24/05/2005 00:00:00,0.0285
25/05/2005 00:00:00,0.0541
26/05/2005 00:00:00,0.057
27/05/2005 00:00:00,0.0627
28/05/2005 00:00:00,0.0684
29/05/2005 00:00:00,0.0399
30/05/2005 00:00:00,0.0456
31/05/2005 00:00:00,0.0513
01/06/2005 00:00:00,0.0313
02/06/2005 00:00:00,0.0285
03/06/2005 00:00:00,0.0228
04/06/2005 00:00:00,0.0342
05/06/2005 00:00:00,0.0228
06/06/2005 00:00:00,0.0285
07/06/2005 00:00:00,0.0228
08/06/2005 00:00:00,0.0313
09/06/2005 00:00:00,0.0228
10/06/2005 00:00:00,0.0342
11/06/2005 00:00:00,0.0142
12/06/2005 00:00:00,0
13/06/2005 00:00:00,0
14/06/2005 00:00:00,0
15/06/2005 00:00:00,0
16/06/2005 00:00:00,0
17/06/2005 00:00:00,0.0033
18/06/2005 00:00:00,0.0088
19/06/2005 00:00:00,0.0103
20/06/2005 00:00:00,0.0139
