Variable Name,Min Date,Max Date,Number of Samples
WQ_OXY_OXY,30/11/1983 00:00:00,17/03/2017 00:00:00,462.000
WQ_OXY_SAT,30/11/1983 00:00:00,17/03/2017 00:00:00,528.000
TEMP,30/11/1983 00:00:00,17/03/2017 00:00:00,602.000
WQ_CAR_PH,30/11/1983 00:00:00,17/03/2017 00:00:00,583.000
COND,30/11/1983 00:00:00,17/02/2017 00:00:00,329.000
WQ_DIAG_TOT_TSS,30/11/1983 00:00:00,17/02/2017 00:00:00,59.000
WQ_DIAG_TOT_TURBIDITY,30/11/1983 00:00:00,17/03/2017 00:00:00,268.000
WQ_PHS_FRP,30/11/1983 00:00:00,17/02/2017 00:00:00,659.000
WQ_DIAG_TOT_TP,30/11/1983 00:00:00,17/02/2017 00:00:00,675.000
WQ_NIT_NIT,30/11/1983 00:00:00,17/03/2017 00:00:00,676.000
WQ_NIT_AMM,30/11/1983 00:00:00,17/03/2017 00:00:00,676.000
WQ_DIAG_TOT_TKN,30/11/1983 00:00:00,26/05/1994 00:00:00,79.000
WQ_DIAG_TOT_TN,30/11/1983 00:00:00,17/03/2017 00:00:00,734.000
WQ_DIAG_TOT_TOC,30/11/1983 00:00:00,17/04/2012 00:00:00,12.000
WQ_DIAG_PHY_TCHA,02/11/2011 00:00:00,17/04/2012 00:00:00,8.000
WQ_RSI_SIL,30/11/1983 00:00:00,17/03/2017 00:00:00,700.000
ENT,30/11/1983 00:00:00,26/05/1994 00:00:00,63.000
FC,07/05/1996 00:00:00,17/03/2017 00:00:00,260.000
