Date,Q_m3s,Sal_gperL,Temp_degC,TSS_mgperL,DO_mmolperm3,SiO2_mmolperm3,Ammonium_mmolperm3,NOx_mmolperm3,FRP_mmolperm3,FRP_ADS_mmolperm3,DOC_mmolperm3,POC_mmolperm3,DON_mmolperm3,PON_mmolperm3,DOP_mmolperm3,POP_mmolperm3,PHY_GRN_mmolperm3,PHY_BGA_mmolperm3,PHY_FDIA_mmolperm3,PHY_MDIA_mmolperm3,Crypto_cfuper100mL,Ecoli_cfuper100mL,FC_cfuper100mL,Enterococci_cfuper100mL
18/05/2015,1.46100788391882,0.59778335305633,17.6546609026259,6.1507319921696,234.567559571921,0,0.898755603689878,3.59502241475951,0.13187479172816,0,508.333333333333,133.333333333333,2.39668160983968,8.08880043320891,0.0555262280960673,0.159637905776194,0.01375,0.011,0.01375,0.01375,0,0,0,0
19/05/2015,1.41508629730206,0.59561361813229,17.5210086928035,6.29827396700429,235.805495761065,0,0.907233857083414,3.62893542833366,0.133808434690323,0,508.333333333333,133.333333333333,2.41929028555577,8.16510471375073,0.0563403935538204,0.161978631467234,0.01375,0.011,0.01375,0.01375,0,0,0,0
20/05/2015,1.39240023040171,0.569804519408107,17.3879423064033,8.05329268024869,237.052259156249,0,1.02663624036168,4.10654496144671,0.162992460134445,0,508.333333333333,133.333333333333,2.73769664096447,9.23972616325509,0.0686284042671349,0.197306662268013,0.01375,0.011,0.01375,0.01375,0,0,0,0
21/05/2015,1.53001085464782,0.513486127770014,17.2555011338993,11.8829433116391,238.307480689051,0,1.27119840909581,5.08479363638326,0.220278012952113,0,508.333333333333,133.333333333333,3.3898624242555,11.4407856818623,0.0927486370324687,0.266652331468348,0.01375,0.011,0.01375,0.01375,0,0,0,0
22/05/2015,1.35588464503962,0.508885296857955,17.123724380689,12.195799813659,239.57078878726,0,1.27714399208266,5.10857596833063,0.220013704511018,0,508.333333333333,133.333333333333,3.40571731222042,11.4942959287439,0.092637349267797,0.266332379144916,0.01375,0.011,0.01375,0.01375,0,0,0,0
23/05/2015,1.57420829189222,0.472785374366905,16.9926510554879,14.6505945430505,240.841809484872,0,1.48323896552218,5.93295586208874,0.275997467627549,0,508.333333333333,133.333333333333,3.95530390805916,13.3491506896997,0.116209460053705,0.334102197654401,0.01375,0.011,0.01375,0.01375,0,0,0,0
24/05/2015,1.9352027592498,0.415000759788928,16.8623199587815,18.5799483343529,242.120166532788,0,1.6870341451463,6.74813658058519,0.315676880694522,0,508.333333333333,133.333333333333,4.49875772039013,15.1833073063167,0.132916581345062,0.382135171367053,0.01375,0.011,0.01375,0.01375,0,0,0,0
25/05/2015,1.47010702004483,0.494877257210783,16.7327696713403,13.1483465096668,243.405481510195,0,1.3393765038174,5.35750601526959,0.233958195850129,0,508.333333333333,133.333333333333,3.57167067684639,12.0543885343566,0.0985087140421598,0.283212552871209,0.01375,0.011,0.01375,0.01375,0,0,0,0
26/05/2015,1.20567357331351,0.55196178354151,16.6040385427983,9.26659871917733,244.697373936585,0,1.09253080942647,4.3701232377059,0.176656826099308,0,508.333333333333,133.333333333333,2.91341549180393,9.83277728483827,0.074381821515498,0.213847736857057,0.01375,0.011,0.01375,0.01375,0,0,0,0
27/05/2015,1.1021993217173,0.581694945708691,16.4761646803015,7.24474369180905,245.995461384384,0,0.965164642942298,3.86065857176919,0.14717710546019,0,508.333333333333,133.333333333333,2.57377238117946,8.68648178648069,0.0619693075621853,0.178161759241283,0.01375,0.011,0.01375,0.01375,0,0,0,0
28/05/2015,1.04104550572198,0.593635765825171,16.3491859372266,6.43276792388839,247.299359592162,0,0.913548637624658,3.65419455049863,0.135272221363825,0,508.333333333333,133.333333333333,2.43612970033242,8.22193773862193,0.0569567247847686,0.16375058375621,0.01375,0.011,0.01375,0.01375,0,0,0,0
29/05/2015,1.02350529828889,0.596907048112577,16.2231399019762,6.21032072834476,248.60868257838,0,0.901018707206544,3.60407482882617,0.132523467114522,0,508.333333333333,133.333333333333,2.40271655255078,8.10916836485889,0.0557993545745357,0.16042314440179,0.01375,0.011,0.01375,0.01375,0,0,0,0
30/05/2015,1.02097867383542,0.589849513811373,16.0980638868514,6.69023306082665,249.92304275565,0,0.933747315743364,3.73498926297346,0.140514478878973,0,508.333333333333,133.333333333333,2.4899928419823,8.40372584169028,0.0591639911069361,0.170096474432441,0.01375,0.011,0.01375,0.01375,0,0,0,0
31/05/2015,1.12156570902495,0.564127071261919,15.9739949170069,8.43935915418951,251.242051045467,0,1.05082485457003,4.2032994182801,0.168455423830366,0,508.333333333333,133.333333333333,2.80219961218674,9.45742369113023,0.0709285995075223,0.203919723584127,0.01375,0.011,0.01375,0.01375,0,0,0,0
01/06/2015,0.998842373308495,0.550485501725753,15.8509697194906,9.36698588264879,252.565316993389,0,1.09838102632328,4.39352410529314,0.178609851744638,0,508.333333333333,133.333333333333,2.92901607019542,9.88542923690956,0.0752041481030054,0.216211925796141,0.01375,0.011,0.01375,0.01375,0,0,0,0
02/06/2015,0.918142826594276,0.571273009518709,15.7290247123716,7.95343535272776,253.892448884614,0,1.00724840593564,4.02899362374255,0.157058439725976,0,508.333333333333,133.333333333333,2.6859957491617,9.06523565342073,0.0661298693583055,0.190123374405128,0.01375,0.011,0.01375,0.01375,0,0,0,0
03/06/2015,0.923698965048562,0.588613488297227,15.6081959939597,6.77428279578857,255.223053859939,0,0.934707608845432,3.73883043538173,0.14013777589704,0,508.333333333333,133.333333333333,2.49255362358782,8.41236847960889,0.0590053793250693,0.169640465559574,0.01375,0.011,0.01375,0.01375,0,0,0,0
04/06/2015,0.876792825181577,0.595696030626191,15.4885193321197,6.29266991741904,256.556738032057,0,0.903199347800077,3.61279739120031,0.132889515036072,0,508.333333333333,133.333333333333,2.40853159413354,8.12879413020069,0.0559534800151884,0.160866255043667,0.01375,0.011,0.01375,0.01375,0,0,0,0
05/06/2015,0.948752993016847,0.566708566735521,15.370030153683,8.26381746198453,257.89310660215,0,1.04862688975451,4.19450755901806,0.169627531930745,0,508.333333333333,133.333333333333,2.79633837267871,9.43764200779063,0.0714221187076819,0.205338591284585,0.01375,0.011,0.01375,0.01375,0,0,0,0
06/06/2015,1.03517329569525,0.531301713994269,15.2527635339609,10.6714834483897,259.231763976763,0,1.18349311571532,4.73397246286127,0.198356595213709,0,508.333333333333,133.333333333333,3.15598164190752,10.6514380414379,0.0835185664057722,0.240115878416595,0.01375,0.011,0.01375,0.01375,0,0,0,0
07/06/2015,0.890248858190006,0.563312153232101,15.1367541863612,8.49477358021712,260.572313884907,0,1.04194029642016,4.16776118568063,0.165111422268037,0,508.333333333333,133.333333333333,2.77850745712042,9.37746266778142,0.0695205988496998,0.199871721692887,0.01375,0.011,0.01375,0.01375,0,0,0,0
08/06/2015,0.753022700187147,0.582924563502865,15.0220364521127,7.16112968180518,261.914359495362,0,0.953853129360218,3.81541251744087,0.144695041236557,0,508.333333333333,133.333333333333,2.54360834496058,8.58467816424196,0.0609242278890765,0.175157155181095,0.01375,0.011,0.01375,0.01375,0,0,0,0
09/06/2015,0.726245292412481,0.593479967106128,14.908644290099,6.44336223678326,263.257503534148,0,0.909092759170734,3.63637103668294,0.134281814311623,0,508.333333333333,133.333333333333,2.42424735778862,8.18183483253661,0.0565397112891044,0.162551669956175,0.01375,0.011,0.01375,0.01375,0,0,0,0
10/06/2015,0.816681757508541,0.591151629221047,14.7966112668063,6.60168921296881,264.601348402127,0,0.926177344981821,3.70470937992728,0.138495823227374,0,508.333333333333,133.333333333333,2.46980625328486,8.33559610483639,0.0583140308325784,0.167652838643663,0.01375,0.011,0.01375,0.01375,0,0,0,0
11/06/2015,0.838781292425908,0.582149491854304,14.6859705463869,7.21383455390732,265.945496292702,0,0.963929393072554,3.85571757229022,0.147205475974107,0,508.333333333333,133.333333333333,2.57047838152681,8.67536453765299,0.0619812530417293,0.178196102494972,0.01375,0.011,0.01375,0.01375,0,0,0,0
12/06/2015,0.803841424634989,0.586970969681529,14.576754880842,6.88597406165604,267.289549309573,0,0.941033290335104,3.76413316134042,0.141720092120009,0,508.333333333333,133.333333333333,2.50942210756028,8.46929961301594,0.0596716177347407,0.17155590098738,0.01375,0.011,0.01375,0.01375,0,0,0,0
13/06/2015,0.792396302522519,0.593837747395607,14.4689966003261,6.41903317709869,268.633109584525,0,0.911335755663904,3.64534302265562,0.134771990077611,0,508.333333333333,133.333333333333,2.43022868177041,8.20202180097514,0.05674610108531,0.163145040620266,0.01375,0.011,0.01375,0.01375,0,0,0,0
14/06/2015,0.739504344510547,0.597582247799894,14.3627276035769,6.16440714960723,269.975779395208,0,0.893428369763824,3.5737134790553,0.13066023108822,0,508.333333333333,133.333333333333,2.38247565270353,8.04085532787442,0.0550148341424084,0.158167648159424,0.01375,0.011,0.01375,0.01375,0,0,0,0
15/06/2015,0.791617611908674,0.599236475508034,14.2579793484726,6.05191966545368,271.317161282863,0,0.889564932184093,3.55825972873637,0.129666220511825,0,508.333333333333,133.333333333333,2.37217315249091,8.00608438965684,0.0545963033734002,0.156964372198526,0.01375,0.011,0.01375,0.01375,0,0,0,0
16/06/2015,0.796772389611471,0.59138878419304,14.1547828427194,6.58556267487328,272.656858169988,0,0.927194213319235,3.70877685327694,0.139032936503576,0,508.333333333333,133.333333333333,2.47251790218463,8.34474791987312,0.0585401837909792,0.168303028399065,0.01375,0.011,0.01375,0.01375,0,0,0,0
17/06/2015,1.20180220430527,0.457911057357609,14.0531686346731,15.6620480996826,273.994473477875,0,1.5594593942232,6.23783757689279,0.295866267432015,0,508.333333333333,133.333333333333,4.15855838459519,14.0351345480088,0.124575270497691,0.358153902680861,0.01375,0.011,0.01375,0.01375,0,0,0,0
18/06/2015,1.67833958412732,0.361514103925632,13.9531668042954,22.217040933057,275.329611244008,0,1.92306976263378,7.69227905053513,0.371446250139434,0,508.333333333333,133.333333333333,5.12818603369009,17.307627863704,0.156398421111341,0.449645460695105,0.01375,0.011,0.01375,0.01375,0,0,0,0
19/06/2015,1.46839126688337,0.374243556585214,13.8548069542502,21.3514381522055,276.661876239276,0,1.89966783275361,7.59867133101446,0.371426734643488,0,508.333333333333,133.333333333333,5.06578088734297,17.0970104947825,0.156390204060416,0.449621836673696,0.01375,0.011,0.01375,0.01375,0,0,0,0
20/06/2015,1.46530727826442,0.373539033714765,13.7581182011404,21.399345707396,277.99087408497,0,1.86458364411041,7.45833457644164,0.356785507213845,0,508.333333333333,133.333333333333,4.97222305096109,16.7812527969937,0.150225476721619,0.431898245574654,0.01375,0.011,0.01375,0.01375,0,0,0,0
21/06/2015,0.977939484988232,0.463477217487377,13.6631291668888,15.2835492108584,279.316211369524,0,1.47139032334378,5.88556129337513,0.264575334144648,0,508.333333333333,133.333333333333,3.92370752891675,13.242512910094,0.111400140692484,0.32027540449089,0.01375,0.011,0.01375,0.01375,0,0,0,0
22/06/2015,0.757274867373555,0.534119466671288,13.5698679702651,10.4798762663524,280.637495764978,0,1.16544240879256,4.66176963517025,0.193531117577792,0,508.333333333333,133.333333333333,3.10784642344683,10.4889816791331,0.0814867863485442,0.234274510752065,0.01375,0.011,0.01375,0.01375,0,0,0,0
23/06/2015,0.650617727287868,0.56782277864249,13.4783622185626,8.18805105231067,281.954336143113,0,1.01929393796837,4.07717575187347,0.159843229867917,0,508.333333333333,133.333333333333,2.71811716791565,9.17364544171532,0.0673024125759651,0.1934944361559,0.01375,0.011,0.01375,0.01375,0,0,0,0
24/06/2015,0.657296846206982,0.576849952696208,13.3886389994256,7.57420321665787,283.266342691233,0,0.98083048700745,3.9233219480298,0.150787424490516,0,508.333333333333,133.333333333333,2.6155479653532,8.82747438306705,0.0634894418907436,0.182532145435888,0.01375,0.011,0.01375,0.01375,0,0,0,0
25/06/2015,0.63914334808623,0.58716653803003,13.3007248728309,6.87267541395793,284.573127027558,0,0.936632684062438,3.74653073624975,0.140559768916524,0,508.333333333333,133.333333333333,2.49768715749984,8.42969415656195,0.0591830605964312,0.17015129921474,0.01375,0.011,0.01375,0.01375,0,0,0,0
26/06/2015,0.618196785274414,0.570466143208717,13.2146458632257,8.00830226180721,285.874302316194,0,1.01970817661176,4.07883270644705,0.161478181638332,0,508.333333333333,133.333333333333,2.71922180429804,9.17737358950587,0.0679908133214029,0.195473588299033,0.01375,0.011,0.01375,0.01375,0,0,0,0
