Brownlow Hill Weir Structure Function - pre upgrade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
y2,y1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,46,46.2,46.4,46.6,46.8,47,47.05,47.2,47.4,47.6,47.8,48,48.2,48.4,48.6,48.8,49,49.2,49.4,49.6,49.8,50,50.2,50.4,50.6,50.8,51,51.2,51.4,51.6,51.8,52,52.2,52.4,52.6,52.8,53,53.2,55,200
0,0,0,0.03587963,0.071759259,0.274305556,0.359953704,0.408564815,0.414351852,3.94212963,12.56597222,22.75231481,29.92939815,37.10648148,44.28356481,51.72685185,60.60532407,69.02777778,77.87037037,86.72453704,95.5787037,106.6203704,119.8726852,133.1134259,146.3541667,159.6064815,172.8472222,186.087963,199.3402778,219.8611111,240.7638889,261.6782407,282.5810185,303.4837963,324.3865741,345.3009259,366.2037037,387.1064815,408.0092593,428.9236111,10000,10000
46,0,0,0.03587963,0.071759259,0.274305556,0.359953704,0.408564815,0.414351852,3.94212963,12.56597222,22.75231481,29.92939815,37.10648148,44.28356481,51.72685185,60.60532407,69.02777778,77.87037037,86.72453704,95.5787037,106.6203704,119.8726852,133.1134259,146.3541667,159.6064815,172.8472222,186.087963,199.3402778,219.8611111,240.7638889,261.6782407,282.5810185,303.4837963,324.3865741,345.3009259,366.2037037,387.1064815,408.0092593,428.9236111,10000,10000
46.2,-0.03587963,-0.03587963,0,0.071759259,0.274305556,0.359953704,0.408564815,0.414351852,3.94212963,12.56597222,22.75231481,29.92939815,37.10648148,44.28356481,51.72685185,60.60532407,69.02777778,77.87037037,86.72453704,95.5787037,106.6203704,119.8726852,133.1134259,146.3541667,159.6064815,172.8472222,186.087963,199.3402778,219.8611111,240.7638889,261.6782407,282.5810185,303.4837963,324.3865741,345.3009259,366.2037037,387.1064815,408.0092593,428.9236111,10000,10000
46.4,-0.071759259,-0.071759259,-0.071759259,0,0.274305556,0.359953704,0.408564815,0.414351852,3.94212963,12.56597222,22.75231481,29.92939815,37.10648148,44.28356481,51.72685185,60.60532407,69.02777778,77.87037037,86.72453704,95.5787037,106.6203704,119.8726852,133.1134259,146.3541667,159.6064815,172.8472222,186.087963,199.3402778,219.8611111,240.7638889,261.6782407,282.5810185,303.4837963,324.3865741,345.3009259,366.2037037,387.1064815,408.0092593,428.9236111,10000,10000
46.6,-0.274305556,-0.274305556,-0.274305556,-0.274305556,0,0.359953704,0.408564815,0.414351852,3.94212963,12.56597222,22.75231481,29.92939815,37.10648148,44.28356481,51.72685185,60.60532407,69.02777778,77.87037037,86.72453704,95.5787037,106.6203704,119.8726852,133.1134259,146.3541667,159.6064815,172.8472222,186.087963,199.3402778,219.8611111,240.7638889,261.6782407,282.5810185,303.4837963,324.3865741,345.3009259,366.2037037,387.1064815,408.0092593,428.9236111,10000,10000
46.8,-0.359953704,-0.359953704,-0.359953704,-0.359953704,-0.359953704,0,0.408564815,0.414351852,3.94212963,12.56597222,22.75231481,29.92939815,37.10648148,44.28356481,51.72685185,60.60532407,69.02777778,77.87037037,86.72453704,95.5787037,106.6203704,119.8726852,133.1134259,146.3541667,159.6064815,172.8472222,186.087963,199.3402778,219.8611111,240.7638889,261.6782407,282.5810185,303.4837963,324.3865741,345.3009259,366.2037037,387.1064815,408.0092593,428.9236111,10000,10000
47,-0.408564815,-0.408564815,-0.408564815,-0.408564815,-0.408564815,-0.408564815,0,0.414351852,3.94212963,12.56597222,22.75231481,29.92939815,37.10648148,44.28356481,51.72685185,60.60532407,69.02777778,77.87037037,86.72453704,95.5787037,106.6203704,119.8726852,133.1134259,146.3541667,159.6064815,172.8472222,186.087963,199.3402778,219.8611111,240.7638889,261.6782407,282.5810185,303.4837963,324.3865741,345.3009259,366.2037037,387.1064815,408.0092593,428.9236111,10000,10000
47.05,-0.414351852,-0.414351852,-0.414351852,-0.414351852,-0.414351852,-0.414351852,-0.414351852,0,3.94212963,12.56597222,22.75231481,29.92939815,37.10648148,44.28356481,51.72685185,60.60532407,69.02777778,77.87037037,86.72453704,95.5787037,106.6203704,119.8726852,133.1134259,146.3541667,159.6064815,172.8472222,186.087963,199.3402778,219.8611111,240.7638889,261.6782407,282.5810185,303.4837963,324.3865741,345.3009259,366.2037037,387.1064815,408.0092593,428.9236111,10000,10000
47.2,-3.94212963,-3.94212963,-3.94212963,-3.94212963,-3.94212963,-3.94212963,-3.94212963,-3.94212963,0,12.56597222,22.75231481,29.92939815,37.10648148,44.28356481,51.72685185,60.60532407,69.02777778,77.87037037,86.72453704,95.5787037,106.6203704,119.8726852,133.1134259,146.3541667,159.6064815,172.8472222,186.087963,199.3402778,219.8611111,240.7638889,261.6782407,282.5810185,303.4837963,324.3865741,345.3009259,366.2037037,387.1064815,408.0092593,428.9236111,10000,10000
47.4,-12.56597222,-12.56597222,-12.56597222,-12.56597222,-12.56597222,-12.56597222,-12.56597222,-12.56597222,-12.56597222,0,22.75231481,29.92939815,37.10648148,44.28356481,51.72685185,60.60532407,69.02777778,77.87037037,86.72453704,95.5787037,106.6203704,119.8726852,133.1134259,146.3541667,159.6064815,172.8472222,186.087963,199.3402778,219.8611111,240.7638889,261.6782407,282.5810185,303.4837963,324.3865741,345.3009259,366.2037037,387.1064815,408.0092593,428.9236111,10000,10000
47.6,-22.75231481,-22.75231481,-22.75231481,-22.75231481,-22.75231481,-22.75231481,-22.75231481,-22.75231481,-22.75231481,-22.75231481,0,29.92939815,37.10648148,44.28356481,51.72685185,60.60532407,69.02777778,77.87037037,86.72453704,95.5787037,106.6203704,119.8726852,133.1134259,146.3541667,159.6064815,172.8472222,186.087963,199.3402778,219.8611111,240.7638889,261.6782407,282.5810185,303.4837963,324.3865741,345.3009259,366.2037037,387.1064815,408.0092593,428.9236111,10000,10000
47.8,-29.92939815,-29.92939815,-29.92939815,-29.92939815,-29.92939815,-29.92939815,-29.92939815,-29.92939815,-29.92939815,-29.92939815,-29.92939815,0,37.10648148,44.28356481,51.72685185,60.60532407,69.02777778,77.87037037,86.72453704,95.5787037,106.6203704,119.8726852,133.1134259,146.3541667,159.6064815,172.8472222,186.087963,199.3402778,219.8611111,240.7638889,261.6782407,282.5810185,303.4837963,324.3865741,345.3009259,366.2037037,387.1064815,408.0092593,428.9236111,10000,10000
48,-37.10648148,-37.10648148,-37.10648148,-37.10648148,-37.10648148,-37.10648148,-37.10648148,-37.10648148,-37.10648148,-37.10648148,-37.10648148,-37.10648148,0,44.28356481,51.72685185,60.60532407,69.02777778,77.87037037,86.72453704,95.5787037,106.6203704,119.8726852,133.1134259,146.3541667,159.6064815,172.8472222,186.087963,199.3402778,219.8611111,240.7638889,261.6782407,282.5810185,303.4837963,324.3865741,345.3009259,366.2037037,387.1064815,408.0092593,428.9236111,10000,10000
48.2,-44.28356481,-44.28356481,-44.28356481,-44.28356481,-44.28356481,-44.28356481,-44.28356481,-44.28356481,-44.28356481,-44.28356481,-44.28356481,-44.28356481,-44.28356481,0,51.72685185,60.60532407,69.02777778,77.87037037,86.72453704,95.5787037,106.6203704,119.8726852,133.1134259,146.3541667,159.6064815,172.8472222,186.087963,199.3402778,219.8611111,240.7638889,261.6782407,282.5810185,303.4837963,324.3865741,345.3009259,366.2037037,387.1064815,408.0092593,428.9236111,10000,10000
48.4,-51.72685185,-51.72685185,-51.72685185,-51.72685185,-51.72685185,-51.72685185,-51.72685185,-51.72685185,-51.72685185,-51.72685185,-51.72685185,-51.72685185,-51.72685185,-51.72685185,0,60.60532407,69.02777778,77.87037037,86.72453704,95.5787037,106.6203704,119.8726852,133.1134259,146.3541667,159.6064815,172.8472222,186.087963,199.3402778,219.8611111,240.7638889,261.6782407,282.5810185,303.4837963,324.3865741,345.3009259,366.2037037,387.1064815,408.0092593,428.9236111,10000,10000
48.6,-60.60532407,-60.60532407,-60.60532407,-60.60532407,-60.60532407,-60.60532407,-60.60532407,-60.60532407,-60.60532407,-60.60532407,-60.60532407,-60.60532407,-60.60532407,-60.60532407,-60.60532407,0,69.02777778,77.87037037,86.72453704,95.5787037,106.6203704,119.8726852,133.1134259,146.3541667,159.6064815,172.8472222,186.087963,199.3402778,219.8611111,240.7638889,261.6782407,282.5810185,303.4837963,324.3865741,345.3009259,366.2037037,387.1064815,408.0092593,428.9236111,10000,10000
