id,ctrd_x,ctrd_y,cfl_dt_min,cfl_dt_mean
           1,  0.3462918E+06,  0.6286517E+07,   163.694,  1528.589
           2,  0.3461849E+06,  0.6286746E+07,   134.744,  1801.495
           3,  0.3463364E+06,  0.6286913E+07,  5293.019,  9982.302
           4,  0.3460515E+06,  0.6285944E+07,   179.267,  1356.875
           5,  0.3459592E+06,  0.6286187E+07,   346.606,  3656.035
           6,  0.3458112E+06,  0.6285372E+07,   169.052,  1366.683
           7,  0.3457334E+06,  0.6285627E+07,   377.362,  4494.486
           8,  0.3455708E+06,  0.6284800E+07,   152.248,  1385.669
           9,  0.3455077E+06,  0.6285068E+07,   433.751,  5675.017
          10,  0.3453305E+06,  0.6284228E+07,   125.434,  1412.646
          11,  0.3452819E+06,  0.6284508E+07,   584.172,  6243.712
          12,  0.3450902E+06,  0.6283655E+07,    82.355,  1307.910
          13,  0.3450562E+06,  0.6283949E+07,   782.187,  7162.307
          14,  0.3448304E+06,  0.6283390E+07,   125.991,  2059.312
          15,  0.3448095E+06,  0.6283326E+07,  3002.974,  9968.237
          16,  0.3459293E+06,  0.6286840E+07,   371.418,  3196.196
          17,  0.3458522E+06,  0.6286416E+07,   179.289,  1582.678
          18,  0.3456599E+06,  0.6286603E+07,   179.457,  2034.389
          19,  0.3460809E+06,  0.6287006E+07,   130.192,  2007.207
          20,  0.3456699E+06,  0.6286955E+07,   161.107,  2077.860
          21,  0.3458640E+06,  0.6287126E+07,   429.588,  4210.189
          22,  0.3461940E+06,  0.6287138E+07,  5413.829,  9996.095
          23,  0.3456411E+06,  0.6285869E+07,   191.494,  1394.454
          24,  0.3454753E+06,  0.6286075E+07,   324.098,  3245.939
          25,  0.3454299E+06,  0.6285323E+07,   176.983,  1390.399
          26,  0.3452907E+06,  0.6285548E+07,   365.295,  3939.646
          27,  0.3452188E+06,  0.6284776E+07,   158.140,  1403.466
          28,  0.3451062E+06,  0.6285020E+07,   423.948,  4831.841
          29,  0.3450076E+06,  0.6284230E+07,   130.740,  1414.650
          30,  0.3449216E+06,  0.6284492E+07,   528.824,  5168.195
          31,  0.3447965E+06,  0.6283683E+07,    85.505,  1279.481
          32,  0.3447370E+06,  0.6283965E+07,   697.152,  5834.798
          33,  0.3446699E+06,  0.6283347E+07,   100.359,  2090.946
          34,  0.3445524E+06,  0.6283437E+07,   105.494,  1358.401
          35,  0.3445315E+06,  0.6283374E+07,    53.532,  1037.958
          36,  0.3444885E+06,  0.6283242E+07,  5566.527,  9998.828
          37,  0.3454005E+06,  0.6286718E+07,   273.550,  3397.507
          38,  0.3452830E+06,  0.6286263E+07,   245.020,  2010.576
          39,  0.3450509E+06,  0.6286450E+07,   271.951,  2600.129
          40,  0.3454475E+06,  0.6287082E+07,   288.349,  4199.406
          41,  0.3451240E+06,  0.6286861E+07,   213.734,  2371.212
          42,  0.3451250E+06,  0.6285754E+07,   221.619,  1687.270
          43,  0.3449134E+06,  0.6285956E+07,   330.183,  3237.679
          44,  0.3459772E+06,  0.6287257E+07,   190.877,  2606.351
          45,  0.3456416E+06,  0.6287253E+07,   205.456,  2787.800
          46,  0.3456576E+06,  0.6287423E+07,   212.012,  3565.309
          47,  0.3460618E+06,  0.6287369E+07,  6333.703,  9998.206
          48,  0.3451449E+06,  0.6287202E+07,   208.516,  2623.951
          49,  0.3454720E+06,  0.6287414E+07,   252.971,  3980.284
          50,  0.3449670E+06,  0.6285245E+07,   212.178,  1596.035
          51,  0.3447760E+06,  0.6285462E+07,   352.497,  3694.816
          52,  0.3448090E+06,  0.6284736E+07,   180.796,  1504.888
          53,  0.3446386E+06,  0.6284968E+07,   408.696,  4259.933
          54,  0.3446510E+06,  0.6284227E+07,   144.861,  1427.577
          55,  0.3445012E+06,  0.6284474E+07,   385.037,  4273.893
          56,  0.3444930E+06,  0.6283718E+07,    97.208,  1247.202
          57,  0.3443638E+06,  0.6283980E+07,   353.324,  3800.739
          58,  0.3443710E+06,  0.6283332E+07,   118.789,  2586.168
          59,  0.3442264E+06,  0.6283486E+07,   118.746,  1454.829
