Variable Name,Min Date,Max Date,Number of Samples
WQ_OXY_OXY,06/05/1997 00:00:00,28/12/2016 00:00:00,1039.000
WQ_OXY_SAT,25/01/1980 00:00:00,28/12/2016 00:00:00,1268.000
TEMP,25/01/1980 00:00:00,28/12/2016 00:00:00,1669.000
WQ_CAR_PH,25/01/1980 00:00:00,28/12/2016 00:00:00,1543.000
COND,17/03/1983 00:00:00,28/12/2016 00:00:00,1449.000
WQ_DIAG_TOT_TSS,05/04/1984 00:00:00,23/08/2001 00:00:00,403.000
WQ_DIAG_TOT_TURBIDITY,25/01/1980 00:00:00,28/12/2016 00:00:00,1316.000
WQ_PHS_FRP,16/05/1980 00:00:00,20/12/2016 00:00:00,1169.000
WQ_DIAG_TOT_TP,16/05/1980 00:00:00,28/12/2016 00:00:00,1991.000
WQ_NIT_NIT,11/11/1982 00:00:00,20/12/2016 00:00:00,1034.000
WQ_NIT_AMM,11/11/1982 00:00:00,20/12/2016 00:00:00,995.000
WQ_DIAG_TOT_TN,22/02/1988 00:00:00,28/12/2016 00:00:00,1694.000
WQ_DIAG_TOT_TOC,22/11/1983 00:00:00,14/02/2012 00:00:00,55.000
WQ_DIAG_PHY_TCHA,04/06/2001 00:00:00,15/08/2012 00:00:00,22.000
WQ_RSI_SIL,25/01/1980 00:00:00,28/12/2016 00:00:00,2057.000
ENT,29/12/1982 00:00:00,23/08/2001 00:00:00,537.000
FC,24/09/1996 00:00:00,22/05/2013 00:00:00,601.000
